scenario,combination_id,world_id,matches,synthetic_win_probability,draw_probability,real_win_probability,mean_synthetic_goals,mean_real_goals,mean_goal_difference,mean_synthetic_xg,mean_real_xg,mean_xg_difference,mean_synthetic_possession,win_probability_margin
sensitivity_top10,real_xi_set_02,16,50,0.2,0.22,0.58,1.5,2.1,-0.6,1.292446020376296,1.8813485926265434,-0.5889025722502477,0.488102160375798,-0.37999999999999995
sensitivity_top10,real_xi_set_02,17,50,0.32,0.14,0.54,1.34,1.88,-0.54,1.3756085711139463,1.9270543948246104,-0.5514458237106639,0.49310295618874084,-0.22000000000000003
sensitivity_top10,real_xi_set_02,18,50,0.3,0.16,0.54,1.16,1.78,-0.62,1.280690665137403,1.8028232726988933,-0.5221326075614903,0.48270500686543083,-0.24000000000000005
sensitivity_top10,real_xi_set_02,19,50,0.32,0.2,0.48,1.28,1.54,-0.26,1.2257931008415823,1.572116163707145,-0.34632306286556264,0.4871485620357456,-0.15999999999999998
sensitivity_top10,real_xi_set_03,0,50,0.26,0.26,0.48,1.08,1.5,-0.42,1.1385440142700685,1.5066813629159115,-0.3681373486458429,0.4894611073894674,-0.21999999999999997
sensitivity_top10,real_xi_set_03,1,50,0.24,0.24,0.52,1.36,2.08,-0.72,1.2015261656729372,1.8490071360803375,-0.6474809704074,0.48251287189933373,-0.28
sensitivity_top10,real_xi_set_03,2,50,0.28,0.28,0.44,1.12,1.68,-0.56,1.2284541875729602,1.7642626409998328,-0.5358084534268728,0.4869823029212892,-0.15999999999999998
sensitivity_top10,real_xi_set_03,3,50,0.22,0.2,0.58,1.0,1.56,-0.56,0.9604608717834379,1.5087744519129551,-0.5483135801295174,0.48653435980114534,-0.36
sensitivity_top10,real_xi_set_03,4,50,0.28,0.26,0.46,1.4,1.8,-0.4,1.1287045887209255,1.6831980800172326,-0.5544934912963072,0.48264223319403227,-0.18
sensitivity_top10,real_xi_set_03,5,50,0.18,0.26,0.56,1.38,2.12,-0.74,1.2714938371719213,1.8584026542092986,-0.5869088170373773,0.48173513212951524,-0.38000000000000006
sensitivity_top10,real_xi_set_03,6,50,0.26,0.24,0.5,1.3,1.88,-0.58,1.206994389377641,1.734146779432709,-0.5271523900550682,0.48218937715056703,-0.24
sensitivity_top10,real_xi_set_03,7,50,0.3,0.34,0.36,1.38,1.64,-0.26,1.2334281699742187,1.7358789717526673,-0.5024508017784486,0.48374603085219287,-0.06
sensitivity_top10,real_xi_set_03,8,50,0.26,0.26,0.48,1.16,1.64,-0.48,1.2691922955506925,1.6709959588586412,-0.4018036633079487,0.49592791615593174,-0.21999999999999997
sensitivity_top10,real_xi_set_03,9,50,0.3,0.18,0.52,1.2,1.4,-0.2,1.12057601774601,1.5899603812783534,-0.4693843635323433,0.48937292856904313,-0.22000000000000003
sensitivity_top10,real_xi_set_03,10,50,0.26,0.18,0.56,1.22,1.7,-0.48,1.0924926826622368,1.6947707235698066,-0.6022780409075701,0.4829432252274966,-0.30000000000000004
sensitivity_top10,real_xi_set_03,11,50,0.32,0.18,0.5,1.18,1.58,-0.4,1.2799330998520295,1.7813142008884126,-0.501381101036383,0.4850786986119529,-0.18
sensitivity_top10,real_xi_set_03,12,50,0.22,0.2,0.58,1.1,1.94,-0.84,1.1917715728871412,1.840745204360694,-0.6489736314735529,0.4872252789074728,-0.36
sensitivity_top10,real_xi_set_03,13,50,0.4,0.16,0.44,1.24,1.54,-0.3,1.0723115500264986,1.5546000704926084,-0.4822885204661098,0.48560382976852684,-0.03999999999999998
sensitivity_top10,real_xi_set_03,14,50,0.28,0.3,0.42,1.38,1.76,-0.38,1.1995423745735445,1.6976799422149709,-0.4981375676414263,0.4932064402028618,-0.13999999999999996
sensitivity_top10,real_xi_set_03,15,50,0.3,0.2,0.5,1.14,1.52,-0.38,1.0074679655615106,1.5575220727083383,-0.5500541071468278,0.4815142932176383,-0.2
sensitivity_top10,real_xi_set_03,16,50,0.22,0.22,0.56,1.36,2.02,-0.66,1.2623058821065634,1.8636878560534347,-0.6013819739468714,0.49242394767866093,-0.3400000000000001
sensitivity_top10,real_xi_set_03,17,50,0.34,0.18,0.48,1.38,1.72,-0.34,1.2971696144204767,1.9219452019922993,-0.6247755875718226,0.4974120910015402,-0.13999999999999996
sensitivity_top10,real_xi_set_03,18,50,0.3,0.16,0.54,1.04,1.66,-0.62,1.253585562904904,1.7513016546829256,-0.4977160917780218,0.4865004632037022,-0.24000000000000005
sensitivity_top10,real_xi_set_03,19,50,0.28,0.18,0.54,1.26,1.66,-0.4,1.199689258424772,1.6101865774588513,-0.41049731903407927,0.49152667142903156,-0.26
sensitivity_top10,real_xi_set_04,0,50,0.26,0.24,0.5,1.04,1.52,-0.48,1.121793695424824,1.5694714303455688,-0.4476777349207449,0.48536381961014335,-0.24
sensitivity_top10,real_xi_set_04,1,50,0.22,0.26,0.52,1.34,2.14,-0.8,1.1960930035778703,1.8908005199574256,-0.6947075163795552,0.47779118116916386,-0.30000000000000004
sensitivity_top10,real_xi_set_04,2,50,0.3,0.26,0.44,1.12,1.66,-0.54,1.2262414241792774,1.7863159588292834,-0.560074534650006,0.48357065677595157,-0.14
sensitivity_top10,real_xi_set_04,3,50,0.22,0.18,0.6,0.96,1.64,-0.68,0.955822295872968,1.560999881061364,-0.605177585188396,0.48446121171735695,-0.38
sensitivity_top10,real_xi_set_04,4,50,0.28,0.26,0.46,1.4,1.82,-0.42,1.1238950679491593,1.7229365070500702,-0.5990414391009111,0.4772726055891062,-0.18
sensitivity_top10,real_xi_set_04,5,50,0.18,0.26,0.56,1.38,2.1,-0.72,1.274573117173013,1.886922295329704,-0.6123491781566909,0.4787477502858857,-0.38000000000000006
sensitivity_top10,real_xi_set_04,6,50,0.24,0.24,0.52,1.24,1.96,-0.72,1.1746220473679378,1.8009739030262415,-0.6263518556583039,0.4788302257767903,-0.28
sensitivity_top10,real_xi_set_04,7,50,0.28,0.32,0.4,1.38,1.7,-0.32,1.2278310462775324,1.7634351330868199,-0.5356040868092875,0.4809479119984934,-0.12
sensitivity_top10,real_xi_set_04,8,50,0.24,0.26,0.5,1.14,1.7,-0.56,1.2499487790286226,1.7136149584936193,-0.4636661794649969,0.4941261684517743,-0.26
sensitivity_top10,real_xi_set_04,9,50,0.3,0.16,0.54,1.18,1.46,-0.28,1.1125328428337058,1.6168184879754925,-0.5042856451417869,0.48549808208192746,-0.24000000000000005
sensitivity_top10,real_xi_set_04,10,50,0.22,0.22,0.56,1.2,1.76,-0.56,1.0842889512093108,1.7426239994037775,-0.6583350481944668,0.47875441142216474,-0.3400000000000001
sensitivity_top10,real_xi_set_04,11,50,0.28,0.22,0.5,1.14,1.7,-0.56,1.26989708687656,1.83431412112804,-0.5644170342514798,0.47946519428920864,-0.21999999999999997
sensitivity_top10,real_xi_set_04,12,50,0.22,0.16,0.62,1.04,2.04,-1.0,1.1715962769742463,1.898943865819826,-0.7273475888455798,0.4843356395454098,-0.4
sensitivity_top10,real_xi_set_04,13,50,0.38,0.18,0.44,1.26,1.62,-0.36,1.0647695545508806,1.5985865189725441,-0.5338169644216635,0.48015961778953375,-0.06
sensitivity_top10,real_xi_set_04,14,50,0.3,0.28,0.42,1.42,1.76,-0.34,1.1901435248099492,1.7436065938448388,-0.5534630690348896,0.4897937782508917,-0.12
sensitivity_top10,real_xi_set_04,15,50,0.28,0.22,0.5,1.16,1.62,-0.46,0.9919807364011319,1.6171095921660394,-0.6251288557649076,0.4792390077187569,-0.21999999999999997
sensitivity_top10,real_xi_set_04,16,50,0.22,0.24,0.54,1.36,1.98,-0.62,1.271990359287511,1.8854762438882742,-0.613485884600763,0.48682548873550646,-0.32000000000000006
sensitivity_top10,real_xi_set_04,17,50,0.3,0.18,0.52,1.36,1.86,-0.5,1.3038187531745884,2.0065442356100545,-0.7027254824354658,0.49356796104648376,-0.22000000000000003
sensitivity_top10,real_xi_set_04,18,50,0.28,0.16,0.56,1.06,1.7,-0.64,1.2633699251121007,1.761781723422523,-0.4984117983104225,0.4824328476412112,-0.28
sensitivity_top10,real_xi_set_04,19,50,0.28,0.18,0.54,1.26,1.66,-0.4,1.2109207531701933,1.6474506212571272,-0.4365298680869336,0.48657250297373295,-0.26
sensitivity_top10,real_xi_set_05,0,50,0.26,0.28,0.46,1.06,1.5,-0.44,1.1889949264664703,1.5035442983925438,-0.3145493719260736,0.49343403723611245,-0.2
sensitivity_top10,real_xi_set_05,1,50,0.32,0.22,0.46,1.5,2.08,-0.58,1.2803467203530468,1.8260029374964362,-0.5456562171433894,0.4846321716569227,-0.14
sensitivity_top10,real_xi_set_05,2,50,0.32,0.28,0.4,1.26,1.58,-0.32,1.3421202334533908,1.6987561412668166,-0.3566359078134258,0.4878444883747764,-0.08000000000000002
sensitivity_top10,real_xi_set_05,3,50,0.24,0.18,0.58,1.08,1.6,-0.52,1.0621590777905268,1.4867831465773471,-0.42462406878682024,0.48660431141118216,-0.33999999999999997
sensitivity_top10,real_xi_set_05,4,50,0.36,0.18,0.46,1.46,1.8,-0.34,1.2181963719359807,1.6408412520342839,-0.42264488009830325,0.4881104777718094,-0.10000000000000003
sensitivity_top10,real_xi_set_05,5,50,0.26,0.2,0.54,1.5,2.12,-0.62,1.3539664864955028,1.8566035244026693,-0.5026370379071665,0.48291656135636063,-0.28
sensitivity_top10,real_xi_set_05,6,50,0.22,0.3,0.48,1.36,1.88,-0.52,1.2766080230624306,1.7069861696185489,-0.43037814655611817,0.4855767352371694,-0.26
sensitivity_top10,real_xi_set_05,7,50,0.28,0.38,0.34,1.46,1.68,-0.22,1.2641405762473845,1.7065403040565,-0.44239972780911535,0.48189552066295893,-0.06
sensitivity_top10,real_xi_set_05,8,50,0.28,0.3,0.42,1.34,1.62,-0.28,1.3607987449845589,1.728419065042633,-0.3676203200580741,0.49395809841262805,-0.13999999999999996
sensitivity_top10,real_xi_set_05,9,50,0.36,0.14,0.5,1.3,1.5,-0.2,1.1719205882088153,1.5732423903710488,-0.4013218021622337,0.4902998364354806,-0.14
sensitivity_top10,real_xi_set_05,10,50,0.28,0.22,0.5,1.3,1.6,-0.3,1.1838485737403643,1.5987471629153953,-0.414898589175031,0.485492957014501,-0.21999999999999997
sensitivity_top10,real_xi_set_05,11,50,0.32,0.16,0.52,1.24,1.68,-0.44,1.3265680741218506,1.7896276928148291,-0.4630596186929785,0.48682774732206313,-0.2
sensitivity_top10,real_xi_set_05,12,50,0.24,0.2,0.56,1.24,1.78,-0.54,1.2824226448118154,1.778797083318993,-0.49637443850717794,0.4908307997448663,-0.32000000000000006
sensitivity_top10,real_xi_set_05,13,50,0.34,0.24,0.42,1.22,1.54,-0.32,1.0855582835916109,1.5423091433059355,-0.4567508597143247,0.4832519157132047,-0.07999999999999996
sensitivity_top10,real_xi_set_05,14,50,0.28,0.28,0.44,1.38,1.74,-0.36,1.2406132346067402,1.6829956846336982,-0.44238245002695775,0.4945961346567526,-0.15999999999999998
sensitivity_top10,real_xi_set_05,15,50,0.34,0.16,0.5,1.28,1.64,-0.36,1.1173656113666046,1.5591502259363081,-0.4417846145697035,0.4867637341459391,-0.15999999999999998
sensitivity_top10,real_xi_set_05,16,50,0.22,0.22,0.56,1.52,2.08,-0.56,1.2995982039275402,1.848332968066666,-0.548734764139126,0.49263397475302023,-0.3400000000000001
sensitivity_top10,real_xi_set_05,17,50,0.3,0.18,0.52,1.26,1.74,-0.48,1.374309014736963,1.881628688876413,-0.5073196741394501,0.49615800867506243,-0.22000000000000003
sensitivity_top10,real_xi_set_05,18,50,0.32,0.14,0.54,1.14,1.72,-0.58,1.2857712981353528,1.7584135776295517,-0.4726422794941987,0.48564175499077933,-0.22000000000000003
sensitivity_top10,real_xi_set_05,19,50,0.34,0.18,0.48,1.28,1.5,-0.22,1.2249252960632153,1.5450348148306998,-0.32010951876748467,0.4898975213332582,-0.13999999999999996
sensitivity_top10,real_xi_set_06,0,50,0.26,0.28,0.46,1.04,1.52,-0.48,1.1656203921034396,1.5466571981191393,-0.3810368060156996,0.48988506194115083,-0.2
sensitivity_top10,real_xi_set_06,1,50,0.3,0.2,0.5,1.46,2.12,-0.66,1.2818234776981638,1.8910173083903408,-0.609193830692177,0.47972349721803,-0.2
sensitivity_top10,real_xi_set_06,2,50,0.32,0.26,0.42,1.28,1.58,-0.3,1.3458904531138725,1.731177756164375,-0.3852873030505026,0.4861376112552415,-0.09999999999999998
sensitivity_top10,real_xi_set_06,3,50,0.24,0.14,0.62,1.04,1.66,-0.62,1.0497609941586508,1.532172532903221,-0.4824115387445703,0.4838049236285675,-0.38
sensitivity_top10,real_xi_set_06,4,50,0.36,0.22,0.42,1.48,1.8,-0.32,1.202495856795458,1.6883413725854441,-0.4858455157899863,0.48216159781373086,-0.06
sensitivity_top10,real_xi_set_06,5,50,0.24,0.22,0.54,1.48,2.12,-0.64,1.3322240577935118,1.8940585109904857,-0.5618344531969736,0.47936965632029754,-0.30000000000000004
sensitivity_top10,real_xi_set_06,6,50,0.2,0.28,0.52,1.3,1.96,-0.66,1.259933061067213,1.7564933314598232,-0.49656027039261025,0.48097022303882037,-0.32
sensitivity_top10,real_xi_set_06,7,50,0.28,0.38,0.34,1.48,1.72,-0.24,1.2651988263921203,1.7538851203424302,-0.48868629395030966,0.4785736681541921,-0.06
sensitivity_top10,real_xi_set_06,8,50,0.22,0.36,0.42,1.3,1.68,-0.38,1.3282532266870108,1.7633395801181817,-0.43508635343117097,0.48774589094714044,-0.19999999999999998
sensitivity_top10,real_xi_set_06,9,50,0.36,0.14,0.5,1.28,1.54,-0.26,1.1501978850779482,1.6187526027457566,-0.4685547176678083,0.48626076998610057,-0.14
sensitivity_top10,real_xi_set_06,10,50,0.28,0.22,0.5,1.34,1.66,-0.32,1.186185724743134,1.6603312265740682,-0.47414550183093396,0.48223483840328846,-0.21999999999999997
sensitivity_top10,real_xi_set_06,11,50,0.32,0.16,0.52,1.24,1.78,-0.54,1.3223765677618575,1.8526949123297904,-0.530318344567933,0.4810458597356815,-0.2
sensitivity_top10,real_xi_set_06,12,50,0.24,0.16,0.6,1.22,1.88,-0.66,1.2500871024548836,1.8331104542153738,-0.5830233517604902,0.4868665067650996,-0.36
sensitivity_top10,real_xi_set_06,13,50,0.34,0.22,0.44,1.24,1.66,-0.42,1.0741423782094501,1.613627632544246,-0.539485254334796,0.4782065448982187,-0.09999999999999998
sensitivity_top10,real_xi_set_06,14,50,0.3,0.26,0.44,1.38,1.7,-0.32,1.2434661834941092,1.696966119765233,-0.4534999362711241,0.48891156840755834,-0.14
sensitivity_top10,real_xi_set_06,15,50,0.32,0.18,0.5,1.3,1.7,-0.4,1.1068516174238487,1.5945905082744887,-0.48773889085063993,0.48397456072189277,-0.18
sensitivity_top10,real_xi_set_06,16,50,0.2,0.22,0.58,1.5,2.1,-0.6,1.29767399235301,1.8813485926265434,-0.5836746002735332,0.488102160375798,-0.37999999999999995
sensitivity_top10,real_xi_set_06,17,50,0.32,0.14,0.54,1.34,1.88,-0.54,1.38120415701569,1.9270543948246104,-0.5458502378089201,0.49310295618874084,-0.22000000000000003
sensitivity_top10,real_xi_set_06,18,50,0.3,0.16,0.54,1.16,1.78,-0.62,1.2858576329139535,1.7978129262423719,-0.5119552933284183,0.4825198216802456,-0.24000000000000005
sensitivity_top10,real_xi_set_06,19,50,0.32,0.2,0.48,1.28,1.54,-0.26,1.23075935408514,1.572116163707145,-0.3413568096220048,0.4871485620357456,-0.15999999999999998
sensitivity_top10,real_xi_set_07,0,50,0.26,0.26,0.48,1.08,1.5,-0.42,1.1432442237627765,1.5066813629159115,-0.36343713915313486,0.4894611073894674,-0.21999999999999997
sensitivity_top10,real_xi_set_07,1,50,0.24,0.24,0.52,1.36,2.08,-0.72,1.206504629008167,1.8490071360803375,-0.6425025070721705,0.48251287189933373,-0.28
sensitivity_top10,real_xi_set_07,2,50,0.3,0.26,0.44,1.14,1.68,-0.54,1.2336308714548347,1.7642626409998328,-0.5306317695449982,0.4869823029212892,-0.14
sensitivity_top10,real_xi_set_07,3,50,0.22,0.2,0.58,1.0,1.56,-0.56,0.9644028456960001,1.5087744519129551,-0.544371606216955,0.48653435980114534,-0.36
sensitivity_top10,real_xi_set_07,4,50,0.28,0.26,0.46,1.4,1.8,-0.4,1.133344271399814,1.6831980800172326,-0.5498538086174185,0.48264223319403227,-0.18
sensitivity_top10,real_xi_set_07,5,50,0.18,0.26,0.56,1.38,2.12,-0.74,1.2765549793110416,1.8584026542092986,-0.5818476748982571,0.48173513212951524,-0.38000000000000006
sensitivity_top10,real_xi_set_07,6,50,0.26,0.24,0.5,1.3,1.88,-0.58,1.211786544240725,1.734146779432709,-0.5223602351919842,0.48218937715056703,-0.24
sensitivity_top10,real_xi_set_07,7,50,0.3,0.36,0.34,1.4,1.64,-0.24,1.2385307803771435,1.7358789717526673,-0.49734819137552383,0.48374603085219287,-0.040000000000000036
sensitivity_top10,real_xi_set_07,8,50,0.26,0.26,0.48,1.16,1.64,-0.48,1.2743406359577159,1.6709959588586412,-0.3966553229009252,0.49592791615593174,-0.21999999999999997
sensitivity_top10,real_xi_set_07,9,50,0.3,0.18,0.52,1.2,1.4,-0.2,1.125112441758578,1.5899603812783534,-0.4648479395197751,0.48937292856904313,-0.22000000000000003
sensitivity_top10,real_xi_set_07,10,50,0.26,0.18,0.56,1.22,1.7,-0.48,1.09692199410285,1.6947707235698066,-0.5978487294669568,0.4829432252274966,-0.30000000000000004
sensitivity_top10,real_xi_set_07,11,50,0.32,0.18,0.5,1.18,1.58,-0.4,1.2850259414149345,1.7813142008884126,-0.4962882594734779,0.4850786986119529,-0.18
sensitivity_top10,real_xi_set_07,12,50,0.22,0.2,0.58,1.1,1.94,-0.84,1.196593450300079,1.840745204360694,-0.6441517540606152,0.4872252789074728,-0.36
sensitivity_top10,real_xi_set_07,13,50,0.4,0.16,0.44,1.24,1.54,-0.3,1.0768362803247506,1.5546000704926084,-0.4777637901678576,0.48560382976852684,-0.03999999999999998
sensitivity_top10,real_xi_set_07,14,50,0.3,0.28,0.42,1.4,1.76,-0.36,1.2044568493342647,1.6976799422149709,-0.493223092880706,0.4932064402028618,-0.12
sensitivity_top10,real_xi_set_07,15,50,0.3,0.2,0.5,1.14,1.52,-0.38,1.0088121473808431,1.5575220727083383,-0.5487099253274953,0.4815142932176383,-0.2
sensitivity_top10,real_xi_set_07,16,50,0.22,0.22,0.56,1.36,2.02,-0.66,1.2673854561582856,1.8636878560534347,-0.5963023998951492,0.49242394767866093,-0.3400000000000001
sensitivity_top10,real_xi_set_07,17,50,0.36,0.16,0.48,1.4,1.72,-0.32,1.301177076616917,1.9219452019922993,-0.6207681253753825,0.4974120910015402,-0.12
sensitivity_top10,real_xi_set_07,18,50,0.32,0.16,0.52,1.06,1.64,-0.58,1.262252884785142,1.7560193478744786,-0.4937664630893364,0.48633379653703557,-0.2
sensitivity_top10,real_xi_set_07,19,50,0.28,0.18,0.54,1.26,1.66,-0.4,1.2045260915967526,1.6101865774588513,-0.40566048586209874,0.49152667142903156,-0.26
sensitivity_top10,real_xi_set_08,0,50,0.26,0.24,0.5,1.04,1.52,-0.48,1.126424279611583,1.5694714303455688,-0.4430471507339857,0.48536381961014335,-0.24
sensitivity_top10,real_xi_set_08,1,50,0.22,0.26,0.52,1.34,2.14,-0.8,1.201052688890807,1.8908005199574256,-0.6897478310666186,0.47779118116916386,-0.30000000000000004
sensitivity_top10,real_xi_set_08,2,50,0.32,0.24,0.44,1.14,1.66,-0.52,1.2314096755698336,1.7863159588292834,-0.55490628325945,0.48357065677595157,-0.12
sensitivity_top10,real_xi_set_08,3,50,0.22,0.18,0.6,0.96,1.64,-0.68,0.9597415643462167,1.560999881061364,-0.6012583167151471,0.48446121171735695,-0.38
sensitivity_top10,real_xi_set_08,4,50,0.28,0.26,0.46,1.4,1.82,-0.42,1.1258282483491124,1.7229365070500702,-0.5971082587009577,0.4772726055891062,-0.18
sensitivity_top10,real_xi_set_08,5,50,0.18,0.26,0.56,1.38,2.1,-0.72,1.2796351480920647,1.886922295329704,-0.6072871472376394,0.4787477502858857,-0.38000000000000006
sensitivity_top10,real_xi_set_08,6,50,0.24,0.24,0.52,1.24,1.96,-0.72,1.1792792909777752,1.8009739030262415,-0.6216946120484663,0.4788302257767903,-0.28
sensitivity_top10,real_xi_set_08,7,50,0.28,0.34,0.38,1.4,1.7,-0.3,1.23291801328877,1.75306231611569,-0.5201443028269197,0.4814651533778037,-0.09999999999999998
sensitivity_top10,real_xi_set_08,8,50,0.24,0.26,0.5,1.14,1.7,-0.56,1.25503390941639,1.7136149584936193,-0.4585810490772294,0.4941261684517743,-0.26
sensitivity_top10,real_xi_set_08,9,50,0.3,0.16,0.54,1.18,1.46,-0.28,1.1170368948419176,1.6168184879754925,-0.49978159313357523,0.48549808208192746,-0.24000000000000005
sensitivity_top10,real_xi_set_08,10,50,0.22,0.22,0.56,1.2,1.76,-0.56,1.08867903216197,1.7426239994037775,-0.6539449672418075,0.47875441142216474,-0.3400000000000001
sensitivity_top10,real_xi_set_08,11,50,0.28,0.22,0.5,1.14,1.7,-0.56,1.2749452611476486,1.83431412112804,-0.5593688599803914,0.47946519428920864,-0.21999999999999997
sensitivity_top10,real_xi_set_08,12,50,0.22,0.16,0.62,1.04,2.04,-1.0,1.1763293449972576,1.898943865819826,-0.7226145208225684,0.4843356395454098,-0.4
sensitivity_top10,real_xi_set_08,13,50,0.38,0.18,0.44,1.26,1.62,-0.36,1.0692632980653776,1.5985865189725441,-0.5293232209071664,0.48015961778953375,-0.06
sensitivity_top10,real_xi_set_08,14,50,0.32,0.26,0.42,1.44,1.76,-0.32,1.1950224057436296,1.7436065938448388,-0.5485841881012093,0.4897937782508917,-0.09999999999999998
sensitivity_top10,real_xi_set_08,15,50,0.28,0.22,0.5,1.16,1.62,-0.46,0.9960640482834988,1.6171095921660394,-0.6210455438825409,0.4792390077187569,-0.21999999999999997
sensitivity_top10,real_xi_set_08,16,50,0.22,0.24,0.54,1.36,1.98,-0.62,1.2771024202233558,1.8854762438882742,-0.6083738236649182,0.48682548873550646,-0.32000000000000006
sensitivity_top10,real_xi_set_08,17,50,0.32,0.16,0.52,1.38,1.86,-0.48,1.3078452506482035,2.0065442356100545,-0.6986989849618507,0.49356796104648376,-0.2
sensitivity_top10,real_xi_set_08,18,50,0.3,0.14,0.56,1.08,1.7,-0.62,1.2684510795405055,1.761781723422523,-0.49333064388201747,0.4824328476412112,-0.26000000000000006
sensitivity_top10,real_xi_set_08,19,50,0.28,0.18,0.54,1.26,1.66,-0.4,1.215802926596587,1.6474506212571272,-0.4316476946605401,0.48657250297373295,-0.26
sensitivity_top30,real_xi_set_01,0,50,0.24,0.2,0.56,1.28,2.06,-0.78,1.252815306107097,1.8437408176073489,-0.590925511500252,0.4841106782731033,-0.32000000000000006
sensitivity_top30,real_xi_set_01,1,50,0.16,0.24,0.6,1.06,1.88,-0.82,1.2632183243221777,1.9079850370906055,-0.6447667127684277,0.48529889681857213,-0.43999999999999995
sensitivity_top30,real_xi_set_01,2,50,0.28,0.22,0.5,1.54,2.2,-0.66,1.3046421297737048,2.0135229594058828,-0.7088808296321781,0.4817642319172869,-0.21999999999999997
sensitivity_top30,real_xi_set_01,3,50,0.26,0.2,0.54,1.04,1.6,-0.56,1.1165046506028056,1.61129447290456,-0.49478982230175456,0.4893163254679914,-0.28
sensitivity_top30,real_xi_set_01,4,50,0.24,0.28,0.48,1.06,1.56,-0.5,1.119458612294693,1.555248769012214,-0.43579015671752125,0.481838160461191,-0.24
sensitivity_top30,real_xi_set_01,5,50,0.24,0.14,0.62,1.1,1.9,-0.8,1.1035660982007298,1.72878393072788,-0.6252178325271501,0.48129714949362734,-0.38
sensitivity_top30,real_xi_set_01,6,50,0.26,0.22,0.52,1.04,1.92,-0.88,1.3197438635458374,1.9536135986289727,-0.6338697350831353,0.4878771557358096,-0.26
sensitivity_top30,real_xi_set_01,7,50,0.24,0.28,0.48,1.46,2.04,-0.58,1.2794939201959141,1.829998776092452,-0.5505048558965381,0.48902957954892173,-0.24
sensitivity_top30,real_xi_set_01,8,50,0.3,0.24,0.46,1.34,1.66,-0.32,1.3132672864044634,1.9128179913167218,-0.5995507049122587,0.48451436618563853,-0.16000000000000003
sensitivity_top30,real_xi_set_01,9,50,0.22,0.36,0.42,1.06,1.72,-0.66,1.1070853502959956,1.7120017334720652,-0.6049163831760694,0.48362721816186693,-0.19999999999999998
sensitivity_top30,real_xi_set_01,10,50,0.34,0.16,0.5,1.34,1.9,-0.56,1.2031180118958447,1.7398589789051613,-0.5367409670093166,0.48490799487270064,-0.15999999999999998
sensitivity_top30,real_xi_set_01,11,50,0.28,0.24,0.48,1.2,1.76,-0.56,1.2880842565775763,1.9114977471909937,-0.6234134906134176,0.48427766160381336,-0.19999999999999996
sensitivity_top30,real_xi_set_01,12,50,0.24,0.26,0.5,1.0,1.68,-0.68,1.2498250067326138,1.8378174894249373,-0.5879924826923234,0.4794163673573955,-0.26
sensitivity_top30,real_xi_set_01,13,50,0.32,0.2,0.48,1.3,1.78,-0.48,1.2191903538776074,1.8073746864624252,-0.5881843325848177,0.4866292115429572,-0.15999999999999998
sensitivity_top30,real_xi_set_01,14,50,0.28,0.34,0.38,0.92,1.34,-0.42,1.0037384376850047,1.4722775718702448,-0.46853913418524024,0.4883355205137137,-0.09999999999999998
sensitivity_top30,real_xi_set_01,15,50,0.26,0.18,0.56,1.18,1.66,-0.48,1.0589494412587357,1.575572500182433,-0.5166230589236974,0.4824080275879429,-0.30000000000000004
sensitivity_top30,real_xi_set_01,16,50,0.26,0.18,0.56,1.34,1.88,-0.54,1.2508004520797944,1.7323417948565991,-0.48154134277680477,0.4866136982427715,-0.30000000000000004
sensitivity_top30,real_xi_set_01,17,50,0.3,0.24,0.46,1.06,1.52,-0.46,1.191939174412535,1.7364383301090356,-0.5444991556965004,0.48768852373667765,-0.16000000000000003
sensitivity_top30,real_xi_set_01,18,50,0.2,0.22,0.58,1.12,1.92,-0.8,1.2759273835710616,2.0164587717541433,-0.7405313881830817,0.483968493041927,-0.37999999999999995
sensitivity_top30,real_xi_set_01,19,50,0.26,0.32,0.42,1.04,1.38,-0.34,1.140291962268487,1.7149614578357713,-0.5746694955672844,0.48197489822159645,-0.15999999999999998
sensitivity_top30,real_xi_set_02,0,50,0.26,0.16,0.58,1.34,2.08,-0.74,1.2463843697679673,1.9036828145251525,-0.6572984447571852,0.4791749357022362,-0.31999999999999995
sensitivity_top30,real_xi_set_02,1,50,0.14,0.22,0.64,1.02,1.9,-0.88,1.2316780149536144,1.9541063052052476,-0.7224282902516331,0.48438222208721343,-0.5
sensitivity_top30,real_xi_set_02,2,50,0.26,0.22,0.52,1.52,2.24,-0.72,1.3029370375725668,2.038948557446856,-0.7360115198742893,0.47898416640975205,-0.26
sensitivity_top30,real_xi_set_02,3,50,0.26,0.2,0.54,1.0,1.66,-0.66,1.1022800028010629,1.6698622968943544,-0.5675822940932916,0.4860264938263412,-0.28
sensitivity_top30,real_xi_set_02,4,50,0.24,0.26,0.5,1.04,1.64,-0.6,1.1055855952905564,1.5885056351479026,-0.48292003985734605,0.4770738778429897,-0.26
sensitivity_top30,real_xi_set_02,5,50,0.2,0.18,0.62,1.1,2.0,-0.9,1.0973212705955278,1.7758412857684869,-0.6785200151729593,0.4807457107989407,-0.42
sensitivity_top30,real_xi_set_02,6,50,0.26,0.22,0.52,1.06,1.96,-0.9,1.312975142262913,2.0112822767565284,-0.6983071344936153,0.482553654466944,-0.26
sensitivity_top30,real_xi_set_02,7,50,0.26,0.3,0.44,1.48,2.02,-0.54,1.278296137104313,1.8618461490296767,-0.5835500119253638,0.48631252885098447,-0.18
