player_id,cached_detailed_fixtures,cached_detailed_minutes,player_name,reported_minutes,detailed_match_minutes,ledger_detailed_minutes,ledger_aggregate_minutes,fixture_endpoint_coverage,missing_fixture_endpoints,ledger_pass,is_unresolved,cache_minus_ledger_minutes
375953,1.0,90.0,,,,,,,,,False,90.0
375974,59.0,4020.0,J. Seys,4090.0,4090.0,4020.0,4090.0,1.0,0.0,True,False,0.0
375995,2.0,105.0,,,,,,,,,False,105.0
376335,1.0,90.0,,,,,,,,,False,90.0
376627,1.0,0.0,,,,,,,,,False,0.0
376671,1.0,90.0,,,,,,,,,False,90.0
376674,1.0,76.0,,,,,,,,,False,76.0
376675,1.0,19.0,,,,,,,,,False,19.0
376700,1.0,0.0,,,,,,,,,False,0.0
377014,1.0,25.0,,,,,,,,,False,25.0
377040,2.0,13.0,,,,,,,,,False,13.0
377110,1.0,90.0,,,,,,,,,False,90.0
377122,44.0,1841.0,Endrick,2219.0,2219.0,1841.0,2219.0,1.0,0.0,True,False,0.0
377184,1.0,0.0,,,,,,,,,False,0.0
377930,21.0,1594.0,A. Al Oui,2032.0,1762.0,1594.0,2032.0,1.0,0.0,False,True,0.0
378175,1.0,33.0,,,,,,,,,False,33.0
378261,1.0,0.0,,,,,,,,,False,0.0
378312,1.0,11.0,,,,,,,,,False,11.0
378678,1.0,90.0,,,,,,,,,False,90.0
378846,1.0,89.0,,,,,,,,,False,89.0
378849,1.0,0.0,,,,,,,,,False,0.0
378852,1.0,21.0,,,,,,,,,False,21.0
378864,2.0,191.0,,,,,,,,,False,191.0
379009,1.0,0.0,,,,,,,,,False,0.0
379134,1.0,10.0,,,,,,,,,False,10.0
379150,1.0,0.0,,,,,,,,,False,0.0
379504,1.0,90.0,,,,,,,,,False,90.0
379505,2.0,0.0,,,,,,,,,False,0.0
379627,1.0,23.0,,,,,,,,,False,23.0
379652,2.0,24.0,,,,,,,,,False,24.0
379849,1.0,0.0,,,,,,,,,False,0.0
379974,2.0,48.0,,,,,,,,,False,48.0
380127,1.0,90.0,,,,,,,,,False,90.0
380261,1.0,15.0,,,,,,,,,False,15.0
380512,1.0,74.0,,,,,,,,,False,74.0
380558,1.0,57.0,,,,,,,,,False,57.0
380559,1.0,78.0,,,,,,,,,False,78.0
380587,55.0,3625.0,I. Maza,3803.0,3803.0,3625.0,3803.0,1.0,0.0,True,False,0.0
380703,2.0,0.0,,,,,,,,,False,0.0
380753,1.0,8.0,,,,,,,,,False,8.0
380780,1.0,120.0,,,,,,,,,False,120.0
380854,1.0,29.0,,,,,,,,,False,29.0
380873,1.0,85.0,,,,,,,,,False,85.0
380978,25.0,986.0,A. Ouédraogo,1109.0,986.0,986.0,1109.0,1.0,0.0,True,False,0.0
381078,1.0,90.0,,,,,,,,,False,90.0
381116,1.0,12.0,,,,,,,,,False,12.0
381224,1.0,0.0,,,,,,,,,False,0.0
381322,1.0,25.0,,,,,,,,,False,25.0
381691,1.0,77.0,,,,,,,,,False,77.0
381709,1.0,62.0,,,,,,,,,False,62.0
381712,1.0,90.0,,,,,,,,,False,90.0
381830,1.0,120.0,,,,,,,,,False,120.0
381841,1.0,0.0,,,,,,,,,False,0.0
381854,1.0,72.0,,,,,,,,,False,72.0
382213,1.0,90.0,,,,,,,,,False,90.0
382221,1.0,2.0,,,,,,,,,False,2.0
382252,1.0,62.0,,,,,,,,,False,62.0
382947,1.0,0.0,,,,,,,,,False,0.0
382966,2.0,78.0,,,,,,,,,False,78.0
382977,1.0,66.0,,,,,,,,,False,66.0
383041,1.0,66.0,,,,,,,,,False,66.0
383168,1.0,34.0,,,,,,,,,False,34.0
383171,1.0,49.0,,,,,,,,,False,49.0
383175,1.0,68.0,,,,,,,,,False,68.0
383505,1.0,0.0,,,,,,,,,False,0.0
383545,1.0,0.0,,,,,,,,,False,0.0
383567,1.0,31.0,,,,,,,,,False,31.0
383647,1.0,0.0,,,,,,,,,False,0.0
383780,1.0,90.0,,,,,,,,,False,90.0
383793,1.0,0.0,,,,,,,,,False,0.0
383890,1.0,0.0,,,,,,,,,False,0.0
384137,1.0,4.0,,,,,,,,,False,4.0
384473,1.0,90.0,,,,,,,,,False,90.0
384485,1.0,0.0,,,,,,,,,False,0.0
384543,1.0,27.0,,,,,,,,,False,27.0
384572,1.0,16.0,,,,,,,,,False,16.0
384828,1.0,63.0,,,,,,,,,False,63.0
385192,1.0,90.0,,,,,,,,,False,90.0
385260,1.0,9.0,,,,,,,,,False,9.0
385401,1.0,0.0,,,,,,,,,False,0.0
385469,1.0,0.0,,,,,,,,,False,0.0
385474,1.0,0.0,,,,,,,,,False,0.0
385662,1.0,11.0,,,,,,,,,False,11.0
385663,1.0,31.0,,,,,,,,,False,31.0
385673,1.0,0.0,,,,,,,,,False,0.0
386277,1.0,69.0,,,,,,,,,False,69.0
386285,1.0,0.0,,,,,,,,,False,0.0
386298,1.0,0.0,,,,,,,,,False,0.0
386393,1.0,63.0,,,,,,,,,False,63.0
386498,1.0,90.0,,,,,,,,,False,90.0
386756,1.0,89.0,,,,,,,,,False,89.0
386820,1.0,20.0,,,,,,,,,False,20.0
386823,1.0,0.0,,,,,,,,,False,0.0
386828,52.0,4201.0,Lamine Yamal,4431.0,4431.0,4201.0,4431.0,1.0,0.0,True,False,0.0
386837,39.0,2192.0,A. Sojka,2279.0,2251.0,2192.0,2279.0,1.0,0.0,True,False,0.0
386841,1.0,0.0,,,,,,,,,False,0.0
386870,1.0,0.0,,,,,,,,,False,0.0
386934,1.0,0.0,,,,,,,,,False,0.0
387097,1.0,9.0,,,,,,,,,False,9.0
387521,38.0,2717.0,L. Vuskovic,5517.0,4947.0,2717.0,5517.0,1.0,0.0,False,True,0.0
387537,1.0,0.0,,,,,,,,,False,0.0
387643,44.0,2642.0,B. Touré,2755.0,2755.0,2642.0,2755.0,1.0,0.0,True,False,0.0
388013,1.0,0.0,,,,,,,,,False,0.0
388547,2.0,0.0,,,,,,,,,False,0.0
388570,52.0,1718.0,D. Gül,2174.0,2072.0,1718.0,2174.0,1.0,0.0,False,True,0.0
388571,1.0,90.0,,,,,,,,,False,90.0
388753,1.0,84.0,,,,,,,,,False,84.0
388786,1.0,101.0,,,,,,,,,False,101.0
388788,1.0,13.0,,,,,,,,,False,13.0
388871,2.0,93.0,,,,,,,,,False,93.0
388872,1.0,90.0,,,,,,,,,False,90.0
388888,1.0,118.0,,,,,,,,,False,118.0
389974,1.0,67.0,,,,,,,,,False,67.0
390002,61.0,1985.0,M. Chávez,2595.0,2595.0,1814.0,2595.0,1.0,0.0,False,True,171.0
390094,1.0,57.0,,,,,,,,,False,57.0
390210,2.0,12.0,,,,,,,,,False,12.0
390389,1.0,98.0,,,,,,,,,False,98.0
390567,1.0,19.0,,,,,,,,,False,19.0
391098,1.0,0.0,,,,,,,,,False,0.0
391973,1.0,29.0,,,,,,,,,False,29.0
392041,1.0,24.0,,,,,,,,,False,24.0
392103,2.0,0.0,,,,,,,,,False,0.0
392258,1.0,0.0,,,,,,,,,False,0.0
392270,1.0,0.0,,,,,,,,,False,0.0
392282,1.0,82.0,,,,,,,,,False,82.0
392387,39.0,3036.0,O. Makhanya,4022.0,4022.0,2496.0,4022.0,1.0,0.0,False,True,540.0
392412,1.0,56.0,,,,,,,,,False,56.0
392417,1.0,90.0,,,,,,,,,False,90.0
392479,2.0,83.0,,,,,,,,,False,83.0
392492,1.0,38.0,,,,,,,,,False,38.0
392493,1.0,0.0,,,,,,,,,False,0.0
392514,1.0,28.0,,,,,,,,,False,28.0
392640,2.0,90.0,,,,,,,,,False,90.0
392656,2.0,210.0,,,,,,,,,False,210.0
392714,1.0,66.0,,,,,,,,,False,66.0
393092,2.0,12.0,,,,,,,,,False,12.0
393198,1.0,0.0,,,,,,,,,False,0.0
393210,3.0,247.0,,,,,,,,,False,247.0
393977,34.0,1672.0,A. Arous,1751.0,1751.0,1672.0,1751.0,1.0,0.0,True,False,0.0
394174,1.0,25.0,,,,,,,,,False,25.0
394180,1.0,11.0,,,,,,,,,False,11.0
394199,1.0,90.0,,,,,,,,,False,90.0
394200,1.0,90.0,,,,,,,,,False,90.0
394206,1.0,0.0,,,,,,,,,False,0.0
394215,2.0,90.0,,,,,,,,,False,90.0
394222,2.0,0.0,,,,,,,,,False,0.0
394294,2.0,74.0,,,,,,,,,False,74.0
394384,1.0,46.0,,,,,,,,,False,46.0
394436,1.0,0.0,,,,,,,,,False,0.0
394585,2.0,86.0,,,,,,,,,False,86.0
394663,1.0,11.0,,,,,,,,,False,11.0
394681,1.0,0.0,,,,,,,,,False,0.0
394734,2.0,26.0,,,,,,,,,False,26.0
394740,1.0,0.0,,,,,,,,,False,0.0
394784,1.0,15.0,,,,,,,,,False,15.0
394905,1.0,18.0,,,,,,,,,False,18.0
394906,1.0,0.0,,,,,,,,,False,0.0
394935,1.0,90.0,,,,,,,,,False,90.0
394947,1.0,0.0,,,,,,,,,False,0.0
394950,1.0,0.0,,,,,,,,,False,0.0
394975,1.0,0.0,,,,,,,,,False,0.0
395075,42.0,1869.0,Mostafa Zico,2001.0,2001.0,1869.0,2001.0,0.9574468085106383,2.0,True,False,0.0
395080,1.0,63.0,,,,,,,,,False,63.0
395530,1.0,95.0,,,,,,,,,False,95.0
395559,46.0,2637.0,Kerim-Sam Alajbegovic,2988.0,2689.0,2637.0,2988.0,1.0,0.0,True,False,0.0
395602,1.0,0.0,,,,,,,,,False,0.0
395608,1.0,20.0,,,,,,,,,False,20.0
395841,1.0,0.0,,,,,,,,,False,0.0
395873,1.0,85.0,,,,,,,,,False,85.0
396183,1.0,0.0,,,,,,,,,False,0.0
396202,1.0,0.0,,,,,,,,,False,0.0
396205,1.0,0.0,,,,,,,,,False,0.0
396380,1.0,21.0,,,,,,,,,False,21.0
396389,1.0,0.0,,,,,,,,,False,0.0
396505,1.0,0.0,,,,,,,,,False,0.0
396623,63.0,4615.0,Pau Cubarsí Paredes,4947.0,4767.0,4615.0,4947.0,1.0,0.0,True,False,0.0
396624,1.0,90.0,,,,,,,,,False,90.0
396630,1.0,13.0,,,,,,,,,False,13.0
397047,1.0,93.0,,,,,,,,,False,93.0
397201,1.0,0.0,,,,,,,,,False,0.0
397205,1.0,93.0,,,,,,,,,False,93.0
397931,1.0,15.0,,,,,,,,,False,15.0
397997,2.0,0.0,,,,,,,,,False,0.0
398187,1.0,63.0,,,,,,,,,False,63.0
398194,1.0,0.0,,,,,,,,,False,0.0
398204,1.0,90.0,,,,,,,,,False,90.0
398205,1.0,0.0,,,,,,,,,False,0.0
399054,1.0,32.0,,,,,,,,,False,32.0
399538,1.0,25.0,,,,,,,,,False,25.0
399862,1.0,0.0,,,,,,,,,False,0.0
399875,1.0,45.0,,,,,,,,,False,45.0
400132,1.0,33.0,,,,,,,,,False,33.0
400324,1.0,61.0,,,,,,,,,False,61.0
400948,25.0,1172.0,Assane Diao,1773.0,1637.0,1172.0,1773.0,1.0,0.0,False,True,0.0
401267,1.0,66.0,,,,,,,,,False,66.0
401278,1.0,2.0,,,,,,,,,False,2.0
401380,1.0,90.0,,,,,,,,,False,90.0
401646,1.0,0.0,,,,,,,,,False,0.0
401862,1.0,89.0,,,,,,,,,False,89.0
402422,1.0,0.0,,,,,,,,,False,0.0
402432,1.0,13.0,,,,,,,,,False,13.0
402434,1.0,0.0,,,,,,,,,False,0.0
402640,1.0,0.0,,,,,,,,,False,0.0
402810,1.0,0.0,,,,,,,,,False,0.0
402813,2.0,72.0,,,,,,,,,False,72.0
402955,1.0,15.0,,,,,,,,,False,15.0
403087,33.0,2560.0,Mohammed Abu Al Shamat,2694.0,2694.0,2560.0,2694.0,0.972972972972973,1.0,True,False,0.0
403251,1.0,0.0,,,,,,,,,False,0.0
403299,1.0,90.0,,,,,,,,,False,90.0
403336,1.0,90.0,,,,,,,,,False,90.0
403340,1.0,16.0,,,,,,,,,False,16.0
403343,1.0,63.0,,,,,,,,,False,63.0
403353,2.0,98.0,,,,,,,,,False,98.0
403464,1.0,8.0,,,,,,,,,False,8.0
403473,2.0,210.0,,,,,,,,,False,210.0
403899,1.0,0.0,,,,,,,,,False,0.0
403904,1.0,90.0,,,,,,,,,False,90.0
403951,1.0,0.0,,,,,,,,,False,0.0
403953,1.0,0.0,,,,,,,,,False,0.0
404149,1.0,94.0,,,,,,,,,False,94.0
404168,1.0,0.0,,,,,,,,,False,0.0
404172,53.0,3609.0,K. Peprah Oppong,4957.0,4957.0,3519.0,4957.0,0.8356164383561644,12.0,False,False,90.0
404431,1.0,21.0,,,,,,,,,False,21.0
404443,3.0,24.0,,,,,,,,,False,24.0
404524,1.0,75.0,,,,,,,,,False,75.0
404572,1.0,28.0,,,,,,,,,False,28.0
404574,1.0,50.0,,,,,,,,,False,50.0
404640,1.0,0.0,,,,,,,,,False,0.0
404646,3.0,45.0,,,,,,,,,False,45.0
404752,1.0,20.0,,,,,,,,,False,20.0
404753,1.0,67.0,,,,,,,,,False,67.0
404781,1.0,0.0,,,,,,,,,False,0.0
404884,1.0,34.0,,,,,,,,,False,34.0
404897,1.0,120.0,,,,,,,,,False,120.0
405073,1.0,120.0,,,,,,,,,False,120.0
405127,1.0,54.0,,,,,,,,,False,54.0
405160,5.0,111.0,,,,,,,,,False,111.0
405237,2.0,69.0,,,,,,,,,False,69.0
405322,1.0,11.0,,,,,,,,,False,11.0
405353,1.0,76.0,,,,,,,,,False,76.0
405381,1.0,48.0,,,,,,,,,False,48.0
405691,1.0,88.0,,,,,,,,,False,88.0
405692,1.0,31.0,,,,,,,,,False,31.0
405735,1.0,0.0,,,,,,,,,False,0.0
405957,31.0,1850.0,L. Bayliss,1861.0,1861.0,1850.0,1861.0,1.0,0.0,True,False,0.0
406053,1.0,90.0,,,,,,,,,False,90.0
406070,1.0,0.0,,,,,,,,,False,0.0
406217,1.0,0.0,,,,,,,,,False,0.0
406244,49.0,3554.0,J. Manzambi,4131.0,4131.0,3554.0,4131.0,0.95,3.0,True,False,0.0
406303,55.0,1340.0,K. Páez,3859.0,3576.0,1327.0,3859.0,1.0,0.0,False,True,13.0
406479,1.0,0.0,,,,,,,,,False,0.0
406480,2.0,90.0,,,,,,,,,False,90.0
406489,1.0,90.0,,,,,,,,,False,90.0
406564,2.0,135.0,,,,,,,,,False,135.0
406588,1.0,90.0,,,,,,,,,False,90.0
406591,1.0,0.0,,,,,,,,,False,0.0
406752,32.0,2083.0,I. Okon,2522.0,2522.0,2083.0,2522.0,0.9743589743589745,1.0,True,False,0.0
406784,1.0,0.0,,,,,,,,,False,0.0
406846,47.0,2644.0,T. Noslin,2673.0,2673.0,2644.0,2673.0,1.0,0.0,True,False,0.0
407017,3.0,194.0,M. Bombito,371.0,371.0,,,,,,False,194.0
407043,1.0,90.0,,,,,,,,,False,90.0
407262,2.0,42.0,,,,,,,,,False,42.0
407463,1.0,37.0,,,,,,,,,False,37.0
407535,1.0,37.0,,,,,,,,,False,37.0
407583,1.0,0.0,,,,,,,,,False,0.0
407651,1.0,90.0,,,,,,,,,False,90.0
407652,1.0,98.0,,,,,,,,,False,98.0
407677,1.0,0.0,,,,,,,,,False,0.0
407806,55.0,4562.0,Rayan,6482.0,6052.0,4318.0,6482.0,1.0,0.0,False,True,244.0
407941,1.0,0.0,,,,,,,,,False,0.0
408018,1.0,0.0,,,,,,,,,False,0.0
408027,1.0,0.0,,,,,,,,,False,0.0
408127,1.0,0.0,,,,,,,,,False,0.0
408311,1.0,69.0,,,,,,,,,False,69.0
408342,1.0,45.0,,,,,,,,,False,45.0
408347,1.0,25.0,,,,,,,,,False,25.0
408481,1.0,90.0,,,,,,,,,False,90.0
408527,1.0,0.0,,,,,,,,,False,0.0
408529,3.0,115.0,,,,,,,,,False,115.0
408540,1.0,90.0,,,,,,,,,False,90.0
408575,1.0,34.0,,,,,,,,,False,34.0
408634,1.0,0.0,,,,,,,,,False,0.0
408749,1.0,0.0,,,,,,,,,False,0.0
408865,1.0,10.0,,,,,,,,,False,10.0
408946,1.0,0.0,,,,,,,,,False,0.0
408960,1.0,8.0,,,,,,,,,False,8.0
408987,1.0,23.0,,,,,,,,,False,23.0
409151,1.0,34.0,,,,,,,,,False,34.0
409152,1.0,81.0,,,,,,,,,False,81.0
409216,4.0,54.0,,,,,,,,,False,54.0
409303,44.0,3496.0,E. Diouf,3753.0,3663.0,3496.0,3753.0,0.9629629629629628,2.0,True,False,0.0
409306,1.0,69.0,,,,,,,,,False,69.0
409500,1.0,1.0,,,,,,,,,False,1.0
409611,1.0,90.0,,,,,,,,,False,90.0
409624,1.0,30.0,,,,,,,,,False,30.0
409670,36.0,1557.0,A. Malic,1761.0,1745.0,1557.0,1761.0,1.0,0.0,True,False,0.0
409886,1.0,0.0,,,,,,,,,False,0.0
409891,2.0,16.0,,,,,,,,,False,16.0
409957,1.0,0.0,,,,,,,,,False,0.0
409977,1.0,0.0,,,,,,,,,False,0.0
410016,48.0,2215.0,P. Adu,2503.0,2503.0,2215.0,2503.0,1.0,0.0,True,False,0.0
410096,1.0,45.0,,,,,,,,,False,45.0
410107,1.0,90.0,,,,,,,,,False,90.0
410109,1.0,90.0,,,,,,,,,False,90.0
410178,1.0,42.0,,,,,,,,,False,42.0
410192,1.0,23.0,,,,,,,,,False,23.0
410218,1.0,90.0,,,,,,,,,False,90.0
410299,1.0,0.0,,,,,,,,,False,0.0
410396,1.0,57.0,,,,,,,,,False,57.0
410412,1.0,65.0,,,,,,,,,False,65.0
410843,2.0,76.0,,,,,,,,,False,76.0
411293,1.0,0.0,,,,,,,,,False,0.0
411433,1.0,0.0,,,,,,,,,False,0.0
411702,1.0,15.0,,,,,,,,,False,15.0
411709,1.0,0.0,,,,,,,,,False,0.0
411743,1.0,14.0,,,,,,,,,False,14.0
411800,35.0,2610.0,C. Bonsu Baah,2823.0,2823.0,2610.0,2823.0,0.9736842105263158,1.0,True,False,0.0
411802,2.0,28.0,,,,,,,,,False,28.0
411808,1.0,12.0,,,,,,,,,False,12.0
412711,1.0,2.0,,,,,,,,,False,2.0
412713,1.0,12.0,,,,,,,,,False,12.0
412719,1.0,90.0,,,,,,,,,False,90.0
412759,1.0,90.0,,,,,,,,,False,90.0
412790,1.0,23.0,,,,,,,,,False,23.0
412880,1.0,43.0,,,,,,,,,False,43.0
412891,1.0,90.0,,,,,,,,,False,90.0
412926,1.0,90.0,,,,,,,,,False,90.0
413060,1.0,90.0,,,,,,,,,False,90.0
413122,1.0,0.0,,,,,,,,,False,0.0
413160,1.0,0.0,,,,,,,,,False,0.0
413212,1.0,0.0,,,,,,,,,False,0.0
413227,1.0,0.0,,,,,,,,,False,0.0
413231,1.0,61.0,,,,,,,,,False,61.0
413237,1.0,64.0,,,,,,,,,False,64.0
413294,1.0,0.0,,,,,,,,,False,0.0
413717,1.0,90.0,,,,,,,,,False,90.0
414128,1.0,0.0,,,,,,,,,False,0.0
414149,35.0,2398.0,R. Mofokeng,2718.0,2628.0,2398.0,2718.0,1.0,0.0,True,False,0.0
414179,1.0,0.0,,,,,,,,,False,0.0
414187,1.0,0.0,,,,,,,,,False,0.0
414207,1.0,65.0,,,,,,,,,False,65.0
414281,1.0,0.0,,,,,,,,,False,0.0
414347,1.0,45.0,,,,,,,,,False,45.0
414348,1.0,21.0,,,,,,,,,False,21.0
414349,1.0,0.0,,,,,,,,,False,0.0
414354,1.0,0.0,,,,,,,,,False,0.0
414357,1.0,15.0,,,,,,,,,False,15.0
414359,1.0,32.0,,,,,,,,,False,32.0
414380,1.0,0.0,,,,,,,,,False,0.0
414391,1.0,8.0,,,,,,,,,False,8.0
414395,1.0,1.0,,,,,,,,,False,1.0
414492,1.0,0.0,,,,,,,,,False,0.0
414525,2.0,180.0,,,,,,,,,False,180.0
414528,1.0,90.0,,,,,,,,,False,90.0
414545,1.0,8.0,,,,,,,,,False,8.0
415068,1.0,0.0,,,,,,,,,False,0.0
415070,2.0,195.0,,,,,,,,,False,195.0
415071,1.0,10.0,,,,,,,,,False,10.0
415084,1.0,0.0,,,,,,,,,False,0.0
415085,1.0,16.0,,,,,,,,,False,16.0
415089,1.0,0.0,,,,,,,,,False,0.0
415147,1.0,0.0,,,,,,,,,False,0.0
415232,2.0,94.0,,,,,,,,,False,94.0
415245,1.0,12.0,,,,,,,,,False,12.0
415431,58.0,3332.0,S. El Mourabet,3585.0,3585.0,3332.0,3585.0,1.0,0.0,True,False,0.0
415517,1.0,23.0,,,,,,,,,False,23.0
415561,1.0,98.0,,,,,,,,,False,98.0
415871,1.0,45.0,,,,,,,,,False,45.0
416062,1.0,90.0,,,,,,,,,False,90.0
416192,1.0,60.0,,,,,,,,,False,60.0
416219,4.0,237.0,,,,,,,,,False,237.0
416580,1.0,90.0,,,,,,,,,False,90.0
416901,16.0,959.0,N. Sigur,3681.0,3231.0,638.0,3681.0,0.3170731707317073,28.0,False,False,321.0
416964,2.0,179.0,B. Karimov,557.0,179.0,,,,,,False,179.0
417104,2.0,146.0,,,,,,,,,False,146.0
417285,1.0,0.0,,,,,,,,,False,0.0
417661,2.0,0.0,,,,,,,,,False,0.0
417830,3.0,31.0,,,,,,,,,False,31.0
417857,1.0,0.0,,,,,,,,,False,0.0
417880,1.0,0.0,,,,,,,,,False,0.0
417933,1.0,0.0,,,,,,,,,False,0.0
417955,1.0,17.0,,,,,,,,,False,17.0
418054,2.0,28.0,,,,,,,,,False,28.0
418320,1.0,90.0,,,,,,,,,False,90.0
418334,1.0,0.0,,,,,,,,,False,0.0
418578,1.0,68.0,,,,,,,,,False,68.0
419515,1.0,90.0,,,,,,,,,False,90.0
419517,1.0,90.0,,,,,,,,,False,90.0
419576,1.0,0.0,,,,,,,,,False,0.0
419582,2.0,63.0,,,,,,,,,False,63.0
419587,1.0,11.0,,,,,,,,,False,11.0
419627,1.0,90.0,,,,,,,,,False,90.0
419916,1.0,13.0,,,,,,,,,False,13.0
419936,1.0,13.0,,,,,,,,,False,13.0
420400,1.0,8.0,,,,,,,,,False,8.0
420457,1.0,16.0,,,,,,,,,False,16.0
420685,1.0,1.0,,,,,,,,,False,1.0
420686,1.0,31.0,,,,,,,,,False,31.0
420689,1.0,0.0,,,,,,,,,False,0.0
422153,1.0,90.0,,,,,,,,,False,90.0
422404,2.0,93.0,,,,,,,,,False,93.0
422464,1.0,0.0,,,,,,,,,False,0.0
422572,40.0,891.0,K. Shiogai,921.0,921.0,891.0,921.0,1.0,0.0,True,False,0.0
422581,1.0,0.0,,,,,,,,,False,0.0
422754,1.0,0.0,,,,,,,,,False,0.0
422779,1.0,0.0,,,,,,,,,False,0.0
422780,1.0,0.0,,,,,,,,,False,0.0
422792,2.0,0.0,,,,,,,,,False,0.0
422794,1.0,0.0,,,,,,,,,False,0.0
422923,1.0,0.0,,,,,,,,,False,0.0
422927,1.0,1.0,,,,,,,,,False,1.0
423540,2.0,176.0,,,,,,,,,False,176.0
423683,1.0,0.0,,,,,,,,,False,0.0
423709,1.0,32.0,,,,,,,,,False,32.0
423737,2.0,0.0,Tahsin Jamshid,618.0,384.0,,,,,,False,0.0
423749,1.0,89.0,,,,,,,,,False,89.0
423753,,,A. Razzaghinia,477.0,477.0,,,,,,False,0.0
423866,1.0,38.0,,,,,,,,,False,38.0
424300,1.0,39.0,,,,,,,,,False,39.0
424376,1.0,14.0,,,,,,,,,False,14.0
424447,1.0,0.0,,,,,,,,,False,0.0
424638,1.0,90.0,,,,,,,,,False,90.0
424740,1.0,90.0,,,,,,,,,False,90.0
425020,2.0,54.0,A. Maidana,3273.0,1690.0,,,,,,False,54.0
425074,1.0,90.0,,,,,,,,,False,90.0
425316,2.0,66.0,,,,,,,,,False,66.0
425583,1.0,65.0,,,,,,,,,False,65.0
425714,3.0,155.0,,,,,,,,,False,155.0
425715,2.0,15.0,,,,,,,,,False,15.0
425722,1.0,90.0,,,,,,,,,False,90.0
425780,1.0,67.0,,,,,,,,,False,67.0
425819,1.0,120.0,,,,,,,,,False,120.0
426130,1.0,75.0,,,,,,,,,False,75.0
426288,1.0,37.0,,,,,,,,,False,37.0
426480,2.0,210.0,L. Herrington,4197.0,2732.0,,,,,,False,210.0
426520,1.0,0.0,,,,,,,,,False,0.0
426626,1.0,0.0,,,,,,,,,False,0.0
426674,1.0,90.0,,,,,,,,,False,90.0
426928,1.0,0.0,,,,,,,,,False,0.0
426934,1.0,80.0,,,,,,,,,False,80.0
427026,1.0,90.0,,,,,,,,,False,90.0
427079,1.0,89.0,,,,,,,,,False,89.0
427187,1.0,12.0,Mustafa Saadoun,624.0,624.0,,,,,,False,12.0
427202,1.0,40.0,,,,,,,,,False,40.0
427257,1.0,0.0,,,,,,,,,False,0.0
427287,1.0,0.0,,,,,,,,,False,0.0
427632,1.0,0.0,,,,,,,,,False,0.0
427645,1.0,57.0,,,,,,,,,False,57.0
427804,1.0,0.0,,,,,,,,,False,0.0
428001,1.0,90.0,,,,,,,,,False,90.0
428067,1.0,0.0,,,,,,,,,False,0.0
428278,1.0,0.0,,,,,,,,,False,0.0
428468,1.0,90.0,,,,,,,,,False,90.0
428471,1.0,78.0,,,,,,,,,False,78.0
428799,1.0,45.0,,,,,,,,,False,45.0
428989,1.0,0.0,,,,,,,,,False,0.0
428999,1.0,90.0,,,,,,,,,False,90.0
429063,1.0,0.0,,,,,,,,,False,0.0
429270,1.0,90.0,,,,,,,,,False,90.0
429979,1.0,0.0,,,,,,,,,False,0.0
430078,30.0,1947.0,S. Kabini,2624.0,2490.0,1857.0,2624.0,1.0,0.0,False,True,90.0
430102,1.0,0.0,,,,,,,,,False,0.0
430114,2.0,0.0,,,,,,,,,False,0.0
430367,1.0,0.0,,,,,,,,,False,0.0
430670,1.0,30.0,,,,,,,,,False,30.0
430831,1.0,88.0,,,,,,,,,False,88.0
430835,42.0,2171.0,Tyler Bindon,2840.0,2480.0,2171.0,2840.0,1.0,0.0,False,True,0.0
431104,1.0,0.0,,,,,,,,,False,0.0
431149,1.0,0.0,,,,,,,,,False,0.0
431413,1.0,90.0,,,,,,,,,False,90.0
431417,2.0,42.0,,,,,,,,,False,42.0
431436,2.0,21.0,,,,,,,,,False,21.0
432027,1.0,0.0,,,,,,,,,False,0.0
432031,1.0,0.0,,,,,,,,,False,0.0
432033,1.0,0.0,,,,,,,,,False,0.0
432060,1.0,0.0,,,,,,,,,False,0.0
432069,1.0,0.0,,,,,,,,,False,0.0
432079,1.0,9.0,,,,,,,,,False,9.0
432476,1.0,46.0,,,,,,,,,False,46.0
432478,2.0,180.0,,,,,,,,,False,180.0
432485,1.0,45.0,,,,,,,,,False,45.0
432763,1.0,0.0,,,,,,,,,False,0.0
432778,1.0,0.0,,,,,,,,,False,0.0
433272,48.0,1596.0,Findlay Curtis,1853.0,1681.0,1596.0,1853.0,1.0,0.0,True,False,0.0
433396,2.0,26.0,,,,,,,,,False,26.0
434034,1.0,90.0,,,,,,,,,False,90.0
435027,1.0,90.0,,,,,,,,,False,90.0
435390,1.0,11.0,,,,,,,,,False,11.0
435482,3.0,24.0,,,,,,,,,False,24.0
435552,1.0,90.0,,,,,,,,,False,90.0
435740,1.0,90.0,,,,,,,,,False,90.0
436260,1.0,83.0,,,,,,,,,False,83.0
436271,1.0,82.0,,,,,,,,,False,82.0
436297,1.0,0.0,,,,,,,,,False,0.0
436324,1.0,90.0,,,,,,,,,False,90.0
436370,1.0,71.0,,,,,,,,,False,71.0
436393,1.0,0.0,,,,,,,,,False,0.0
436443,2.0,10.0,,,,,,,,,False,10.0
437099,4.0,0.0,,,,,,,,,False,0.0
437678,1.0,0.0,,,,,,,,,False,0.0
437692,1.0,120.0,,,,,,,,,False,120.0
437987,1.0,0.0,,,,,,,,,False,0.0
438044,2.0,9.0,,,,,,,,,False,9.0
438281,1.0,12.0,,,,,,,,,False,12.0
