player_id,player_name,team,primary_position,player_fixture_pairs,detailed_fixture_pairs,detailed_minutes,known_startXI_pairs,missing_startXI_detail_pairs,fixture_endpoint_coverage_annual_current,fixture_endpoint_coverage_pre_world_cup,coverage_pass_80pct_annual_current,coverage_pass_80pct_pre_world_cup,known_minute_coverage_lower_bound_annual_current,known_minute_coverage_lower_bound_pre_world_cup,known_missing_startXI_fixtures_annual_current,known_missing_startXI_fixtures_pre_world_cup,exact_detailed_minutes_annual_current,exact_detailed_minutes_pre_world_cup
313222,,,,1,0,0.0,0,0,,,,,,,,,,
313245,,,,2,1,90.0,1,0,,,,,,,,,,
313353,P. David,Canada,RW,40,38,2034.0,23,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1946.0,1950.0
313381,,,,1,0,0.0,0,0,,,,,,,,,,
313383,O. Vargas,Mexico,AM,56,36,2581.0,30,2,1.0,1.0,True,True,0.9031365313653136,0.9230205278592376,2.0,2.0,1958.0,2518.0
313638,,,,1,0,0.0,0,0,,,,,,,,,,
313732,,,,1,1,50.0,0,0,,,,,,,,,,
313748,,,,2,2,180.0,2,0,,,,,,,,,,
313937,A. Mendy,Senegal,RB,57,41,3308.0,37,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3308.0,3308.0
313941,,,,1,1,120.0,1,0,,,,,,,,,,
314006,,,,1,0,0.0,0,0,,,,,,,,,,
314007,,,,1,0,0.0,0,0,,,,,,,,,,
314020,,,,1,0,0.0,0,0,,,,,,,,,,
314118,,,,1,0,0.0,0,0,,,,,,,,,,
314226,,,,1,0,0.0,1,1,,,,,,,,,,
314254,,,,1,1,90.0,1,0,,,,,,,,,,
314256,,,,1,0,0.0,0,0,,,,,,,,,,
314341,,,,1,1,90.0,1,0,,,,,,,,,,
314377,S. Bazdar,Bosnia & Herzegovina,RW,15,9,328.0,3,0,0.3191489361702128,0.2888888888888888,False,False,1.0,1.0,0.0,0.0,328.0,300.0
314509,M. Epolo,Congo DR,GK,39,29,2610.0,29,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2610.0,2610.0
314511,A. Nusa,Norway,LW,41,41,2645.0,32,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2645.0,2320.0
315247,,,,1,1,90.0,1,0,,,,,,,,,,
315353,,,,1,0,0.0,0,0,,,,,,,,,,
315557,,,,1,1,28.0,0,0,,,,,,,,,,
315738,,,,1,1,1.0,0,0,,,,,,,,,,
315769,,,,1,1,12.0,0,0,,,,,,,,,,
316339,,,,1,0,0.0,0,0,,,,,,,,,,
316520,,,,1,1,65.0,1,0,,,,,,,,,,
316846,,,,1,1,84.0,1,0,,,,,,,,,,
316879,,,,1,0,0.0,0,0,,,,,,,,,,
317447,,,,1,1,90.0,1,0,,,,,,,,,,
317825,,,,1,1,90.0,1,0,,,,,,,,,,
317855,,,,2,2,141.0,2,0,,,,,,,,,,
317924,,,,1,0,0.0,0,0,,,,,,,,,,
317984,,,,1,1,53.0,1,0,,,,,,,,,,
318032,,,,1,0,0.0,0,0,,,,,,,,,,
318174,,,,1,1,13.0,0,0,,,,,,,,,,
318233,,,,1,1,75.0,1,0,,,,,,,,,,
318345,,,,1,1,55.0,0,0,,,,,,,,,,
318546,,,,1,1,90.0,1,0,,,,,,,,,,
318591,,,,2,2,93.0,1,0,,,,,,,,,,
318860,,,,1,1,82.0,1,0,,,,,,,,,,
318917,,,,2,2,180.0,2,0,,,,,,,,,,
319000,,,,2,2,210.0,2,0,,,,,,,,,,
319012,,,,1,0,0.0,1,1,,,,,,,,,,
319130,,,,1,1,3.0,0,0,,,,,,,,,,
319137,,,,1,0,0.0,0,0,,,,,,,,,,
319490,,,,1,1,89.0,1,0,,,,,,,,,,
319514,,,,2,2,68.0,1,0,,,,,,,,,,
319572,V. Barco,Argentina,CM,52,44,3378.0,36,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3378.0,3359.0
319913,,,,1,0,0.0,0,0,,,,,,,,,,
319915,,,,1,0,0.0,1,1,,,,,,,,,,
319917,,,,1,1,66.0,1,0,,,,,,,,,,
320199,,,,2,0,0.0,1,1,,,,,,,,,,
320319,,,,2,0,0.0,1,1,,,,,,,,,,
320622,,,,1,1,90.0,0,0,,,,,,,,,,
321454,,,,1,0,0.0,0,0,,,,,,,,,,
321455,,,,1,0,0.0,0,0,,,,,,,,,,
321589,,,,1,1,90.0,1,0,,,,,,,,,,
321632,,,,1,1,71.0,1,0,,,,,,,,,,
321658,,,,1,1,90.0,1,0,,,,,,,,,,
321660,,,,1,1,90.0,1,0,,,,,,,,,,
321663,,,,1,0,0.0,0,0,,,,,,,,,,
321701,,,,1,0,0.0,0,0,,,,,,,,,,
321742,,,,1,1,100.0,1,0,,,,,,,,,,
321746,,,,1,0,0.0,1,1,,,,,,,,,,
321838,,,,1,1,90.0,1,0,,,,,,,,,,
321841,,,,1,1,65.0,1,0,,,,,,,,,,
322031,,,,1,0,0.0,0,0,,,,,,,,,,
322051,,,,1,1,52.0,1,0,,,,,,,,,,
322101,A. Memic,Bosnia & Herzegovina,DM,47,47,3633.0,39,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3633.0,3409.0
322179,,,,1,1,75.0,0,0,,,,,,,,,,
322180,,,,1,0,0.0,0,0,,,,,,,,,,
322320,,,,1,0,0.0,0,0,,,,,,,,,,
322329,,,,1,1,33.0,0,0,,,,,,,,,,
322507,,,,1,0,0.0,1,1,,,,,,,,,,
322560,,,,1,1,90.0,1,0,,,,,,,,,,
322621,,,,1,1,19.0,0,0,,,,,,,,,,
322630,,,,1,0,0.0,0,0,,,,,,,,,,
322861,,,,1,0,0.0,0,0,,,,,,,,,,
322963,,,,1,1,76.0,1,0,,,,,,,,,,
323119,,,,1,0,0.0,0,0,,,,,,,,,,
323369,,,,2,0,0.0,0,0,,,,,,,,,,
323436,,,,1,0,0.0,0,0,,,,,,,,,,
323571,,,,1,1,60.0,1,0,,,,,,,,,,
323581,,,,1,0,0.0,0,0,,,,,,,,,,
323586,,,,1,1,90.0,1,0,,,,,,,,,,
323628,,,,1,1,90.0,1,0,,,,,,,,,,
323685,,,,1,0,0.0,1,1,,,,,,,,,,
323715,,,,1,1,90.0,1,0,,,,,,,,,,
323746,,,,1,1,26.0,0,0,,,,,,,,,,
323800,,,,1,1,21.0,0,0,,,,,,,,,,
323914,,,,1,0,0.0,0,0,,,,,,,,,,
323935,G. Simeone,Argentina,CM,66,58,4043.0,49,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3992.0,3900.0
323936,,,,1,1,72.0,1,0,,,,,,,,,,
323940,,,,1,0,0.0,0,0,,,,,,,,,,
323974,E. Saad,Tunisia,RW,36,28,1459.0,18,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1459.0,1342.0
324034,G. Puerta,Colombia,AM,40,38,3193.0,35,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3193.0,2723.0
324100,,,,1,1,90.0,1,0,,,,,,,,,,
324234,,,,1,1,90.0,1,0,,,,,,,,,,
324282,,,,2,0,0.0,0,0,,,,,,,,,,
324394,,,,1,1,90.0,1,0,,,,,,,,,,
324615,,,,2,2,69.0,1,0,,,,,,,,,,
324894,,,,1,0,0.0,1,1,,,,,,,,,,
324957,,,,1,1,85.0,1,0,,,,,,,,,,
325063,,,,1,0,0.0,0,0,,,,,,,,,,
325208,,,,1,0,0.0,0,0,,,,,,,,,,
325710,,,,1,1,18.0,0,0,,,,,,,,,,
325797,,,,1,1,105.0,1,0,,,,,,,,,,
325817,,,,1,1,31.0,0,0,,,,,,,,,,
325850,,,,1,1,90.0,1,0,,,,,,,,,,
325882,,,,1,0,0.0,0,0,,,,,,,,,,
325899,,,,1,0,0.0,0,0,,,,,,,,,,
325911,,,,1,0,0.0,0,0,,,,,,,,,,
325975,,,,2,2,2.0,0,0,,,,,,,,,,
326067,A. Hadj Moussa,Algeria,RW,49,47,3632.0,41,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3632.0,3535.0
326088,,,,1,1,12.0,1,0,,,,,,,,,,
326102,,,,1,1,45.0,0,0,,,,,,,,,,
326176,,,,1,0,0.0,0,0,,,,,,,,,,
326183,R. Halhal,Morocco,RB,39,35,3029.0,34,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3029.0,2849.0
326763,,,,1,1,16.0,0,0,,,,,,,,,,
326871,,,,1,0,0.0,0,0,,,,,,,,,,
327011,,,,1,0,0.0,0,0,,,,,,,,,,
327517,,,,1,0,0.0,0,0,,,,,,,,,,
327572,,,,1,0,0.0,0,0,,,,,,,,,,
327574,,,,1,1,111.0,0,0,,,,,,,,,,
327581,,,,1,0,0.0,0,0,,,,,,,,,,
327599,Y. Titraoui,Algeria,CM,41,35,2904.0,35,2,1.0,1.0,True,True,0.9325626204238922,0.9325626204238922,2.0,2.0,2904.0,2904.0
327616,,,,1,1,85.0,1,0,,,,,,,,,,
327631,H. Diarra,Senegal,RW,33,29,1930.0,22,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1930.0,1786.0
327635,,,,1,0,0.0,0,0,,,,,,,,,,
327659,,,,1,1,90.0,1,0,,,,,,,,,,
327730,,,,1,0,0.0,0,0,,,,,,,,,,
327732,,,,1,1,29.0,0,0,,,,,,,,,,
327738,L. De Fougerolles,Canada,RB,38,36,2334.0,26,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2096.0,1955.0
327774,,,,1,1,81.0,1,0,,,,,,,,,,
327778,,,,1,1,59.0,1,0,,,,,,,,,,
327793,,,,1,0,0.0,0,0,,,,,,,,,,
327831,,,,1,0,0.0,0,0,,,,,,,,,,
327895,P. Wanner,Austria,CM,47,36,2499.0,28,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2499.0,2265.0
327916,,,,1,1,9.0,0,0,,,,,,,,,,
327956,,,,1,0,0.0,0,0,,,,,,,,,,
327993,,,,1,1,120.0,1,0,,,,,,,,,,
328033,A. Pavlovic,Germany,DM,61,53,3681.0,43,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3356.0,3407.0
328035,,,,1,1,99.0,1,0,,,,,,,,,,
328046,I. Kone,Canada,AM,44,40,3090.0,37,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2987.0,2943.0
328074,,,,1,0,0.0,0,0,,,,,,,,,,
328089,,,,1,1,25.0,0,0,,,,,,,,,,
328107,,,,1,0,0.0,0,0,,,,,,,,,,
328148,E. Farina,Panama,RB,16,9,477.0,5,0,0.4871794871794871,0.5121951219512195,False,False,1.0,1.0,0.0,0.0,434.0,477.0
328235,,,,1,1,70.0,1,0,,,,,,,,,,
328258,,,,1,1,90.0,1,0,,,,,,,,,,
328972,,,,1,0,0.0,1,1,,,,,,,,,,
328978,,,,1,1,54.0,0,0,,,,,,,,,,
329163,A. Boulbina,Algeria,RW,31,23,1507.0,20,3,1.0,1.0,True,True,0.85527809307605,0.8538681948424068,3.0,3.0,1507.0,1490.0
329224,,,,1,1,57.0,1,0,,,,,,,,,,
329409,E. Bajraktarevic,Bosnia & Herzegovina,RW,50,41,1704.0,14,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1704.0,1475.0
329715,,,,1,0,0.0,0,0,,,,,,,,,,
329725,,,,1,0,0.0,0,0,,,,,,,,,,
329726,,,,2,0,0.0,0,0,,,,,,,,,,
329728,,,,2,0,0.0,0,0,,,,,,,,,,
330155,,,,1,1,45.0,1,0,,,,,,,,,,
330167,,,,1,1,90.0,1,0,,,,,,,,,,
330174,,,,16,8,720.0,8,0,0.4473684210526316,0.3823529411764705,False,False,1.0,1.0,0.0,0.0,720.0,720.0
330233,,,,1,1,34.0,0,0,,,,,,,,,,
330247,,,,1,1,29.0,0,0,,,,,,,,,,
330315,,,,1,1,101.0,1,0,,,,,,,,,,
330400,,,,1,0,0.0,0,0,,,,,,,,,,
330436,,,,1,0,0.0,0,0,,,,,,,,,,
330438,,,,1,1,90.0,1,0,,,,,,,,,,
330456,,,,1,0,0.0,1,1,,,,,,,,,,
330528,,,,1,0,0.0,0,0,,,,,,,,,,
330633,,,,1,0,0.0,0,0,,,,,,,,,,
331046,,,,1,1,90.0,1,0,,,,,,,,,,
331087,,,,1,0,0.0,0,0,,,,,,,,,,
331548,,,,1,0,0.0,1,1,,,,,,,,,,
331549,,,,1,1,53.0,1,0,,,,,,,,,,
331551,,,,1,1,90.0,1,0,,,,,,,,,,
331717,,,,2,2,175.0,2,0,,,,,,,,,,
331862,,,,1,0,0.0,0,0,,,,,,,,,,
331867,,,,2,0,0.0,2,2,,,,,,,,,,
331885,,,,2,1,77.0,2,1,,,,,,,,,,
331906,,,,1,1,64.0,1,0,,,,,,,,,,
331953,,,,1,0,0.0,0,0,,,,,,,,,,
331955,,,,1,0,0.0,0,0,,,,,,,,,,
332056,W. Pina,Cape Verde Islands,RB,43,35,2816.0,35,3,1.0,1.0,True,True,0.9125081011017498,0.90990990990991,3.0,3.0,2816.0,2727.0
332307,,,,1,1,89.0,1,0,,,,,,,,,,
332308,,,,1,1,36.0,0,0,,,,,,,,,,
332309,,,,1,1,61.0,1,0,,,,,,,,,,
332315,,,,2,2,96.0,0,0,,,,,,,,,,
332654,,,,4,1,98.0,1,0,,,,,,,,,,
332738,,,,2,2,114.0,1,0,,,,,,,,,,
332917,,,,1,0,0.0,1,1,,,,,,,,,,
333049,,,,1,0,0.0,0,0,,,,,,,,,,
333082,,,,1,0,0.0,1,1,,,,,,,,,,
333116,,,,1,0,0.0,0,0,,,,,,,,,,
333118,,,,1,1,72.0,1,0,,,,,,,,,,
333292,,,,1,1,45.0,0,0,,,,,,,,,,
333318,,,,1,1,68.0,1,0,,,,,,,,,,
333379,,,,1,1,90.0,1,0,,,,,,,,,,
333621,,,,1,0,0.0,1,1,,,,,,,,,,
333682,,,,2,1,66.0,1,0,,,,,,,,,,
333683,,,,2,2,109.0,1,0,,,,,,,,,,
333857,,,,1,0,0.0,0,0,,,,,,,,,,
334037,,,,1,0,0.0,0,0,,,,,,,,,,
334039,,,,1,1,90.0,1,0,,,,,,,,,,
334053,,,,1,0,0.0,1,1,,,,,,,,,,
334331,,,,1,1,120.0,1,0,,,,,,,,,,
334362,,,,1,1,29.0,0,0,,,,,,,,,,
334429,O. Diakite,Ivory Coast,RW,37,32,1585.0,16,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1585.0,1551.0
334573,,,,1,0,0.0,0,0,,,,,,,,,,
334582,,,,1,0,0.0,0,0,,,,,,,,,,
334593,,,,1,0,0.0,0,0,,,,,,,,,,
334711,,,,1,1,90.0,1,0,,,,,,,,,,
334713,,,,1,0,0.0,0,0,,,,,,,,,,
334879,,,,1,0,0.0,0,0,,,,,,,,,,
334914,,,,1,1,105.0,1,0,,,,,,,,,,
334915,F. Ghedjemis,Algeria,RW,8,5,330.0,4,0,0.1818181818181818,0.1,False,False,1.0,1.0,0.0,0.0,330.0,329.0
335051,J. Neves,Portugal,CM,53,50,3615.0,38,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3100.0,3224.0
335056,D. Moreira,Belgium,RW,48,43,2992.0,32,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2992.0,2935.0
335058,,,,1,0,0.0,0,0,,,,,,,,,,
335071,,,,1,1,59.0,1,0,,,,,,,,,,
335084,,,,1,1,90.0,1,0,,,,,,,,,,
335095,,,,1,0,0.0,1,1,,,,,,,,,,
335098,,,,1,1,79.0,1,0,,,,,,,,,,
335185,,,,1,1,24.0,0,0,,,,,,,,,,
335239,,,,1,1,89.0,1,0,,,,,,,,,,
335318,,,,1,1,90.0,1,0,,,,,,,,,,
335335,,,,1,0,0.0,1,1,,,,,,,,,,
335541,,,,1,0,0.0,0,0,,,,,,,,,,
335553,,,,2,2,87.0,1,0,,,,,,,,,,
335633,,,,1,0,0.0,0,0,,,,,,,,,,
335776,,,,1,0,0.0,1,1,,,,,,,,,,
335904,,,,1,0,0.0,0,0,,,,,,,,,,
335958,,,,1,1,61.0,1,0,,,,,,,,,,
335988,,,,1,0,0.0,1,1,,,,,,,,,,
336031,,,,1,1,72.0,1,0,,,,,,,,,,
336036,,,,1,1,8.0,0,0,,,,,,,,,,
336115,,,,1,0,0.0,0,0,,,,,,,,,,
336153,,,,1,0,0.0,0,0,,,,,,,,,,
336564,,,,1,0,0.0,0,0,,,,,,,,,,
336585,,,,1,1,90.0,1,0,,,,,,,,,,
336594,,,,1,0,0.0,0,0,,,,,,,,,,
336608,,,,1,0,0.0,0,0,,,,,,,,,,
336625,,,,1,0,0.0,0,0,,,,,,,,,,
336639,,,,1,0,0.0,0,0,,,,,,,,,,
336655,,,,1,0,0.0,0,0,,,,,,,,,,
336657,W. Zaire-Emery,France,CM,68,62,4439.0,48,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4243.0,4420.0
336659,C. Talbi,Morocco,RW,46,36,1909.0,19,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1909.0,1726.0
336671,R. Veiga,Portugal,RB,51,47,3809.0,41,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3809.0,3359.0
336679,,,,1,0,0.0,0,0,,,,,,,,,,
336685,,,,2,1,29.0,0,0,,,,,,,,,,
336694,,,,1,0,0.0,0,0,,,,,,,,,,
336711,,,,1,1,76.0,1,0,,,,,,,,,,
336917,,,,1,0,0.0,0,0,,,,,,,,,,
336998,,,,1,1,57.0,1,0,,,,,,,,,,
337006,,,,1,0,0.0,0,0,,,,,,,,,,
337011,,,,1,0,0.0,0,0,,,,,,,,,,
337359,,,,1,1,64.0,1,0,,,,,,,,,,
337364,,,,1,0,0.0,0,0,,,,,,,,,,
337426,A. Boakye,Ghana,AM,38,34,2746.0,33,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2746.0,2746.0
337587,J. Bos,Australia,LCB,42,40,2878.0,34,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2878.0,2569.0
337588,,,,1,0,0.0,0,0,,,,,,,,,,
337589,,,,2,2,98.0,1,0,,,,,,,,,,
337604,,,,1,1,31.0,0,0,,,,,,,,,,
337756,,,,1,1,90.0,1,0,,,,,,,,,,
337806,,,,1,1,59.0,1,0,,,,,,,,,,
337976,,,,1,1,11.0,0,0,,,,,,,,,,
338007,,,,1,1,90.0,1,0,,,,,,,,,,
338014,N. Irankunda,Australia,RW,47,46,2485.0,27,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2485.0,2221.0
338045,D. Castillo,Ecuador,AM,50,36,2374.0,32,3,1.0,1.0,True,True,0.8978819969742814,0.8978819969742814,3.0,3.0,2374.0,2374.0
338047,,,,1,0,0.0,0,0,,,,,,,,,,
338144,,,,1,0,0.0,1,1,,,,,,,,,,
338189,,,,1,1,90.0,1,0,,,,,,,,,,
338203,,,,1,1,12.0,0,0,,,,,,,,,,
338228,,,,1,1,90.0,1,0,,,,,,,,,,
338475,,,,1,0,0.0,0,0,,,,,,,,,,
338733,,,,1,0,0.0,0,0,,,,,,,,,,
338735,,,,1,1,30.0,0,0,,,,,,,,,,
338751,V. Munoz,Spain,RW,51,38,2785.0,31,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2764.0,2785.0
338758,,,,1,0,0.0,1,1,,,,,,,,,,
338815,,,,1,0,0.0,0,0,,,,,,,,,,
338839,,,,1,1,101.0,1,0,,,,,,,,,,
338840,,,,1,1,55.0,1,0,,,,,,,,,,
338845,,,,2,2,180.0,2,0,,,,,,,,,,
338868,,,,1,1,1.0,0,0,,,,,,,,,,
338946,,,,1,0,0.0,0,0,,,,,,,,,,
338947,,,,2,2,162.0,2,0,,,,,,,,,,
338950,,,,1,1,45.0,1,0,,,,,,,,,,
338958,,,,2,1,72.0,1,0,,,,,,,,,,
338998,,,,1,0,0.0,0,0,,,,,,,,,,
339105,,,,2,1,90.0,1,0,,,,,,,,,,
339162,,,,2,1,54.0,1,0,,,,,,,,,,
339164,,,,1,1,29.0,0,0,,,,,,,,,,
339447,,,,1,0,0.0,1,1,,,,,,,,,,
339518,,,,1,1,85.0,1,0,,,,,,,,,,
339579,,,,1,0,0.0,0,0,,,,,,,,,,
339650,,,,1,1,12.0,0,0,,,,,,,,,,
339657,,,,1,0,0.0,0,0,,,,,,,,,,
339757,,,,1,0,0.0,0,0,,,,,,,,,,
339875,,,,1,1,14.0,0,0,,,,,,,,,,
339883,K. Yildiz,Türkiye,ST,56,54,4160.0,47,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3909.0,3941.0
339887,C. Y. Uzun,Türkiye,AM,33,30,1567.0,19,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1567.0,1522.0
339923,,,,1,0,0.0,0,0,,,,,,,,,,
340077,M. Fernandez-Pardo,Belgium,RW,49,44,3159.0,33,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3159.0,3106.0
340123,,,,1,0,0.0,0,0,,,,,,,,,,
340151,M. Penders,Belgium,GK,63,52,4639.0,52,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,4639.0,4639.0
340153,,,,1,1,120.0,1,0,,,,,,,,,,
340164,,,,1,0,0.0,0,0,,,,,,,,,,
340173,E. Mahmic,Bosnia & Herzegovina,AM,36,31,1631.0,20,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1631.0,1559.0
340222,,,,1,0,0.0,0,0,,,,,,,,,,
340272,,,,1,0,0.0,0,0,,,,,,,,,,
340279,,,,3,3,127.0,2,0,,,,,,,,,,
340545,,,,1,0,0.0,0,0,,,,,,,,,,
340573,B. El Khannouss,Morocco,RW,59,56,3547.0,41,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3547.0,3081.0
340574,,,,1,1,81.0,1,0,,,,,,,,,,
340618,,,,1,1,45.0,1,0,,,,,,,,,,
340626,,,,2,2,156.0,2,0,,,,,,,,,,
340644,,,,1,0,0.0,0,0,,,,,,,,,,
340711,,,,1,1,101.0,1,0,,,,,,,,,,
340726,,,,1,0,0.0,0,0,,,,,,,,,,
340727,,,,1,0,0.0,1,1,,,,,,,,,,
340838,,,,1,1,1.0,0,0,,,,,,,,,,
340991,,,,2,1,65.0,1,0,,,,,,,,,,
341005,,,,1,0,0.0,0,0,,,,,,,,,,
341226,,,,1,1,25.0,0,0,,,,,,,,,,
341234,,,,1,0,0.0,0,0,,,,,,,,,,
341239,,,,1,1,12.0,0,0,,,,,,,,,,
341290,,,,1,1,94.0,1,0,,,,,,,,,,
341305,,,,1,0,0.0,1,1,,,,,,,,,,
341371,,,,1,0,0.0,0,0,,,,,,,,,,
341374,,,,1,0,0.0,0,0,,,,,,,,,,
341375,,,,1,1,90.0,1,0,,,,,,,,,,
341495,,,,1,0,0.0,0,0,,,,,,,,,,
341640,,,,1,1,90.0,1,0,,,,,,,,,,
341642,J. Hato,Netherlands,LB,60,37,2298.0,25,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2298.0,2264.0
341646,,,,1,1,73.0,1,0,,,,,,,,,,
341700,,,,1,1,90.0,1,0,,,,,,,,,,
341840,,,,1,1,45.0,0,0,,,,,,,,,,
341844,M. Ghorbani,Iran,AM,36,19,906.0,18,10,1.0,1.0,False,False,0.5233968804159446,0.4972577696526508,10.0,10.0,906.0,816.0
341912,,,,2,0,0.0,0,0,,,,,,,,,,
341918,,,,1,1,90.0,1,0,,,,,,,,,,
341977,,,,4,3,219.0,2,0,,,,,,,,,,
341983,,,,1,0,0.0,0,0,,,,,,,,,,
342019,,,,1,1,45.0,1,0,,,,,,,,,,
342035,C. Volpato,Australia,RW,38,29,1351.0,14,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1351.0,1190.0
342038,,,,1,1,89.0,1,0,,,,,,,,,,
342055,,,,1,0,0.0,0,0,,,,,,,,,,
342162,,,,1,1,24.0,0,0,,,,,,,,,,
342170,,,,1,1,69.0,1,0,,,,,,,,,,
342188,,,,1,1,98.0,1,0,,,,,,,,,,
342192,,,,1,1,35.0,0,0,,,,,,,,,,
342212,,,,1,1,59.0,1,0,,,,,,,,,,
342226,,,,1,1,90.0,1,0,,,,,,,,,,
342228,,,,1,1,90.0,1,0,,,,,,,,,,
342301,,,,1,1,5.0,0,0,,,,,,,,,,
342310,,,,1,1,90.0,1,0,,,,,,,,,,
342320,,,,1,0,0.0,0,0,,,,,,,,,,
342459,,,,1,0,0.0,1,1,,,,,,,,,,
342464,,,,1,0,0.0,1,1,,,,,,,,,,
342469,,,,1,1,90.0,1,0,,,,,,,,,,
342896,,,,2,2,171.0,2,0,,,,,,,,,,
342946,,,,1,0,0.0,0,0,,,,,,,,,,
342954,,,,1,0,0.0,0,0,,,,,,,,,,
343014,,,,1,0,0.0,0,0,,,,,,,,,,
343027,D. Doue,France,RW,57,55,3469.0,39,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,2918.0,3116.0
343086,,,,1,1,90.0,1,0,,,,,,,,,,
343194,,,,1,0,0.0,0,0,,,,,,,,,,
343213,,,,1,0,0.0,0,0,,,,,,,,,,
343286,,,,1,1,21.0,0,0,,,,,,,,,,
343287,D. Livramento,Cape Verde Islands,RW,36,29,1235.0,13,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1235.0,1060.0
343296,,,,1,1,2.0,0,0,,,,,,,,,,
343316,,,,1,1,120.0,1,0,,,,,,,,,,
343320,,,,1,0,0.0,0,0,,,,,,,,,,
343349,,,,1,1,95.0,1,0,,,,,,,,,,
343351,,,,1,1,120.0,1,0,,,,,,,,,,
343383,,,,1,1,81.0,1,0,,,,,,,,,,
343405,,,,1,1,90.0,1,0,,,,,,,,,,
343441,,,,1,1,90.0,1,0,,,,,,,,,,
343542,,,,1,0,0.0,0,0,,,,,,,,,,
343562,,,,1,1,23.0,0,0,,,,,,,,,,
343576,,,,1,0,0.0,0,0,,,,,,,,,,
343583,,,,1,1,27.0,0,0,,,,,,,,,,
343792,,,,1,0,0.0,0,0,,,,,,,,,,
344156,,,,1,0,0.0,1,1,,,,,,,,,,
344288,,,,1,1,16.0,0,0,,,,,,,,,,
344458,,,,2,0,0.0,0,0,,,,,,,,,,
344535,,,,1,0,0.0,0,0,,,,,,,,,,
344570,,,,1,1,18.0,0,0,,,,,,,,,,
344718,,,,1,1,90.0,1,0,,,,,,,,,,
344773,,,,1,0,0.0,0,0,,,,,,,,,,
344813,,,,2,1,82.0,1,0,,,,,,,,,,
344862,H. Mastouri,Tunisia,RW,31,27,1481.0,14,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,1481.0,1392.0
344891,,,,1,1,100.0,1,0,,,,,,,,,,
345208,,,,1,0,0.0,0,0,,,,,,,,,,
345387,,,,1,0,0.0,0,0,,,,,,,,,,
345520,,,,1,1,45.0,0,0,,,,,,,,,,
345748,Andres Gomez,Colombia,AM,59,52,3764.0,39,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3764.0,3719.0
345756,,,,1,0,0.0,0,0,,,,,,,,,,
345808,,,,1,0,0.0,0,0,,,,,,,,,,
345857,,,,1,0,0.0,0,0,,,,,,,,,,
345858,,,,2,0,0.0,2,2,,,,,,,,,,
346259,,,,1,0,0.0,0,0,,,,,,,,,,
346270,,,,1,1,96.0,1,0,,,,,,,,,,
346522,,,,1,1,90.0,1,0,,,,,,,,,,
346893,,,,1,1,36.0,0,0,,,,,,,,,,
346895,,,,1,0,0.0,0,0,,,,,,,,,,
346978,,,,1,1,90.0,1,0,,,,,,,,,,
346987,,,,1,0,0.0,1,1,,,,,,,,,,
347211,R. Risser,France,GK,47,38,3420.0,38,0,1.0,1.0,True,True,1.0,1.0,0.0,0.0,3420.0,3420.0
347265,,,,1,1,10.0,0,0,,,,,,,,,,
