player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,reconstructed_exact_minutes,reconstructed_fixture_pairs,provider_detailed_minutes,player_id,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note,original_coverage_pass_80pct,exact_detailed_appearance_fixtures,exact_detailed_minutes,known_startXI_fixtures,startXI_with_detailed_row,known_missing_startXI_fixtures,known_missing_minutes_upper_bound,missing_startXI_with_exit_event,missing_minutes_inferred_from_events,known_minute_coverage_lower_bound,coverage_definition_version,pass_changed_false_to_true,pass_changed_true_to_false
M. Amoura,Algeria,Attacker,2557.0,True,0.0,0,2462.0,200139,annual_current,47,47,1.0,0,38,2462.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2462.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Amoura,Algeria,Attacker,2557.0,True,0.0,0,2462.0,200139,pre_world_cup,43,43,1.0,0,37,2436.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,2436.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Jassem Gaber,Qatar,Midfielder,1344.0,False,0.0,0,568.0,200981,annual_current,27,27,1.0,0,12,568.0,,0.6729857819905213,0.6729857819905213,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,12,568.0,12,8,4,276.0,4,276.0,0.6729857819905213,exact_window_known_minutes_v2_event_bounded,False,False
Jassem Gaber,Qatar,Midfielder,1344.0,False,0.0,0,568.0,200981,pre_world_cup,24,24,1.0,0,9,418.0,,0.6023054755043228,0.6023054755043228,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,9,418.0,9,5,4,276.0,4,276.0,0.6023054755043228,exact_window_known_minutes_v2_event_bounded,False,False
E. Makgopa,South Africa,Attacker,1763.0,False,0.0,0,1341.0,201354,annual_current,38,38,1.0,0,31,1341.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,1341.0,13,13,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
E. Makgopa,South Africa,Attacker,1763.0,False,0.0,0,1341.0,201354,pre_world_cup,34,34,1.0,0,27,1127.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,1127.0,11,11,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Berhalter,USA,Midfielder,5776.0,True,0.0,0,3197.0,201713,annual_current,40,40,1.0,0,40,3197.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,3197.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Berhalter,USA,Midfielder,5776.0,True,0.0,0,3197.0,201713,pre_world_cup,47,47,1.0,0,42,3643.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,3643.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Moteb Al Harbi,Saudi Arabia,Defender,3373.0,True,0.0,0,2386.0,202381,annual_current,48,48,1.0,0,39,2386.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,2386.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Moteb Al Harbi,Saudi Arabia,Defender,3373.0,True,0.0,0,2386.0,202381,pre_world_cup,54,54,1.0,0,41,2414.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,2414.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
I. Matanovic,Croatia,Attacker,2901.0,True,0.0,0,2726.0,202696,annual_current,58,55,0.9482758620689656,3,52,2726.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,52,2726.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
I. Matanovic,Croatia,Attacker,2901.0,True,0.0,0,2726.0,202696,pre_world_cup,54,51,0.9444444444444444,3,49,2633.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,49,2633.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Wirtz,Germany,Attacker,4254.0,True,0.0,0,3865.0,203224,annual_current,59,59,1.0,0,53,3865.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,53,3865.0,44,44,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Wirtz,Germany,Attacker,4254.0,True,0.0,0,3865.0,203224,pre_world_cup,55,55,1.0,0,49,3502.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,49,3502.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Theate,Belgium,Defender,3318.0,True,0.0,0,3210.0,204043,annual_current,50,50,1.0,0,36,3210.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,3210.0,35,35,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Theate,Belgium,Defender,3318.0,True,0.0,0,3210.0,204043,pre_world_cup,44,44,1.0,0,33,2983.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2983.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Surman,New Zealand,Defender,5496.0,True,0.0,0,2923.0,210165,annual_current,37,37,1.0,0,33,2923.0,,0.9701294390972452,0.9701294390972452,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2923.0,34,33,1,90.0,0,0.0,0.9701294390972452,exact_window_known_minutes_v2_event_bounded,False,False
F. Surman,New Zealand,Defender,5496.0,True,0.0,0,2923.0,210165,pre_world_cup,38,38,1.0,0,34,3013.0,,0.970995810505962,0.970995810505962,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,3013.0,35,34,1,90.0,0,0.0,0.970995810505962,exact_window_known_minutes_v2_event_bounded,False,False
B. Gutiérrez,Mexico,Midfielder,3946.0,True,0.0,0,2073.0,212233,annual_current,60,60,1.0,0,36,2073.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,2073.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
B. Gutiérrez,Mexico,Midfielder,3946.0,True,0.0,0,2073.0,212233,pre_world_cup,61,61,1.0,0,38,2385.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2385.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Nizar Al Rashdan,Jordan,Midfielder,2525.0,True,0.0,0,1460.0,213980,annual_current,33,33,1.0,0,17,1460.0,,0.8439306358381503,0.8439306358381503,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,17,1460.0,20,17,3,270.0,0,0.0,0.8439306358381503,exact_window_known_minutes_v2_event_bounded,False,False
Nizar Al Rashdan,Jordan,Midfielder,2525.0,True,0.0,0,1460.0,213980,pre_world_cup,30,30,1.0,0,14,1204.0,,0.8168249660786974,0.8168249660786974,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,14,1204.0,17,14,3,270.0,0,0.0,0.8168249660786974,exact_window_known_minutes_v2_event_bounded,False,False
I. Yüksek,Türkiye,Midfielder,2772.0,True,0.0,0,2742.0,214463,annual_current,58,58,1.0,0,45,2742.0,,0.961767800771659,0.961767800771659,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,2742.0,33,31,2,109.0,2,109.0,0.961767800771659,exact_window_known_minutes_v2_event_bounded,False,False
I. Yüksek,Türkiye,Midfielder,2772.0,True,0.0,0,2742.0,214463,pre_world_cup,55,55,1.0,0,43,2601.0,,0.9597785977859778,0.9597785977859778,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,2601.0,31,29,2,109.0,2,109.0,0.9597785977859778,exact_window_known_minutes_v2_event_bounded,False,False
F. Wiegele,Austria,Goalkeeper,2495.0,True,0.0,0,2446.0,221605,annual_current,53,53,1.0,0,27,2446.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,2446.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Wiegele,Austria,Goalkeeper,2495.0,True,0.0,0,2446.0,221605,pre_world_cup,49,49,1.0,0,27,2446.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,2446.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
E. Stroud,Sweden,Defender,3362.0,True,0.0,0,2051.0,226765,annual_current,31,31,1.0,0,26,2051.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,2051.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
E. Stroud,Sweden,Defender,3362.0,True,0.0,0,2051.0,226765,pre_world_cup,27,27,1.0,0,23,1974.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,23,1974.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Eom Ji-Sung,South Korea,Attacker,2942.0,True,0.0,0,2758.0,237050,annual_current,54,54,1.0,0,50,2758.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,2758.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Eom Ji-Sung,South Korea,Attacker,2942.0,True,0.0,0,2758.0,237050,pre_world_cup,51,51,1.0,0,48,2718.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,48,2718.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
P. Vite,Ecuador,Midfielder,6797.0,True,0.0,0,3709.0,237078,annual_current,68,68,1.0,0,47,3709.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,3709.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
P. Vite,Ecuador,Midfielder,6797.0,True,0.0,0,3709.0,237078,pre_world_cup,72,72,1.0,0,49,3879.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,49,3879.0,41,41,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
P. Sarr,Senegal,Midfielder,2461.0,True,0.0,0,2367.0,237129,annual_current,62,62,1.0,0,40,2367.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,2367.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
P. Sarr,Senegal,Midfielder,2461.0,True,0.0,0,2367.0,237129,pre_world_cup,58,58,1.0,0,38,2302.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2302.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Lee Han-Beom,South Korea,Defender,3692.0,True,0.0,0,3126.0,237218,annual_current,51,51,1.0,0,41,3126.0,,0.9124343257443084,0.9124343257443084,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3126.0,35,32,3,300.0,0,0.0,0.9124343257443084,exact_window_known_minutes_v2_event_bounded,False,False
Lee Han-Beom,South Korea,Defender,3692.0,True,0.0,0,3126.0,237218,pre_world_cup,48,48,1.0,0,38,2856.0,,0.9049429657794676,0.9049429657794676,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2856.0,32,29,3,300.0,0,0.0,0.9049429657794676,exact_window_known_minutes_v2_event_bounded,False,False
Lee Tae-Seok,South Korea,Midfielder,4126.0,True,0.0,0,2814.0,237220,annual_current,52,52,1.0,0,35,2814.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2814.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Lee Tae-Seok,South Korea,Midfielder,4126.0,True,0.0,0,2814.0,237220,pre_world_cup,53,53,1.0,0,35,2852.0,,0.9694085656016316,0.9694085656016316,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2852.0,32,31,1,90.0,0,0.0,0.9694085656016316,exact_window_known_minutes_v2_event_bounded,False,False
Marco Pasalic,Croatia,Midfielder,3746.0,True,0.0,0,1741.0,260865,annual_current,37,37,1.0,0,26,1741.0,,0.9508465319497542,0.9508465319497542,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,1741.0,21,20,1,90.0,0,0.0,0.9508465319497542,exact_window_known_minutes_v2_event_bounded,False,False
Marco Pasalic,Croatia,Midfielder,3746.0,True,0.0,0,1741.0,260865,pre_world_cup,39,39,1.0,0,29,2135.0,,0.9595505617977528,0.9595505617977528,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,29,2135.0,26,25,1,90.0,0,0.0,0.9595505617977528,exact_window_known_minutes_v2_event_bounded,False,False
P. Guiagon,Ivory Coast,Midfielder,2695.0,True,0.0,0,2555.0,263228,annual_current,44,44,1.0,0,33,2555.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2555.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
P. Guiagon,Ivory Coast,Midfielder,2695.0,True,0.0,0,2555.0,263228,pre_world_cup,40,40,1.0,0,33,2555.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2555.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Nuno Mendes,Portugal,Defender,3471.0,True,0.0,0,3391.0,263482,annual_current,61,61,1.0,0,46,3391.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,46,3391.0,38,38,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Nuno Mendes,Portugal,Defender,3471.0,True,0.0,0,3391.0,263482,pre_world_cup,56,56,1.0,0,41,2994.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,2994.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Fayzullaev,Uzbekistan,Attacker,2361.0,True,0.0,0,1388.0,263676,annual_current,77,77,1.0,0,25,1388.0,,0.8852040816326531,0.8852040816326531,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,1388.0,19,17,2,180.0,0,0.0,0.8852040816326531,exact_window_known_minutes_v2_event_bounded,False,False
A. Fayzullaev,Uzbekistan,Attacker,2361.0,True,0.0,0,1388.0,263676,pre_world_cup,74,74,1.0,0,22,1165.0,,0.8661710037174721,0.8661710037174721,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,22,1165.0,16,14,2,180.0,0,0.0,0.8661710037174721,exact_window_known_minutes_v2_event_bounded,False,False
B. Tahirovic,Bosnia & Herzegovina,Midfielder,1867.0,True,0.0,0,1774.0,264094,annual_current,43,43,1.0,0,35,1774.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,1774.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
B. Tahirovic,Bosnia & Herzegovina,Midfielder,1867.0,True,0.0,0,1774.0,264094,pre_world_cup,39,39,1.0,0,31,1537.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,1537.0,17,17,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Langås,Norway,Defender,2707.0,True,0.0,0,2082.0,265444,annual_current,67,67,1.0,0,26,2082.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,2082.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Langås,Norway,Defender,2707.0,True,0.0,0,2082.0,265444,pre_world_cup,65,65,1.0,0,25,2058.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,2058.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Farji,Iraq,Midfielder,2944.0,True,0.0,0,1505.0,265448,annual_current,62,62,1.0,0,22,1505.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,22,1505.0,17,17,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Farji,Iraq,Midfielder,2944.0,True,0.0,0,1505.0,265448,pre_world_cup,63,60,0.9523809523809524,3,21,1543.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,21,1543.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Telmo Arcanjo,Cape Verde Islands,Midfielder,1574.0,False,0.0,0,1314.0,265556,annual_current,38,38,1.0,0,31,1314.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,1314.0,13,13,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Telmo Arcanjo,Cape Verde Islands,Midfielder,1574.0,False,0.0,0,1314.0,265556,pre_world_cup,34,34,1.0,0,29,1258.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,29,1258.0,12,12,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Gonçalo Inácio,Portugal,Defender,3935.0,True,0.0,0,3802.0,265595,annual_current,58,58,1.0,0,44,3802.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,3802.0,44,44,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Gonçalo Inácio,Portugal,Defender,3935.0,True,0.0,0,3802.0,265595,pre_world_cup,53,53,1.0,0,44,3802.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,3802.0,44,44,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Møller Wolfe,Norway,Defender,2408.0,True,0.0,0,1770.0,265782,annual_current,50,50,1.0,0,31,1770.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,1770.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Møller Wolfe,Norway,Defender,2408.0,True,0.0,0,1770.0,265782,pre_world_cup,44,44,1.0,0,26,1339.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,1339.0,14,14,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Luiz Henrique,Brazil,Attacker,2593.0,True,0.0,0,2148.0,265785,annual_current,37,37,1.0,0,31,2148.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,2148.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Luiz Henrique,Brazil,Attacker,2593.0,True,0.0,0,2148.0,265785,pre_world_cup,33,33,1.0,0,30,2120.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2120.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Y. Ayari,Sweden,Midfielder,3301.0,True,0.0,0,2377.0,265820,annual_current,47,47,1.0,0,36,2377.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,2377.0,24,24,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Y. Ayari,Sweden,Midfielder,3301.0,True,0.0,0,2377.0,265820,pre_world_cup,43,43,1.0,0,32,2036.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,32,2036.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
É. Lira,Mexico,Midfielder,5966.0,True,0.0,0,4139.0,266345,annual_current,58,58,1.0,0,50,4139.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,4139.0,46,46,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
É. Lira,Mexico,Midfielder,5966.0,True,0.0,0,4139.0,266345,pre_world_cup,60,60,1.0,0,50,4058.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,4058.0,45,45,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
C. Brady,USA,Goalkeeper,3964.0,True,0.0,0,2529.0,266606,annual_current,34,34,1.0,0,28,2529.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,2529.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
C. Brady,USA,Goalkeeper,3964.0,True,0.0,0,2529.0,266606,pre_world_cup,35,35,1.0,0,30,2709.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2709.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Adams,South Africa,Midfielder,3652.0,True,0.0,0,2237.0,268710,annual_current,48,48,1.0,0,35,2237.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2237.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Adams,South Africa,Midfielder,3652.0,True,0.0,0,2237.0,268710,pre_world_cup,44,44,1.0,0,32,2121.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,32,2121.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Ziyad Al Johani,Saudi Arabia,Midfielder,2697.0,True,0.0,0,2074.0,269172,annual_current,52,52,1.0,0,36,2074.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,2074.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Ziyad Al Johani,Saudi Arabia,Midfielder,2697.0,True,0.0,0,2074.0,269172,pre_world_cup,53,53,1.0,0,40,2434.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,2434.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Mostafa Shobeir,Egypt,Goalkeeper,2572.0,True,0.0,0,2291.0,269174,annual_current,48,48,1.0,0,26,2291.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,2291.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Mostafa Shobeir,Egypt,Goalkeeper,2572.0,True,0.0,0,2291.0,269174,pre_world_cup,43,43,1.0,0,21,1811.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,21,1811.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
L. Hornícek,Czech Republic,Goalkeeper,4850.0,True,0.0,0,4220.0,269349,annual_current,57,57,1.0,0,47,4220.0,,0.8978723404255319,0.8978723404255319,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,4220.0,52,47,5,480.0,0,0.0,0.8978723404255319,exact_window_known_minutes_v2_event_bounded,False,False
L. Hornícek,Czech Republic,Goalkeeper,4850.0,True,0.0,0,4220.0,269349,pre_world_cup,54,54,1.0,0,47,4220.0,,0.8978723404255319,0.8978723404255319,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,4220.0,52,47,5,480.0,0,0.0,0.8978723404255319,exact_window_known_minutes_v2_event_bounded,False,False
Hossam Abdelmaguid,Egypt,Defender,3782.0,True,0.0,0,3744.0,269621,annual_current,52,52,1.0,0,43,3744.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,3744.0,41,41,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Hossam Abdelmaguid,Egypt,Defender,3782.0,True,0.0,0,3744.0,269621,pre_world_cup,47,47,1.0,0,41,3677.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3677.0,41,41,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Rangel,Mexico,Goalkeeper,5084.0,True,0.0,0,3734.0,270774,annual_current,48,48,1.0,0,41,3734.0,,0.9764644351464437,0.9764644351464437,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3734.0,42,41,1,90.0,0,0.0,0.9764644351464437,exact_window_known_minutes_v2_event_bounded,False,False
J. Rangel,Mexico,Goalkeeper,5084.0,True,0.0,0,3734.0,270774,pre_world_cup,49,49,1.0,0,36,3283.0,,0.9733175214942188,0.9733175214942188,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,3283.0,37,36,1,90.0,0,0.0,0.9733175214942188,exact_window_known_minutes_v2_event_bounded,False,False
T. Muharemovic,Bosnia & Herzegovina,Defender,3774.0,True,0.0,0,3185.0,271350,annual_current,44,44,1.0,0,36,3185.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,3185.0,36,36,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
