player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,player_id,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note,original_coverage_pass_80pct,exact_detailed_appearance_fixtures,exact_detailed_minutes,known_startXI_fixtures,startXI_with_detailed_row,known_missing_startXI_fixtures,known_missing_minutes_upper_bound,missing_startXI_with_exit_event,missing_minutes_inferred_from_events,known_minute_coverage_lower_bound,coverage_definition_version,pass_changed_false_to_true,pass_changed_true_to_false,reconstructed_exact_minutes,reconstructed_fixture_pairs,provider_detailed_minutes,candidate_type
A. Circati,Australia,Defender,4058.0,True,348568,annual_current,45,45,1.0,0,37,3196.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,37,3196.0,36,36,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,3196.0,benchmark
A. Circati,Australia,Defender,4058.0,True,348568,pre_world_cup,41,41,1.0,0,33,2806.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2806.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2806.0,benchmark
L. Jaquez,Switzerland,Defender,2010.0,True,349344,annual_current,59,59,1.0,0,28,1714.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,1714.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1714.0,benchmark
L. Jaquez,Switzerland,Defender,2010.0,True,349344,pre_world_cup,53,53,1.0,0,26,1628.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,1628.0,17,17,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1628.0,benchmark
N. Paz,Argentina,Attacker,3700.0,True,350037,annual_current,53,53,1.0,0,43,3370.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,3370.0,38,38,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3370.0,benchmark_and_avatar
N. Paz,Argentina,Attacker,3700.0,True,350037,pre_world_cup,47,47,1.0,0,41,3299.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3299.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3299.0,benchmark_and_avatar
B. Zeneli,Sweden,Midfielder,3667.0,True,350850,annual_current,59,59,1.0,0,30,1991.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,30,1991.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1991.0,benchmark_and_avatar
B. Zeneli,Sweden,Midfielder,3667.0,True,350850,pre_world_cup,58,58,1.0,0,30,2113.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2113.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2113.0,benchmark_and_avatar
J. Suzuki,Japan,Defender,4931.0,True,351014,annual_current,67,67,1.0,0,31,2513.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,31,2513.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2513.0,benchmark
J. Suzuki,Japan,Defender,4931.0,True,351014,pre_world_cup,66,66,1.0,0,31,2622.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,2622.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2622.0,benchmark
T. Oluwaseyi,Canada,Attacker,4341.0,True,351587,annual_current,72,72,1.0,0,48,2299.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,48,2299.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2299.0,benchmark
T. Oluwaseyi,Canada,Attacker,4341.0,True,351587,pre_world_cup,77,77,1.0,0,49,2515.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,49,2515.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2515.0,benchmark
Deveron Fonville,Curaçao,Defender,2423.0,True,353808,annual_current,87,87,1.0,0,41,2333.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,2333.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2333.0,benchmark
Deveron Fonville,Curaçao,Defender,2423.0,True,353808,pre_world_cup,84,84,1.0,0,38,2090.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2090.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2090.0,benchmark
P. Beach,Australia,Goalkeeper,3734.0,True,353883,annual_current,41,41,1.0,0,39,3554.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,3554.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3554.0,benchmark
P. Beach,Australia,Goalkeeper,3734.0,True,353883,pre_world_cup,37,37,1.0,0,35,3165.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,3165.0,35,35,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3165.0,benchmark
J. Ordoñez,Ecuador,Defender,5063.0,True,354027,annual_current,60,60,1.0,0,48,3955.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,48,3955.0,45,45,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,3955.0,benchmark
J. Ordoñez,Ecuador,Defender,5063.0,True,354027,pre_world_cup,57,57,1.0,0,46,3820.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,46,3820.0,43,43,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3820.0,benchmark
O. Diomande,Ivory Coast,Defender,3177.0,True,354753,annual_current,62,62,1.0,0,32,2338.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,32,2338.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2338.0,benchmark
O. Diomande,Ivory Coast,Defender,3177.0,True,354753,pre_world_cup,58,58,1.0,0,31,2248.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,2248.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2248.0,benchmark
A. Freeman,USA,Defender,4375.0,True,355994,annual_current,61,61,1.0,0,27,1752.0,,0.9511400651465798,0.9511400651465798,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,27,1752.0,18,17,1,90.0,0,0.0,0.9511400651465798,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1752.0,benchmark_and_avatar
A. Freeman,USA,Defender,4375.0,True,355994,pre_world_cup,68,68,1.0,0,30,2109.0,,0.9590723055934516,0.9590723055934516,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2109.0,22,21,1,90.0,0,0.0,0.9590723055934516,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2109.0,benchmark_and_avatar
Bae Jun-Ho,South Korea,Attacker,3567.0,True,357286,annual_current,53,53,1.0,0,45,3074.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,3074.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3074.0,benchmark
Bae Jun-Ho,South Korea,Attacker,3567.0,True,357286,pre_world_cup,50,50,1.0,0,45,3074.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,3074.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3074.0,benchmark
K. Sebelebele,South Africa,Midfielder,2908.0,True,359561,annual_current,34,34,1.0,0,25,1797.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,25,1797.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1797.0,benchmark_and_avatar
K. Sebelebele,South Africa,Midfielder,2908.0,True,359561,pre_world_cup,30,30,1.0,0,24,1783.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,1783.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1783.0,benchmark_and_avatar
A. Khusanov,Uzbekistan,Defender,3987.0,True,360114,annual_current,63,63,1.0,0,40,3087.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,40,3087.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,3087.0,benchmark
A. Khusanov,Uzbekistan,Defender,3987.0,True,360114,pre_world_cup,64,64,1.0,0,38,2878.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2878.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2878.0,benchmark
K. Rodríguez,Ecuador,Attacker,3151.0,True,361966,annual_current,54,54,1.0,0,43,2362.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,43,2362.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2362.0,benchmark
K. Rodríguez,Ecuador,Attacker,3151.0,True,361966,pre_world_cup,51,51,1.0,0,40,2315.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,2315.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2315.0,benchmark
A. Ahmed,Canada,Midfielder,4668.0,True,362145,annual_current,71,71,1.0,0,38,2614.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,38,2614.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2614.0,benchmark_and_avatar
A. Ahmed,Canada,Midfielder,4668.0,True,362145,pre_world_cup,76,76,1.0,0,36,2482.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,2482.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2482.0,benchmark_and_avatar
M. Arfsten,USA,Midfielder,5344.0,True,362400,annual_current,37,37,1.0,0,33,2845.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,33,2845.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2845.0,benchmark_and_avatar
M. Arfsten,USA,Midfielder,5344.0,True,362400,pre_world_cup,44,44,1.0,0,39,3458.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,3458.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3458.0,benchmark_and_avatar
N. Sadiki,Congo DR,Midfielder,4151.0,True,365331,annual_current,50,50,1.0,0,44,3637.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,3637.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3637.0,benchmark
N. Sadiki,Congo DR,Midfielder,4151.0,True,365331,pre_world_cup,46,46,1.0,0,40,3379.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,3379.0,38,38,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3379.0,benchmark
Gessime Yassine,Morocco,Attacker,2392.0,True,369544,annual_current,95,95,1.0,0,36,1785.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,36,1785.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1785.0,benchmark
Gessime Yassine,Morocco,Attacker,2392.0,True,369544,pre_world_cup,89,89,1.0,0,33,1708.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,1708.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1708.0,benchmark
L. Camara,Senegal,Midfielder,3285.0,True,374058,annual_current,58,58,1.0,0,42,2949.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,2949.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2949.0,benchmark_and_avatar
L. Camara,Senegal,Midfielder,3285.0,True,374058,pre_world_cup,54,54,1.0,0,38,2699.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2699.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2699.0,benchmark_and_avatar
N. Mukau,Congo DR,Midfielder,3026.0,True,375598,annual_current,57,57,1.0,0,51,2821.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,51,2821.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2821.0,benchmark
N. Mukau,Congo DR,Midfielder,3026.0,True,375598,pre_world_cup,53,53,1.0,0,47,2625.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,2625.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2625.0,benchmark
M. Neffati,Tunisia,Defender,2649.0,True,375608,annual_current,34,34,1.0,0,18,1539.0,,0.8104265402843602,0.8104265402843602,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,18,1539.0,22,18,4,360.0,0,0.0,0.8104265402843602,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1539.0,benchmark
M. Neffati,Tunisia,Defender,2649.0,True,375608,pre_world_cup,31,31,1.0,0,21,1809.0,,0.8340248962655602,0.8340248962655602,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,21,1809.0,25,21,4,360.0,0,0.0,0.8340248962655602,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1809.0,benchmark
K. Goto,Japan,Attacker,3000.0,True,375930,annual_current,44,44,1.0,0,39,2898.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,2898.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2898.0,benchmark
K. Goto,Japan,Attacker,3000.0,True,375930,pre_world_cup,40,40,1.0,0,38,2885.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2885.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2885.0,benchmark
J. Seys,Belgium,Defender,4090.0,True,375974,annual_current,60,60,1.0,0,53,4020.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,53,4020.0,47,47,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,4020.0,benchmark_and_avatar
J. Seys,Belgium,Defender,4090.0,True,375974,pre_world_cup,54,54,1.0,0,52,3991.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,52,3991.0,47,47,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3991.0,benchmark_and_avatar
Endrick,Brazil,Attacker,2219.0,True,377122,annual_current,109,109,1.0,0,28,1841.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,1841.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1841.0,benchmark
Endrick,Brazil,Attacker,2219.0,True,377122,pre_world_cup,111,111,1.0,0,24,1730.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,1730.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1730.0,benchmark
A. Al Oui,Qatar,Defender,2032.0,True,377930,annual_current,35,35,1.0,0,28,2286.0,,1.0,1.0,True,exact-window provider minutes plus deterministic exposure reconstructed from complete two-team lineups and substitution/red-card events; frozen 80% fixture and minute thresholds unchanged,False,28,2286.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v3_complete_lineup_event_reconstruction,True,False,692.0,8,1594.0,benchmark
A. Al Oui,Qatar,Defender,2032.0,True,377930,pre_world_cup,32,32,1.0,0,26,2136.0,,1.0,1.0,True,exact-window provider minutes plus deterministic exposure reconstructed from complete two-team lineups and substitution/red-card events; frozen 80% fixture and minute thresholds unchanged,True,26,2136.0,24,24,0,0.0,0,0.0,1.0,exact_window_known_minutes_v3_complete_lineup_event_reconstruction,False,False,692.0,8,1444.0,benchmark
I. Maza,Algeria,Attacker,3803.0,True,380587,annual_current,60,60,1.0,0,53,3625.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,53,3625.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3625.0,benchmark
I. Maza,Algeria,Attacker,3803.0,True,380587,pre_world_cup,56,56,1.0,0,49,3274.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,49,3274.0,36,36,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3274.0,benchmark
A. Ouédraogo,Germany,Midfielder,1109.0,False,380978,annual_current,42,42,1.0,0,20,986.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,20,986.0,13,13,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,986.0,avatar_top30_pool
A. Ouédraogo,Germany,Midfielder,1109.0,False,380978,pre_world_cup,38,38,1.0,0,20,986.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,20,986.0,13,13,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,986.0,avatar_top30_pool
Lamine Yamal,Spain,Midfielder,4431.0,True,386828,annual_current,64,64,1.0,0,52,4201.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,52,4201.0,48,48,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,4201.0,benchmark
Lamine Yamal,Spain,Midfielder,4431.0,True,386828,pre_world_cup,57,57,1.0,0,45,3706.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,3706.0,42,42,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3706.0,benchmark
A. Sojka,Czech Republic,Midfielder,2279.0,True,386837,annual_current,80,80,1.0,0,38,2192.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2192.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2192.0,benchmark
A. Sojka,Czech Republic,Midfielder,2279.0,True,386837,pre_world_cup,77,77,1.0,0,35,2043.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2043.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2043.0,benchmark
L. Vuskovic,Croatia,Defender,5517.0,True,387521,annual_current,80,80,1.0,0,31,2717.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,31,2717.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2717.0,benchmark
L. Vuskovic,Croatia,Defender,5517.0,True,387521,pre_world_cup,76,76,1.0,0,30,2651.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2651.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2651.0,benchmark
B. Touré,Ivory Coast,Attacker,2755.0,True,387643,annual_current,59,59,1.0,0,38,2642.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2642.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2642.0,benchmark_and_avatar
B. Touré,Ivory Coast,Attacker,2755.0,True,387643,pre_world_cup,58,58,1.0,0,35,2562.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2562.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2562.0,benchmark_and_avatar
D. Gül,Türkiye,Attacker,2174.0,True,388570,annual_current,55,55,1.0,0,43,1718.0,,0.905163329820864,0.905163329820864,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,43,1718.0,18,16,2,180.0,0,0.0,0.905163329820864,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1718.0,benchmark
D. Gül,Türkiye,Attacker,2174.0,True,388570,pre_world_cup,55,53,0.9636363636363636,2,41,1676.0,,0.9030172413793104,0.9030172413793104,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,1676.0,18,16,2,180.0,0,0.0,0.9030172413793104,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1676.0,benchmark
M. Chávez,Mexico,Defender,2595.0,True,390002,annual_current,100,100,1.0,0,35,1814.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,35,1814.0,20,20,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,1814.0,benchmark_and_avatar
M. Chávez,Mexico,Defender,2595.0,True,390002,pre_world_cup,101,101,1.0,0,37,1907.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,1907.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1907.0,benchmark_and_avatar
O. Makhanya,South Africa,Defender,4022.0,True,392387,annual_current,37,37,1.0,0,29,2496.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,29,2496.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,True,False,0.0,0,2496.0,benchmark
O. Makhanya,South Africa,Defender,4022.0,True,392387,pre_world_cup,39,39,1.0,0,35,3036.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,3036.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3036.0,benchmark
Mostafa Zico,Egypt,Midfielder,2001.0,True,395075,annual_current,47,46,0.9787234042553192,1,36,1869.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,1869.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1869.0,benchmark
Mostafa Zico,Egypt,Midfielder,2001.0,True,395075,pre_world_cup,42,41,0.9761904761904762,1,31,1494.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,1494.0,16,16,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,1494.0,benchmark
Kerim-Sam Alajbegovic,Bosnia & Herzegovina,Midfielder,2988.0,True,395559,annual_current,48,48,1.0,0,43,2637.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,2637.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2637.0,benchmark_and_avatar
Kerim-Sam Alajbegovic,Bosnia & Herzegovina,Midfielder,2988.0,True,395559,pre_world_cup,44,44,1.0,0,39,2360.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,2360.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2360.0,benchmark_and_avatar
Pau Cubarsí Paredes,Spain,Defender,4947.0,True,396623,annual_current,64,64,1.0,0,55,4615.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,55,4615.0,52,52,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,4615.0,benchmark
Pau Cubarsí Paredes,Spain,Defender,4947.0,True,396623,pre_world_cup,57,57,1.0,0,48,3985.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,48,3985.0,45,45,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,3985.0,benchmark
Mohammed Abu Al Shamat,Saudi Arabia,Midfielder,2694.0,True,403087,annual_current,37,37,1.0,0,34,2629.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,2629.0,30,30,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False,0.0,0,2629.0,benchmark
