player_id,player_name,world_cup_team,squad_position,resolved_role,role_stability,role_observations,role_distribution,reported_minutes,orientation_mapping,fixture_endpoint_coverage,coverage_pass_80pct,stable_role_60pct,scientific_role_eligible
46746,A. Budimir,Croatia,Attacker,RW,0.8918918918918919,37,RW:33 | ST:4,3222.0,low_is_left,1.0,True,True,True
46855,Y. Barcenas,Panama,Midfielder,AM,0.7419354838709677,31,AM:23 | CM:5 | RW:2 | RB:1,3107.0,low_is_left,1.0,True,True,True
46930,E. Demirovic,Bosnia & Herzegovina,Attacker,RW,0.9,30,RW:27 | ST:3,3206.0,low_is_left,1.0,True,True,True
47237,L. Suarez,Colombia,Attacker,RW,0.9387755102040817,49,RW:46 | ST:3,4787.0,low_is_left,1.0,True,True,True
47254,M. Olivera,Uruguay,Defender,RB,0.5833333333333334,24,RB:14 | LCB:10,3348.0,low_is_left,1.0,False,False,False
47270,U. Simon,Spain,Goalkeeper,GK,1.0,53,GK:53,5040.0,low_is_left,1.0,True,True,True
47294,I. Williams,Ghana,Midfielder,AM,0.6857142857142857,35,AM:24 | RW:10 | CM:1,3986.0,low_is_left,1.0,False,True,False
47296,G. Rulli,Argentina,Goalkeeper,GK,1.0,38,GK:38,3888.0,low_is_left,1.0,True,True,True
47296,Gerónimo Rulli,Argentina,Goalkeeper,GK,1.0,1,GK:1,3888.0,low_is_left,1.0,True,True,True
47300,T. Hernandez,France,Defender,LB,0.8780487804878049,41,LB:36 | LCB:5,3893.0,low_is_left,1.0,True,True,True
47311,M. Merino,Spain,Midfielder,CM,0.6190476190476191,21,CM:13 | ST:5 | RW:3,2283.0,low_is_left,1.0,True,True,True
47315,M. Zubimendi,Spain,Midfielder,CM,0.6458333333333334,48,CM:31 | DM:16 | RB:1,4491.0,low_is_left,1.0,True,True,True
47323,M. Oyarzabal,Spain,Attacker,RW,0.8333333333333334,42,RW:35 | ST:7,3787.0,low_is_left,1.0,True,True,True
47348,B. Iglesias,Spain,Attacker,RW,1.0,31,RW:31,2791.0,low_is_left,1.0,True,True,True
47380,M. Cucurella,Spain,Defender,LB,0.96,50,LB:48 | LCB:2,5744.0,low_is_left,1.0,False,True,False
47380,Marc Cucurella,Spain,Defender,LB,1.0,6,LB:6,5744.0,low_is_left,1.0,False,True,False
47519,P. Porro,Spain,Defender,RB,1.0,49,RB:49,4549.0,low_is_left,1.0,True,True,True
47519,Pedro Porro,Spain,Defender,RB,1.0,1,RB:1,4549.0,low_is_left,1.0,True,True,True
47545,G. Kakuta,Congo DR,Attacker,RW,0.9565217391304348,23,RW:22 | ST:1,2254.0,low_is_left,1.0,True,True,True
47582,Cucho Hernandez,Colombia,Attacker,RW,1.0,36,RW:36,3364.0,low_is_left,1.0,True,True,True
47696,A. Bernhardsson,Sweden,Midfielder,RW,1.0,20,RW:20,1950.0,low_is_left,1.0,True,True,True
47903,H. Ekdal,Sweden,Defender,RB,0.9473684210526315,19,RB:18 | RCB:1,1958.0,low_is_left,1.0,True,True,True
47969,G. Gudmundsson,Sweden,Midfielder,RB,0.6052631578947368,38,RB:23 | LB:11 | LCB:4,3633.0,low_is_left,0.9791666666666666,True,True,True
47988,C. Starfelt,Sweden,Defender,RB,1.0,27,RB:27,2528.0,low_is_left,1.0,True,True,True
48002,B. Nygren,Sweden,Midfielder,CM,0.525,40,CM:21 | RW:9 | AM:8 | ST:2,4842.0,low_is_left,1.0,False,False,False
48033,J. Widell Zetterstrom,Sweden,Goalkeeper,GK,1.0,35,GK:35,4320.0,low_is_left,1.0,False,True,False
48047,J. Karlstrom,Sweden,Midfielder,AM,0.95,40,AM:38 | DM:2,3662.0,low_is_left,1.0,True,True,True
48119,O. Kossounou,Ivory Coast,Defender,RB,0.7407407407407407,27,RB:20 | RCB:7,2714.0,low_is_left,1.0,True,True,True
48129,A. Sher,Iraq,Midfielder,AM,1.0,18,AM:18,2989.0,low_is_left,1.0,False,True,False
48372,E. Comert,Switzerland,Defender,RB,1.0,18,RB:18,1855.0,low_is_left,1.0,True,True,True
48378,S. Widmer,Switzerland,Defender,RB,0.65625,32,RB:21 | LB:10 | LCB:1,3002.0,low_is_left,1.0,True,True,True
48389,N. Okafor,Switzerland,Attacker,RW,0.43478260869565216,23,RW:10 | LW:8 | ST:5,2123.0,low_is_left,0.981132075471698,True,False,False
48471,R. Vargas,Switzerland,Attacker,RW,0.6363636363636364,22,RW:14 | ST:5 | LW:3,2173.0,low_is_left,1.0,True,True,True
48489,M. Muheim,Switzerland,Defender,RB,0.896551724137931,29,RB:26 | LB:3,2982.0,low_is_left,1.0,True,True,True
48497,C. Itten,Switzerland,Attacker,RW,1.0,32,RW:32,3358.0,low_is_left,1.0,True,True,True
48555,C. Pickel,Congo DR,Midfielder,AM,0.8,5,AM:4 | DM:1,963.0,low_is_left,0.9204545454545454,True,True,True
48648,D. Ndoye,Switzerland,Midfielder,RW,0.8571428571428571,28,RW:24 | LW:2 | ST:2,2932.0,low_is_left,1.0,True,True,True
49469,M. Ben Ouanes,Tunisia,Midfielder,AM,0.9230769230769231,26,AM:24 | RB:2,2335.0,low_is_left,1.0,True,True,True
49583,A. Abdi,Tunisia,Midfielder,LB,0.5555555555555556,18,LB:10 | RB:7 | LCB:1,2579.0,low_is_left,1.0,True,False,False
49837,M. Gunok,Türkiye,Goalkeeper,GK,1.0,15,GK:15,1831.0,low_is_left,1.0,False,True,False
49857,I. C. Kahveci,Türkiye,Midfielder,AM,0.8421052631578947,19,AM:16 | CM:2 | RW:1,1941.0,low_is_left,1.0,True,True,True
49866,U. Cakir,Türkiye,Goalkeeper,GK,1.0,45,GK:45,4418.0,low_is_left,1.0,True,True,True
50006,A. Hadziahmetovic,Bosnia & Herzegovina,Midfielder,AM,0.6428571428571429,28,AM:18 | CM:10,2395.0,low_is_left,1.0,True,True,True
50030,M. Talbi,Tunisia,Defender,RB,1.0,31,RB:31,3638.0,low_is_left,1.0,True,True,True
50042,M. Saadane,Morocco,Defender,RB,1.0,28,RB:28,2560.0,low_is_left,1.0,True,True,True
50057,E. Elmali,Türkiye,Midfielder,LB,0.8636363636363636,22,LB:19 | LCB:2 | RB:1,2268.0,low_is_left,1.0,True,True,True
50077,S. Rochet,Uruguay,Goalkeeper,GK,1.0,30,GK:30,3849.0,low_is_left,1.0,False,True,False
50270,R. Mendes,Cape Verde Islands,Midfielder,AM,0.6071428571428571,28,AM:17 | RW:7 | CM:4,3983.0,low_is_left,1.0,False,True,False
50272,O. Shukurov,Uzbekistan,Midfielder,AM,0.8,15,AM:12 | DM:3,2075.0,low_is_left,1.0,False,True,False
50728,M. Freese,USA,Goalkeeper,GK,1.0,46,GK:46,6119.0,low_is_left,1.0,False,True,False
50735,M. McKenzie,USA,Defender,RB,0.96875,32,RB:31 | LCB:1,3388.0,low_is_left,1.0,True,True,True
50739,B. Aaronson,USA,Attacker,RW,0.9696969696969697,33,RW:32 | ST:1,3160.0,low_is_left,0.979591836734694,True,True,True
50745,J. Monteiro,Cape Verde Islands,Midfielder,AM,0.8571428571428571,21,AM:18 | CM:3,1738.0,low_is_left,1.0,True,True,True
50788,M. Choiniere,Canada,Midfielder,CM,0.625,24,CM:15 | DM:7 | AM:2,2630.0,low_is_left,1.0,True,True,True
50788,M. Choinière,Canada,Midfielder,CM,0.6666666666666666,3,CM:2 | DM:1,2630.0,low_is_left,1.0,True,True,True
50816,R. Laryea,Canada,Defender,RB,0.7666666666666667,30,RB:23 | LB:6 | LCB:1,3421.0,low_is_left,1.0,False,True,False
50817,J. Osorio,Canada,Midfielder,AM,0.6666666666666666,24,AM:16 | CM:5 | DM:3,3453.0,low_is_left,1.0,False,True,False
50826,J. Shaffelburg,Canada,Midfielder,RW,0.5333333333333333,15,RW:8 | LW:4 | ST:3,2128.0,low_is_left,1.0,False,False,False
50852,J. Scally,USA,Defender,RB,0.96875,32,RB:31 | LB:1,3032.0,low_is_left,1.0,True,True,True
50879,M. Robinson,USA,Defender,RB,0.9629629629629629,27,RB:26 | RCB:1,6053.0,low_is_left,1.0,False,True,False
50958,D. Etienne,Haiti,Attacker,RW,0.8571428571428571,14,RW:12 | LW:1 | ST:1,1887.0,low_is_left,1.0,False,True,False
50999,M. Turner,USA,Goalkeeper,GK,1.0,25,GK:25,2487.0,low_is_left,1.0,True,True,True
51016,T. Buchanan,Canada,Midfielder,CM,0.7714285714285715,35,CM:27 | AM:6 | LW:1 | RW:1,3446.0,low_is_left,1.0,False,True,False
51114,C. Roldan,USA,Midfielder,AM,1.0,36,AM:36,5309.0,low_is_left,1.0,False,True,False
51148,D. St. Clair,Canada,Goalkeeper,GK,1.0,3,GK:3,5283.0,low_is_left,1.0,False,True,False
51148,D. St.Clair,Canada,Goalkeeper,GK,1.0,34,GK:34,5283.0,low_is_left,1.0,False,True,False
51149,M. Boxall,New Zealand,Defender,RB,0.7916666666666666,24,RB:19 | RCB:5,4489.0,low_is_left,1.0,False,True,False
51466,J. Piquerez,Uruguay,Attacker,LB,0.8604651162790697,43,LB:37 | RB:3 | LCB:3,6038.0,low_is_left,1.0,False,True,False
51494,M. Ugarte,Uruguay,Midfielder,CM,0.7857142857142857,14,CM:11 | DM:3,3203.0,low_is_left,1.0,False,True,False
51530,F. Vinas,Uruguay,Midfielder,RW,0.8928571428571429,28,RW:25 | ST:2 | LW:1,3062.0,low_is_left,1.0,True,True,True
51535,S. Caceres,Uruguay,Defender,RCB,0.4473684210526316,38,RCB:17 | RB:17 | LCB:4,4771.0,low_is_left,1.0,False,False,False
51572,M. Vina,Uruguay,Defender,LB,0.6428571428571429,14,LB:9 | RB:5,1680.0,low_is_left,1.0,False,True,False
51603,A. Canobbio,Uruguay,Midfielder,AM,0.8571428571428571,56,AM:48 | RW:5 | CM:2 | LW:1,6333.0,low_is_left,1.0,False,True,False
51617,D. Nunez,Uruguay,Attacker,RW,0.95,20,RW:19 | ST:1,2781.0,low_is_left,1.0,False,True,False
51618,B. Rodriguez,Uruguay,Attacker,LW,0.47058823529411764,34,LW:16 | RW:15 | ST:3,3985.0,low_is_left,1.0,False,False,False
51776,M. Araujo,Uruguay,Midfielder,LB,0.7380952380952381,42,LB:31 | LCB:11,5194.0,low_is_left,1.0,False,True,False
53517,D. Hadzikadunic,Bosnia & Herzegovina,Defender,RB,1.0,25,RB:25,2247.0,low_is_left,1.0,True,True,True
53535,E. Shomurodov,Uzbekistan,Attacker,RW,0.6190476190476191,42,RW:26 | ST:15 | LW:1,4520.0,low_is_left,1.0,False,True,False
53886,J. Hachim,Iraq,Goalkeeper,GK,1.0,3,GK:3,1834.0,low_is_left,1.0,False,True,False
53886,J. Hassan,Iraq,Goalkeeper,GK,1.0,8,GK:8,1834.0,low_is_left,1.0,False,True,False
53900,Y. Al Arab,Jordan,Defender,RB,0.9166666666666666,36,RB:33 | RCB:3,4090.0,low_is_left,1.0,False,True,False
53902,E. Haddad,Jordan,Defender,RB,1.0,3,RB:3,1168.0,low_is_left,1.0,False,True,False
57739,J. Cordoba,Panama,Defender,RB,0.9,30,RB:27 | RCB:3,3236.0,low_is_left,1.0,True,True,True
57739,J. Córdoba,Panama,Defender,LCB,1.0,1,LCB:1,3236.0,low_is_left,1.0,True,True,True
57807,A. Carrasquilla,Panama,Midfielder,AM,0.525,40,AM:21 | CM:13 | DM:3 | RW:2 | ST:1,5388.0,low_is_left,1.0,False,False,False
57875,C. Yanis,Panama,Midfielder,AM,0.8695652173913043,23,AM:20 | RW:3,3133.0,low_is_left,1.0,False,True,False
61837,A. Bardakci,Türkiye,Defender,RCB,0.6739130434782609,46,RCB:31 | LCB:11 | LB:2 | RB:2,4365.0,low_is_left,1.0,True,True,True
61895,S. Mele,Uruguay,Goalkeeper,GK,1.0,21,GK:21,3889.0,low_is_left,1.0,False,True,False
62490,S. Akaydin,Türkiye,Defender,RB,1.0,29,RB:29,2617.0,low_is_left,0.9069767441860463,True,True,True
63274,B. A. Yilmaz,Türkiye,Midfielder,AM,0.775,40,AM:31 | RW:6 | CM:1 | LW:1 | ST:1,3781.0,low_is_left,1.0,True,True,True
63274,B. Yilmaz,Türkiye,Midfielder,RW,0.5,2,RW:1 | CM:1,3781.0,low_is_left,1.0,True,False,False
63964,F. Torres,Ecuador,Defender,RB,1.0,15,RB:15,3994.0,low_is_left,1.0,False,True,False
64190,Y. Fofana,Ivory Coast,Goalkeeper,GK,1.0,35,GK:35,3330.0,low_is_left,1.0,True,True,True
64268,J. Mojica,Colombia,Defender,RB,0.8571428571428571,35,RB:30 | LB:5,4230.0,low_is_left,1.0,False,True,False
66055,P. Musa,Croatia,Attacker,RW,1.0,32,RW:32,4240.0,low_is_left,1.0,False,True,False
66214,D. Doudera,Czech Republic,Midfielder,CM,0.5454545454545454,22,CM:12 | DM:7 | RB:3,2109.0,low_is_left,1.0,True,False,False
66275,M. Chytil,Czech Republic,Attacker,RW,0.8125,16,RW:13 | ST:3,1677.0,low_is_left,1.0,True,True,True
66340,J. Kuchta,Czech Republic,Attacker,RW,0.9565217391304348,23,RW:22 | ST:1,2131.0,low_is_left,1.0,True,True,True
66347,J. Stanek,Czech Republic,Goalkeeper,GK,1.0,25,GK:25,2250.0,low_is_left,1.0,True,True,True
66353,L. Provod,Czech Republic,Attacker,RW,0.7428571428571429,35,RW:26 | ST:7 | LW:2,3302.0,low_is_left,1.0,True,True,True
66387,P. Sulc,Czech Republic,Attacker,RW,0.7857142857142857,28,RW:22 | ST:6,2814.0,low_is_left,1.0,True,True,True
66407,L. Krejci,Czech Republic,Defender,LCB,0.46875,32,LCB:15 | RCB:9 | RB:7 | LB:1,3756.0,low_is_left,1.0,True,False,False
67971,M. Guehi,England,Defender,LCB,0.5272727272727272,55,LCB:29 | LB:24 | RCB:2,5364.0,low_is_left,1.0,True,False,False
67971,M. Guéhi,England,Defender,LB,1.0,1,LB:1,5364.0,low_is_left,1.0,True,True,True
69196,M. Saber,Egypt,Midfielder,AM,0.7272727272727273,22,AM:16 | RW:5 | DM:1,2062.0,low_is_left,1.0,True,True,True
69260,R. Lopes,Cape Verde Islands,Defender,RB,0.9090909090909091,44,RB:40 | RCB:4,5703.0,low_is_left,1.0,False,True,False
70078,F. Pellistri,Uruguay,Midfielder,AM,0.8333333333333334,12,AM:10 | RW:2,2011.0,low_is_left,1.0,False,True,False
70514,A. Gigovic,Bosnia & Herzegovina,Midfielder,CM,0.4857142857142857,35,CM:17 | AM:15 | RW:2 | LW:1,3117.0,low_is_left,1.0,True,False,False
70535,I. Adel,Egypt,Attacker,RW,1.0,9,RW:9,1016.0,low_is_left,1.0,True,True,True
70670,I. Pitta,Paraguay,Attacker,RW,1.0,31,RW:31,3940.0,low_is_left,1.0,False,True,False
70732,J. Canale,Paraguay,Defender,LCB,1.0,1,LCB:1,3494.0,low_is_left,1.0,True,True,True
70732,J. Canale Dominguez,Paraguay,Defender,RB,1.0,36,RB:36,3494.0,low_is_left,1.0,True,True,True
70747,J. Enciso,Paraguay,Attacker,RW,0.525,40,RW:21 | ST:19,4379.0,low_is_left,1.0,False,False,False
70767,B. Ojeda,Paraguay,Midfielder,AM,0.6923076923076923,26,AM:18 | CM:7 | RB:1,4081.0,low_is_left,1.0,False,True,False
70852,O. Gill,Paraguay,Goalkeeper,GK,1.0,27,GK:27,6090.0,low_is_left,1.0,False,True,False
71230,C. Harvey,Panama,Midfielder,RB,0.47058823529411764,17,RB:8 | CM:5 | AM:2 | DM:2,2955.0,low_is_left,1.0,False,False,False
72155,A. Ueda,Japan,Attacker,RW,0.6511627906976745,43,RW:28 | ST:15,4739.0,low_is_left,1.0,False,True,False
73514,S. Nasrullaev,Uzbekistan,Midfielder,RB,0.6666666666666666,9,RB:6 | LCB:3,1915.0,low_is_left,1.0,False,True,False
73520,A. Ganiev,Uzbekistan,Attacker,RW,1.0,11,RW:11,1142.0,low_is_left,1.0,True,True,True
73534,U. Yusupov,Uzbekistan,Goalkeeper,GK,1.0,1,GK:1,1080.0,low_is_left,1.0,False,True,False
73868,R. Pepi,USA,Attacker,RW,0.75,20,RW:15 | ST:5,2082.0,low_is_left,1.0,True,True,True
76867,N. Mujakic,Bosnia & Herzegovina,Defender,RB,1.0,24,RB:24,2210.0,low_is_left,1.0,True,True,True
77037,J. Lukic,Bosnia & Herzegovina,Attacker,RW,0.9655172413793104,29,RW:28 | ST:1,2578.0,low_is_left,1.0,True,True,True
78494,J. Waterman,Canada,Defender,RB,0.9130434782608695,23,RB:21 | RCB:1 | LCB:1,3791.0,low_is_left,1.0,False,True,False
81224,M. Ramirez,Ecuador,Goalkeeper,GK,1.0,28,GK:28,3294.0,low_is_left,1.0,False,True,False
81573,O. Marmoush,Egypt,Midfielder,RW,0.47368421052631576,19,RW:9 | ST:6 | LW:4,2892.0,low_is_left,1.0,False,False,False
81573,Omar Marmoush,Egypt,Midfielder,RW,1.0,2,RW:2,2892.0,low_is_left,1.0,False,True,False
82090,B. Thomas-Asante,Ghana,Attacker,RW,0.8636363636363636,22,RW:19 | ST:3,2190.0,low_is_left,1.0,True,True,True
84087,W. Isidor,Haiti,Attacker,RW,0.8,15,RW:12 | ST:3,1613.0,low_is_left,1.0,True,True,True
85041,A. Gouiri,Algeria,Attacker,RW,0.9545454545454546,22,RW:21 | ST:1,2187.0,low_is_left,1.0,True,True,True
85041,Amine Gouiri,Algeria,Attacker,RW,1.0,1,RW:1,2187.0,low_is_left,1.0,True,True,True
87789,J. Placide,Haiti,Goalkeeper,GK,1.0,33,GK:33,3224.0,low_is_left,1.0,True,True,True
89982,S. Moghanlou,Iran,Attacker,RW,1.0,14,RW:14,1308.0,low_is_left,1.0,True,True,True
92993,M. Wieffer,Netherlands,Defender,RB,1.0,23,RB:23,2015.0,low_is_left,1.0,True,True,True
94322,C. McCowatt,New Zealand,Midfielder,AM,0.9117647058823529,34,AM:31 | RW:3,3437.0,low_is_left,1.0,True,True,True
94333,E. Just,New Zealand,Midfielder,AM,0.75,32,AM:24 | RW:8,3968.0,low_is_left,1.0,False,True,False
94344,N. Pijnaker,New Zealand,Defender,RB,0.8,10,RB:8 | LCB:2,3483.0,low_is_left,1.0,False,True,False
94346,T. Payne,New Zealand,Defender,RB,1.0,13,RB:13,1698.0,low_is_left,1.0,False,True,False
94360,A. Paulsen,New Zealand,Goalkeeper,GK,1.0,24,GK:24,2441.0,low_is_left,1.0,True,True,True
94405,F. De Vries,New Zealand,Defender,LB,0.5909090909090909,22,LB:13 | RB:5 | LCB:4,2698.0,low_is_left,1.0,False,False,False
94541,J. Bell,New Zealand,Midfielder,AM,1.0,26,AM:26,4331.0,low_is_left,1.0,False,True,False
94562,S. Gimenez,Mexico,Attacker,RW,1.0,12,RW:12,1609.0,low_is_left,1.0,False,True,False
94562,S. Giménez,Mexico,Attacker,RW,1.0,1,RW:1,1609.0,low_is_left,1.0,False,True,False
95460,A. Arce,Paraguay,Attacker,RW,1.0,16,RW:16,3335.0,low_is_left,1.0,False,True,False
96512,K. Lenini,Cape Verde Islands,Midfielder,DM,0.8666666666666667,15,DM:13 | AM:2,2730.0,low_is_left,1.0,False,True,False
96615,I. Diaz,Panama,Attacker,RW,0.75,28,RW:21 | ST:4 | LW:3,4829.0,low_is_left,1.0,False,True,False
96615,I. Díaz,Panama,Attacker,LW,1.0,3,LW:3,4829.0,low_is_left,1.0,False,True,False
98936,L. Foster,South Africa,Attacker,RW,0.9523809523809523,21,RW:20 | ST:1,2088.0,low_is_left,1.0,True,True,True
99211,Park Jin-Seob,South Korea,Midfielder,AM,0.59375,32,AM:19 | RB:7 | CM:6,3210.0,low_is_left,1.0,False,False,False
101814,R. Araujo,Uruguay,Defender,RCB,0.7058823529411765,17,RCB:12 | RB:5,2593.0,low_is_left,1.0,False,True,False
102538,M. Abualnadi,Jordan,Defender,RB,0.8,5,RB:4 | LB:1,1108.0,low_is_left,1.0,False,True,False
106485,Mauricio,Paraguay,Midfielder,CM,0.5238095238095238,42,CM:22 | AM:15 | RW:4 | DM:1,4982.0,low_is_left,1.0,False,False,False
106485,Maurício,Paraguay,Midfielder,RW,0.5,2,RW:1 | AM:1,4982.0,low_is_left,1.0,False,False,False
106851,S. Machino,Japan,Attacker,RW,1.0,11,RW:11,1439.0,low_is_left,1.0,True,True,True
108370,M. Zlomislic,Bosnia & Herzegovina,Goalkeeper,GK,1.0,42,GK:42,3884.0,low_is_left,1.0,True,True,True
108563,R. Zalazar,Uruguay,Midfielder,RW,1.0,35,RW:35,2892.0,low_is_left,1.0,True,True,True
113580,W. Semedo,Cape Verde Islands,Midfielder,AM,0.9487179487179487,39,AM:37 | CM:1 | RW:1,2135.0,low_is_left,1.0,False,True,False
116117,M. Caicedo,Ecuador,Midfielder,CM,0.7962962962962963,54,CM:43 | AM:6 | DM:4 | RB:1,7234.0,low_is_left,1.0,False,True,False
119853,M. Diaw,Senegal,Goalkeeper,GK,1.0,32,GK:32,3076.0,low_is_left,1.0,True,True,True
123468,M. Keller,Switzerland,Goalkeeper,GK,1.0,48,GK:48,4633.0,low_is_left,1.0,True,True,True
123530,M. Al Mardi,Jordan,Attacker,RW,0.75,4,RW:3 | ST:1,1107.0,low_is_left,1.0,False,True,False
125171,J. Stanisic,Croatia,Midfielder,RB,0.6842105263157895,38,RB:26 | LB:12,3659.0,low_is_left,1.0,True,True,True
126640,D. Affengruber,Austria,Defender,RB,1.0,34,RB:34,3065.0,low_is_left,1.0,True,True,True
126642,P. Wimmer,Austria,Midfielder,AM,0.5238095238095238,21,AM:11 | CM:7 | RW:3,2105.0,low_is_left,1.0,True,False,False
126949,C. Richards,USA,Defender,RB,0.7636363636363637,55,RB:42 | RCB:10 | LB:2 | LCB:1,5227.0,low_is_left,1.0,True,True,True
127227,I. Reyes,Mexico,Defender,RB,0.925,40,RB:37 | LCB:2 | RCB:1,5036.0,low_is_left,1.0,False,True,False
127769,G. Martinelli,Brazil,Midfielder,LW,0.9230769230769231,26,LW:24 | RW:1 | ST:1,3133.0,low_is_left,1.0,True,True,True
127817,P. Hincapie,Ecuador,Midfielder,LB,0.6,35,LB:21 | LCB:7 | RB:5 | RCB:2,4703.0,low_is_left,1.0,False,True,False
128007,Y. Semedo,Cape Verde Islands,Midfielder,AM,1.0,20,AM:20,1059.0,low_is_left,1.0,False,True,False
128384,Vitinha,Portugal,Midfielder,CM,0.9122807017543859,57,CM:52 | DM:5,5026.0,low_is_left,1.0,True,True,True
128533,J. Leweling,Germany,Attacker,RW,0.5405405405405406,37,RW:20 | ST:12 | LW:5,3606.0,low_is_left,1.0,True,False,False
128766,L. Deedson,Haiti,Midfielder,RW,0.8888888888888888,9,RW:8 | LW:1,2887.0,low_is_left,1.0,False,True,False
128772,D. Zima,Czech Republic,Defender,RB,0.4827586206896552,29,RB:14 | RCB:7 | LB:5 | LCB:3,2525.0,low_is_left,1.0,True,False,False
128793,D. Jurasek,Czech Republic,Defender,RB,0.44,25,RB:11 | LCB:8 | LB:6,2285.0,low_is_left,0.9759036144578314,True,False,False
129033,J. Gvardiol,Croatia,Defender,LCB,0.8,25,LCB:20 | LB:5,2242.0,low_is_left,1.0,True,True,True
129047,R. Zerrouki,Algeria,Midfielder,AM,0.8947368421052632,38,AM:34 | CM:2 | DM:2,3766.0,low_is_left,1.0,True,True,True
129058,B. Verbruggen,Netherlands,Goalkeeper,GK,1.0,42,GK:42,4015.0,low_is_left,1.0,True,True,True
129670,N. Mbuku,Congo DR,Midfielder,AM,0.8064516129032258,31,AM:25 | CM:3 | RW:2 | DM:1,2710.0,low_is_left,1.0,True,True,True
129678,A. Ounahi,Morocco,Midfielder,AM,0.6428571428571429,28,AM:18 | CM:7 | RW:2 | DM:1,2956.0,low_is_left,1.0,True,True,True
129718,J. Bellingham,England,Midfielder,CM,0.9069767441860465,43,CM:39 | RW:2 | AM:1 | DM:1,3917.0,low_is_left,1.0,True,True,True
133609,Pedri,Spain,Midfielder,DM,0.5,40,DM:20 | CM:20,3719.0,low_is_left,1.0,True,False,False
134217,M. Mohebi,Iran,Midfielder,RW,0.7368421052631579,19,RW:14 | CM:3 | AM:2,2269.0,low_is_left,1.0,True,True,True
134590,O. Aydin,Türkiye,Attacker,RW,0.9,10,RW:9 | RB:1,1324.0,low_is_left,1.0,True,True,True
134995,N. Boushal,Saudi Arabia,Defender,RB,0.8461538461538461,26,RB:22 | LB:4,3958.0,low_is_left,1.0,False,True,False
134995,Nawaf Bu Washl,Saudi Arabia,Defender,LB,1.0,2,LB:2,3958.0,low_is_left,1.0,False,True,False
135059,M. Ben Hamida,Tunisia,Defender,RB,1.0,10,RB:10,1169.0,low_is_left,1.0,True,True,True
135068,E. Agbadou,Ivory Coast,Defender,RCB,0.46875,32,RCB:15 | RB:13 | LCB:4,3317.0,low_is_left,0.9777777777777776,True,False,False
135334,S. Bueno,Uruguay,Defender,RB,0.9696969696969697,33,RB:32 | LCB:1,3480.0,low_is_left,1.0,True,True,True
136503,S. Zakaria,Qatar,Goalkeeper,GK,1.0,14,GK:14,1405.0,low_is_left,1.0,True,True,True
136723,N. Madueke,England,Midfielder,RW,0.9090909090909091,33,RW:30 | LW:3,3739.0,low_is_left,1.0,False,True,False
136880,S. Hardani,Iran,Defender,RB,1.0,7,RB:7,1078.0,low_is_left,1.0,False,True,False
137210,A. Stiller,Germany,Midfielder,DM,0.9347826086956522,46,DM:43 | CM:3,4518.0,low_is_left,1.0,True,True,True
137223,J. Opoku,Ghana,Defender,RB,0.9166666666666666,36,RB:33 | LCB:3,3330.0,low_is_left,1.0,True,True,True
137303,E. Guessand,Ivory Coast,Attacker,RW,0.5454545454545454,22,RW:12 | ST:5 | LW:5,2285.0,low_is_left,1.0,True,False,False
137721,G. Lagerbielke,Sweden,Defender,RB,0.9787234042553191,47,RB:46 | RCB:1,4070.0,low_is_left,1.0,True,True,True
137976,I. Hien,Sweden,Defender,RCB,0.53125,32,RCB:17 | RB:15,3626.0,low_is_left,1.0,True,False,False
138787,A. Gordon,England,Midfielder,ST,0.5365853658536586,41,ST:22 | LW:12 | RW:7,3716.0,low_is_left,1.0,True,False,False
138804,M. Kovar,Czech Republic,Goalkeeper,GK,1.0,43,GK:43,4275.0,low_is_left,1.0,True,True,True
138835,F. Balogun,USA,Attacker,RW,0.7857142857142857,42,RW:33 | ST:8 | LW:1,4089.0,low_is_left,1.0,True,True,True
138908,E. Anderson,England,Midfielder,AM,0.46153846153846156,52,AM:24 | DM:15 | CM:13,5633.0,low_is_left,1.0,True,False,False
138935,C. Chukwuemeka,Austria,Midfielder,RW,0.7,10,RW:7 | ST:2 | CM:1,1440.0,low_is_left,1.0,True,True,True
140607,Y. Abulaila,Jordan,Goalkeeper,GK,1.0,5,GK:5,1639.0,low_is_left,1.0,False,True,False
140609,N. Al Rawabdeh,Jordan,Midfielder,AM,0.5,6,AM:3 | DM:2 | CM:1,1279.0,low_is_left,1.0,False,False,False
142016,Joao Paulo,Cape Verde Islands,Defender,RB,0.967741935483871,31,RB:30 | LB:1,2909.0,low_is_left,1.0,True,True,True
142959,K. Akturkoglu,Türkiye,Attacker,RW,0.7894736842105263,38,RW:30 | LW:5 | ST:3,3657.0,low_is_left,1.0,True,True,True
142959,K. Aktürkoğlu,Türkiye,Attacker,RW,1.0,1,RW:1,3657.0,low_is_left,1.0,True,True,True
144709,J. Anang,Ghana,Goalkeeper,GK,1.0,40,GK:40,5179.0,low_is_left,1.0,False,True,False
145465,H. Ali,Iraq,Defender,RB,1.0,11,RB:11,1618.0,low_is_left,1.0,False,True,False
146772,Y. Belammari,Morocco,Defender,LB,0.9,10,LB:9 | LCB:1,1265.0,low_is_left,1.0,False,True,False
147812,A. Yahya,Saudi Arabia,Midfielder,LB,0.5,18,LB:9 | CM:4 | RB:2 | DM:1 | LCB:1 | AM:1,2331.0,low_is_left,1.0,False,False,False
