player_id,player_name,active_fixtures,active_minutes,starts,modal_provider_position,provider_position_stability,modal_lineup_position,lineup_position_stability,modal_grid_row,grid_row_stability,modal_grid_band,grid_band_stability,modal_formation,world_cup_team,squad_position,rank_entry_precheck,benchmark_precheck
42286,Ahmed Al-Ganehi,1,34.0,0,F,1.0,F,1.0,,0.0,,0.0,4-3-3,Qatar,Attacker,True,False
42288,Lucas Mendes,3,67.0,0,D,1.0,D,1.0,,0.0,,0.0,4-2-2-2,Qatar,Defender,True,True
42315,Mehdi Taremi,7,378.0,3,F,1.0,F,1.0,4.0,1.0,outer_high,0.6666666666666666,4-2-3-1,Iran,Attacker,True,True
44315,Abdullah Al-Khaibari,18,1242.0,14,M,1.0,M,1.0,3.0,1.0,outer_high,0.7857142857142857,4-4-2,Saudi Arabia,Midfielder,True,True
44324,Firas Al-Buraikan,25,1494.0,15,F,0.92,F,0.92,4.0,0.5714285714285714,outer_high,0.7142857142857143,4-2-3-1,Saudi Arabia,Attacker,True,True
44335,Hassan Kadesh,5,310.0,5,D,1.0,D,1.0,2.0,1.0,outer_high,0.8,4-2-3-1,Saudi Arabia,Defender,True,True
44339,Nasser Al-Dawsari,44,2688.0,27,M,0.9318181818181818,M,0.9318181818181818,3.0,0.8518518518518519,center,0.5555555555555556,4-3-3,Saudi Arabia,Midfielder,True,True
44340,Salem Al-Dawsari,39,2853.0,33,M,0.6666666666666666,M,0.6666666666666666,4.0,0.8787878787878788,outer_high,0.48484848484848486,4-1-4-1,Saudi Arabia,Midfielder,True,True
44349,Mohamed Kanno,48,3064.0,35,M,0.9791666666666666,M,0.9791666666666666,3.0,0.6285714285714286,outer_high,0.5428571428571428,4-3-3,Saudi Arabia,Attacker,True,True
44362,Hassan Al Tambakti,32,2715.0,32,D,1.0,D,1.0,2.0,1.0,outer_high,0.90625,4-3-3,Saudi Arabia,Defender,True,True
44362,Hassan Altambakti,7,519.0,6,D,1.0,D,1.0,2.0,1.0,outer_high,0.8333333333333334,3-1-4-2,Saudi Arabia,Defender,True,True
44362,Hassan Tambakti,2,123.0,2,D,1.0,D,1.0,2.0,1.0,center,1.0,4-4-2,Saudi Arabia,Defender,True,True
44367,Ali Majrashi,18,1405.0,16,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-2-3-1,Saudi Arabia,Defender,True,True
44382,Abdullah Al-Hamdan,25,541.0,4,F,0.96,F,0.96,4.0,0.5,outer_high,1.0,4-4-2,Saudi Arabia,Attacker,True,False
44411,Mohammed Al-Owais,3,270.0,3,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-4-2,Saudi Arabia,Goalkeeper,True,False
44475,Abdulelah Al-Amri,20,1563.0,18,D,1.0,D,1.0,2.0,1.0,outer_high,0.7058823529411765,4-4-2,Saudi Arabia,Defender,True,True
44507,Ali Lajami,39,1248.0,10,D,1.0,D,1.0,2.0,1.0,outer_high,0.6,4-3-3,Saudi Arabia,Defender,True,True
44551,Saleh Al-Shehri,7,275.0,3,F,1.0,F,1.0,4.0,0.6666666666666666,center,0.6666666666666666,4-2-3-1,Saudi Arabia,Attacker,True,False
44594,Saud Abdulhamid,15,1072.0,11,D,0.6666666666666666,D,0.6666666666666666,2.0,0.6,outer_high,0.9,3-4-2-1,Saudi Arabia,Defender,True,True
44701,Khalid Al-Ghannam,8,363.0,5,F,0.875,F,0.875,4.0,1.0,outer_high,1.0,5-4-1,Saudi Arabia,Attacker,True,True
44798,Liam Millar,4,227.0,3,F,0.5,F,0.5,3.0,0.6666666666666666,outer_low,0.6666666666666666,4-4-2,Canada,Midfielder,True,True
44811,Scott McKenna,3,270.0,3,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-1-4-1,Scotland,Defender,True,True
44814,Lewis Ferguson,17,1415.0,16,M,1.0,M,1.0,3.0,0.8461538461538461,outer_high,0.6923076923076923,4-2-3-1,Scotland,Midfielder,True,True
44871,Aaron Hickey,15,473.0,5,D,0.9333333333333333,D,0.9333333333333333,2.0,0.75,outer_high,0.75,4-2-3-1,Scotland,Defender,True,False
45020,Duckens Nazon,8,416.0,4,F,0.875,F,0.875,4.0,0.75,center,0.5,4-4-2,Haiti,Attacker,True,True
45078,Ross Stewart,3,139.0,2,F,1.0,F,1.0,4.0,1.0,outer_high,1.0,5-4-1,Scotland,Attacker,True,False
45307,Lyndon Dykes,2,34.0,0,F,1.0,F,1.0,,0.0,,0.0,,Scotland,Attacker,True,True
46334,Aubrey Modiba,10,808.0,9,D,0.9,D,0.9,2.0,0.8888888888888888,outer_low,1.0,4-2-3-1,South Africa,Defender,True,True
46417,Sipho Chaine,2,180.0,2,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-2-3-1,South Africa,Goalkeeper,True,True
46458,Nkosinathi Sibisi,3,263.0,3,D,1.0,D,1.0,2.0,1.0,outer_high,0.6666666666666666,3-4-2-1,South Africa,Defender,True,True
46601,Khuliso Mudau,10,907.0,10,D,0.9,D,0.9,2.0,0.9,outer_high,1.0,4-2-3-1,South Africa,Defender,True,True
46672,Rui Silva,8,720.0,8,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-2-3-1,Portugal,Goalkeeper,True,True
46731,Pervis Estupiñán,13,657.0,7,D,0.6153846153846154,D,0.6153846153846154,3.0,0.6666666666666666,outer_low,1.0,3-5-2,Ecuador,Midfielder,True,True
46746,Ante Budimir,9,627.0,8,F,1.0,F,1.0,5.0,0.75,outer_high,1.0,4-2-3-1,Croatia,Attacker,True,True
46855,Yoel Bárcenas,7,494.0,6,M,1.0,M,1.0,3.0,0.8333333333333334,center,0.5,5-4-1,Panama,Midfielder,True,True
46930,Ermedin Demirović,31,1913.0,21,F,1.0,F,1.0,5.0,0.8095238095238095,outer_high,0.8571428571428571,4-2-3-1,Bosnia & Herzegovina,Attacker,True,True
47237,Luis Javier Suárez,14,1045.0,11,F,1.0,F,1.0,5.0,0.6363636363636364,outer_high,0.7272727272727273,4-2-3-1,Colombia,Attacker,True,True
47254,Mathías Olivera,14,915.0,9,D,0.7142857142857143,D,0.7142857142857143,2.0,0.5555555555555556,center,0.8888888888888888,3-4-2-1,Uruguay,Defender,True,True
47270,Unai Simón,20,1800.0,20,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-2-3-1,Spain,Goalkeeper,True,True
47294,Iñaki Williams,10,703.0,10,M,0.7,M,0.6,4.0,0.6,outer_high,1.0,4-2-3-1,Ghana,Midfielder,True,True
47296,Geronimo Rulli,1,90.0,1,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,3-5-1-1,Argentina,Goalkeeper,True,True
47296,Gerónimo Rulli,19,1717.0,19,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-2-3-1,Argentina,Goalkeeper,True,True
47300,Theo Hernández,43,3696.0,41,D,0.7209302325581395,D,0.7209302325581395,2.0,0.7073170731707317,outer_low,0.8780487804878049,4-1-4-1,France,Defender,True,True
47311,Mikel Merino,41,2081.0,21,M,0.8048780487804879,M,0.8048780487804879,3.0,0.5714285714285714,outer_high,0.47619047619047616,4-3-3,Spain,Midfielder,True,True
47315,Martín Zubimendi,57,4298.0,48,M,0.9824561403508771,M,0.9821428571428571,3.0,0.9787234042553191,center,0.6170212765957447,4-3-3,Spain,Midfielder,True,True
47323,Mikel Oyarzabal,15,1157.0,14,F,1.0,F,1.0,5.0,0.6428571428571429,outer_high,0.8571428571428571,4-2-3-1,Spain,Attacker,True,True
47348,Borja Iglesias,7,399.0,5,F,1.0,F,1.0,5.0,0.6,outer_high,1.0,3-4-2-1,Spain,Attacker,True,True
47380,Marc Cucurella,60,4906.0,55,D,0.9333333333333333,D,0.9491525423728814,2.0,0.9444444444444444,outer_low,0.9629629629629629,4-2-3-1,Spain,Defender,True,True
47519,Pedro Porro,51,4284.0,49,D,0.9215686274509803,D,0.9215686274509803,2.0,0.9183673469387755,outer_high,1.0,4-2-3-1,Spain,Defender,True,True
47545,Gaël Kakuta,2,125.0,1,M,1.0,M,1.0,4.0,1.0,center,1.0,4-1-4-1,Congo DR,Attacker,True,True
47582,Cucho Hernández,7,439.0,4,F,1.0,F,1.0,5.0,1.0,outer_high,1.0,4-2-3-1,Colombia,Attacker,True,True
47696,Alexander Bernhardsson,3,219.0,3,M,1.0,M,1.0,4.0,0.6666666666666666,outer_high,1.0,3-1-4-2,Sweden,Midfielder,True,True
47903,Hjalmar Ekdal,11,820.0,9,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,5-4-1,Sweden,Defender,True,True
47969,Gabriel Gudmundsson,25,2049.0,24,M,0.52,M,0.52,2.0,0.4583333333333333,outer_high,0.5416666666666666,3-5-2,Sweden,Midfielder,True,True
47988,Carl Starfelt,5,370.0,4,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,3-4-3,Sweden,Defender,True,True
48002,Benjamin Nygren,7,258.0,3,F,0.5714285714285714,F,0.5714285714285714,4.0,1.0,outer_high,0.6666666666666666,4-2-3-1,Sweden,Midfielder,True,True
48033,Jacob Widell Zetterström,2,180.0,2,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,3-4-3,Sweden,Goalkeeper,True,True
48047,Jesper Karlström,2,140.0,2,M,1.0,M,1.0,3.0,1.0,outer_high,1.0,3-1-4-2,Sweden,Midfielder,True,True
48119,Odilon Kossounou,25,1734.0,19,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,3-4-2-1,Ivory Coast,Defender,True,True
48129,Aimar Sher,2,51.0,0,M,1.0,M,1.0,,0.0,,0.0,4-1-4-1,Iraq,Midfielder,True,True
48372,Eray Cömert,4,227.0,2,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-4-2,Switzerland,Defender,True,True
48378,Silvan Widmer,22,1334.0,16,M,0.6818181818181818,M,0.6818181818181818,3.0,0.9375,outer_high,0.625,3-5-2,Switzerland,Defender,True,True
48389,Noah Okafor,18,985.0,11,F,0.9444444444444444,F,0.9444444444444444,4.0,1.0,outer_high,0.36363636363636365,3-5-2,Switzerland,Attacker,True,True
48471,Ruben Vargas,6,407.0,5,M,1.0,M,1.0,3.0,0.6,outer_high,0.8,4-2-3-1,Switzerland,Attacker,True,True
48471,Rubén Vargas,6,289.0,3,M,0.8333333333333334,M,0.6666666666666666,4.0,1.0,outer_low,1.0,4-2-3-1,Switzerland,Attacker,True,True
48489,Miro Muheim,8,479.0,4,D,0.625,D,0.625,3.0,0.75,outer_high,0.75,3-4-3,Switzerland,Defender,True,True
48497,Cédric Itten,3,54.0,0,F,1.0,F,1.0,,0.0,,0.0,4-2-3-1,Switzerland,Attacker,True,True
48555,Charles Pickel,7,158.0,1,M,1.0,M,1.0,3.0,1.0,center,1.0,4-2-3-1,Congo DR,Midfielder,True,False
48648,Dan Ndoye,22,1049.0,12,F,0.5454545454545454,F,0.5909090909090909,4.0,0.9166666666666666,outer_high,0.75,4-2-3-1,Switzerland,Midfielder,True,True
49469,Mortadha Ben Ouanes,4,211.0,2,M,1.0,M,1.0,4.0,1.0,outer_high,1.0,4-1-4-1,Tunisia,Midfielder,True,True
49583,Ali Abdi,13,668.0,7,D,0.7692307692307693,D,0.7692307692307693,2.0,0.5,outer_low,0.75,5-4-1,Tunisia,Midfielder,True,True
49837,Mert Günok,7,565.0,6,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-2-3-1,Türkiye,Goalkeeper,True,True
49857,İrfan Can Kahveci,15,573.0,5,M,0.9333333333333333,M,0.9333333333333333,4.0,0.6,outer_high,1.0,4-2-3-1,Türkiye,Midfielder,True,True
49866,Uğurcan Çakır,31,2798.0,31,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-2-3-1,Türkiye,Goalkeeper,True,True
50006,Amir Hadžiahmetović,2,76.0,1,M,1.0,M,1.0,3.0,1.0,outer_high,1.0,3-4-2-1,Bosnia & Herzegovina,Midfielder,True,True
50030,Montassar Talbi,6,540.0,6,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,3-4-2-1,Tunisia,Defender,True,True
50042,Marwane Saadane,6,463.0,5,D,0.6666666666666666,D,0.6666666666666666,2.0,0.6,outer_high,1.0,3-4-1-2,Morocco,Defender,True,True
50057,Eren Elmalı,29,1522.0,15,D,0.9310344827586207,D,0.9310344827586207,2.0,0.8666666666666667,outer_low,0.8666666666666667,4-2-3-1,Türkiye,Midfielder,True,True
50077,Sergio Rochet,2,135.0,1,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-1-4-1,Uruguay,Goalkeeper,True,True
50270,Ryan Mendes,5,414.0,5,M,0.8,M,0.8,4.0,1.0,outer_high,1.0,4-1-4-1,Cape Verde Islands,Midfielder,True,True
50272,Otabek Shukurov,3,238.0,3,M,1.0,M,1.0,3.0,1.0,outer_high,1.0,3-4-2-1,Uzbekistan,Midfielder,True,True
50728,Matthew Freese,10,912.0,10,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-2-3-1,USA,Goalkeeper,True,True
50735,Mark McKenzie,4,286.0,3,D,1.0,D,1.0,2.0,1.0,outer_high,0.6666666666666666,3-4-2-1,USA,Defender,True,True
50739,Brenden Aaronson,28,1719.0,21,M,0.5714285714285714,M,0.5714285714285714,4.0,0.6666666666666666,outer_high,0.9523809523809523,3-5-2,USA,Attacker,True,True
50745,Jamiro Monteiro,5,352.0,4,M,1.0,M,1.0,4.0,0.75,center,1.0,4-1-4-1,Cape Verde Islands,Midfielder,True,False
50788,Mathieu Choinière,5,356.0,4,M,1.0,M,1.0,3.0,1.0,center,1.0,4-4-2,Canada,Midfielder,True,True
50816,Richie Laryea,8,689.0,8,D,1.0,D,1.0,2.0,1.0,outer_low,0.75,4-4-2,Canada,Defender,True,True
50817,Jonathan Osorio,2,14.0,0,M,1.0,M,1.0,,0.0,,0.0,4-4-2,Canada,Midfielder,True,True
50826,Jacob Shaffelburg,9,339.0,3,F,0.6666666666666666,F,0.6666666666666666,4.0,0.6666666666666666,outer_low,0.6666666666666666,4-4-2,Canada,Midfielder,True,True
50852,Joe Scally,4,267.0,3,D,1.0,D,1.0,2.0,1.0,outer_high,0.6666666666666666,3-5-2,USA,Defender,True,True
50852,Joseph Scally,14,1036.0,11,D,0.6428571428571429,D,0.6428571428571429,2.0,0.5454545454545454,outer_high,1.0,3-4-2-1,USA,Defender,True,True
50879,Miles Robinson,3,103.0,1,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-2-3-1,USA,Defender,True,True
50958,Derrick Etienne,1,9.0,0,F,1.0,F,1.0,,0.0,,0.0,5-4-1,Haiti,Attacker,True,True
50958,Derrick Etienne Junior,2,68.0,1,F,0.5,F,0.5,3.0,1.0,outer_low,1.0,4-4-2,Haiti,Attacker,True,True
50999,Matt Turner,1,90.0,1,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-3-3,USA,Goalkeeper,True,True
51016,Tajon Buchanan,32,1978.0,24,M,0.71875,M,0.71875,3.0,0.9166666666666666,outer_high,0.8333333333333334,4-4-2,Canada,Midfielder,True,True
51114,Cristian Roldán,1,90.0,1,M,1.0,M,1.0,3.0,1.0,center,1.0,4-2-3-1,USA,Midfielder,True,True
51148,Dayne St. Clair,3,278.0,3,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-4-2,Canada,Goalkeeper,True,True
51149,Michael Boxall,3,206.0,2,D,1.0,D,1.0,,0.0,,0.0,,New Zealand,Defender,True,True
51466,Joaquín Piquerez,8,721.0,8,D,0.75,D,0.8333333333333334,2.0,0.8333333333333334,outer_low,0.8333333333333334,4-2-3-1,Uruguay,Attacker,True,True
51494,Manuel Ugarte,28,1277.0,13,M,1.0,M,1.0,3.0,1.0,outer_high,0.6923076923076923,3-4-2-1,Uruguay,Midfielder,True,True
51530,Federico Viñas,12,703.0,7,F,0.8333333333333334,F,0.8333333333333334,5.0,0.5714285714285714,outer_high,0.7142857142857143,4-2-3-1,Uruguay,Midfielder,True,True
51535,Sebastián Cáceres,7,609.0,7,D,1.0,D,1.0,2.0,1.0,outer_high,0.7142857142857143,4-1-4-1,Uruguay,Defender,True,True
51572,Matías Viña,2,135.0,2,D,1.0,D,1.0,2.0,1.0,outer_low,1.0,4-2-3-1,Uruguay,Defender,True,False
51603,Agustín Canobbio,5,315.0,3,F,0.6,F,0.6,4.0,1.0,outer_high,0.6666666666666666,4-1-4-1,Uruguay,Midfielder,True,True
51617,Darwin Núñez,26,1838.0,20,F,1.0,F,1.0,4.0,0.65,outer_high,0.95,4-3-3,Uruguay,Attacker,True,True
51618,Brian Rodríguez,7,334.0,3,F,0.8571428571428571,F,0.8571428571428571,4.0,1.0,outer_high,0.6666666666666666,4-1-4-1,Uruguay,Attacker,True,True
51776,Maximiliano Araújo,11,970.0,11,D,0.6363636363636364,D,0.6363636363636364,2.0,0.6363636363636364,outer_low,0.9090909090909091,4-2-3-1,Uruguay,Midfielder,True,True
53517,Dennis Hadžikadunić,1,27.0,0,D,1.0,D,1.0,,0.0,,0.0,4-4-2,Bosnia & Herzegovina,Defender,True,True
53535,Eldor Shomurodov,9,768.0,9,F,0.6666666666666666,F,0.6666666666666666,5.0,0.5555555555555556,outer_high,0.7777777777777778,3-4-2-1,Uzbekistan,Attacker,True,True
53886,Jalal Hassan,3,225.0,2,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-4-2,Iraq,Goalkeeper,True,True
53900,Yazan Al-Arab,3,270.0,3,D,1.0,D,1.0,2.0,1.0,center,1.0,3-4-2-1,Jordan,Defender,True,True
53902,Ehsan Haddad,3,261.0,3,M,1.0,M,1.0,3.0,1.0,outer_high,1.0,3-4-2-1,Jordan,Defender,True,False
57739,José Córdoba,7,396.0,5,D,1.0,D,1.0,2.0,1.0,center,0.8,4-2-3-1,Panama,Defender,True,True
57807,Adalberto Carrasquilla,6,538.0,6,M,1.0,M,1.0,3.0,0.8333333333333334,center,1.0,3-4-2-1,Panama,Midfielder,True,True
57875,César Yanis,4,150.0,1,M,1.0,M,1.0,4.0,1.0,outer_high,1.0,4-2-3-1,Panama,Midfielder,True,True
61837,Abdulkerim Bardakci,1,90.0,1,D,1.0,D,1.0,2.0,1.0,center,1.0,4-2-3-1,Türkiye,Defender,True,True
61837,Abdülkerim Bardakcı,29,2502.0,29,D,1.0,D,1.0,2.0,1.0,center,0.896551724137931,4-2-3-1,Türkiye,Defender,True,True
61837,Abdülkerim Bardakçı,5,450.0,5,D,1.0,D,1.0,2.0,1.0,center,1.0,4-2-3-1,Türkiye,Defender,True,True
61895,Santiago Mele,1,90.0,1,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-3-3,Uruguay,Goalkeeper,True,True
62490,Samet Akaydın,4,342.0,4,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-1-4-1,Türkiye,Defender,True,True
63274,Barış Alper Yılmaz,34,2681.0,30,M,0.7352941176470589,M,0.7352941176470589,4.0,0.8333333333333334,outer_low,0.6333333333333333,4-2-3-1,Türkiye,Midfielder,True,True
63964,Félix Torres,3,30.0,0,D,1.0,D,1.0,,0.0,,0.0,4-4-1-1,Ecuador,Defender,True,True
64190,Yahia Fofana,11,990.0,11,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-3-3,Ivory Coast,Goalkeeper,True,True
64268,Johan Mojica,13,1093.0,12,D,1.0,D,1.0,2.0,1.0,outer_high,0.5833333333333334,4-2-3-1,Colombia,Defender,True,True
66055,Petar Musa,2,111.0,2,F,1.0,F,1.0,5.0,1.0,outer_high,1.0,3-4-2-1,Croatia,Attacker,True,True
66214,David Doudera,3,93.0,1,M,1.0,M,1.0,3.0,1.0,outer_high,1.0,3-4-2-1,Czech Republic,Midfielder,True,True
66214,David Douděra,5,314.0,3,M,1.0,M,1.0,3.0,0.5,outer_high,1.0,3-4-2-1,Czech Republic,Midfielder,True,True
66275,Mojmír Chytil,9,292.0,2,F,1.0,F,1.0,5.0,1.0,outer_high,1.0,3-4-2-1,Czech Republic,Attacker,True,False
66340,Jan Kuchta,3,121.0,1,F,1.0,F,1.0,5.0,1.0,outer_high,1.0,3-4-3,Czech Republic,Attacker,True,True
66347,Jindřich Staněk,5,450.0,5,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,3-4-2-1,Czech Republic,Goalkeeper,True,True
66353,Lukáš Provod,13,950.0,10,F,0.6923076923076923,F,0.6923076923076923,4.0,1.0,outer_high,0.8888888888888888,3-4-2-1,Czech Republic,Attacker,True,True
66387,Pavel Šulc,11,663.0,8,F,0.7272727272727273,F,0.7272727272727273,4.0,0.6666666666666666,center,0.5,4-3-3,Czech Republic,Attacker,True,True
66407,Ladislav Krejčí,34,2856.0,32,D,0.8529411764705882,D,0.8529411764705882,2.0,0.8275862068965517,center,0.6896551724137931,3-4-2-1,Czech Republic,Defender,True,True
67971,Marc Guéhi,59,5024.0,55,D,1.0,D,1.0,2.0,1.0,center,0.5185185185185185,3-4-2-1,England,Defender,True,True
69196,Mahmoud Saber,4,121.0,2,M,1.0,M,1.0,3.0,1.0,center,1.0,4-2-3-1,Egypt,Midfielder,True,True
69260,Pico,4,390.0,4,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-1-4-1,Cape Verde Islands,Defender,True,True
70078,Facundo Pellistri,1,77.0,1,F,1.0,F,1.0,4.0,1.0,outer_high,1.0,4-3-3,Uruguay,Midfielder,True,True
70514,Armin Gigović,3,157.0,2,M,1.0,M,1.0,3.0,1.0,center,0.5,4-2-3-1,Bosnia & Herzegovina,Midfielder,True,True
70535,Ibrahim Adel,5,192.0,2,M,0.8,M,0.8,,0.0,,0.0,4-2-3-1,Egypt,Attacker,True,False
70670,Isidro Pitta,1,45.0,1,F,1.0,F,1.0,4.0,1.0,outer_high,1.0,4-4-2,Paraguay,Attacker,True,True
70732,José Canale,4,165.0,1,D,1.0,D,1.0,2.0,1.0,center,1.0,4-4-2,Paraguay,Defender,True,True
70747,Julio Enciso,34,2523.0,30,M,0.5294117647058824,M,0.5294117647058824,4.0,0.8333333333333334,outer_high,0.5333333333333333,4-2-3-1,Paraguay,Attacker,True,True
70767,Braian Ojeda,2,42.0,0,M,1.0,M,1.0,,0.0,,0.0,4-4-2,Paraguay,Midfielder,True,True
70852,Orlando Gill,6,575.0,6,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-4-2,Paraguay,Goalkeeper,True,True
71230,Carlos Harvey,12,911.0,9,M,0.8333333333333334,M,0.8333333333333334,3.0,0.75,outer_high,0.875,4-2-3-1,Panama,Midfielder,True,True
72155,Ayase Ueda,15,1271.0,15,F,1.0,F,1.0,4.0,0.5333333333333333,center,0.5333333333333333,4-3-3,Japan,Attacker,True,True
73514,Sherzod Nasrullaev,4,270.0,4,M,0.75,M,0.75,3.0,0.75,center,0.75,3-4-2-1,Uzbekistan,Midfielder,True,True
73520,Azizjon Ganiev,2,121.0,1,F,0.5,F,0.5,4.0,1.0,outer_high,1.0,3-4-2-1,Uzbekistan,Attacker,True,False
73534,Utkir Yusupov,1,90.0,1,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,3-4-2-1,Uzbekistan,Goalkeeper,True,False
73868,Ricardo Pepi,18,870.0,9,F,1.0,F,1.0,5.0,0.5555555555555556,outer_high,0.5555555555555556,4-2-3-1,USA,Attacker,True,True
76867,Nihad Mujakić,4,360.0,4,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,3-4-1-2,Bosnia & Herzegovina,Defender,True,True
77037,Jovo Lukić,2,74.0,1,F,1.0,F,1.0,4.0,1.0,center,1.0,4-4-2,Bosnia & Herzegovina,Attacker,True,True
78494,Joel Waterman,3,213.0,2,D,1.0,D,1.0,2.0,1.0,center,0.5,4-2-2-2,Canada,Defender,True,True
81573,Omar Marmoush,50,2371.0,26,F,0.94,F,0.9387755102040817,5.0,0.7,outer_high,0.5,4-2-3-1,Egypt,Midfielder,True,True
82090,Brandon Thomas-Asante,2,51.0,0,F,1.0,F,1.0,,0.0,,0.0,4-1-4-1,Ghana,Attacker,True,True
84087,Wilson Isidor,37,1398.0,13,F,1.0,F,1.0,4.0,0.6923076923076923,outer_high,0.7692307692307693,4-2-3-1,Haiti,Attacker,True,False
85041,Amine Gouiri,16,1029.0,12,F,0.9375,F,0.9375,5.0,0.6666666666666666,outer_high,0.9166666666666666,4-2-3-1,Algeria,Attacker,True,True
87789,Johny Placide,9,810.0,9,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-4-2,Haiti,Goalkeeper,True,True
89982,Shahriar Moghanlou,3,87.0,1,F,1.0,F,1.0,4.0,1.0,outer_high,1.0,5-4-1,Iran,Attacker,True,False
92993,Mats Wieffer,28,1946.0,23,D,0.8214285714285714,D,0.8214285714285714,2.0,1.0,outer_high,1.0,4-2-3-1,Netherlands,Defender,True,True
94322,Callum McCowatt,3,160.0,2,M,1.0,M,1.0,,0.0,,0.0,,New Zealand,Midfielder,True,True
94333,Elijah Just,3,265.0,3,M,1.0,M,1.0,,0.0,,0.0,,New Zealand,Midfielder,True,True
94346,Tim Payne,3,227.0,3,D,1.0,D,1.0,,0.0,,0.0,,New Zealand,Defender,True,False
94405,Francis De Vries,2,27.0,0,D,1.0,D,1.0,,0.0,,0.0,,New Zealand,Defender,True,True
94541,Joe Bell,3,244.0,3,M,1.0,M,1.0,,0.0,,0.0,,New Zealand,Midfielder,True,True
94562,Santiago Giménez,19,742.0,7,F,1.0,F,1.0,4.0,0.8571428571428571,outer_high,1.0,3-5-2,Mexico,Attacker,True,False
95460,Alex Arce,3,59.0,0,F,1.0,F,1.0,,0.0,,0.0,4-4-2,Paraguay,Attacker,True,True
96512,Kevin Lenini,4,351.0,4,M,1.0,M,1.0,3.0,1.0,outer_high,1.0,4-1-4-1,Cape Verde Islands,Midfielder,True,True
96615,Ismael Díaz,11,741.0,8,M,0.6363636363636364,M,0.6363636363636364,4.0,1.0,outer_low,0.7142857142857143,4-2-3-1,Panama,Attacker,True,True
98936,Lyle Foster,21,1175.0,13,F,1.0,F,1.0,5.0,0.5384615384615384,outer_high,1.0,4-2-3-1,South Africa,Attacker,True,True
99211,Jin-seob Park,2,38.0,0,M,1.0,M,1.0,,0.0,,0.0,,South Korea,Midfielder,True,True
101814,Ronald Araújo,39,1731.0,17,D,1.0,D,1.0,2.0,1.0,outer_high,1.0,4-2-3-1,Uruguay,Defender,True,True
102538,Mo Abualnadi,1,72.0,1,D,1.0,D,1.0,2.0,1.0,outer_low,1.0,3-4-2-1,Jordan,Defender,True,False
106485,Mauricio,10,445.0,3,M,1.0,M,1.0,4.0,1.0,outer_high,1.0,4-2-3-1,Paraguay,Midfielder,True,True
106851,Shuto Machino,16,590.0,5,F,0.9375,F,0.9375,5.0,0.6,outer_high,1.0,3-4-2-1,Japan,Attacker,True,False
108370,Martin Zlomislić,2,180.0,2,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-1-3-2,Bosnia & Herzegovina,Goalkeeper,True,True
108563,Rodrigo Zalazar,4,186.0,2,F,0.5,F,0.5,4.0,1.0,outer_high,1.0,3-4-2-1,Uruguay,Midfielder,True,True
113580,Willy Semedo,3,130.0,1,F,0.6666666666666666,F,0.6666666666666666,4.0,1.0,outer_low,1.0,4-1-4-1,Cape Verde Islands,Midfielder,True,True
116117,Moisés Caicedo,58,4889.0,56,M,0.9827586206896551,M,0.9824561403508771,3.0,0.9803921568627451,outer_high,0.6470588235294118,4-2-3-1,Ecuador,Midfielder,True,True
119853,Mory Diaw,7,597.0,6,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-3-3,Senegal,Goalkeeper,True,True
123468,Marvin Keller,3,270.0,3,G,1.0,G,1.0,1.0,1.0,outer_high,1.0,4-2-3-1,Switzerland,Goalkeeper,True,True
123530,Mahmoud Al-Mardi,3,130.0,1,F,1.0,F,1.0,4.0,1.0,center,1.0,3-4-2-1,Jordan,Attacker,True,False
