player_id,player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note
265785,Luiz Henrique,Brazil,Attacker,2593.0,True,annual_current,37,10,0.2702702702702703,27,10,382.0,2593.0,0.14731970690320093,0.14731970690320093,False,provider aggregate minutes plus exact fixture inventory
265785,Luiz Henrique,Brazil,Attacker,2593.0,True,pre_world_cup,33,6,0.18181818181818182,27,5,354.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
265820,Y. Ayari,Sweden,Midfielder,3301.0,True,annual_current,47,47,1.0,0,38,2377.0,3301.0,0.7200848227809754,0.7200848227809754,False,provider aggregate minutes plus exact fixture inventory
265820,Y. Ayari,Sweden,Midfielder,3301.0,True,pre_world_cup,43,43,1.0,0,34,2036.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
266345,É. Lira,Mexico,Midfielder,5966.0,True,annual_current,58,54,0.9310344827586207,4,48,3824.0,5966.0,0.6409654710023466,0.6409654710023466,False,provider aggregate minutes plus exact fixture inventory
266345,É. Lira,Mexico,Midfielder,5966.0,True,pre_world_cup,60,55,0.9166666666666666,5,49,3653.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
266606,C. Brady,USA,Goalkeeper,3964.0,True,annual_current,34,24,0.7058823529411765,10,23,1629.0,3964.0,0.41094853683148336,0.41094853683148336,False,provider aggregate minutes plus exact fixture inventory
266606,C. Brady,USA,Goalkeeper,3964.0,True,pre_world_cup,35,21,0.6,14,19,1719.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
268710,J. Adams,South Africa,Midfielder,3652.0,True,annual_current,48,48,1.0,0,42,2237.0,3652.0,0.6125410733844469,0.6125410733844469,False,provider aggregate minutes plus exact fixture inventory
268710,J. Adams,South Africa,Midfielder,3652.0,True,pre_world_cup,44,44,1.0,0,38,2121.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
269172,Ziyad Al Johani,Saudi Arabia,Midfielder,2697.0,True,annual_current,52,52,1.0,0,48,2074.0,2697.0,0.7690025954764553,0.7690025954764553,False,provider aggregate minutes plus exact fixture inventory
269172,Ziyad Al Johani,Saudi Arabia,Midfielder,2697.0,True,pre_world_cup,53,53,1.0,0,49,2434.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
269174,Mostafa Shobeir,Egypt,Goalkeeper,2572.0,True,annual_current,48,48,1.0,0,46,2291.0,2572.0,0.890746500777605,0.890746500777605,True,provider aggregate minutes plus exact fixture inventory
269174,Mostafa Shobeir,Egypt,Goalkeeper,2572.0,True,pre_world_cup,43,43,1.0,0,41,1811.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
269349,L. Hornícek,Czech Republic,Goalkeeper,4850.0,True,annual_current,57,46,0.8070175438596491,11,45,3770.0,4850.0,0.777319587628866,0.777319587628866,False,provider aggregate minutes plus exact fixture inventory
269349,L. Hornícek,Czech Republic,Goalkeeper,4850.0,True,pre_world_cup,54,43,0.7962962962962963,11,42,3770.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
269621,Hossam Abdelmaguid,Egypt,Defender,3782.0,True,annual_current,52,19,0.36538461538461536,33,17,1057.0,3782.0,0.27948175568482286,0.27948175568482286,False,provider aggregate minutes plus exact fixture inventory
269621,Hossam Abdelmaguid,Egypt,Defender,3782.0,True,pre_world_cup,47,14,0.2978723404255319,33,13,990.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
270774,J. Rangel,Mexico,Goalkeeper,5084.0,True,annual_current,48,46,0.9583333333333334,2,42,3640.0,5084.0,0.7159716758457907,0.7159716758457907,False,provider aggregate minutes plus exact fixture inventory
270774,J. Rangel,Mexico,Goalkeeper,5084.0,True,pre_world_cup,49,47,0.9591836734693877,2,43,3189.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
271350,T. Muharemovic,Bosnia & Herzegovina,Defender,3774.0,True,annual_current,44,39,0.8863636363636364,5,36,2825.0,3774.0,0.7485426603073662,0.7485426603073662,False,provider aggregate minutes plus exact fixture inventory
271350,T. Muharemovic,Bosnia & Herzegovina,Defender,3774.0,True,pre_world_cup,40,35,0.875,5,33,2565.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
271444,Merchas Doski,Iraq,Defender,4214.0,True,annual_current,56,56,1.0,0,49,3294.0,4214.0,0.7816801139060275,0.7816801139060275,False,provider aggregate minutes plus exact fixture inventory
271444,Merchas Doski,Iraq,Defender,4214.0,True,pre_world_cup,53,53,1.0,0,46,3024.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
271539,J. Hadjam,Algeria,Defender,2357.0,True,annual_current,57,54,0.9473684210526315,3,32,1844.0,2357.0,0.7823504454815443,0.7823504454815443,False,provider aggregate minutes plus exact fixture inventory
271539,J. Hadjam,Algeria,Defender,2357.0,True,pre_world_cup,53,50,0.9433962264150944,3,28,1728.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
274300,M. Akliouche,France,Midfielder,4157.0,True,annual_current,54,54,1.0,0,51,3435.0,4157.0,0.8263170555689199,0.8263170555689199,True,provider aggregate minutes plus exact fixture inventory
274300,M. Akliouche,France,Midfielder,4157.0,True,pre_world_cup,47,47,1.0,0,44,3425.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
275170,Danilo Santos,Brazil,Midfielder,3138.0,True,annual_current,76,11,0.14473684210526316,65,10,380.0,3138.0,0.12109623964308477,0.12109623964308477,False,provider aggregate minutes plus exact fixture inventory
275170,Danilo Santos,Brazil,Midfielder,3138.0,True,pre_world_cup,72,6,0.08333333333333333,66,5,337.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
275367,W. Paugain,Haiti,Defender,1405.0,False,annual_current,45,13,0.28888888888888886,32,7,190.0,1405.0,0.13523131672597866,0.13523131672597866,False,provider aggregate minutes plus exact fixture inventory
275367,W. Paugain,Haiti,Defender,1405.0,False,pre_world_cup,45,13,0.28888888888888886,32,7,212.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
275651,A. Bonny,Ivory Coast,Attacker,1981.0,True,annual_current,58,58,1.0,0,54,1950.0,1981.0,0.9843513377082281,0.9843513377082281,True,provider aggregate minutes plus exact fixture inventory
275651,A. Bonny,Ivory Coast,Attacker,1981.0,True,pre_world_cup,54,54,1.0,0,50,1714.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
276184,M. Sarr,Senegal,Defender,2245.0,True,annual_current,113,113,1.0,0,45,2084.0,2245.0,0.9282850779510022,0.9282850779510022,True,provider aggregate minutes plus exact fixture inventory
276184,M. Sarr,Senegal,Defender,2245.0,True,pre_world_cup,109,109,1.0,0,41,2084.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
276670,F. Chaïbi,Algeria,Midfielder,3353.0,True,annual_current,53,53,1.0,0,49,3213.0,3353.0,0.9582463465553236,0.9582463465553236,True,provider aggregate minutes plus exact fixture inventory
276670,F. Chaïbi,Algeria,Midfielder,3353.0,True,pre_world_cup,49,49,1.0,0,45,2853.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
277003,N. El Aynaoui,Morocco,Midfielder,4908.0,True,annual_current,61,61,1.0,0,52,2961.0,4908.0,0.6033007334963325,0.6033007334963325,False,provider aggregate minutes plus exact fixture inventory
277003,N. El Aynaoui,Morocco,Midfielder,4908.0,True,pre_world_cup,55,55,1.0,0,46,2398.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
277046,M. Koné,Ivory Coast,Goalkeeper,1710.0,False,annual_current,49,37,0.7551020408163265,12,35,990.0,1710.0,0.5789473684210527,0.5789473684210527,False,provider aggregate minutes plus exact fixture inventory
277046,M. Koné,Ivory Coast,Goalkeeper,1710.0,False,pre_world_cup,45,33,0.7333333333333333,12,31,990.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
277930,T. Aasgaard,Norway,Midfielder,2908.0,True,annual_current,58,31,0.5344827586206896,27,26,1010.0,2908.0,0.34731774415405775,0.34731774415405775,False,provider aggregate minutes plus exact fixture inventory
277930,T. Aasgaard,Norway,Midfielder,2908.0,True,pre_world_cup,52,25,0.4807692307692308,27,20,920.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
278133,Oscar Bobb,Norway,Attacker,2328.0,True,annual_current,99,99,1.0,0,44,1731.0,2328.0,0.7435567010309279,0.7435567010309279,False,provider aggregate minutes plus exact fixture inventory
278133,Oscar Bobb,Norway,Attacker,2328.0,True,pre_world_cup,97,97,1.0,0,42,1557.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
278370,D. Gómez,Paraguay,Midfielder,4025.0,True,annual_current,70,65,0.9285714285714286,5,43,2959.0,4025.0,0.7351552795031056,0.7351552795031056,False,provider aggregate minutes plus exact fixture inventory
278370,D. Gómez,Paraguay,Midfielder,4025.0,True,pre_world_cup,70,65,0.9285714285714286,5,40,2713.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
278898,C. Riad,Morocco,Defender,1325.0,False,annual_current,61,61,1.0,0,32,1125.0,1325.0,0.8490566037735849,0.8490566037735849,True,provider aggregate minutes plus exact fixture inventory
278898,C. Riad,Morocco,Defender,1325.0,False,pre_world_cup,55,55,1.0,0,26,780.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
279482,B. Cipenga,Congo DR,Attacker,2484.0,True,annual_current,53,9,0.16981132075471697,44,9,202.0,2484.0,0.08132045088566828,0.08132045088566828,False,provider aggregate minutes plus exact fixture inventory
279482,B. Cipenga,Congo DR,Attacker,2484.0,True,pre_world_cup,49,5,0.10204081632653061,44,5,54.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
280074,N. Brown,Germany,Defender,4655.0,True,annual_current,48,48,1.0,0,45,3743.0,4655.0,0.8040816326530612,0.8040816326530612,True,provider aggregate minutes plus exact fixture inventory
280074,N. Brown,Germany,Defender,4655.0,True,pre_world_cup,44,44,1.0,0,42,3460.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
280358,J. Castrop,South Korea,Midfielder,1940.0,True,annual_current,40,40,1.0,0,32,1669.0,1940.0,0.8603092783505155,0.8603092783505155,True,provider aggregate minutes plus exact fixture inventory
280358,J. Castrop,South Korea,Midfielder,1940.0,True,pre_world_cup,37,37,1.0,0,29,1624.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
280695,A. Minda,Ecuador,Midfielder,2221.0,True,annual_current,68,56,0.8235294117647058,12,39,1404.0,2221.0,0.6321476812246736,0.6321476812246736,False,provider aggregate minutes plus exact fixture inventory
280695,A. Minda,Ecuador,Midfielder,2221.0,True,pre_world_cup,65,53,0.8153846153846154,12,36,1357.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
283058,N. Jackson,Senegal,Attacker,2324.0,True,annual_current,65,65,1.0,0,54,1977.0,2324.0,0.8506884681583476,0.8506884681583476,True,provider aggregate minutes plus exact fixture inventory
283058,N. Jackson,Senegal,Attacker,2324.0,True,pre_world_cup,68,68,1.0,0,55,1842.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
283174,Mohamed Al Manai,Qatar,Midfielder,1165.0,False,annual_current,27,7,0.25925925925925924,20,6,292.0,1165.0,0.2506437768240343,0.2506437768240343,False,provider aggregate minutes plus exact fixture inventory
283174,Mohamed Al Manai,Qatar,Midfielder,1165.0,False,pre_world_cup,24,4,0.16666666666666666,20,3,225.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
283252,Z. El Ouahdi,Morocco,Defender,3977.0,True,annual_current,61,61,1.0,0,49,3845.0,3977.0,0.9668091526276088,0.9668091526276088,True,provider aggregate minutes plus exact fixture inventory
283252,Z. El Ouahdi,Morocco,Defender,3977.0,True,pre_world_cup,55,55,1.0,0,43,3829.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
284072,B. Dieng,Senegal,Attacker,1470.0,False,annual_current,42,33,0.7857142857142857,9,26,1112.0,1470.0,0.7564625850340136,0.7564625850340136,False,provider aggregate minutes plus exact fixture inventory
284072,B. Dieng,Senegal,Attacker,1470.0,False,pre_world_cup,38,29,0.7631578947368421,9,22,1095.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
284295,Zidane Iqbal,Iraq,Midfielder,1550.0,False,annual_current,95,20,0.21052631578947367,75,12,414.0,1550.0,0.2670967741935484,0.2670967741935484,False,provider aggregate minutes plus exact fixture inventory
284295,Zidane Iqbal,Iraq,Midfielder,1550.0,False,pre_world_cup,92,17,0.18478260869565216,75,9,226.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
284322,K. Mainoo,England,Midfielder,2098.0,True,annual_current,47,47,1.0,0,41,1822.0,2098.0,0.8684461391801716,0.8684461391801716,True,provider aggregate minutes plus exact fixture inventory
284322,K. Mainoo,England,Midfielder,2098.0,True,pre_world_cup,40,40,1.0,0,34,1822.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
284554,O. Goodman,Canada,Goalkeeper,3011.0,True,annual_current,104,6,0.057692307692307696,98,6,0.0,3011.0,0.0,0.0,False,provider aggregate minutes plus exact fixture inventory
284554,O. Goodman,Canada,Goalkeeper,3011.0,True,pre_world_cup,99,1,0.010101010101010102,98,1,0.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
284869,T. Fruk,Croatia,Midfielder,2904.0,True,annual_current,50,50,1.0,0,45,2904.0,2904.0,1.0,1.0,True,provider aggregate minutes plus exact fixture inventory
284869,T. Fruk,Croatia,Midfielder,2904.0,True,pre_world_cup,46,46,1.0,0,41,2904.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
289592,K. Castaño,Colombia,Midfielder,4144.0,True,annual_current,53,53,1.0,0,41,1596.0,4144.0,0.38513513513513514,0.38513513513513514,False,provider aggregate minutes plus exact fixture inventory
289592,K. Castaño,Colombia,Midfielder,4144.0,True,pre_world_cup,53,50,0.9433962264150944,3,37,1647.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
290212,D. Visinský,Czech Republic,Midfielder,2313.0,True,annual_current,52,52,1.0,0,47,2186.0,2313.0,0.945092952875054,0.945092952875054,True,provider aggregate minutes plus exact fixture inventory
290212,D. Visinský,Czech Republic,Midfielder,2313.0,True,pre_world_cup,49,49,1.0,0,44,2130.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
291024,Hélio Varela,Cape Verde Islands,Midfielder,5123.0,True,annual_current,92,45,0.4891304347826087,47,15,566.0,5123.0,0.11048213937146203,0.11048213937146203,False,provider aggregate minutes plus exact fixture inventory
291024,Hélio Varela,Cape Verde Islands,Midfielder,5123.0,True,pre_world_cup,88,41,0.4659090909090909,47,11,465.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
291713,A. González,Mexico,Attacker,2855.0,True,annual_current,48,46,0.9583333333333334,2,41,2555.0,2855.0,0.8949211908931699,0.8949211908931699,True,provider aggregate minutes plus exact fixture inventory
291713,A. González,Mexico,Attacker,2855.0,True,pre_world_cup,43,41,0.9534883720930233,2,36,2541.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
291964,A. Güler,Türkiye,Attacker,4225.0,True,annual_current,59,59,1.0,0,54,3531.0,4225.0,0.8357396449704142,0.8357396449704142,True,provider aggregate minutes plus exact fixture inventory
291964,A. Güler,Türkiye,Attacker,4225.0,True,pre_world_cup,62,62,1.0,0,57,3684.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
292396,A. Londoño,Panama,Midfielder,3832.0,True,annual_current,52,31,0.5961538461538461,21,26,1685.0,3832.0,0.4397181628392484,0.4397181628392484,False,provider aggregate minutes plus exact fixture inventory
292396,A. Londoño,Panama,Midfielder,3832.0,True,pre_world_cup,56,34,0.6071428571428571,22,28,1734.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
292924,A. Benbouali,Algeria,Attacker,1327.0,False,annual_current,43,4,0.09302325581395349,39,3,45.0,1327.0,0.03391107761868877,0.03391107761868877,False,provider aggregate minutes plus exact fixture inventory
292924,A. Benbouali,Algeria,Attacker,1327.0,False,pre_world_cup,39,0,0.0,39,0,0.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
294824,N. Saliba,Canada,Midfielder,4541.0,True,annual_current,60,41,0.6833333333333333,19,29,1872.0,4541.0,0.41224399911913673,0.41224399911913673,False,provider aggregate minutes plus exact fixture inventory
294824,N. Saliba,Canada,Midfielder,4541.0,True,pre_world_cup,65,41,0.6307692307692307,24,28,1897.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
295026,M. Baturina,Croatia,Attacker,4021.0,True,annual_current,48,43,0.8958333333333334,5,43,2087.0,4021.0,0.5190251181298184,0.5190251181298184,False,provider aggregate minutes plus exact fixture inventory
295026,M. Baturina,Croatia,Attacker,4021.0,True,pre_world_cup,44,39,0.8863636363636364,5,39,1763.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
295394,Munaf Younus,Iraq,Defender,1170.0,False,annual_current,15,11,0.7333333333333333,4,11,599.0,1170.0,0.5119658119658119,0.5119658119658119,False,provider aggregate minutes plus exact fixture inventory
295394,Munaf Younus,Iraq,Defender,1170.0,False,pre_world_cup,12,8,0.6666666666666666,4,8,525.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
295513,J. López,Argentina,Attacker,6255.0,True,annual_current,82,82,1.0,0,75,4771.0,6255.0,0.7627498001598721,0.7627498001598721,False,provider aggregate minutes plus exact fixture inventory
295513,J. López,Argentina,Attacker,6255.0,True,pre_world_cup,82,82,1.0,0,74,4939.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
295793,Marc Pubill,Spain,Defender,3216.0,True,annual_current,68,68,1.0,0,64,2783.0,3216.0,0.865360696517413,0.865360696517413,True,provider aggregate minutes plus exact fixture inventory
295793,Marc Pubill,Spain,Defender,3216.0,True,pre_world_cup,61,61,1.0,0,57,2782.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
295977,T. Moremi,South Africa,Midfielder,2575.0,True,annual_current,38,38,1.0,0,36,1799.0,2575.0,0.6986407766990291,0.6986407766990291,False,provider aggregate minutes plus exact fixture inventory
295977,T. Moremi,South Africa,Midfielder,2575.0,True,pre_world_cup,34,34,1.0,0,32,1760.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
296373,Zayed Tahseen,Iraq,Defender,991.0,False,annual_current,7,7,1.0,0,6,420.0,991.0,0.4238143289606458,0.4238143289606458,False,provider aggregate minutes plus exact fixture inventory
296373,Zayed Tahseen,Iraq,Defender,991.0,False,pre_world_cup,4,4,1.0,0,3,270.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
296645,T. Yengi,Australia,Attacker,2855.0,True,annual_current,75,13,0.17333333333333334,62,10,377.0,2855.0,0.1320490367775832,0.1320490367775832,False,provider aggregate minutes plus exact fixture inventory
296645,T. Yengi,Australia,Attacker,2855.0,True,pre_world_cup,71,9,0.1267605633802817,62,6,349.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
296667,Gavi,Spain,Attacker,973.0,False,annual_current,57,57,1.0,0,24,782.0,973.0,0.8036998972250771,0.8036998972250771,True,provider aggregate minutes plus exact fixture inventory
296667,Gavi,Spain,Attacker,973.0,False,pre_world_cup,50,50,1.0,0,17,700.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
301528,A. Schjelderup,Norway,Attacker,3818.0,True,annual_current,58,58,1.0,0,57,2698.0,3818.0,0.7066526977475118,0.7066526977475118,False,provider aggregate minutes plus exact fixture inventory
301528,A. Schjelderup,Norway,Attacker,3818.0,True,pre_world_cup,56,56,1.0,0,55,2575.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
301771,S. Adingra,Ivory Coast,Attacker,1984.0,True,annual_current,92,92,1.0,0,44,1750.0,1984.0,0.8820564516129032,0.8820564516129032,True,provider aggregate minutes plus exact fixture inventory
301771,S. Adingra,Ivory Coast,Attacker,1984.0,True,pre_world_cup,88,88,1.0,0,40,1735.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
303362,R. Belghali,Algeria,Defender,3002.0,True,annual_current,89,67,0.7528089887640449,22,30,2320.0,3002.0,0.7728181212524984,0.7728181212524984,False,provider aggregate minutes plus exact fixture inventory
303362,R. Belghali,Algeria,Defender,3002.0,True,pre_world_cup,85,63,0.7411764705882353,22,26,1987.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
303467,A. Fatawu,Ghana,Midfielder,3994.0,True,annual_current,50,40,0.8,10,38,2990.0,3994.0,0.7486229344016024,0.7486229344016024,False,provider aggregate minutes plus exact fixture inventory
303467,A. Fatawu,Ghana,Midfielder,3994.0,True,pre_world_cup,46,36,0.782608695652174,10,34,2861.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
304228,Z. Debast,Belgium,Defender,1531.0,False,annual_current,59,59,1.0,0,28,1451.0,1531.0,0.9477465708687133,0.9477465708687133,True,provider aggregate minutes plus exact fixture inventory
304228,Z. Debast,Belgium,Defender,1531.0,False,pre_world_cup,53,53,1.0,0,27,1451.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
304782,T. Hayakawa,Japan,Goalkeeper,5324.0,True,annual_current,39,6,0.15384615384615385,33,5,96.0,5324.0,0.018031555221637866,0.018031555221637866,False,provider aggregate minutes plus exact fixture inventory
304782,T. Hayakawa,Japan,Goalkeeper,5324.0,True,pre_world_cup,39,2,0.05128205128205128,37,1,96.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
304951,Lee Gi-Hyuk,South Korea,Defender,2538.0,True,annual_current,47,4,0.0851063829787234,43,4,360.0,2538.0,0.14184397163120568,0.14184397163120568,False,provider aggregate minutes plus exact fixture inventory
304951,Lee Gi-Hyuk,South Korea,Defender,2538.0,True,pre_world_cup,46,1,0.021739130434782608,45,1,90.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
304958,Yang Hyun-Jun,South Korea,Attacker,3725.0,True,annual_current,53,51,0.9622641509433962,2,47,2549.0,3725.0,0.6842953020134228,0.6842953020134228,False,provider aggregate minutes plus exact fixture inventory
304958,Yang Hyun-Jun,South Korea,Attacker,3725.0,True,pre_world_cup,50,48,0.96,2,44,2530.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
305832,M. Galarza,Paraguay,Midfielder,3372.0,True,annual_current,76,56,0.7368421052631579,20,35,1546.0,3372.0,0.45848161328588377,0.45848161328588377,False,provider aggregate minutes plus exact fixture inventory
305832,M. Galarza,Paraguay,Midfielder,3372.0,True,pre_world_cup,74,52,0.7027027027027027,22,30,1158.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
306380,Musab Al Juwayr,Saudi Arabia,Attacker,3922.0,True,annual_current,39,38,0.9743589743589743,1,35,2735.0,3922.0,0.6973482916879143,0.6973482916879143,False,provider aggregate minutes plus exact fixture inventory
306380,Musab Al Juwayr,Saudi Arabia,Attacker,3922.0,True,pre_world_cup,45,44,0.9777777777777777,1,37,2634.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
306940,Y. Medina,Ecuador,Midfielder,2397.0,True,annual_current,61,61,1.0,0,52,2164.0,2397.0,0.9027951606174385,0.9027951606174385,True,provider aggregate minutes plus exact fixture inventory
306940,Y. Medina,Ecuador,Midfielder,2397.0,True,pre_world_cup,58,58,1.0,0,49,2119.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
307123,N. Oreilly,England,Defender,4785.0,True,annual_current,67,67,1.0,0,64,4505.0,4785.0,0.9414838035527691,0.9414838035527691,True,provider aggregate minutes plus exact fixture inventory
307123,N. Oreilly,England,Defender,4785.0,True,pre_world_cup,64,64,1.0,0,61,4148.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
308689,S. Lopes Cabral,Cape Verde Islands,Defender,3799.0,True,annual_current,88,66,0.75,22,22,1177.0,3799.0,0.30981837325612005,0.30981837325612005,False,provider aggregate minutes plus exact fixture inventory
308689,S. Lopes Cabral,Cape Verde Islands,Defender,3799.0,True,pre_world_cup,84,62,0.7380952380952381,22,19,891.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
309182,Gilson Benchimol,Cape Verde Islands,Attacker,1667.0,False,annual_current,36,4,0.1111111111111111,32,4,78.0,1667.0,0.046790641871625675,0.046790641871625675,False,provider aggregate minutes plus exact fixture inventory
309182,Gilson Benchimol,Cape Verde Islands,Attacker,1667.0,False,pre_world_cup,32,0,0.0,32,0,0.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
309763,L. Comenencia,Curaçao,Midfielder,5109.0,True,annual_current,47,12,0.2553191489361702,35,11,795.0,5109.0,0.15560775102759836,0.15560775102759836,False,provider aggregate minutes plus exact fixture inventory
309763,L. Comenencia,Curaçao,Midfielder,5109.0,True,pre_world_cup,47,12,0.2553191489361702,35,11,829.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
310785,Mohannad Abu Taha,Jordan,Midfielder,1128.0,False,annual_current,3,3,1.0,0,3,265.0,1128.0,0.2349290780141844,0.2349290780141844,False,provider aggregate minutes plus exact fixture inventory
310785,Mohannad Abu Taha,Jordan,Midfielder,1128.0,False,pre_world_cup,0,0,,0,0,0.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
310835,Abdallah Naseeb,Jordan,Defender,1965.0,True,annual_current,11,5,0.45454545454545453,6,5,441.0,1965.0,0.22442748091603054,0.22442748091603054,False,provider aggregate minutes plus exact fixture inventory
310835,Abdallah Naseeb,Jordan,Defender,1965.0,True,pre_world_cup,8,2,0.25,6,2,180.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
311543,N. Angulo,Ecuador,Midfielder,3509.0,True,annual_current,91,77,0.8461538461538461,14,31,2173.0,3509.0,0.6192647477913935,0.6192647477913935,False,provider aggregate minutes plus exact fixture inventory
311543,N. Angulo,Ecuador,Midfielder,3509.0,True,pre_world_cup,88,74,0.8409090909090909,14,28,2032.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
312459,N. Velupillay,Australia,Midfielder,2651.0,True,annual_current,31,9,0.2903225806451613,22,7,303.0,2651.0,0.11429649188985289,0.11429649188985289,False,provider aggregate minutes plus exact fixture inventory
312459,N. Velupillay,Australia,Midfielder,2651.0,True,pre_world_cup,27,5,0.18518518518518517,22,3,229.0,,,,False,exact fixture inventory; no independent aggregate-minute denominator
312964,N. Ngoy,Belgium,Defender,4074.0,True,annual_current,54,54,1.0,0,48,3448.0,4074.0,0.8463426607756505,0.8463426607756505,True,provider aggregate minutes plus exact fixture inventory
312964,N. Ngoy,Belgium,Defender,4074.0,True,pre_world_cup,48,48,1.0,0,43,3112.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
313353,P. David,Canada,Attacker,2156.0,True,annual_current,53,45,0.8490566037735849,8,30,1556.0,2156.0,0.7217068645640075,0.7217068645640075,False,provider aggregate minutes plus exact fixture inventory
313353,P. David,Canada,Attacker,2156.0,True,pre_world_cup,52,44,0.8461538461538461,8,29,1560.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
313383,O. Vargas,Mexico,Midfielder,4641.0,True,annual_current,86,75,0.872093023255814,11,40,1446.0,4641.0,0.31157078215901746,0.31157078215901746,False,provider aggregate minutes plus exact fixture inventory
313383,O. Vargas,Mexico,Midfielder,4641.0,True,pre_world_cup,88,72,0.8181818181818182,16,37,1560.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
313937,A. Mendy,Senegal,Defender,3582.0,True,annual_current,63,63,1.0,0,57,3308.0,3582.0,0.9235064209938582,0.9235064209938582,True,provider aggregate minutes plus exact fixture inventory
313937,A. Mendy,Senegal,Defender,3582.0,True,pre_world_cup,59,59,1.0,0,53,3308.0,,,,True,exact fixture inventory; no independent aggregate-minute denominator
