player_id,player_name,role,role_minutes,role_observations,role_share
309763,L. Comenencia,DM,498.0,6,0.679399727148704
309778,M. Mitsuta,AM,0.0,1,
309792,Kaiki,LB,0.0,2,
309815,T. Cukur,LW,0.0,1,
309815,T. Cukur,ST,0.0,2,
309867,S. Esajas,DM,0.0,1,
309903,M. Cerritos,DM,0.0,1,
310029,J. Mendes,RB,0.0,2,
310029,J. Mendes,RW,0.0,1,
310037,M. Linday,DM,0.0,6,
310094,Maga,RB,0.0,3,
310129,B. Faraas,RW,0.0,1,
310131,M. Rakneberg,LB,0.0,1,
310199,R. Huescas,RB,0.0,2,
310394,M. Ayabulela,CM,0.0,1,
310442,N. Athanasiou,LB,0.0,1,
310471,S. Skeide,CM,0.0,1,
310632,S. Vrontis,CM,0.0,2,
310727,M. Rodriguez,GK,0.0,1,
310774,A. Saldivia,RCB,0.0,1,
310785,M. Abu Taha,LB,265.0,3,1.0
310827,A. Al Sanbi,GK,0.0,5,
310832,B. Al Sayyali,CM,0.0,4,
310832,B. Al Sayyali,DM,0.0,1,
310835,A. Nasib,RCB,441.0,5,1.0
310943,Alisson Santos,AM,0.0,6,
310943,Alisson Santos,LW,0.0,3,
310973,E. Bartlow,RCB,0.0,1,
311016,K. Kelsy,ST,0.0,1,
311067,S. Castro,ST,0.0,19,
311071,N. Valentini,LCB,0.0,5,
311083,C. Ndour,CM,0.0,6,
311093,T. Simkin,GK,0.0,1,
311334,F. Buonanotte,AM,0.0,4,
311345,F. Redondo,CM,0.0,2,
311345,F. Redondo Solari,DM,0.0,1,
311360,T. Palacios,LB,0.0,1,
311384,Jefte,LB,0.0,3,
311432,P. Bravo,DM,0.0,2,
311518,Nathan Mendes,RB,0.0,1,
311535,C. Zambrano,CM,0.0,1,
311543,N. Angulo,LW,976.0,12,0.8457538994800693
311543,N. Angulo,RW,178.0,2,0.15424610051993068
311543,N. Angulo,ST,0.0,1,0.0
311740,T. Mendes,CM,0.0,1,
311773,S. Mourino,RB,0.0,32,
311785,K. Andrade,RW,0.0,1,
311802,A. Nunez,RB,0.0,2,
311817,A. Dorrington,RCB,0.0,2,
311820,D. Murray,RCB,0.0,4,
312118,J. Feeney,RCB,0.0,1,
312256,S. Peck,DM,0.0,1,
312290,M. Corcoran,CM,0.0,1,
312290,M. Corcoran,DM,0.0,1,
312290,M. Corcoran,RW,0.0,1,
312291,B. Kamungo,AM,0.0,1,
312291,B. Kamungo,LB,0.0,2,
312291,B. Kamungo,RB,0.0,1,
312459,N. Velupillay,LW,45.0,1,1.0
312468,A. Padilla,GK,0.0,6,
312615,Giovane,AM,0.0,1,
312615,Giovane,ST,0.0,5,
312650,Marezi,ST,0.0,2,
312652,S. Abu Al Shamat,AM,0.0,2,
312652,S. Abu Al Shamat,LW,0.0,3,
312652,S. Abu Al Shamat,RW,0.0,2,
312837,L. Zeefuik,ST,0.0,2,
312840,E. Poku,AM,0.0,17,
312840,E. Poku,LB,0.0,3,
312840,E. Poku,LW,0.0,2,
312840,E. Poku,RB,0.0,4,
312896,D. Luna,LW,0.0,4,
312902,L. Cisse,ST,0.0,1,
312903,G. van Zwam,RCB,0.0,1,
312907,D. Aguirre,CM,0.0,2,
312907,D. Aguirre,RB,0.0,2,
312907,D. Aguirre,RCB,0.0,21,
312964,N. Ngoy,LCB,90.0,1,0.027658266748617086
312964,N. Ngoy,RCB,3164.0,36,0.972341733251383
312990,R. Fernandez Jaen,ST,0.0,11,
312998,A. Jackson,LW,0.0,1,
313021,J. Valladares,RB,0.0,1,
313025,H. Rincon,RB,0.0,12,
313059,M. Joseph,RW,0.0,5,
313059,M. Joseph,ST,0.0,6,
313167,M. A. Moran,RW,0.0,1,
313196,J. Urbáez,RB,0.0,1,
313213,S. Fadlalla,LB,0.0,2,
313236,E. Nwaneri,AM,0.0,3,
313236,E. Nwaneri,CM,0.0,4,
313236,E. Nwaneri,RW,0.0,1,
313245,M. Lewis-Skelly,DM,0.0,5,
313245,M. Lewis-Skelly,LB,0.0,14,
313284,H. Osorio,CM,0.0,2,
313308,A. Kadlec,RB,0.0,1,
313353,P. David,ST,1267.0,18,1.0
313383,O. Vargas,CM,494.0,6,0.3880597014925373
313383,O. Vargas,DM,627.0,7,0.4925373134328358
313383,O. Vargas,LB,0.0,1,0.0
313383,O. Vargas,LW,152.0,2,0.11940298507462686
313651,H. Sotelo,CM,0.0,11,
313732,Pablo Maia,CM,0.0,1,
313937,A. Mendy,RB,167.0,2,0.09345271404588697
313937,A. Mendy,RCB,1620.0,18,0.906547285954113
313941,A. Gaaei,RB,0.0,3,
313958,A. Lacximicant,LW,0.0,1,
313958,A. Lacximicant,ST,0.0,1,
313999,L. Sodal,CM,0.0,1,
314006,J. Vertrouwd,LCB,0.0,1,
314020,J. Serak,GK,0.0,1,
314078,J. Talvitie,RW,0.0,1,
314145,Guilherme Smith,AM,0.0,1,
314145,Guilherme Smith,LB,0.0,9,
314145,Guilherme Smith,LW,0.0,1,
314199,D. Arcila,RW,0.0,1,
314199,D. Arcila,ST,0.0,1,
314264,T. Blokzijl,LCB,0.0,1,
314264,T. Blokzijl,RCB,0.0,4,
314265,B. Meijer,LB,0.0,13,
314266,L. Valente,AM,0.0,5,
314266,L. Valente,CM,0.0,15,
314266,L. Valente,DM,0.0,18,
314267,T. de Jonge,CM,0.0,1,
314267,T. de Jonge,DM,0.0,2,
314285,N. Hopland,LCB,0.0,1,
314340,V. Egeli,LB,0.0,1,
314341,H. Skogvold,LW,0.0,1,
314341,H. Skogvold,ST,0.0,1,
314420,N. Petkovic,DM,0.0,1,
314509,M. Epolo,GK,180.0,2,1.0
314511,A. Nusa,LW,2012.0,27,1.0
314704,A. Lamrabette,ST,0.0,1,
314734,G. Mortensen,LB,0.0,2,
315127,R. Revivo,LB,0.0,3,
315237,W. Osula,ST,0.0,13,
315243,S. Homenchenko,LCB,0.0,3,
315249,N. Bertola,RCB,0.0,2,
315360,K. Thompson,LCB,0.0,1,
315360,K. Thompson,RB,0.0,1,
315462,D. Dujmovic,LCB,0.0,2,
315557,N. Cobb,RCB,0.0,1,
315615,L. Hey,LCB,0.0,2,
315615,L. Hey,RCB,0.0,8,
315699,J. Guerra,AM,0.0,1,
315699,J. Guerra,CM,0.0,9,
315699,J. Guerra,DM,0.0,2,
315699,J. Guerra,ST,0.0,1,
315880,P. Andreev,GK,0.0,1,
316077,M. Hadas,RB,0.0,2,
316516,S. Boselli,RB,0.0,1,
316516,S. Boselli,RCB,0.0,3,
316517,A. Matturro,LB,0.0,1,
316517,A. Matturro,LCB,0.0,6,
316519,F. Bernal,CM,0.0,2,
316519,F. Bernal,DM,0.0,3,
316520,D. Abreu,ST,0.0,1,
316904,J. Olaitan,AM,0.0,1,
316904,J. Olaitan,CM,0.0,5,
316904,J. Olaitan,LW,0.0,4,
317825,S. Dweh,LCB,0.0,2,
317825,S. Dweh,RCB,0.0,8,
317979,J. Romsaas,AM,0.0,5,
318053,S. Goglichidze,RCB,0.0,1,
318056,A. Murphy,LB,0.0,1,
318119,J. Hanstad,LW,0.0,1,
318188,S. Bojadzic,ST,0.0,1,
318416,M. Broholm,RW,0.0,4,
318422,L. Qvigstad,RB,0.0,1,
318531,Y. Borges Sanches,RW,0.0,1,
318546,A. Rrahmani,RW,0.0,1,
318546,A. Rrahmani,ST,0.0,1,
318591,S. Kvia-Egeskog,CM,0.0,1,
318591,S. Kvia-Egeskog,ST,0.0,1,
318592,L. Cepeda,CM,0.0,2,
318592,L. Cepeda,RW,0.0,2,
318717,Z. Sapsford,AM,0.0,1,
318717,Z. Sapsford,ST,0.0,1,
318917,A. Thomas,GK,0.0,4,
318930,G. Metusala,LCB,0.0,1,
318930,G. Metusala,RB,0.0,1,
319000,R. King,LCB,0.0,1,
319000,R. King,RCB,0.0,2,
319139,M. Khan,CM,0.0,1,
319388,F. Tebo Uchenna,LCB,0.0,4,
319388,F. Tebo Uchenna,RCB,0.0,2,
319495,A. Sadybekov,CM,0.0,1,
319512,L. Noubi,RCB,0.0,1,
319514,C. Canak,RW,0.0,1,
319517,A. Milambo,AM,0.0,2,
319517,A. Milambo,CM,0.0,1,
319518,L. Hartjes,DM,0.0,3,
319572,V. Barco,AM,90.0,1,0.03251445086705202
319572,V. Barco,CM,929.0,11,0.335621387283237
319572,V. Barco,DM,1659.0,19,0.599349710982659
319572,V. Barco,LB,90.0,2,0.03251445086705202
319841,F. Blanco,LW,0.0,1,
319867,D. Owusu,ST,0.0,1,
319919,O. El Azzouzi,CM,0.0,3,
319919,O. El Azzouzi,DM,0.0,6,
319928,D. Verduin,GK,0.0,1,
320517,P. Duran,AM,0.0,4,
320517,P. Duran,LW,0.0,5,
320517,P. Duran,ST,0.0,6,
320520,Paulo Vitor,LCB,0.0,2,
321623,D. Mendy,AM,0.0,1,
321623,D. Mendy,DM,0.0,2,
321632,N. Naujoks,AM,0.0,1,
321632,N. Naujoks,CM,0.0,2,
321632,N. Naujoks,DM,0.0,2,
321648,Emersonn,ST,0.0,5,
321685,L. Breunig,LCB,0.0,1,
321701,D. Bogicevic,CM,0.0,1,
321744,A. Obert,LB,0.0,10,
321744,A. Obert,LCB,0.0,1,
321746,A. Engwanda,CM,0.0,3,
321746,A. Engwanda,DM,0.0,4,
321747,N. Mehssatou Sepulveda,CM,0.0,1,
321803,A. Thorsteinsson,ST,0.0,1,
321860,J. Milne,LCB,0.0,1,
321860,J. Milne,RCB,0.0,1,
322050,D. Kasabulat,CM,0.0,1,
322050,D. Kasabulat,DM,0.0,2,
322067,Igor Jesus,DM,0.0,1,
322070,Yan Phillipe,LW,0.0,1,
322070,Yan Phillipe,RW,0.0,1,
322101,A. Memic,LW,74.0,1,0.08409090909090909
322101,A. Memic,RB,536.0,6,0.6090909090909091
322101,A. Memic,RW,270.0,3,0.3068181818181818
322179,M. Lixandru,DM,0.0,1,
322179,M. Lixandru,LCB,0.0,1,
322507,J. Janitzek,LCB,0.0,1,
322508,Y. Kabadayi,LB,0.0,2,
322556,N. Fernandez,LCB,0.0,1,
322595,L. Coulibaly,RW,0.0,1,
322601,H. Bruseth,ST,0.0,1,
322627,F. C. Chiarodia,LCB,0.0,6,
322630,G. Fabbian,AM,0.0,5,
322630,G. Fabbian,CM,0.0,3,
322865,D. Karim,AM,0.0,3,
322865,D. Karim,LW,0.0,1,
322865,D. Karim,RW,0.0,1,
322868,M. Benita,RB,0.0,1,
322869,N. Zahui,RW,0.0,1,
322882,E. Fernandez,LCB,0.0,4,
323369,M. Lovik,LB,0.0,4,
323369,M. Lovik,RB,0.0,2,
323371,M. Ratnik,RCB,0.0,1,
323449,A. Al Dakhil,LCB,0.0,1,
323449,A. Al Dakhil,RCB,0.0,2,
323491,N. Okeke,CM,0.0,1,
323491,N. Okeke,DM,0.0,2,
323569,P. Pinho,CM,0.0,1,
323586,F. Alvarez,LCB,0.0,1,
323625,K. Danois,AM,0.0,1,
323625,K. Danois,CM,0.0,24,
323625,K. Danois,DM,0.0,3,
323628,D. Masek,LB,0.0,1,
323785,V. Taborda,AM,0.0,1,
323785,V. Taborda,LW,0.0,1,
323797,Thiago Moraes,DM,0.0,1,
323800,K. A. Calderon Vargas,RW,0.0,1,
323820,A. Mrynskiy,RB,0.0,2,
323820,A. Mrynskiy,RW,0.0,4,
323824,V. Sejk,ST,0.0,1,
323899,M. Suchomel,RB,0.0,1,
323935,G. Simeone,DM,0.0,1,0.0
323935,G. Simeone,RW,3661.0,50,1.0
323936,M. Soule,AM,0.0,18,
323936,M. Soule,RW,0.0,2,
323936,M. Soule,ST,0.0,3,
323942,J. Alcocer,LW,0.0,3,
323942,J. Alcócer,CM,0.0,1,
323942,J. Alcócer,LW,0.0,1,
323951,A. Zehnter,LB,0.0,13,
323974,E. Saad,AM,302.0,5,0.6910755148741419
323974,E. Saad,LW,70.0,1,0.16018306636155608
323974,E. Saad,ST,65.0,1,0.14874141876430205
324019,D. Elfadli,LCB,0.0,7,
324026,L. Ampadu,CM,0.0,1,
324034,G. Puerta,CM,350.0,4,1.0
324098,M. Delavalee,GK,0.0,4,
324234,G. Szalai,LCB,0.0,1,
324506,M. Duggan,LCB,0.0,4,
324699,R. Martinez,RB,0.0,1,
324750,C. Martin,LW,0.0,1,
324750,C. Martin,RB,0.0,1,
324750,C. Martin,RW,0.0,2,
324844,Ze Carlos,DM,0.0,1,
324957,T. Rothe,LB,0.0,6,
324957,T. Rothe,LCB,0.0,3,
325052,G. Esteves,RB,0.0,1,
325141,A. Amraoui,LCB,0.0,1,
325165,Roger,LW,0.0,3,
325165,Roger,RW,0.0,5,
325270,J. P. Dominguez Chonteco,RW,0.0,1,
325341,B. Radiopane,ST,0.0,1,
325346,G. Restes,GK,0.0,10,
325387,G. Piccinini,CM,0.0,3,
325410,H. Sanz,LB,0.0,1,
325458,K. Allan,RB,0.0,1,
325458,K. Allan,RCB,0.0,1,
325594,F. Lemarechal,AM,0.0,5,
325594,F. Lemarechal,DM,0.0,1,
325594,F. Lemarechal,RW,0.0,1,
325594,F. Lemarechal,ST,0.0,1,
325664,T. Akinsola,LW,0.0,1,
325664,T. Akinsola,RW,0.0,3,
325717,Andre Luiz,RW,0.0,1,
325783,E. Junior Pereira da Silva,DM,0.0,1,
325797,N. de Groot,LB,0.0,1,
325815,S. Perez,AM,0.0,1,
325817,S. Trigos,DM,0.0,1,
325830,V. Sousa,CM,0.0,1,
325850,S. Henderikx,LCB,0.0,1,
325852,J. Okoro,LCB,0.0,1,
325899,J. Oyono,RB,0.0,1,
325902,A. Al Hawsawi,RB,0.0,6,
325975,T. Bischof,AM,0.0,1,
325975,T. Bischof,DM,0.0,2,
325975,T. Bischof,LB,0.0,13,
325975,T. Bischof,RB,0.0,2,
325993,E. Sali,LW,0.0,1,
326029,P. Brittijn,CM,0.0,1,
326029,P. Brittijn,DM,0.0,3,
326067,A. Hadj Moussa,CM,90.0,1,0.025728987993138937
326067,A. Hadj Moussa,RW,3408.0,40,0.9742710120068611
326068,K. Doumbia,AM,0.0,7,
326068,K. Doumbia,CM,0.0,1,
326068,K. Doumbia,LW,0.0,1,
326073,R. Labeau Lascary,LW,0.0,5,
326073,R. Labeau Lascary,ST,0.0,1,
326080,A. Platret,RW,0.0,1,
326102,Romulo Cardoso,ST,0.0,25,
326110,K. N'Mai,ST,0.0,1,
326132,N. Binet,CM,0.0,1,
326176,S. Magassa,CM,0.0,4,
326176,S. Magassa,DM,0.0,7,
326183,R. Halhal,LCB,90.0,1,0.5
326183,R. Halhal,RCB,90.0,1,0.5
326654,A. Al Harabi,CM,0.0,1,
326654,A. Al Harabi,DM,0.0,1,
326757,J. Bellingham,AM,0.0,3,
326757,J. Bellingham,CM,0.0,25,
326757,J. Bellingham,DM,0.0,3,
326774,D. Ramírez,RW,0.0,1,
326921,F. Taylor,DM,0.0,1,
326950,F. Yeats,AM,0.0,2,
326968,L. Graham,LCB,0.0,2,
326968,L. Graham,RCB,0.0,1,
326976,T. Pouilly,RB,0.0,1,
326982,S. Al Mousa,RCB,0.0,6,
326984,M. Mahzari,RB,0.0,6,
326985,W. Al Enezi,GK,0.0,1,
327347,M. Willemsen,LCB,0.0,6,
327496,R. Abajas,LB,0.0,1,
327517,J. Yilmaz,GK,0.0,3,
327599,Y. Titraoui,DM,810.0,9,1.0
327631,H. Diarra,AM,604.0,7,0.3471264367816092
327631,H. Diarra,CM,967.0,13,0.5557471264367816
327631,H. Diarra,DM,90.0,1,0.05172413793103448
327631,H. Diarra,RW,79.0,1,0.045402298850574715
327646,L. Ullrich,LB,0.0,12,
327659,J. Eitschberger,RB,0.0,1,
327691,I. Diakite,RB,0.0,1,
327691,I. Diakite,RCB,0.0,1,
327692,T. Koudou,LB,0.0,1,
327692,T. Koudou,RB,0.0,3,
327730,O. Scarles,LB,0.0,5,
327730,O. Scarles,RB,0.0,2,
327738,L. De Fougerolles,LCB,90.0,1,0.15544041450777202
327738,L. De Fougerolles,RCB,489.0,6,0.844559585492228
327759,N. Odegard,CM,0.0,1,
327831,A. Kemlein,CM,0.0,13,
327831,A. Kemlein,DM,0.0,3,
327895,P. Wanner,AM,514.0,6,0.21909633418584826
327895,P. Wanner,CM,438.0,5,0.1867007672634271
327895,P. Wanner,DM,1175.0,14,0.5008525149190111
327895,P. Wanner,RW,129.0,2,0.054987212276214836
327895,P. Wanner,ST,90.0,1,0.03836317135549872
327897,A. Ibrahimovic,AM,0.0,3,
327897,A. Ibrahimovic,LW,0.0,3,
327897,A. Ibrahimovic,RB,0.0,2,
327897,A. Ibrahimovic,RW,0.0,4,
327899,M. Worner,AM,0.0,1,
327935,M. Marie,CM,0.0,1,
328033,A. Pavlovic,CM,169.0,3,0.04945858940591162
328033,A. Pavlovic,DM,2988.0,37,0.874451273046532
328033,A. Pavlović,DM,260.0,3,0.07609013754755634
328035,M. Baur,CM,0.0,1,
328046,I. Kone,CM,2776.0,34,0.9523156089193825
328046,I. Kone,DM,69.0,1,0.023670668953687822
328046,I. Koné,DM,70.0,1,0.024013722126929673
328069,G. Hall,CM,0.0,1,
328089,A. Gray,CM,0.0,6,
328089,A. Gray,DM,0.0,14,
328089,A. Gray,LB,0.0,2,
328089,A. Gray,RB,0.0,5,
328093,I. Samuels-Smith,LCB,0.0,1,
328097,M. Susoho,CM,0.0,1,
328097,M. Susoho,DM,0.0,1,
328101,T. Fredricson,RCB,0.0,1,
328105,L. Miley,CM,0.0,6,
328105,L. Miley,DM,0.0,4,
328105,L. Miley,RB,0.0,10,
328107,L. Koumas,ST,0.0,1,
328155,A. Kurtulan,RB,0.0,4,
328193,N. Schiks,GK,0.0,3,
328225,B. Gruda,AM,0.0,7,
328225,B. Gruda,CM,0.0,2,
328225,B. Gruda,RW,0.0,8,
328262,M. Damar,RW,0.0,1,
328262,M. Damar,ST,0.0,1,
328273,M. Weiss,GK,0.0,6,
328428,M. Cooper,GK,0.0,1,
328451,A. Al Shamrani,LB,0.0,1,
328648,S. Babicka,RW,0.0,1,
328669,K. van Oevelen,GK,0.0,12,
328670,Y. Taha,AM,0.0,1,
328670,Y. Taha,RW,0.0,2,
328670,Y. Taha,ST,0.0,2,
328978,M. Sonko,LB,0.0,1,
329163,A. Boulbina,LW,716.0,8,0.5816409423233144
329163,A. Boulbina,RW,420.0,6,0.3411860276198213
329163,A. Boulbina,ST,95.0,1,0.07717303005686434
329224,A. Matrose,CM,0.0,1,
329265,L. Morgalla,RB,0.0,1,
329357,Z. Abbott,RB,0.0,5,
329357,Z. Abbott,RCB,0.0,2,
329369,T. Watson,LW,0.0,1,
329377,M. Buljubasic,DM,0.0,1,
329409,E. Bajraktarevic,RW,959.0,12,0.85625
329409,E. Bajraktarevic,ST,161.0,2,0.14375
329578,M. Backhaus,GK,0.0,24,
329640,E. Jaouen,GK,0.0,1,
329642,T. Diarra,RW,0.0,1,
329660,Gustavo Klismahn,CM,0.0,1,
329715,O. Gloukh,AM,0.0,1,
329715,O. Gloukh,RW,0.0,1,
329720,H. Alvarez,AM,0.0,1,
329720,H. Alvarez,LB,0.0,3,
329720,H. Alvarez,LW,0.0,4,
329722,Y. Lago,RCB,0.0,1,
329728,M. Casado,CM,0.0,2,
329728,M. Casado,DM,0.0,12,
329728,M. Casado,RB,0.0,1,
330155,T. Kakora,DM,0.0,1,
330165,A. Seseane,RW,0.0,1,
330167,X. Sithole,LW,0.0,2,
330170,E. Mokwana,LW,0.0,1,
330170,E. Mokwana,RW,0.0,1,
330180,R. Potsana,DM,0.0,1,
330238,Lucas Pires,LB,0.0,15,
330261,S. van Duijn,AM,0.0,1,
330261,S. van Duijn,RW,0.0,1,
330261,S. van Duijn,ST,0.0,1,
330307,T. Moustier,CM,0.0,1,
330315,N. Lebreton,AM,0.0,3,
330410,G. Batista,RCB,0.0,2,
330412,Chermiti,ST,0.0,4,
330419,A. Costa,RB,0.0,13,
330419,Alberto Costa,RB,0.0,4,
330423,G. Nogueira,CM,0.0,1,
330423,G. Nogueira,DM,0.0,1,
330436,D. Jimenez,RB,0.0,3,
330437,A. Jimenez,RB,0.0,21,
330437,A. Jimenez,RW,0.0,5,
330438,E. Pujol,LCB,0.0,1,
330599,I. Bravo,ST,0.0,1,
330608,F. Serdarusic,GK,0.0,1,
330623,R. Steur,GK,0.0,2,
330641,J. Westley,CM,0.0,1,
330641,J. Westley,LW,0.0,1,
330722,Gorby,AM,0.0,2,
330722,Gorby,CM,0.0,22,
330722,Gorby,DM,0.0,1,
331003,R. Arroyo,ST,0.0,1,
331369,A. Perez,RB,0.0,6,
331369,A. Perez,RW,0.0,2,
331607,M. Bueno,CM,0.0,1,
331678,H. Meister,ST,0.0,9,
331717,M. Tait,CM,0.0,2,
331717,M. Tait,DM,0.0,1,
331832,A. Silva,LCB,0.0,5,
331832,A. Silva,RCB,0.0,20,
331832,António Silva,RCB,0.0,3,
331912,I. Iovu,RCB,0.0,1,
331959,P. Rosas,LB,0.0,2,
332056,W. Pina,RB,716.0,8,1.0
332164,A. Bautista,AM,0.0,1,
332164,A. Bautista,CM,0.0,1,
332308,U. Gomez,AM,0.0,9,
332308,U. Gomez,LW,0.0,3,
332308,U. Gomez,RW,0.0,1,
332308,U. Gomez,ST,0.0,3,
332309,A. Rego,CM,0.0,1,
332309,A. Rego,DM,0.0,18,
332654,Evertton Araujo,DM,0.0,11,
332738,D. Watson,CM,0.0,2,
333006,Vinicius Amaral,CM,0.0,1,
333118,L. Mincarelli,LB,0.0,1,
333136,D. Lamego,LCB,0.0,3,
333137,K. Ouattara,LB,0.0,6,
333137,K. Ouattara,RB,0.0,1,
333150,R. Touzghar,CM,0.0,1,
333439,R. Quintanilla,CM,0.0,1,
333502,M. Roman,CM,0.0,10,
333672,C. Tarrega,RCB,0.0,11,
333680,Rodri,ST,0.0,1,
333682,C. Mosquera,LCB,0.0,4,
333682,C. Mosquera,RB,0.0,4,
333682,C. Mosquera,RCB,0.0,11,
333857,R. Guerrero,LCB,0.0,1,
334003,R. Idowu,ST,0.0,1,
334014,M. Gueye,LW,0.0,1,
334035,S. Amo-Ameyaw,AM,0.0,2,
334035,S. Amo-Ameyaw,CM,0.0,1,
334035,S. Amo-Ameyaw,RB,0.0,2,
334035,S. Amo-Ameyaw,RW,0.0,6,
334035,S. Amo-Ameyaw,ST,0.0,1,
334037,T. George,LW,0.0,1,
334037,T. George,ST,0.0,2,
334055,A. Al Rawi,ST,0.0,1,
334327,L. de Meester,RW,0.0,1,
334331,M. Hansen,RCB,0.0,1,
334334,K. Topp,ST,0.0,4,
334362,D. Downs,ST,0.0,4,
334429,O. Diakite,RW,76.0,1,0.4578313253012048
334429,O. Diakite,ST,90.0,1,0.5421686746987951
334481,F. Bekale,GK,0.0,1,
334525,T. Ngwenya,ST,0.0,1,
334574,A. Ortiz,RB,0.0,8,
334630,H. Larsen,ST,0.0,1,
334878,U. Raghouber,DM,0.0,3,
334879,B. Bouanani,AM,0.0,4,
334879,B. Bouanani,RW,0.0,8,
334914,S. Kumbedi,RB,0.0,18,
334925,O. Ngom,DM,0.0,5,
335051,J. Neves,CM,2213.0,26,0.6887643946467475
335051,J. Neves,DM,422.0,5,0.1313414254590725
335051,João Neves,CM,578.0,7,0.17989417989417988
335056,D. Moreira,AM,73.0,1,0.02915335463258786
335056,D. Moreira,LB,806.0,10,0.3218849840255591
335056,D. Moreira,LW,90.0,1,0.035942492012779555
335056,D. Moreira,RB,87.0,2,0.0347444089456869
335056,D. Moreira,RW,1448.0,17,0.5782747603833865
335057,D. Benavides,RB,0.0,1,
335069,R. Fosso,DM,0.0,1,
335069,R. Fosso,LCB,0.0,1,
335071,M. Berisha,DM,0.0,1,
335094,H. Larsson,CM,0.0,14,
335094,H. Larsson,DM,0.0,15,
335095,H. Bolin,AM,0.0,3,
335095,H. Bolin,CM,0.0,1,
335095,H. Bolin,RW,0.0,1,
335098,M. Widell,RW,0.0,1,
335155,A. Traoré,CM,0.0,1,
335155,A. Traoré,RB,0.0,1,
335162,M. Diop,DM,0.0,1,
335553,O. De Rosario,ST,0.0,4,
335633,Weslley Patati,RW,0.0,2,
335648,Thiago Balieiro,LCB,0.0,2,
335648,Thiago Balieiro,RCB,0.0,2,
335697,D. Lopez,RCB,0.0,4,
335720,D. Mella,RW,0.0,1,
335816,C. Ikwuemesi,ST,0.0,2,
335845,J. Hamed,ST,0.0,1,
335958,L. Mettler,AM,0.0,1,
336160,M. Zougrana,CM,0.0,1,
336177,F. Mbemba,LW,0.0,1,
336224,M. Pannewig,CM,0.0,1,
336560,A. Valle,LB,0.0,19,
336562,D. Weidmann,DM,0.0,1,
336563,D. Gassama,LW,0.0,2,
336563,D. Gassama,RW,0.0,3,
336564,W. Odobert,AM,0.0,3,
336564,W. Odobert,LW,0.0,9,
336564,W. Odobert,RW,0.0,6,
336567,S. Kilicsoy,ST,0.0,2,
336570,D. E. Tiknaz,AM,0.0,2,
336570,D. E. Tiknaz,CM,0.0,4,
336573,E. Ilkhan,CM,0.0,2,
336573,E. Ilkhan,DM,0.0,2,
336575,Travassos,LB,0.0,1,
336575,Travassos,RB,0.0,1,
336575,Travassos,RW,0.0,1,
336582,T. Gooijer,RB,0.0,1,
336582,T. Gooijer,RCB,0.0,1,
336585,M. Fernandes,AM,0.0,5,
336585,M. Fernandes,CM,0.0,15,
336585,M. Fernandes,DM,0.0,4,
336585,M. Fernandes,LW,0.0,4,
336594,P. Barrios,CM,0.0,26,
336594,P. Barrios,DM,0.0,2,
336594,Pablo Barrios,CM,0.0,1,
336594,Pablo Barrios,LW,0.0,1,
336596,M. Fernandes,LB,0.0,2,
336596,M. Fernandes,RB,0.0,4,
336596,Martim Fernandes,RCB,0.0,1,
336648,A. Roaldsoy,CM,0.0,1,
336657,W. Zaire-Emery,CM,1663.0,20,0.4129625031040477
336657,W. Zaire-Emery,DM,318.0,4,0.07896697293270424
336657,W. Zaire-Emery,LB,60.0,1,0.014899428855227216
336657,W. Zaire-Emery,RB,1773.0,20,0.44027812267196426
336657,W. Zaïre-Emery,CM,56.0,1,0.013906133598212068
336657,Warren Zaïre-Emery,CM,68.0,1,0.016886019369257512
336657,Warren Zaïre-Emery,RB,89.0,1,0.022100819468587038
336659,C. Talbi,LW,875.0,11,0.584502338009352
336659,C. Talbi,RW,622.0,8,0.41549766199064797
336671,R. Veiga,LCB,3549.0,40,1.0
336685,J. Bonar,RB,0.0,3,
336711,G. Garcia,RW,0.0,1,
336711,G. Garcia,ST,0.0,14,
336711,Gonzalo García,AM,0.0,1,
336711,Gonzalo García,ST,0.0,5,
336988,Lorenzo,RB,0.0,2,
336995,Y. Cabanzon,RW,0.0,1,
336998,A. Boiro,LB,0.0,16,
337011,M. Rico,CM,0.0,1,
337587,J. Bos,LB,2318.0,28,0.8550350424197714
337587,J. Bos,LCB,61.0,1,0.02250092216894135
337587,J. Bos,LW,197.0,3,0.07266691257838435
337587,J. Bos,RB,135.0,2,0.04979712283290299
337592,R. Bozinovski,DM,0.0,1,
337593,K. Takai,RCB,0.0,2,
337740,S. Chaloupek,CM,0.0,1,
337740,S. Chaloupek,LCB,0.0,12,
337740,S. Chaloupek,RCB,0.0,2,
337929,G. Abbott,CM,0.0,1,
337946,L. Willen,LCB,0.0,2,
337979,E. Mauricio,ST,0.0,1,
338014,N. Irankunda,LW,61.0,1,0.2785388127853881
338014,N. Irankunda,ST,158.0,2,0.7214611872146118
338045,D. Castillo,CM,67.0,1,0.3582887700534759
338045,D. Castillo,RW,120.0,1,0.6417112299465241
338230,F. Ferraro,LB,0.0,4,
338367,D. Jean Jacques,CM,0.0,8,
338367,D. Jean Jacques,DM,0.0,1,
338499,T. de Graaff,GK,0.0,4,
338735,A. Khalaili,RB,0.0,28,
338751,V. Munoz,AM,399.0,5,0.16467189434585225
338751,V. Munoz,LW,1385.0,16,0.5716054477919934
