player_id,fixture_id,window,priority_reason,selection_resolution_reason,resolved_role,reason_weight,data_weight,priority_score
73520,1485353,pre_world_cup,known_startXI_without_detailed_row,upper90_can_enter_top30,RW,3.5,1.5,5.0
73520,1505612,annual_current,known_startXI_without_detailed_row,upper90_can_enter_top30,RW,3.5,1.5,5.0
73520,1505612,pre_world_cup,known_startXI_without_detailed_row,upper90_can_enter_top30,RW,3.5,1.5,5.0
73520,1521238,annual_current,known_startXI_without_detailed_row,upper90_can_enter_top30,RW,3.5,1.5,5.0
73520,1521238,pre_world_cup,known_startXI_without_detailed_row,upper90_can_enter_top30,RW,3.5,1.5,5.0
73520,1537626,annual_current,known_startXI_without_detailed_row,upper90_can_enter_top30,RW,3.5,1.5,5.0
73520,1537626,pre_world_cup,known_startXI_without_detailed_row,upper90_can_enter_top30,RW,3.5,1.5,5.0
73520,1543177,annual_current,known_startXI_without_detailed_row,upper90_can_enter_top30,RW,3.5,1.5,5.0
73520,1543177,pre_world_cup,known_startXI_without_detailed_row,upper90_can_enter_top30,RW,3.5,1.5,5.0
73520,1544969,annual_current,known_startXI_without_detailed_row,upper90_can_enter_top30,RW,3.5,1.5,5.0
73520,1544969,pre_world_cup,known_startXI_without_detailed_row,upper90_can_enter_top30,RW,3.5,1.5,5.0
