player_name,world_cup_team,squad_position,reported_minutes,benchmark_precheck,player_id,window,expected_official_fixtures,processed_fixture_endpoints,fixture_endpoint_coverage,missing_fixture_endpoints,detailed_appearance_fixtures,detailed_minutes,aggregate_reported_minutes,minute_reconciliation_ratio_raw,minute_reconciliation_ratio_clipped,coverage_pass_80pct,denominator_note,original_coverage_pass_80pct,exact_detailed_appearance_fixtures,exact_detailed_minutes,known_startXI_fixtures,startXI_with_detailed_row,known_missing_startXI_fixtures,known_missing_minutes_upper_bound,missing_startXI_with_exit_event,missing_minutes_inferred_from_events,known_minute_coverage_lower_bound,coverage_definition_version,pass_changed_false_to_true,pass_changed_true_to_false
M. Expérience,Haiti,Defender,2622.0,True,190747,pre_world_cup,47,47,1.0,0,28,1847.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,1847.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Senaya,Ghana,Defender,2253.0,True,191240,annual_current,39,39,1.0,0,30,2154.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,30,2154.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Senaya,Ghana,Defender,2253.0,True,191240,pre_world_cup,35,35,1.0,0,26,1874.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,1874.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Sbaï,Morocco,Attacker,2057.0,True,191289,annual_current,76,76,1.0,0,29,2047.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,29,2047.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Sbaï,Morocco,Attacker,2057.0,True,191289,pre_world_cup,70,70,1.0,0,28,2035.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,2035.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Nelson,Canada,Attacker,2455.0,True,193279,annual_current,52,52,1.0,0,26,1162.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,1162.0,13,13,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Nelson,Canada,Attacker,2455.0,True,193279,pre_world_cup,61,61,1.0,0,28,1270.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,1270.0,14,14,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Nawaf Al Aqidi,Saudi Arabia,Goalkeeper,1864.0,True,193288,annual_current,50,50,1.0,0,13,1140.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,13,1140.0,13,13,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Nawaf Al Aqidi,Saudi Arabia,Goalkeeper,1864.0,True,193288,pre_world_cup,51,51,1.0,0,17,1500.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,17,1500.0,17,17,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
T. Mbatha,South Africa,Midfielder,2154.0,True,194430,annual_current,38,38,1.0,0,28,1931.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,28,1931.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
T. Mbatha,South Africa,Midfielder,2154.0,True,194430,pre_world_cup,34,34,1.0,0,24,1665.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,1665.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Roefs,Netherlands,Goalkeeper,3692.0,True,194536,annual_current,45,45,1.0,0,37,3360.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,3360.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Roefs,Netherlands,Goalkeeper,3692.0,True,194536,pre_world_cup,41,41,1.0,0,37,3360.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,3360.0,37,37,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Sambo,Curaçao,Defender,2316.0,True,194645,annual_current,46,46,1.0,0,34,2305.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,2305.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Sambo,Curaçao,Defender,2316.0,True,194645,pre_world_cup,43,43,1.0,0,33,2304.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2304.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Rios,Colombia,Midfielder,7516.0,True,195104,annual_current,94,94,1.0,0,48,3711.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,48,3711.0,41,41,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Rios,Colombia,Midfielder,7516.0,True,195104,pre_world_cup,96,96,1.0,0,50,4233.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,4233.0,48,48,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Bobadilla,Paraguay,Midfielder,6047.0,True,195107,annual_current,73,73,1.0,0,61,4366.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,61,4366.0,50,50,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Bobadilla,Paraguay,Midfielder,6047.0,True,195107,pre_world_cup,72,72,1.0,0,61,4369.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,61,4369.0,49,49,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Cáceres,Paraguay,Defender,4008.0,True,195992,annual_current,53,53,1.0,0,31,2624.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,2624.0,29,29,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
J. Cáceres,Paraguay,Defender,4008.0,True,195992,pre_world_cup,50,50,1.0,0,27,2280.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,2280.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Thiago,Brazil,Attacker,3626.0,True,196156,annual_current,50,50,1.0,0,41,3502.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3502.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Thiago,Brazil,Attacker,3626.0,True,196156,pre_world_cup,45,45,1.0,0,40,3440.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,3440.0,38,38,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Seidu,Ghana,Defender,1623.0,False,196187,annual_current,41,41,1.0,0,25,1484.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,25,1484.0,16,16,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Seidu,Ghana,Defender,1623.0,False,196187,pre_world_cup,37,37,1.0,0,24,1407.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,24,1407.0,16,16,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Sosa,Paraguay,Attacker,3863.0,True,196298,annual_current,80,80,1.0,0,59,2850.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,59,2850.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
R. Sosa,Paraguay,Attacker,3863.0,True,196298,pre_world_cup,77,77,1.0,0,59,2854.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,59,2854.0,27,27,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Ahmed Basil,Iraq,Goalkeeper,990.0,False,197933,annual_current,15,15,1.0,0,7,585.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,7,585.0,7,7,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Ahmed Basil,Iraq,Goalkeeper,990.0,False,197933,pre_world_cup,12,12,1.0,0,5,450.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,5,450.0,5,5,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Seol Young-Woo,South Korea,Midfielder,5624.0,True,197985,annual_current,56,56,1.0,0,47,4126.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,4126.0,46,46,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Seol Young-Woo,South Korea,Midfielder,5624.0,True,197985,pre_world_cup,53,53,1.0,0,44,3875.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,44,3875.0,43,43,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Valencia,Ecuador,Attacker,1526.0,False,198347,annual_current,46,46,1.0,0,23,1331.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,23,1331.0,12,12,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Valencia,Ecuador,Attacker,1526.0,False,198347,pre_world_cup,43,43,1.0,0,23,1331.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,23,1331.0,12,12,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Touré,Australia,Attacker,2387.0,True,198352,annual_current,85,85,1.0,0,32,1906.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,32,1906.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Touré,Australia,Attacker,2387.0,True,198352,pre_world_cup,81,81,1.0,0,29,1741.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,29,1741.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Svensson,Sweden,Defender,4716.0,True,198654,annual_current,51,51,1.0,0,48,3559.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,48,3559.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
D. Svensson,Sweden,Defender,4716.0,True,198654,pre_world_cup,52,52,1.0,0,50,3911.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,3911.0,43,43,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Y. Suzuki,Japan,Midfielder,3201.0,True,199143,annual_current,58,55,0.9482758620689655,3,40,2864.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,2864.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Y. Suzuki,Japan,Midfielder,3201.0,True,199143,pre_world_cup,54,51,0.9444444444444444,3,39,2853.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,2853.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Ben Slimane,Tunisia,Attacker,1775.0,False,199310,annual_current,54,54,1.0,0,29,1615.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,29,1615.0,19,19,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Ben Slimane,Tunisia,Attacker,1775.0,False,199310,pre_world_cup,51,51,1.0,0,26,1373.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,1373.0,16,16,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Z. Suzuki,Japan,Goalkeeper,3780.0,True,199578,annual_current,45,45,1.0,0,26,2345.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,2345.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Z. Suzuki,Japan,Goalkeeper,3780.0,True,199578,pre_world_cup,41,41,1.0,0,22,1985.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,22,1985.0,22,22,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Kapuadi,Congo DR,Defender,3066.0,True,199767,annual_current,83,83,1.0,0,35,3066.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,3066.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Kapuadi,Congo DR,Defender,3066.0,True,199767,pre_world_cup,79,79,1.0,0,33,2886.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2886.0,31,31,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
K. Sulemana,Ghana,Midfielder,1736.0,False,199837,annual_current,58,58,1.0,0,39,1489.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,1489.0,14,14,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
K. Sulemana,Ghana,Midfielder,1736.0,False,199837,pre_world_cup,54,54,1.0,0,37,1360.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,1360.0,12,12,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Amoura,Algeria,Attacker,2557.0,True,200139,annual_current,47,47,1.0,0,38,2462.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2462.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
M. Amoura,Algeria,Attacker,2557.0,True,200139,pre_world_cup,43,43,1.0,0,37,2436.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,37,2436.0,28,28,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Jassem Gaber,Qatar,Midfielder,1344.0,False,200981,annual_current,27,27,1.0,0,12,568.0,,0.6120689655172413,0.6120689655172413,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,12,568.0,12,8,4,360.0,0,0.0,0.6120689655172413,exact_window_known_minutes_v2_event_bounded,False,False
Jassem Gaber,Qatar,Midfielder,1344.0,False,200981,pre_world_cup,24,24,1.0,0,9,418.0,,0.5372750642673522,0.5372750642673522,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,9,418.0,9,5,4,360.0,0,0.0,0.5372750642673522,exact_window_known_minutes_v2_event_bounded,False,False
E. Makgopa,South Africa,Attacker,1763.0,False,201354,annual_current,38,38,1.0,0,31,1341.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,31,1341.0,13,13,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
E. Makgopa,South Africa,Attacker,1763.0,False,201354,pre_world_cup,34,34,1.0,0,27,1127.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,1127.0,11,11,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Berhalter,USA,Midfielder,5776.0,True,201713,annual_current,40,40,1.0,0,40,3197.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,3197.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
S. Berhalter,USA,Midfielder,5776.0,True,201713,pre_world_cup,47,47,1.0,0,42,3643.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,42,3643.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Moteb Al Harbi,Saudi Arabia,Defender,3373.0,True,202381,annual_current,48,48,1.0,0,39,2386.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,39,2386.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Moteb Al Harbi,Saudi Arabia,Defender,3373.0,True,202381,pre_world_cup,54,54,1.0,0,41,2414.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,2414.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
I. Matanovic,Croatia,Attacker,2901.0,True,202696,annual_current,58,55,0.9482758620689655,3,52,2726.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,52,2726.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
I. Matanovic,Croatia,Attacker,2901.0,True,202696,pre_world_cup,54,51,0.9444444444444444,3,49,2633.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,49,2633.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Wirtz,Germany,Attacker,4254.0,True,203224,annual_current,59,59,1.0,0,53,3865.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,53,3865.0,44,44,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Wirtz,Germany,Attacker,4254.0,True,203224,pre_world_cup,55,55,1.0,0,49,3502.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,49,3502.0,40,40,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Theate,Belgium,Defender,3318.0,True,204043,annual_current,50,50,1.0,0,36,3210.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,3210.0,35,35,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
A. Theate,Belgium,Defender,3318.0,True,204043,pre_world_cup,44,44,1.0,0,33,2983.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2983.0,33,33,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Surman,New Zealand,Defender,5496.0,True,210165,annual_current,37,37,1.0,0,33,2923.0,,0.9701294390972452,0.9701294390972452,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,33,2923.0,34,33,1,90.0,0,0.0,0.9701294390972452,exact_window_known_minutes_v2_event_bounded,False,False
F. Surman,New Zealand,Defender,5496.0,True,210165,pre_world_cup,38,38,1.0,0,34,3013.0,,0.970995810505962,0.970995810505962,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,34,3013.0,35,34,1,90.0,0,0.0,0.970995810505962,exact_window_known_minutes_v2_event_bounded,False,False
B. Gutiérrez,Mexico,Midfielder,3946.0,True,212233,annual_current,60,60,1.0,0,36,2073.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,36,2073.0,21,21,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
B. Gutiérrez,Mexico,Midfielder,3946.0,True,212233,pre_world_cup,61,61,1.0,0,38,2385.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2385.0,25,25,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Nizar Al Rashdan,Jordan,Midfielder,2525.0,True,213980,annual_current,33,33,1.0,0,17,1460.0,,0.8439306358381503,0.8439306358381503,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,17,1460.0,20,17,3,270.0,0,0.0,0.8439306358381503,exact_window_known_minutes_v2_event_bounded,False,False
Nizar Al Rashdan,Jordan,Midfielder,2525.0,True,213980,pre_world_cup,30,30,1.0,0,14,1204.0,,0.8168249660786974,0.8168249660786974,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,14,1204.0,17,14,3,270.0,0,0.0,0.8168249660786974,exact_window_known_minutes_v2_event_bounded,False,False
I. Yüksek,Türkiye,Midfielder,2772.0,True,214463,annual_current,58,58,1.0,0,45,2742.0,,0.9383983572895277,0.9383983572895277,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,45,2742.0,33,31,2,180.0,0,0.0,0.9383983572895277,exact_window_known_minutes_v2_event_bounded,False,False
I. Yüksek,Türkiye,Midfielder,2772.0,True,214463,pre_world_cup,55,55,1.0,0,43,2601.0,,0.9352750809061489,0.9352750809061489,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,43,2601.0,31,29,2,180.0,0,0.0,0.9352750809061489,exact_window_known_minutes_v2_event_bounded,False,False
F. Wiegele,Austria,Goalkeeper,2495.0,True,221605,annual_current,53,53,1.0,0,27,2446.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,2446.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
F. Wiegele,Austria,Goalkeeper,2495.0,True,221605,pre_world_cup,49,49,1.0,0,27,2446.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,27,2446.0,26,26,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
E. Stroud,Sweden,Defender,3362.0,True,226765,annual_current,31,20,0.6451612903225806,11,20,1601.0,,1.0,1.0,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,20,1601.0,18,18,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
E. Stroud,Sweden,Defender,3362.0,True,226765,pre_world_cup,27,18,0.6666666666666666,9,17,1524.0,,1.0,1.0,False,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,False,17,1524.0,17,17,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Eom Ji-Sung,South Korea,Attacker,2942.0,True,237050,annual_current,54,54,1.0,0,50,2758.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,50,2758.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Eom Ji-Sung,South Korea,Attacker,2942.0,True,237050,pre_world_cup,51,51,1.0,0,48,2718.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,48,2718.0,34,34,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
P. Vite,Ecuador,Midfielder,6797.0,True,237078,annual_current,68,68,1.0,0,47,3709.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,47,3709.0,39,39,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
P. Vite,Ecuador,Midfielder,6797.0,True,237078,pre_world_cup,72,72,1.0,0,49,3879.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,49,3879.0,41,41,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
P. Sarr,Senegal,Midfielder,2461.0,True,237129,annual_current,62,62,1.0,0,40,2367.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,40,2367.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
P. Sarr,Senegal,Midfielder,2461.0,True,237129,pre_world_cup,58,58,1.0,0,38,2302.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2302.0,23,23,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Lee Han-Beom,South Korea,Defender,3692.0,True,237218,annual_current,51,51,1.0,0,41,3126.0,,0.9124343257443083,0.9124343257443083,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,41,3126.0,35,32,3,300.0,0,0.0,0.9124343257443083,exact_window_known_minutes_v2_event_bounded,False,False
Lee Han-Beom,South Korea,Defender,3692.0,True,237218,pre_world_cup,48,48,1.0,0,38,2856.0,,0.9049429657794676,0.9049429657794676,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,38,2856.0,32,29,3,300.0,0,0.0,0.9049429657794676,exact_window_known_minutes_v2_event_bounded,False,False
Lee Tae-Seok,South Korea,Midfielder,4126.0,True,237220,annual_current,52,52,1.0,0,35,2814.0,,1.0,1.0,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2814.0,32,32,0,0.0,0,0.0,1.0,exact_window_known_minutes_v2_event_bounded,False,False
Lee Tae-Seok,South Korea,Midfielder,4126.0,True,237220,pre_world_cup,53,53,1.0,0,35,2852.0,,0.9694085656016316,0.9694085656016316,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,35,2852.0,32,31,1,90.0,0,0.0,0.9694085656016316,exact_window_known_minutes_v2_event_bounded,False,False
Marco Pasalic,Croatia,Midfielder,3746.0,True,260865,annual_current,37,37,1.0,0,26,1741.0,,0.9508465319497542,0.9508465319497542,True,exact-window detailed minutes plus event-bounded exposure for known startXI appearances without a positive-minute statistics row,True,26,1741.0,21,20,1,90.0,0,0.0,0.9508465319497542,exact_window_known_minutes_v2_event_bounded,False,False
