fixture_id,status,rows,updated_at_utc
1451088,completed,45,2026-07-20T15:37:06.474415+00:00
1451089,completed,43,2026-07-20T15:34:50.018732+00:00
1451090,completed,44,2026-07-20T15:47:04.578876+00:00
1451091,completed,44,2026-07-20T15:36:40.894791+00:00
1451092,completed,46,2026-07-20T16:25:09.060859+00:00
1451093,completed,41,2026-07-20T15:09:24.530805+00:00
1451094,completed,43,2026-07-20T15:06:33.278665+00:00
1451095,completed,43,2026-07-20T15:35:10.283431+00:00
1451096,completed,45,2026-07-20T15:04:58.147773+00:00
1451098,completed,46,2026-07-20T15:34:21.275649+00:00
1451099,completed,46,2026-07-20T15:49:37.108439+00:00
1451100,completed,45,2026-07-20T15:35:33.765140+00:00
1451102,completed,41,2026-07-20T15:39:12.525987+00:00
1451103,completed,43,2026-07-20T15:35:21.528244+00:00
1451104,completed,46,2026-07-20T15:08:26.407283+00:00
1451105,completed,44,2026-07-20T15:04:57.615828+00:00
1451106,completed,46,2026-07-20T15:07:55.780100+00:00
1451107,completed,42,2026-07-20T15:04:49.616091+00:00
1451108,completed,46,2026-07-20T15:34:27.111731+00:00
1451109,completed,43,2026-07-20T15:08:23.745649+00:00
1451111,completed,44,2026-07-20T15:05:33.364002+00:00
1451112,completed,45,2026-07-20T15:07:15.782769+00:00
1451113,completed,42,2026-07-20T15:09:51.779184+00:00
1451114,completed,46,2026-07-20T15:06:47.723544+00:00
1451115,completed,44,2026-07-20T15:48:01.445170+00:00
1451116,completed,44,2026-07-20T15:06:56.882202+00:00
1451117,completed,46,2026-07-20T15:09:56.617323+00:00
1451118,completed,45,2026-07-20T15:06:35.936889+00:00
1451119,completed,39,2026-07-20T15:36:19.712736+00:00
1451121,completed,43,2026-07-20T15:05:12.868303+00:00
1451122,completed,42,2026-07-20T15:07:41.418411+00:00
1451123,completed,43,2026-07-20T15:06:46.121924+00:00
1451124,completed,41,2026-07-20T15:34:27.640677+00:00
1451125,completed,42,2026-07-20T15:45:33.691700+00:00
1451126,completed,41,2026-07-20T15:35:14.051724+00:00
1451127,completed,42,2026-07-20T15:39:38.060499+00:00
1451128,completed,41,2026-07-20T15:59:45.051544+00:00
1451129,completed,43,2026-07-20T15:06:56.340899+00:00
1451130,completed,42,2026-07-20T15:35:28.463012+00:00
1451131,completed,41,2026-07-20T15:05:39.789687+00:00
1451132,completed,44,2026-07-20T15:51:07.232515+00:00
1451133,completed,43,2026-07-20T15:39:14.667686+00:00
1451134,completed,41,2026-07-20T15:38:43.177512+00:00
1451135,completed,44,2026-07-20T15:07:26.450541+00:00
1451136,completed,46,2026-07-20T15:09:41.624561+00:00
1451137,completed,46,2026-07-20T15:05:06.901751+00:00
1451138,completed,46,2026-07-20T15:40:08.889721+00:00
1451139,completed,46,2026-07-20T15:07:16.333168+00:00
1451140,completed,46,2026-07-20T15:36:55.761763+00:00
1451141,completed,46,2026-07-20T15:38:00.315998+00:00
1451142,completed,44,2026-07-20T15:09:04.808870+00:00
1451143,completed,41,2026-07-20T15:34:20.749187+00:00
1451144,completed,39,2026-07-20T15:05:51.049869+00:00
1451145,completed,43,2026-07-20T15:10:03.355443+00:00
1451146,completed,41,2026-07-20T15:09:16.023461+00:00
1451147,completed,40,2026-07-20T15:38:05.948181+00:00
1451148,completed,44,2026-07-20T15:35:24.194584+00:00
1451149,completed,42,2026-07-20T15:06:02.701442+00:00
1451150,completed,44,2026-07-20T15:39:30.086905+00:00
1451151,completed,43,2026-07-20T16:01:59.843921+00:00
1451152,completed,42,2026-07-20T15:06:52.533593+00:00
1451153,completed,44,2026-07-20T15:04:51.740271+00:00
1451154,completed,43,2026-07-20T15:05:16.665841+00:00
1451155,completed,41,2026-07-20T15:34:17.036322+00:00
1451156,completed,45,2026-07-20T16:24:42.716226+00:00
1451158,completed,42,2026-07-20T15:36:23.946065+00:00
1451159,completed,42,2026-07-20T15:49:38.567554+00:00
1451160,completed,43,2026-07-20T15:11:14.362334+00:00
1451161,completed,43,2026-07-20T15:06:48.786572+00:00
1451162,completed,46,2026-07-20T15:08:30.135601+00:00
1451163,completed,42,2026-07-20T15:10:57.526443+00:00
1451164,completed,44,2026-07-20T16:21:27.508854+00:00
1451167,completed,46,2026-07-20T16:01:00.280353+00:00
1451168,completed,46,2026-07-20T16:23:51.396652+00:00
1451169,completed,43,2026-07-20T16:01:34.093538+00:00
1451170,completed,43,2026-07-20T15:38:10.222164+00:00
1451171,completed,44,2026-07-20T15:40:52.171964+00:00
1451172,completed,46,2026-07-20T15:46:22.684418+00:00
1451174,completed,42,2026-07-20T15:37:14.442888+00:00
1451176,completed,43,2026-07-20T15:46:41.920295+00:00
1451178,completed,44,2026-07-20T16:22:07.170501+00:00
1451180,completed,46,2026-07-20T15:49:54.859836+00:00
1451182,completed,41,2026-07-20T16:20:12.887153+00:00
1451183,completed,46,2026-07-20T15:47:30.512518+00:00
1451184,completed,45,2026-07-20T15:38:46.896213+00:00
1451187,completed,44,2026-07-20T16:23:47.305996+00:00
1451188,completed,45,2026-07-20T15:35:10.819603+00:00
1451189,completed,42,2026-07-20T15:40:07.207773+00:00
1451190,completed,46,2026-07-20T15:50:47.787188+00:00
1451192,completed,46,2026-07-20T15:51:09.151800+00:00
1451194,completed,44,2026-07-20T15:46:53.402634+00:00
1451197,completed,43,2026-07-20T15:34:52.155607+00:00
1451199,completed,44,2026-07-20T15:47:01.092690+00:00
1451200,completed,46,2026-07-20T15:38:50.096684+00:00
1451201,completed,44,2026-07-20T15:47:46.892249+00:00
1451204,completed,46,2026-07-20T15:58:52.240200+00:00
1451207,completed,44,2026-07-20T16:23:50.884423+00:00
1451209,completed,42,2026-07-20T15:49:51.981010+00:00
1451210,completed,46,2026-07-20T15:51:23.035490+00:00
1451211,completed,45,2026-07-20T16:21:22.883354+00:00
1451213,completed,45,2026-07-20T16:24:05.303169+00:00
1451214,completed,45,2026-07-20T15:45:19.717599+00:00
1451215,completed,42,2026-07-20T15:58:57.817706+00:00
1451219,completed,46,2026-07-20T15:36:28.713041+00:00
1451222,completed,44,2026-07-20T16:21:55.222727+00:00
1451223,completed,43,2026-07-20T16:22:05.632116+00:00
1451226,completed,46,2026-07-20T15:11:35.159385+00:00
1451227,completed,43,2026-07-20T15:47:50.255000+00:00
1451228,completed,44,2026-07-20T15:35:42.318012+00:00
1451230,completed,46,2026-07-20T15:46:47.177962+00:00
1451231,completed,46,2026-07-20T15:45:25.969504+00:00
1451235,completed,45,2026-07-20T16:23:14.964972+00:00
1451236,completed,46,2026-07-20T15:39:08.271277+00:00
1451237,completed,41,2026-07-20T15:45:24.040259+00:00
1451238,completed,46,2026-07-20T15:47:44.501163+00:00
1451239,completed,46,2026-07-20T15:46:54.359692+00:00
1451241,completed,43,2026-07-20T15:50:56.418721+00:00
1451242,completed,42,2026-07-20T15:40:09.559622+00:00
1451246,completed,45,2026-07-20T15:57:55.696585+00:00
1451249,completed,44,2026-07-20T15:57:51.636087+00:00
1451250,completed,43,2026-07-20T16:22:07.679142+00:00
1451253,completed,44,2026-07-20T15:50:51.149286+00:00
1451254,completed,45,2026-07-20T15:51:22.079364+00:00
1451255,completed,43,2026-07-20T15:39:16.265079+00:00
1451256,completed,44,2026-07-20T15:37:22.949470+00:00
1451258,completed,40,2026-07-20T15:46:27.470905+00:00
1451259,completed,44,2026-07-20T16:01:23.681958+00:00
1451260,completed,44,2026-07-20T15:51:15.858456+00:00
1451261,completed,44,2026-07-20T15:46:54.839614+00:00
1451262,completed,46,2026-07-20T15:46:08.228355+00:00
1451263,completed,42,2026-07-20T16:23:46.280683+00:00
1451265,completed,41,2026-07-20T15:39:52.940906+00:00
1451267,completed,46,2026-07-20T16:23:27.255788+00:00
1451268,completed,41,2026-07-20T15:07:33.400034+00:00
1451269,completed,42,2026-07-20T15:51:18.731607+00:00
1451270,completed,45,2026-07-20T15:47:45.456885+00:00
1451271,completed,42,2026-07-20T16:21:25.459920+00:00
1451272,completed,46,2026-07-20T16:21:09.045604+00:00
1451273,completed,46,2026-07-20T16:00:55.298400+00:00
1451274,completed,46,2026-07-20T15:46:22.205437+00:00
1451275,completed,44,2026-07-20T16:22:01.096673+00:00
1451276,completed,44,2026-07-20T16:22:12.313264+00:00
1451277,completed,41,2026-07-20T15:37:19.224252+00:00
1451280,completed,46,2026-07-20T15:50:13.607704+00:00
1451283,completed,41,2026-07-20T16:23:49.866445+00:00
1451284,completed,45,2026-07-20T15:39:09.341204+00:00
1451285,completed,45,2026-07-20T16:22:01.681014+00:00
1451286,completed,43,2026-07-20T15:36:02.511266+00:00
1451288,completed,45,2026-07-20T16:00:21.059667+00:00
1451289,completed,43,2026-07-20T15:38:08.617550+00:00
1451292,completed,41,2026-07-20T15:59:52.666714+00:00
1451296,completed,38,2026-07-20T15:39:40.716439+00:00
1451297,completed,43,2026-07-20T16:22:35.931173+00:00
1451298,completed,45,2026-07-20T15:50:48.748718+00:00
1451299,completed,42,2026-07-20T15:57:49.109803+00:00
1451301,completed,43,2026-07-20T16:21:25.967531+00:00
1451302,completed,44,2026-07-20T16:01:16.285790+00:00
1451355,completed,45,2026-07-20T15:39:51.876461+00:00
1451358,completed,46,2026-07-20T16:02:20.022015+00:00
1451373,completed,43,2026-07-20T15:11:41.671175+00:00
1451385,completed,44,2026-07-20T16:02:16.880248+00:00
1451394,completed,45,2026-07-20T15:40:12.979819+00:00
1451399,completed,46,2026-07-20T16:01:51.571691+00:00
1451401,completed,42,2026-07-20T15:10:22.205324+00:00
1451406,completed,46,2026-07-20T15:40:30.749392+00:00
1451419,completed,45,2026-07-20T15:06:29.511669+00:00
1451439,completed,45,2026-07-20T16:23:16.498714+00:00
1451441,completed,43,2026-07-20T15:40:28.604755+00:00
1451448,completed,44,2026-07-20T16:02:21.564722+00:00
1452153,completed,44,2026-07-20T15:39:06.675872+00:00
1452155,completed,43,2026-07-20T15:41:13.652072+00:00
1452156,completed,46,2026-07-20T15:46:19.797032+00:00
1452157,completed,46,2026-07-20T16:02:04.069217+00:00
1452159,completed,40,2026-07-20T15:11:38.428039+00:00
1452162,completed,39,2026-07-20T16:23:14.448821+00:00
1453336,completed,46,2026-07-20T16:02:52.018373+00:00
1457269,completed,40,2026-07-20T16:25:10.101108+00:00
1457270,completed,40,2026-07-20T15:47:05.540211+00:00
1457274,completed,40,2026-07-20T15:36:38.253039+00:00
1457276,completed,40,2026-07-20T16:00:39.192788+00:00
1457277,completed,40,2026-07-20T16:00:32.488968+00:00
1457278,completed,40,2026-07-20T16:22:43.619887+00:00
1457280,completed,40,2026-07-20T15:58:57.308940+00:00
1457281,completed,40,2026-07-20T15:11:48.625638+00:00
1457282,completed,40,2026-07-20T15:37:16.559764+00:00
1457283,completed,40,2026-07-20T15:11:11.666477+00:00
1463459,completed,40,2026-07-20T15:34:26.578287+00:00
1463465,completed,40,2026-07-20T16:25:18.925005+00:00
1463466,completed,40,2026-07-20T15:38:47.961259+00:00
1463469,completed,40,2026-07-20T15:34:57.478561+00:00
1463470,completed,40,2026-07-20T15:40:55.890140+00:00
1463471,completed,40,2026-07-20T15:46:18.310656+00:00
1463474,completed,41,2026-07-20T15:06:22.032356+00:00
1466347,completed,45,2026-07-20T16:01:28.796554+00:00
1472432,completed,46,2026-07-20T15:08:55.658004+00:00
1477047,completed,43,2026-07-20T15:48:12.307786+00:00
1477048,completed,48,2026-07-20T15:39:11.467487+00:00
1477050,completed,48,2026-07-20T16:24:58.278076+00:00
1477051,completed,49,2026-07-20T15:48:32.870411+00:00
1477052,completed,47,2026-07-20T15:45:55.831573+00:00
1477053,completed,43,2026-07-20T15:46:57.220057+00:00
1477938,completed,46,2026-07-20T16:19:06.728177+00:00
1477940,completed,46,2026-07-20T16:19:22.649116+00:00
1477941,completed,46,2026-07-20T16:19:07.239695+00:00
1478007,completed,46,2026-07-20T16:02:15.803041+00:00
1478013,completed,46,2026-07-20T16:03:33.416556+00:00
1478014,completed,46,2026-07-20T16:25:15.835982+00:00
1478017,completed,46,2026-07-20T16:22:32.850735+00:00
1478020,completed,46,2026-07-20T16:18:58.764048+00:00
1478024,completed,46,2026-07-20T16:01:45.298476+00:00
1478027,completed,46,2026-07-20T16:19:12.346688+00:00
1478031,completed,44,2026-07-20T16:19:48.905230+00:00
1478032,completed,44,2026-07-20T16:20:46.438639+00:00
1478035,completed,46,2026-07-20T16:22:36.444928+00:00
1478040,completed,46,2026-07-20T16:19:08.771216+00:00
1478044,completed,46,2026-07-20T16:20:13.953182+00:00
1478046,completed,45,2026-07-20T16:22:34.906042+00:00
1478049,completed,44,2026-07-20T16:19:21.624973+00:00
1478051,completed,46,2026-07-20T16:20:30.960427+00:00
1479250,completed,46,2026-07-20T15:49:32.319192+00:00
1479251,completed,46,2026-07-20T15:37:41.078182+00:00
1479254,completed,46,2026-07-20T15:49:39.044883+00:00
1479255,completed,46,2026-07-20T15:37:29.872622+00:00
1479466,completed,40,2026-07-20T15:51:10.589998+00:00
1479617,completed,40,2026-07-20T15:09:05.891099+00:00
1479618,completed,40,2026-07-20T16:02:17.943197+00:00
1479619,completed,40,2026-07-20T15:06:49.856312+00:00
1479620,completed,40,2026-07-20T15:10:01.862556+00:00
1479621,completed,40,2026-07-20T15:10:10.947348+00:00
1480750,completed,43,2026-07-20T15:49:05.012664+00:00
1481741,completed,46,2026-07-20T16:24:24.281795+00:00
1481744,completed,46,2026-07-20T16:24:22.741080+00:00
1481800,completed,46,2026-07-20T16:03:07.825334+00:00
1481801,completed,46,2026-07-20T16:03:08.852584+00:00
1482401,completed,40,2026-07-20T16:23:20.614841+00:00
1482405,completed,40,2026-07-20T15:50:59.787256+00:00
1482408,completed,40,2026-07-20T16:01:36.761121+00:00
1482411,completed,40,2026-07-20T16:01:36.071950+00:00
1482412,completed,40,2026-07-20T15:51:01.278047+00:00
1482414,completed,40,2026-07-20T15:51:11.560065+00:00
1484849,completed,40,2026-07-20T15:08:25.874324+00:00
1484850,completed,40,2026-07-20T16:24:58.788532+00:00
1484851,completed,40,2026-07-20T15:09:00.452962+00:00
1484852,completed,40,2026-07-20T15:34:53.225746+00:00
1485040,completed,46,2026-07-20T16:03:16.566242+00:00
1485127,completed,46,2026-07-20T15:47:59.321892+00:00
1485132,completed,45,2026-07-20T15:45:40.481174+00:00
1485161,completed,40,2026-07-20T15:51:00.793490+00:00
1485164,completed,40,2026-07-20T16:01:32.469631+00:00
1485256,completed,40,2026-07-20T15:45:31.735227+00:00
1485257,completed,40,2026-07-20T15:40:20.007292+00:00
1485258,completed,40,2026-07-20T15:34:39.330933+00:00
1485259,completed,40,2026-07-20T15:46:39.020906+00:00
1485262,completed,40,2026-07-20T16:24:57.589064+00:00
1485263,completed,40,2026-07-20T15:05:22.075695+00:00
1485337,completed,44,2026-07-20T16:24:15.562036+00:00
1485365,completed,45,2026-07-20T16:24:06.874723+00:00
1485587,completed,40,2026-07-20T15:51:11.077445+00:00
1485998,completed,41,2026-07-20T16:24:21.708895+00:00
1485999,completed,42,2026-07-20T15:47:54.089183+00:00
1486000,completed,41,2026-07-20T16:19:34.002986+00:00
1486001,completed,42,2026-07-20T16:19:33.489900+00:00
1486002,completed,42,2026-07-20T15:48:41.509145+00:00
1486128,completed,44,2026-07-20T15:36:35.600662+00:00
1488202,completed,40,2026-07-20T15:39:35.939696+00:00
1488222,completed,40,2026-07-20T16:01:37.289474+00:00
1488362,completed,40,2026-07-20T15:40:36.093876+00:00
1488536,completed,40,2026-07-20T15:49:34.710215+00:00
1488555,completed,51,2026-07-20T16:19:07.747870+00:00
1488825,completed,39,2026-07-20T16:22:59.971797+00:00
1488844,completed,40,2026-07-20T15:41:05.131743+00:00
1488853,completed,40,2026-07-20T15:11:37.305626+00:00
1488855,completed,40,2026-07-20T15:11:45.418717+00:00
1489093,completed,47,2026-07-20T15:34:35.086194+00:00
1489369,completed,52,2026-07-20T15:37:59.189442+00:00
1489370,completed,52,2026-07-20T15:35:16.748866+00:00
1489372,completed,52,2026-07-20T15:41:07.282841+00:00
1489373,completed,52,2026-07-20T15:49:32.795157+00:00
1489374,completed,52,2026-07-20T16:01:29.316834+00:00
1489375,completed,52,2026-07-20T15:09:52.844887+00:00
1489378,completed,51,2026-07-20T15:46:40.011095+00:00
1489382,completed,52,2026-07-20T15:49:50.062593+00:00
1489385,completed,51,2026-07-20T15:46:39.496657+00:00
1489386,completed,52,2026-07-20T16:18:59.271540+00:00
1489387,completed,51,2026-07-20T15:41:08.880486+00:00
1489388,completed,51,2026-07-20T15:09:42.153449+00:00
1489389,completed,51,2026-07-20T15:05:54.783546+00:00
1489390,completed,52,2026-07-20T15:46:40.488883+00:00
1489391,completed,51,2026-07-20T15:07:04.984256+00:00
1489392,completed,52,2026-07-20T15:07:05.552683+00:00
1489394,completed,50,2026-07-20T15:34:15.431135+00:00
1489395,completed,50,2026-07-20T15:07:06.087597+00:00
1489396,completed,52,2026-07-20T15:49:26.066097+00:00
1489398,completed,50,2026-07-20T16:01:26.038279+00:00
1489400,completed,51,2026-07-20T15:49:50.542035+00:00
1489402,completed,52,2026-07-20T15:46:41.441374+00:00
1489403,completed,52,2026-07-20T15:41:08.343929+00:00
1489404,completed,52,2026-07-20T16:03:07.294095+00:00
1489405,completed,52,2026-07-20T15:41:17.917735+00:00
1489406,completed,51,2026-07-20T15:05:09.059876+00:00
1489407,completed,50,2026-07-20T15:05:55.314546+00:00
1489408,completed,49,2026-07-20T15:41:09.944253+00:00
1489409,completed,52,2026-07-20T16:00:52.509209+00:00
1489410,completed,50,2026-07-20T15:08:26.933949+00:00
1489411,completed,49,2026-07-20T15:08:10.468658+00:00
1489412,completed,50,2026-07-20T15:49:36.630391+00:00
1489414,completed,50,2026-07-20T15:41:06.750164+00:00
1489415,completed,50,2026-07-20T15:49:26.543974+00:00
1489420,completed,52,2026-07-20T15:09:38.439065+00:00
1489421,completed,52,2026-07-20T15:49:51.023567+00:00
1489459,completed,46,2026-07-20T16:22:33.359646+00:00
1489461,completed,46,2026-07-20T16:01:39.955056+00:00
1489462,completed,40,2026-07-20T15:37:11.781258+00:00
1489463,completed,40,2026-07-20T15:04:52.277321+00:00
1489464,completed,40,2026-07-20T15:46:37.069434+00:00
1489465,completed,40,2026-07-20T15:37:10.192462+00:00
1490125,completed,40,2026-07-20T16:25:23.043737+00:00
1490126,completed,38,2026-07-20T15:51:33.633325+00:00
1490128,completed,40,2026-07-20T16:20:09.537698+00:00
1490129,completed,40,2026-07-20T16:21:50.625708+00:00
1490133,completed,39,2026-07-20T15:50:04.933097+00:00
1490135,completed,40,2026-07-20T15:50:52.104163+00:00
1490140,completed,40,2026-07-20T16:23:30.315563+00:00
1490146,completed,40,2026-07-20T15:49:48.140577+00:00
1490149,completed,40,2026-07-20T16:24:20.168800+00:00
1490150,completed,40,2026-07-20T16:23:28.784367+00:00
1490151,completed,40,2026-07-20T16:24:19.137658+00:00
1490154,completed,40,2026-07-20T16:23:31.866658+00:00
1490156,completed,40,2026-07-20T16:19:19.543529+00:00
1490162,completed,40,2026-07-20T15:50:33.361516+00:00
1490165,completed,40,2026-07-20T16:22:51.805229+00:00
1490167,completed,40,2026-07-20T16:23:31.331650+00:00
1490169,completed,40,2026-07-20T16:23:28.274860+00:00
1490176,completed,40,2026-07-20T15:40:32.367692+00:00
1490177,completed,39,2026-07-20T15:58:30.414025+00:00
1490183,completed,40,2026-07-20T15:50:58.343501+00:00
1490184,completed,40,2026-07-20T16:22:52.828033+00:00
1490191,completed,40,2026-07-20T16:02:57.663613+00:00
1490196,completed,40,2026-07-20T16:24:17.601198+00:00
1490200,completed,40,2026-07-20T15:50:53.541310+00:00
1490203,completed,40,2026-07-20T16:23:27.762736+00:00
1490204,completed,40,2026-07-20T16:20:08.990306+00:00
1490208,completed,40,2026-07-20T16:21:48.003604+00:00
1490212,completed,40,2026-07-20T16:21:59.824181+00:00
1490220,completed,40,2026-07-20T16:20:08.415610+00:00
1490221,completed,40,2026-07-20T15:59:56.728234+00:00
1490234,completed,40,2026-07-20T15:50:32.876548+00:00
1490236,completed,40,2026-07-20T15:48:06.523622+00:00
1490237,completed,40,2026-07-20T16:22:03.449819+00:00
1490248,completed,38,2026-07-20T16:20:53.095625+00:00
1490252,completed,40,2026-07-20T16:24:20.683466+00:00
1490254,completed,40,2026-07-20T15:50:57.390091+00:00
1490262,completed,40,2026-07-20T15:50:22.766916+00:00
1490267,completed,40,2026-07-20T15:50:07.073117+00:00
1490279,completed,40,2026-07-20T15:59:56.222706+00:00
1490280,completed,40,2026-07-20T15:50:32.394746+00:00
1490283,completed,40,2026-07-20T16:23:33.416696+00:00
1490288,completed,40,2026-07-20T15:50:34.315025+00:00
1490291,completed,40,2026-07-20T15:59:54.703017+00:00
1490296,completed,40,2026-07-20T16:22:02.843234+00:00
1490298,completed,38,2026-07-20T16:24:16.068337+00:00
1490309,completed,40,2026-07-20T15:51:31.188370+00:00
1490311,completed,40,2026-07-20T16:23:32.904954+00:00
1490315,completed,39,2026-07-20T16:24:18.113308+00:00
1490322,completed,40,2026-07-20T16:22:53.336940+00:00
1490324,completed,40,2026-07-20T15:50:08.102264+00:00
1490776,completed,40,2026-07-20T16:25:19.440808+00:00
1490778,completed,40,2026-07-20T16:23:32.394630+00:00
1490781,completed,40,2026-07-20T16:03:10.906481+00:00
1490784,completed,40,2026-07-20T15:46:58.187080+00:00
1490792,completed,40,2026-07-20T16:00:39.804370+00:00
1490794,completed,40,2026-07-20T16:22:45.690698+00:00
1490796,completed,40,2026-07-20T15:48:10.881099+00:00
1490798,completed,40,2026-07-20T15:38:49.030435+00:00
1490799,completed,40,2026-07-20T16:23:17.521044+00:00
1490805,completed,40,2026-07-20T15:09:12.247372+00:00
1490806,completed,40,2026-07-20T15:08:39.143815+00:00
1490808,completed,40,2026-07-20T15:37:12.318050+00:00
1490810,completed,40,2026-07-20T15:37:40.536806+00:00
1490814,completed,40,2026-07-20T16:25:42.556196+00:00
1490816,completed,40,2026-07-20T16:24:29.921293+00:00
1490818,completed,40,2026-07-20T15:07:53.640947+00:00
1490820,completed,40,2026-07-20T15:40:23.739959+00:00
1490821,completed,40,2026-07-20T16:00:36.560358+00:00
1490967,completed,42,2026-07-20T15:48:32.390105+00:00
1490969,completed,44,2026-07-20T15:11:40.033550+00:00
1490972,completed,44,2026-07-20T15:49:25.590495+00:00
1490973,completed,43,2026-07-20T15:37:18.692894+00:00
1490975,completed,43,2026-07-20T15:49:37.584154+00:00
1490977,completed,44,2026-07-20T15:49:23.682421+00:00
1490978,completed,44,2026-07-20T15:50:55.938882+00:00
1490979,completed,43,2026-07-20T16:20:16.016133+00:00
1491356,completed,50,2026-07-20T16:18:56.216623+00:00
1491502,completed,49,2026-07-20T15:37:57.593975+00:00
1491503,completed,50,2026-07-20T15:47:00.094756+00:00
1491604,completed,43,2026-07-20T16:00:48.667442+00:00
1491614,completed,46,2026-07-20T16:23:54.969630+00:00
1491615,completed,43,2026-07-20T15:50:38.156889+00:00
1491620,completed,46,2026-07-20T16:25:38.465814+00:00
1491626,completed,41,2026-07-20T15:58:20.813604+00:00
1491639,completed,44,2026-07-20T16:00:49.661478+00:00
1491646,completed,44,2026-07-20T15:59:35.415754+00:00
1491653,completed,43,2026-07-20T15:57:07.078116+00:00
1491659,completed,46,2026-07-20T16:23:50.376819+00:00
1491683,completed,47,2026-07-20T15:05:42.470477+00:00
1491726,completed,46,2026-07-20T16:03:17.587263+00:00
1491727,completed,46,2026-07-20T16:03:17.074992+00:00
1491792,completed,42,2026-07-20T15:50:08.627453+00:00
1491794,completed,42,2026-07-20T15:47:35.346015+00:00
1491798,completed,41,2026-07-20T16:23:56.500112+00:00
1491804,completed,42,2026-07-20T15:47:06.976522+00:00
1491807,completed,41,2026-07-20T16:23:55.990458+00:00
1491810,completed,42,2026-07-20T15:47:32.909915+00:00
1491815,completed,41,2026-07-20T16:21:44.927134+00:00
1492110,completed,46,2026-07-20T16:02:15.288025+00:00
1492115,completed,46,2026-07-20T16:20:34.050783+00:00
1492118,completed,46,2026-07-20T16:18:57.232865+00:00
1492121,completed,46,2026-07-20T16:20:26.868144+00:00
1492124,completed,46,2026-07-20T15:59:50.134584+00:00
1492126,completed,46,2026-07-20T16:19:25.224905+00:00
1492134,completed,46,2026-07-20T16:19:48.397234+00:00
1492135,completed,46,2026-07-20T16:19:27.275323+00:00
1492139,completed,46,2026-07-20T15:58:40.077844+00:00
1492147,completed,46,2026-07-20T15:50:02.057320+00:00
1492154,completed,46,2026-07-20T15:59:50.640587+00:00
1492157,completed,46,2026-07-20T16:20:36.152692+00:00
1492159,completed,45,2026-07-20T15:50:06.572150+00:00
1492160,completed,46,2026-07-20T15:50:18.906353+00:00
1492165,completed,46,2026-07-20T16:19:49.929043+00:00
1492167,completed,46,2026-07-20T15:50:03.265861+00:00
1492174,completed,46,2026-07-20T15:59:51.145712+00:00
1492177,completed,46,2026-07-20T15:49:47.656417+00:00
1492179,completed,46,2026-07-20T16:19:32.970402+00:00
1492182,completed,44,2026-07-20T15:51:23.987634+00:00
1492184,completed,46,2026-07-20T16:02:26.737096+00:00
1492187,completed,46,2026-07-20T15:49:34.232755+00:00
1492192,completed,43,2026-07-20T15:51:34.599295+00:00
1492198,completed,46,2026-07-20T15:50:21.304483+00:00
1492201,completed,46,2026-07-20T15:50:22.261443+00:00
1492205,completed,46,2026-07-20T15:51:25.905444+00:00
1492212,completed,46,2026-07-20T16:19:21.108420+00:00
1492214,completed,46,2026-07-20T15:50:16.482840+00:00
1492224,completed,46,2026-07-20T16:00:34.593236+00:00
1492226,completed,46,2026-07-20T15:49:46.702472+00:00
1492231,completed,46,2026-07-20T16:20:06.650424+00:00
1492234,completed,45,2026-07-20T15:49:36.139525+00:00
1492236,completed,44,2026-07-20T16:20:36.689996+00:00
1492244,completed,46,2026-07-20T16:19:41.253239+00:00
1492245,completed,46,2026-07-20T16:20:43.876318+00:00
1492247,completed,46,2026-07-20T15:49:48.621755+00:00
1492255,completed,46,2026-07-20T16:19:06.211687+00:00
1492257,completed,46,2026-07-20T15:50:16.004362+00:00
1492260,completed,43,2026-07-20T15:59:48.604966+00:00
1492266,completed,46,2026-07-20T16:19:46.858739+00:00
1492268,completed,46,2026-07-20T15:50:18.414241+00:00
1492273,completed,46,2026-07-20T15:37:44.789222+00:00
1492295,completed,46,2026-07-20T16:20:44.389987+00:00
1492492,completed,42,2026-07-20T16:22:22.060369+00:00
1492498,completed,42,2026-07-20T15:47:35.830556+00:00
1492502,completed,42,2026-07-20T15:47:07.457101+00:00
1492505,completed,42,2026-07-20T16:24:06.351310+00:00
1492507,completed,42,2026-07-20T16:20:19.137975+00:00
1492508,completed,42,2026-07-20T16:22:19.483957+00:00
1492514,completed,42,2026-07-20T15:50:37.676465+00:00
1492522,completed,42,2026-07-20T15:51:05.788227+00:00
1492523,completed,42,2026-07-20T16:22:16.927255+00:00
1492528,completed,42,2026-07-20T16:22:18.975322+00:00
1492531,completed,42,2026-07-20T15:47:21.898301+00:00
1492538,completed,42,2026-07-20T16:22:19.995999+00:00
1492542,completed,42,2026-07-20T16:19:40.216235+00:00
1492543,completed,42,2026-07-20T15:50:39.619545+00:00
1492545,completed,42,2026-07-20T16:22:20.507117+00:00
1492548,completed,42,2026-07-20T15:51:09.631919+00:00
1492550,completed,42,2026-07-20T16:20:21.720135+00:00
1492557,completed,42,2026-07-20T15:58:02.984932+00:00
1492560,completed,42,2026-07-20T16:22:17.949956+00:00
1492561,completed,42,2026-07-20T16:19:39.702748+00:00
1492567,completed,42,2026-07-20T15:58:03.517169+00:00
1492568,completed,42,2026-07-20T16:02:57.149695+00:00
1492577,completed,42,2026-07-20T16:20:18.616965+00:00
1492579,completed,42,2026-07-20T15:46:43.830930+00:00
1492583,completed,42,2026-07-20T15:47:07.936120+00:00
