player_id,player_name,world_cup_team_id,world_cup_team,squad_position,age,number,has_2025_statistics,has_2026_statistics,failed_2025_query,failed_2026_query,competition_stat_lines,reported_minutes_across_lines
226765,E. Stroud,5,Sweden,Defender,23,24,True,True,False,False,4,3362.0
229112,A. Qasem,1567,Iraq,Midfielder,22,11,True,True,False,False,8,4054.0
237050,Eom Ji-Sung,17,South Korea,Attacker,23,25,True,True,False,False,7,2942.0
237078,P. Vite,2382,Ecuador,Midfielder,23,15,True,True,False,False,10,6797.0
237129,P. Sarr,13,Senegal,Midfielder,23,17,True,True,False,False,8,2461.0
237218,Lee Han-Beom,17,South Korea,Defender,23,2,True,True,False,False,6,3692.0
237220,Lee Tae-Seok,17,South Korea,Midfielder,23,13,True,True,False,False,8,4126.0
260865,Marco Pasalic,3,Croatia,Midfielder,25,24,True,True,False,False,7,3746.0
263228,P. Guiagon,1501,Ivory Coast,Midfielder,24,25,True,True,False,False,4,2695.0
263482,Nuno Mendes,27,Portugal,Defender,23,25,True,True,False,False,8,3471.0
263676,A. Fayzullaev,1568,Uzbekistan,Attacker,22,22,True,True,False,False,10,2361.0
264094,B. Tahirovic,1113,Bosnia & Herzegovina,Midfielder,22,6,True,True,False,False,5,1867.0
264378,S. Tangvik,1090,Norway,Goalkeeper,23,12,True,True,False,False,7,3990.0
264705,A. Jashari,15,Switzerland,Midfielder,23,14,True,True,False,False,9,1644.0
265444,S. Langås,1090,Norway,Defender,24,24,True,True,False,False,6,2707.0
265448,M. Farji,1567,Iraq,Midfielder,21,21,True,True,False,False,7,2944.0
265556,Telmo Arcanjo,1533,Cape Verde Islands,Midfielder,24,18,True,True,False,False,3,1574.0
265595,Gonçalo Inácio,27,Portugal,Defender,24,14,True,True,False,False,5,3935.0
265782,D. Møller Wolfe,1090,Norway,Defender,23,5,True,True,False,False,7,2408.0
265785,Luiz Henrique,6,Brazil,Attacker,24,21,True,True,False,False,6,2593.0
265820,Y. Ayari,5,Sweden,Midfielder,22,18,True,True,False,False,7,3301.0
266345,É. Lira,16,Mexico,Midfielder,25,6,True,True,False,False,10,5966.0
266606,C. Brady,2384,USA,Goalkeeper,21,25,True,True,False,False,6,3964.0
268710,J. Adams,1531,South Africa,Midfielder,24,23,True,True,False,False,6,3652.0
268806,Kelvin Pires,1533,Cape Verde Islands,Defender,25,25,True,True,False,False,6,1170.0
269172,Ziyad Al Johani,23,Saudi Arabia,Midfielder,24,16,True,True,False,False,8,2697.0
269174,Mostafa Shobeir,32,Egypt,Goalkeeper,25,23,True,True,False,False,5,2572.0
269349,L. Hornícek,770,Czech Republic,Goalkeeper,23,23,True,True,False,False,4,4850.0
269621,Hossam Abdelmaguid,32,Egypt,Defender,24,4,True,True,False,False,5,3782.0
270774,J. Rangel,16,Mexico,Goalkeeper,25,1,True,True,False,False,7,5084.0
271350,T. Muharemovic,1113,Bosnia & Herzegovina,Defender,22,4,True,True,False,False,5,3774.0
271444,Merchas Doski,1567,Iraq,Defender,26,23,True,True,False,False,7,4214.0
271539,J. Hadjam,1532,Algeria,Defender,22,13,True,True,False,False,7,2357.0
274300,M. Akliouche,2,France,Midfielder,23,25,True,True,False,False,7,4157.0
275170,Danilo Santos,6,Brazil,Midfielder,24,18,True,True,False,False,11,3138.0
275367,W. Paugain,2386,Haiti,Defender,24,24,True,True,False,False,6,1405.0
275651,A. Bonny,1501,Ivory Coast,Attacker,22,9,True,True,False,False,7,1981.0
276184,M. Sarr,13,Senegal,Defender,20,2,True,True,False,False,12,2245.0
276670,F. Chaïbi,1532,Algeria,Midfielder,23,10,True,True,False,False,7,3353.0
277003,N. El Aynaoui,31,Morocco,Midfielder,24,24,True,True,False,False,7,4908.0
277046,M. Koné,1501,Ivory Coast,Goalkeeper,23,16,True,True,False,False,5,1710.0
277930,T. Aasgaard,1090,Norway,Midfielder,23,19,True,True,False,False,8,2908.0
278133,Oscar Bobb,1090,Norway,Attacker,22,22,True,True,False,False,11,2328.0
278370,D. Gómez,2380,Paraguay,Midfielder,22,8,True,True,False,False,8,4025.0
278898,C. Riad,31,Morocco,Defender,22,18,True,True,False,False,4,1325.0
279482,B. Cipenga,1508,Congo DR,Attacker,27,9,True,True,False,False,5,2484.0
280074,N. Brown,25,Germany,Defender,22,18,True,True,False,False,7,4655.0
280358,J. Castrop,17,South Korea,Midfielder,22,23,True,True,False,False,6,1940.0
280695,A. Minda,2382,Ecuador,Midfielder,22,14,True,True,False,False,8,2221.0
282065,Youssef Amyn,1567,Iraq,Attacker,22,7,True,True,False,False,5,2662.0
283058,N. Jackson,13,Senegal,Attacker,24,11,True,True,False,False,8,2324.0
283174,Mohamed Al Manai,1569,Qatar,Midfielder,22,26,True,True,False,False,5,1165.0
283252,Z. El Ouahdi,31,Morocco,Defender,24,13,True,True,False,False,5,3977.0
284072,B. Dieng,13,Senegal,Attacker,25,9,True,True,False,False,5,1470.0
284295,Zidane Iqbal,1567,Iraq,Midfielder,22,14,True,True,False,False,6,1550.0
284322,K. Mainoo,10,England,Midfielder,20,16,True,True,False,False,8,2098.0
284554,O. Goodman,5529,Canada,Goalkeeper,22,18,True,True,False,False,7,3011.0
284869,T. Fruk,3,Croatia,Midfielder,24,19,True,True,False,False,5,2904.0
289592,K. Castaño,8,Colombia,Midfielder,25,5,True,True,False,False,10,4144.0
290212,D. Visinský,770,Czech Republic,Midfielder,22,26,True,True,False,False,6,2313.0
291024,Hélio Varela,1533,Cape Verde Islands,Midfielder,23,26,True,True,False,False,5,5123.0
291713,A. González,16,Mexico,Attacker,22,14,True,True,False,False,6,2855.0
291964,A. Güler,777,Türkiye,Attacker,20,8,True,True,False,False,8,4225.0
292253,Ahmed Hasan Al Reeshawee,1567,Iraq,Defender,30,15,False,True,False,False,2,32.0
292396,A. Londoño,11,Panama,Midfielder,24,24,True,True,False,False,7,3832.0
292924,A. Benbouali,1532,Algeria,Attacker,26,12,True,True,False,False,5,1327.0
294824,N. Saliba,5529,Canada,Midfielder,21,25,True,True,False,False,8,4541.0
295026,M. Baturina,3,Croatia,Attacker,22,16,True,True,False,False,6,4021.0
295394,Munaf Younus,1567,Iraq,Defender,29,6,True,True,False,False,4,1170.0
295513,J. López,26,Argentina,Attacker,25,21,True,True,False,False,14,6255.0
295793,Marc Pubill,9,Spain,Defender,22,2,True,True,False,False,9,3216.0
295977,T. Moremi,1531,South Africa,Midfielder,25,8,True,True,False,False,6,2575.0
296373,Zayed Tahseen,1567,Iraq,Defender,24,4,True,True,False,False,4,991.0
296645,T. Yengi,20,Australia,Attacker,25,26,True,True,False,False,6,2855.0
296667,Gavi,9,Spain,Attacker,21,9,True,True,False,False,5,973.0
299813,Ali Al Hamadi,1567,Iraq,Attacker,23,9,True,True,False,False,8,868.0
301528,A. Schjelderup,1090,Norway,Attacker,21,21,True,True,False,False,8,3818.0
301771,S. Adingra,1501,Ivory Coast,Attacker,23,10,True,True,False,False,8,1984.0
303362,R. Belghali,1532,Algeria,Defender,23,17,True,True,False,False,7,3002.0
303467,A. Fatawu,1504,Ghana,Midfielder,21,7,True,True,False,False,4,3994.0
304228,Z. Debast,1,Belgium,Defender,22,2,True,True,False,False,6,1531.0
304229,M. Mastil,1532,Algeria,Goalkeeper,25,1,False,True,False,False,2,0.0
304782,T. Hayakawa,12,Japan,Goalkeeper,26,23,True,True,False,False,7,5324.0
304951,Lee Gi-Hyuk,17,South Korea,Defender,25,3,True,True,False,False,8,2538.0
304958,Yang Hyun-Jun,17,South Korea,Attacker,23,20,True,True,False,False,9,3725.0
305832,M. Galarza,2380,Paraguay,Midfielder,23,23,True,True,False,False,11,3372.0
306380,Musab Al Juwayr,23,Saudi Arabia,Attacker,22,7,True,True,False,False,7,3922.0
306940,Y. Medina,2382,Ecuador,Midfielder,21,26,True,True,False,False,6,2397.0
307123,N. Oreilly,10,England,Defender,20,3,True,True,False,False,8,4785.0
308689,S. Lopes Cabral,1533,Cape Verde Islands,Defender,23,13,True,True,False,False,7,3799.0
309182,Gilson Benchimol,1533,Cape Verde Islands,Attacker,24,9,True,True,False,False,4,1667.0
309763,L. Comenencia,5530,Curaçao,Midfielder,21,8,True,True,False,False,6,5109.0
310196,Ismaël Gharbi,28,Tunisia,Attacker,21,11,True,True,False,False,7,726.0
310785,Mohannad Abu Taha,1548,Jordan,Midfielder,22,20,True,True,False,False,4,1128.0
310835,Abdallah Naseeb,1548,Jordan,Defender,31,3,True,True,False,False,5,1965.0
311543,N. Angulo,2382,Ecuador,Midfielder,22,20,True,True,False,False,8,3509.0
312231,Ruslanbek Jiyanov,1568,Uzbekistan,Midfielder,24,10,True,True,False,False,6,803.0
312459,N. Velupillay,20,Australia,Midfielder,24,23,True,True,False,False,6,2651.0
312964,N. Ngoy,1,Belgium,Defender,22,25,True,True,False,False,7,4074.0
313353,P. David,5529,Canada,Attacker,24,24,True,True,False,False,7,2156.0
313383,O. Vargas,16,Mexico,Midfielder,20,18,True,True,False,False,11,4641.0
313937,A. Mendy,13,Senegal,Defender,21,24,True,True,False,False,9,3582.0
314377,S. Bazdar,1113,Bosnia & Herzegovina,Attacker,21,9,True,True,False,False,6,942.0
314509,M. Epolo,1508,Congo DR,Goalkeeper,20,21,True,True,False,False,6,2610.0
314511,A. Nusa,1090,Norway,Midfielder,20,20,True,True,False,False,6,2889.0
318930,G. Métusala,2386,Haiti,Defender,27,14,True,True,False,False,5,668.0
319572,V. Barco,26,Argentina,Midfielder,21,8,True,True,False,False,7,3468.0
322101,A. Memic,1113,Bosnia & Herzegovina,Midfielder,24,15,True,True,False,False,6,3907.0
323935,G. Simeone,26,Argentina,Midfielder,23,17,True,True,False,False,8,4464.0
323974,E. Saad,28,Tunisia,Attacker,26,8,True,True,False,False,7,1551.0
324034,G. Puerta,8,Colombia,Midfielder,22,14,True,True,False,False,6,3430.0
326067,A. Hadj-Moussa,1532,Algeria,Attacker,23,11,True,True,False,False,8,3771.0
326183,R. Halhal,31,Morocco,Defender,22,25,True,True,False,False,3,3190.0
327599,Y. Titraoui,1532,Algeria,Midfielder,22,24,True,True,False,False,6,2915.0
327631,H. Diarra,13,Senegal,Attacker,21,21,True,True,False,False,7,2213.0
327738,L. De Fougerolles,5529,Canada,Defender,20,4,True,True,False,False,5,2616.0
327895,P. Wanner,775,Austria,Midfielder,20,24,True,True,False,False,7,2835.0
328033,A. Pavlovic,25,Germany,Midfielder,21,5,True,True,False,False,7,3806.0
328046,I. Koné,5529,Canada,Midfielder,23,8,True,True,False,False,6,3597.0
328148,E. Fariña,11,Panama,Defender,24,5,True,True,False,False,5,1227.0
329163,A. Boulbina,1532,Algeria,Attacker,22,20,True,True,False,False,10,1347.0
329409,E. Bajraktarevic,1113,Bosnia & Herzegovina,Midfielder,20,20,True,True,False,False,8,1704.0
330174,T. Matuludi,1531,South Africa,Defender,26,2,True,True,False,False,5,2074.0
332056,Wagner Pina,1533,Cape Verde Islands,Defender,23,24,True,True,False,False,6,5102.0
334429,O. Diakité,1501,Ivory Coast,Midfielder,22,14,True,True,False,False,6,1829.0
334915,F. Ghedjemis,1532,Algeria,Attacker,23,25,True,True,False,False,4,3099.0
335051,João Neves,27,Portugal,Midfielder,21,15,True,True,False,False,10,3725.0
335056,D. Moreira,1,Belgium,Attacker,21,19,True,True,False,False,7,5600.0
336657,W. Zaïre-Emery,2,France,Midfielder,19,18,True,True,False,False,10,4646.0
336659,C. Talbi,31,Morocco,Midfielder,20,7,True,True,False,False,6,2011.0
336671,Renato Veiga,27,Portugal,Defender,22,13,True,True,False,False,7,4714.0
337426,A. Boakye,1504,Ghana,Midfielder,25,20,True,True,False,False,5,2746.0
337587,J. Bos,20,Australia,Midfielder,23,5,True,True,False,False,9,3746.0
337740,S. Chaloupek,770,Czech Republic,Defender,22,6,True,True,False,False,6,3468.0
338014,N. Irankunda,20,Australia,Midfielder,19,17,True,True,False,False,7,3104.0
338045,D. Castillo,2382,Ecuador,Midfielder,21,18,True,True,False,False,6,2521.0
338367,D. Jean-Jacques,2386,Haiti,Midfielder,25,17,True,True,False,False,9,9860.0
338751,Víctor Muñoz,9,Spain,Attacker,22,25,True,True,False,False,5,2857.0
339883,K. Yildiz,777,Türkiye,Midfielder,20,11,True,True,False,False,8,4733.0
339887,C. Uzun,777,Türkiye,Midfielder,20,26,True,True,False,False,7,1669.0
340077,M. Fernandez-Pardo,1,Belgium,Attacker,20,26,True,True,False,False,6,3196.0
340151,M. Penders,1,Belgium,Goalkeeper,20,13,True,True,False,False,7,4639.0
340173,Ermin Mahmic,1113,Bosnia & Herzegovina,Midfielder,20,26,True,True,False,False,2,1631.0
340573,B. El Khannouss,31,Morocco,Attacker,21,23,True,True,False,False,9,3890.0
341642,J. Hato,1118,Netherlands,Defender,19,25,True,True,False,False,9,3082.0
341844,M. Ghorbani,22,Iran,Midfielder,24,21,True,True,False,False,5,995.0
342035,C. Volpato,20,Australia,Attacker,22,20,True,True,False,False,5,1486.0
342740,A. Abada,1532,Algeria,Defender,26,3,True,True,False,False,6,56.0
343027,D. Doué,2,France,Midfielder,20,20,True,True,False,False,10,3559.0
343287,D. Livramento,1533,Cape Verde Islands,Attacker,24,19,True,True,False,False,5,1696.0
343405,A. Yousefi,22,Iran,Midfielder,23,17,True,True,False,False,5,664.0
343576,B. Doak,1108,Scotland,Midfielder,20,17,True,True,False,False,7,1069.0
344862,H. Mastouri,28,Tunisia,Attacker,28,9,True,True,False,False,5,1637.0
345748,A. Gómez,8,Colombia,Midfielder,23,26,True,True,False,False,11,3881.0
347211,R. Risser,2,France,Goalkeeper,21,23,True,True,False,False,6,3420.0
347316,L. Bergvall,5,Sweden,Midfielder,19,7,True,True,False,False,9,2802.0
348205,P. Sucic,3,Croatia,Attacker,22,17,True,True,False,False,9,3544.0
348568,A. Circati,20,Australia,Defender,22,3,True,True,False,False,6,4058.0
349344,L. Jaquez,15,Switzerland,Defender,22,25,True,True,False,False,7,2010.0
350037,N. Paz,26,Argentina,Attacker,21,18,True,True,False,False,7,3700.0
350799,Jeremy Arévalo,2382,Ecuador,Attacker,20,24,True,True,False,False,8,1345.0
350850,B. Zeneli,5,Sweden,Midfielder,23,22,True,True,False,False,6,3667.0
350856,E. Nuamah,1504,Ghana,Midfielder,22,24,True,True,False,False,4,180.0
351014,J. Suzuki,12,Japan,Defender,22,25,True,True,False,False,8,4931.0
351587,T. Oluwaseyi,5529,Canada,Attacker,25,12,True,True,False,False,10,4341.0
353808,Deveron Fonville,5530,Curaçao,Defender,22,24,True,True,False,False,6,2423.0
353883,P. Beach,20,Australia,Goalkeeper,22,18,True,True,False,False,6,3734.0
354027,J. Ordoñez,2382,Ecuador,Defender,21,4,True,True,False,False,6,5063.0
354753,O. Diomande,1501,Ivory Coast,Defender,22,2,True,True,False,False,7,3177.0
354831,T. Maseko,1531,South Africa,Midfielder,22,12,True,True,False,False,5,840.0
355994,A. Freeman,2384,USA,Defender,21,16,True,True,False,False,8,4375.0
357286,Bae Jun-Ho,17,South Korea,Attacker,22,17,True,True,False,False,7,3567.0
358427,J. Urozov,1568,Uzbekistan,Defender,22,26,True,True,False,False,7,205.0
359561,K. Sebelebele,1531,South Africa,Midfielder,23,25,True,True,False,False,5,2908.0
360114,A. Khusanov,1568,Uzbekistan,Defender,21,2,True,True,False,False,9,3987.0
361966,K. Rodríguez,2382,Ecuador,Attacker,25,11,True,True,False,False,7,3151.0
362145,A. Ahmed,5529,Canada,Midfielder,25,20,True,True,False,False,9,4668.0
362400,M. Arfsten,2384,USA,Midfielder,24,18,True,True,False,False,8,5344.0
363723,S. Esanov,1568,Uzbekistan,Midfielder,23,23,False,True,False,False,2,10.0
365331,N. Sadiki,1508,Congo DR,Midfielder,21,14,True,True,False,False,7,4151.0
366516,G. Laye,1569,Qatar,Defender,27,4,True,True,False,False,3,846.0
369425,J. Adjetey,1504,Ghana,Defender,22,4,True,True,False,False,8,3549.0
369544,Gessime Yassine,31,Morocco,Attacker,20,16,True,True,False,False,8,2392.0
371050,W. Pierre,2386,Haiti,Midfielder,21,26,True,True,False,False,5,154.0
374058,L. Camara,13,Senegal,Midfielder,21,8,True,True,False,False,8,3285.0
375598,N. Mukau,1508,Congo DR,Midfielder,21,6,True,True,False,False,8,3026.0
375608,M. Neffati,28,Tunisia,Defender,21,23,True,True,False,False,4,2649.0
375930,K. Goto,12,Japan,Attacker,20,9,True,True,False,False,5,3000.0
375974,J. Seys,1,Belgium,Defender,20,18,True,True,False,False,4,4090.0
377122,Endrick,6,Brazil,Attacker,19,19,True,True,False,False,10,2219.0
377930,A. Al Oui,1569,Qatar,Defender,20,13,True,True,False,False,7,2032.0
380587,I. Maza,1532,Algeria,Attacker,20,22,True,True,False,False,8,3803.0
380978,A. Ouédraogo,25,Germany,Midfielder,17,25,True,True,False,False,5,1109.0
386828,Lamine Yamal,9,Spain,Midfielder,18,19,True,True,False,False,7,4431.0
386837,A. Sojka,770,Czech Republic,Midfielder,22,24,True,True,False,False,6,2279.0
387521,L. Vuskovic,3,Croatia,Defender,18,22,True,True,False,False,8,5517.0
387643,B. Touré,1501,Ivory Coast,Attacker,19,24,True,True,False,False,6,2755.0
388570,D. Gül,777,Türkiye,Attacker,21,9,True,True,False,False,9,2174.0
390002,M. Chávez,16,Mexico,Defender,21,20,True,True,False,False,9,2595.0
392387,O. Makhanya,1531,South Africa,Defender,21,24,True,True,False,False,6,4022.0
393977,A. Arous,28,Tunisia,Defender,21,5,True,True,False,False,6,1751.0
395075,Mostafa Zico,32,Egypt,Midfielder,28,11,True,True,False,False,6,2001.0
395559,Kerim-Sam Alajbegovic,1113,Bosnia & Herzegovina,Midfielder,18,19,True,True,False,False,8,2988.0
396623,Pau Cubarsí Paredes,9,Spain,Defender,18,22,True,True,False,False,8,4947.0
400948,Assane Diao,13,Senegal,Attacker,20,7,True,True,False,False,8,1773.0
403087,Mohammed Abu Al Shamat,23,Saudi Arabia,Midfielder,23,26,True,True,False,False,3,2694.0
404172,K. Peprah Oppong,1504,Ghana,Defender,21,21,True,True,False,False,8,4957.0
405957,L. Bayliss,4673,New Zealand,Midfielder,23,25,True,True,False,False,4,1861.0
406244,J. Manzambi,15,Switzerland,Attacker,20,9,True,True,False,False,6,4131.0
406303,K. Páez,2382,Ecuador,Attacker,18,10,True,True,False,False,12,3859.0
406752,I. Okon,1531,South Africa,Defender,21,21,True,True,False,False,5,2522.0
406846,T. Noslin,5530,Curaçao,Midfielder,23,13,True,True,False,False,5,2673.0
407017,M. Bombito,5529,Canada,Defender,26,15,True,True,False,False,5,371.0
407806,Rayan,6,Brazil,Midfielder,19,26,True,True,False,False,9,6482.0
409303,E. Diouf,13,Senegal,Defender,21,25,True,True,False,False,8,3753.0
409670,A. Malic,1113,Bosnia & Herzegovina,Defender,19,24,True,True,False,False,7,1761.0
410016,P. Adu,1504,Ghana,Midfielder,22,25,True,True,False,False,6,2503.0
411800,C. Bonsu Baah,1504,Ghana,Attacker,21,13,True,True,False,False,4,2823.0
414149,R. Mofokeng,1531,South Africa,Midfielder,21,10,True,True,False,False,6,2718.0
415431,S. El Mourabet,31,Morocco,Midfielder,20,15,True,True,False,False,6,3585.0
416901,N. Sigur,5529,Canada,Midfielder,22,23,True,True,False,False,6,3681.0
416964,B. Karimov,1568,Uzbekistan,Midfielder,18,24,True,True,False,False,4,557.0
422572,K. Shiogai,12,Japan,Attacker,20,26,True,True,False,False,5,921.0
423737,Tahsin Jamshid,1569,Qatar,Attacker,19,24,True,True,False,False,7,618.0
423753,A. Razzaghinia,22,Iran,Midfielder,19,26,True,True,False,False,5,477.0
425020,A. Maidana,2380,Paraguay,Defender,20,26,True,True,False,False,9,3273.0
426480,L. Herrington,20,Australia,Defender,18,25,True,True,False,False,7,4197.0
427187,Mustafa Saadoun,1567,Iraq,Defender,24,25,True,True,False,False,4,624.0
430078,S. Kabini,1531,South Africa,Defender,21,18,True,True,False,False,7,2624.0
430835,Tyler Bindon,4673,New Zealand,Defender,20,4,True,True,False,False,7,2840.0
433272,Findlay Curtis,1108,Scotland,Attacker,19,25,True,True,False,False,8,1853.0
438688,A. Bouaddi,31,Morocco,Midfielder,18,6,True,True,False,False,6,3641.0
441269,Paul Okon-Engstler,20,Australia,Midfielder,20,24,True,True,False,False,6,3440.0
446130,M. Jurkas,1113,Bosnia & Herzegovina,Goalkeeper,29,12,True,True,False,False,2,0.0
446249,I. Mbaye,13,Senegal,Attacker,17,20,True,True,False,False,12,2023.0
453073,Akam Rahman,1567,Iraq,Defender,27,5,True,True,False,False,5,1285.0
474591,C. Inao Oulai,1501,Ivory Coast,Midfielder,19,26,True,True,False,False,7,2865.0
474630,K. Ndamane,1531,South Africa,Defender,21,3,True,True,False,False,9,2868.0
475575,Caleb Marfo Yirenkyi,1504,Ghana,Midfielder,19,3,True,True,False,False,4,3255.0
480108,B. Asare,1504,Ghana,Goalkeeper,33,16,True,True,False,False,3,526.0
482605,G. Mora,16,Mexico,Midfielder,17,19,True,True,False,False,7,2543.0
510799,M. Mbokazi,1531,South Africa,Defender,20,14,True,True,False,False,7,3001.0
513776,Y. Diomande,1501,Ivory Coast,Midfielder,19,11,True,True,False,False,5,3467.0
532759,F. Sayfiev,1568,Uzbekistan,Defender,34,4,False,False,False,False,0,0.0
532950,D. Eiri,22,Iran,Defender,21,25,False,True,False,False,1,0.0
533035,A. Nemati,22,Iran,Defender,29,19,False,False,False,False,0,0.0
533295,K. Ayari,28,Tunisia,Attacker,20,14,False,True,False,False,2,77.0
533360,R. Chikhaoui,28,Tunisia,Defender,21,24,False,True,False,False,2,0.0
533394,C. Abdelmouhib,28,Tunisia,Goalkeeper,24,1,False,True,False,False,2,278.0
535046,A. Amaimouni,31,Morocco,Midfielder,20,21,True,True,False,False,4,1574.0
535737,R. Fernandez,2380,Paraguay,Goalkeeper,37,1,False,True,False,False,1,0.0
540857,C. F. Sainte,2386,Haiti,Midfielder,23,6,False,False,False,False,0,0.0
542541,Y. Abdurisag,1569,Qatar,Attacker,26,15,True,True,False,False,4,858.0
542542,A. Al Hussain,1569,Qatar,Defender,22,25,False,True,False,False,1,31.0
542644,A. Jasim,1567,Iraq,Attacker,21,17,True,True,False,False,4,1566.0
542710,M. Abu Hasheesh,1548,Jordan,Defender,30,2,False,False,False,False,0,0.0
542768,Ibrahim Sa'deh,1548,Jordan,Midfielder,25,15,True,False,False,False,2,0.0
542822,H. Abu Al Dahab,1548,Jordan,Defender,25,4,False,False,False,False,0,0.0
543059,J. Thakri,23,Saudi Arabia,Defender,24,25,False,False,False,False,0,0.0
547307,Cho Wi-Je,17,South Korea,Defender,24,14,False,True,False,False,1,32.0
550371,T. Alaa,32,Egypt,Defender,23,24,True,True,False,False,6,980.0
550469,M. Alaa,32,Egypt,Goalkeeper,26,26,False,False,False,False,0,0.0
550547,H. Abdelkarim,32,Egypt,Attacker,17,9,True,True,False,False,3,70.0
554208,C. Martinez,11,Panama,Midfielder,28,6,False,False,False,False,0,0.0
555437,H. Sochurek,770,Czech Republic,Midfielder,17,25,True,True,False,False,3,606.0
557460,T. Fletcher,1108,Scotland,Midfielder,18,8,True,True,False,False,5,252.0
566059,R. Elloumi,28,Tunisia,Attacker,18,18,True,True,False,False,8,670.0
568556,O. Al Fakhouri,1548,Jordan,Attacker,19,11,False,False,False,False,0,0.0
573613,K. Thermoncy,2386,Haiti,Defender,20,3,True,True,False,False,5,1.0
575283,A. Azaizeh,1548,Jordan,Attacker,21,24,True,True,False,False,3,725.0
593759,Ala Al Haji,23,Saudi Arabia,Midfielder,29,27,False,False,False,False,0,0.0
601853,M. Abu Ghoush,1548,Jordan,Defender,20,18,True,True,False,False,7,45.0
626479,Z. Ismaeel,1567,Iraq,Midfielder,23,24,False,True,False,False,2,181.0
630895,Bara Ndiaye,13,Senegal,Midfielder,18,22,True,True,False,False,4,266.0
651096,M. Al Daoud,1548,Jordan,Midfielder,33,25,False,False,False,False,0,0.0
664028,A. Badawi,1548,Jordan,Defender,28,26,False,True,False,False,1,0.0
