player_id,player_name,world_cup_team_id,world_cup_team,squad_position,age,number,profile_name,season_query,season,team_id,team_name,league_id,league_name,league_country,appearances,lineups,minutes,provider_position,provider_rating
270774,J. Rangel,16,Mexico,Goalkeeper,25,1,J. Rangel,2025,2025,2278.0,Guadalajara Chivas,16,CONCACAF Champions League,World,4.0,4.0,360.0,Goalkeeper,6.675000
270774,J. Rangel,16,Mexico,Goalkeeper,25,1,J. Rangel,2025,2025,16.0,Mexico,22,CONCACAF Gold Cup,World,3.0,1.0,0.0,Goalkeeper,
270774,J. Rangel,16,Mexico,Goalkeeper,25,1,J. Rangel,2025,2025,16.0,Mexico,10,Friendlies,World,4.0,4.0,360.0,Goalkeeper,6.45
270774,J. Rangel,16,Mexico,Goalkeeper,25,1,J. Rangel,2025,2025,2278.0,Guadalajara Chivas,262,Liga MX,Mexico,33.0,33.0,3099.0,Goalkeeper,6.89
270774,J. Rangel,16,Mexico,Goalkeeper,25,1,J. Rangel,2026,2026,16.0,Mexico,1,World Cup,World,5.0,5.0,451.0,Goalkeeper,7.22
270774,J. Rangel,16,Mexico,Goalkeeper,25,1,J. Rangel,2026,2026,16.0,Mexico,10,Friendlies,World,8.0,8.0,630.0,Goalkeeper,6.85
271350,T. Muharemovic,1113,Bosnia & Herzegovina,Defender,22,4,T. Muharemović,2025,2025,1113.0,Bosnia & Herzegovina,10,Friendlies,World,,,0.0,Defender,
271350,T. Muharemovic,1113,Bosnia & Herzegovina,Defender,22,4,T. Muharemović,2025,2025,8184.0,Bosnia-Herzegovina U21,850,UEFA U21 Championship - Qualification,World,7.0,7.0,589.0,Defender,
271350,T. Muharemovic,1113,Bosnia & Herzegovina,Defender,22,4,T. Muharemović,2025,2025,488.0,Sassuolo,137,Coppa Italia,Italy,1.0,1.0,90.0,Defender,7.6
271350,T. Muharemovic,1113,Bosnia & Herzegovina,Defender,22,4,T. Muharemović,2025,2025,488.0,Sassuolo,135,Serie A,Italy,32.0,32.0,2835.0,Defender,6.86
271350,T. Muharemovic,1113,Bosnia & Herzegovina,Defender,22,4,T. Muharemović,2026,2026,1113.0,Bosnia & Herzegovina,1,World Cup,World,3.0,3.0,260.0,Defender,6.83
271444,Merchas Doski,1567,Iraq,Defender,26,23,Merchas Doski,2025,2025,1567.0,Iraq,1038,King's Cup,World,4.0,2.0,45.0,Defender,6.700000
271444,Merchas Doski,1567,Iraq,Defender,26,23,Merchas Doski,2025,2025,567.0,Plzen,3,UEFA Europa League,World,7.0,7.0,597.0,Midfielder,6.9
271444,Merchas Doski,1567,Iraq,Defender,26,23,Merchas Doski,2025,2025,567.0,Plzen,2,UEFA Champions League,World,2.0,0.0,20.0,Defender,7.5
271444,Merchas Doski,1567,Iraq,Defender,26,23,Merchas Doski,2025,2025,567.0,Plzen,345,Czech Liga,Czech-Republic,30.0,22.0,2047.0,Defender,6.95
271444,Merchas Doski,1567,Iraq,Defender,26,23,Merchas Doski,2026,2026,1567.0,Iraq,30,World Cup - Qualification Asia,World,15.0,15.0,1174.0,Defender,6.96
271444,Merchas Doski,1567,Iraq,Defender,26,23,Merchas Doski,2026,2026,1567.0,Iraq,1,World Cup,World,3.0,3.0,270.0,Defender,6.4
271444,Merchas Doski,1567,Iraq,Defender,26,23,Merchas Doski,2026,2026,1567.0,Iraq,10,Friendlies,World,1.0,1.0,61.0,Defender,7.3
271539,J. Hadjam,1532,Algeria,Defender,22,13,J. Hadjam,2025,2025,565.0,BSC Young Boys,209,Schweizer Cup,Switzerland,15.0,10.0,374.0,Defender,6.750000
271539,J. Hadjam,1532,Algeria,Defender,22,13,J. Hadjam,2025,2025,1532.0,Algeria,10,Friendlies,World,3.0,2.0,0.0,Defender,
271539,J. Hadjam,1532,Algeria,Defender,22,13,J. Hadjam,2025,2025,1532.0,Algeria,6,Africa Cup of Nations,World,2.0,1.0,42.0,Defender,6.95
271539,J. Hadjam,1532,Algeria,Defender,22,13,J. Hadjam,2025,2025,565.0,BSC Young Boys,3,UEFA Europa League,World,7.0,7.0,540.0,Defender,6.85
271539,J. Hadjam,1532,Algeria,Defender,22,13,J. Hadjam,2025,2025,565.0,BSC Young Boys,207,Super League,Switzerland,20.0,14.0,1236.0,Defender,7.17
271539,J. Hadjam,1532,Algeria,Defender,22,13,J. Hadjam,2026,2026,1532.0,Algeria,1,World Cup,World,3.0,1.0,116.0,Defender,6.77
271539,J. Hadjam,1532,Algeria,Defender,22,13,J. Hadjam,2026,2026,1532.0,Algeria,10,Friendlies,World,2.0,0.0,49.0,Defender,6.7
274300,M. Akliouche,2,France,Midfielder,23,25,M. Akliouche,2025,2025,91.0,Monaco,667,Friendlies Clubs,World,1.0,1.0,90.0,Midfielder,5.900000
274300,M. Akliouche,2,France,Midfielder,23,25,M. Akliouche,2025,2025,8194.0,France U21,850,UEFA U21 Championship - Qualification,World,8.0,5.0,508.0,Midfielder,
274300,M. Akliouche,2,France,Midfielder,23,25,M. Akliouche,2025,2025,91.0,Monaco,66,Coupe de France,France,2.0,2.0,180.0,Midfielder,7.25
274300,M. Akliouche,2,France,Midfielder,23,25,M. Akliouche,2025,2025,91.0,Monaco,61,Ligue 1,France,31.0,28.0,2410.0,Midfielder,7.04
274300,M. Akliouche,2,France,Midfielder,23,25,M. Akliouche,2025,2025,91.0,Monaco,2,UEFA Champions League,World,10.0,10.0,835.0,Midfielder,6.85
274300,M. Akliouche,2,France,Midfielder,23,25,M. Akliouche,2026,2026,2.0,France,1,World Cup,World,1.0,0.0,10.0,Midfielder,6.3
274300,M. Akliouche,2,France,Midfielder,23,25,M. Akliouche,2026,2026,2.0,France,10,Friendlies,World,4.0,1.0,124.0,Midfielder,6.93
275170,Danilo Santos,6,Brazil,Midfielder,24,18,Danilo Santos,2025,2025,120.0,Botafogo,71,Serie A,Brazil,12.0,10.0,741.0,Midfielder,7.008333
275170,Danilo Santos,6,Brazil,Midfielder,24,18,Danilo Santos,2025,2025,120.0,Botafogo,73,Copa Do Brasil,Brazil,2.0,,0.0,Midfielder,
275170,Danilo Santos,6,Brazil,Midfielder,24,18,Danilo Santos,2025,2025,120.0,Botafogo,13,CONMEBOL Libertadores,World,1.0,1.0,71.0,Midfielder,6.900000
275170,Danilo Santos,6,Brazil,Midfielder,24,18,Danilo Santos,2026,2026,120.0,Botafogo,624,Carioca - 1,Brazil,6.0,5.0,437.0,Midfielder,6.7
275170,Danilo Santos,6,Brazil,Midfielder,24,18,Danilo Santos,2026,2026,120.0,Botafogo,851,Carioca A2,Brazil,5.0,,0.0,Midfielder,
275170,Danilo Santos,6,Brazil,Midfielder,24,18,Danilo Santos,2026,2026,120.0,Botafogo,73,Copa Do Brasil,Brazil,2.0,2.0,180.0,Midfielder,7.150000
275170,Danilo Santos,6,Brazil,Midfielder,24,18,Danilo Santos,2026,2026,120.0,Botafogo,11,CONMEBOL Sudamericana,World,3.0,3.0,213.0,Midfielder,7.566666
275170,Danilo Santos,6,Brazil,Midfielder,24,18,Danilo Santos,2026,2026,120.0,Botafogo,13,CONMEBOL Libertadores,World,3.0,3.0,270.0,Midfielder,7.566666
275170,Danilo Santos,6,Brazil,Midfielder,24,18,Danilo Santos,2026,2026,6.0,Brazil,1,World Cup,World,4.0,0.0,43.0,Midfielder,6.77
275170,Danilo Santos,6,Brazil,Midfielder,24,18,Danilo Santos,2026,2026,6.0,Brazil,10,Friendlies,World,4.0,1.0,112.0,Midfielder,7.17
275170,Danilo Santos,6,Brazil,Midfielder,24,18,Danilo Santos,2026,2026,120.0,Botafogo,71,Serie A,Brazil,12.0,12.0,1071.0,Midfielder,7.4
275367,W. Paugain,2386,Haiti,Defender,24,24,W. Paugain,2025,2025,2386.0,Haiti,22,CONCACAF Gold Cup,World,2.0,0.0,22.0,Defender,7.90
275367,W. Paugain,2386,Haiti,Defender,24,24,W. Paugain,2025,2025,2386.0,Haiti,10,Friendlies,World,,,0.0,Defender,
275367,W. Paugain,2386,Haiti,Defender,24,24,W. Paugain,2025,2025,600.0,Zulte Waregem,144,Jupiler Pro League,Belgium,24.0,15.0,1298.0,Defender,6.82
275367,W. Paugain,2386,Haiti,Defender,24,24,W. Paugain,2026,2026,2386.0,Haiti,31,World Cup - Qualification CONCACAF,World,1.0,0.0,50.0,Defender,6.3
275367,W. Paugain,2386,Haiti,Defender,24,24,W. Paugain,2026,2026,2386.0,Haiti,1,World Cup,World,0.0,0.0,0.0,Defender,
275367,W. Paugain,2386,Haiti,Defender,24,24,W. Paugain,2026,2026,2386.0,Haiti,10,Friendlies,World,4.0,0.0,35.0,Defender,6.2
275651,A. Bonny,1501,Ivory Coast,Attacker,22,9,A. Bonny,2025,2025,505.0,Inter,667,Friendlies Clubs,World,1.0,1.0,3.0,Attacker,
275651,A. Bonny,1501,Ivory Coast,Attacker,22,9,A. Bonny,2025,2025,505.0,Inter,547,Super Cup,Italy,1.0,1.0,96.0,Attacker,6.2
275651,A. Bonny,1501,Ivory Coast,Attacker,22,9,A. Bonny,2025,2025,505.0,Inter,137,Coppa Italia,Italy,4.0,2.0,179.0,Attacker,6.83
275651,A. Bonny,1501,Ivory Coast,Attacker,22,9,A. Bonny,2025,2025,505.0,Inter,135,Serie A,Italy,33.0,10.0,1156.0,Attacker,6.76
275651,A. Bonny,1501,Ivory Coast,Attacker,22,9,A. Bonny,2025,2025,505.0,Inter,2,UEFA Champions League,World,10.0,2.0,289.0,Attacker,6.67
275651,A. Bonny,1501,Ivory Coast,Attacker,22,9,A. Bonny,2026,2026,1501.0,Ivory Coast,1,World Cup,World,4.0,3.0,236.0,Attacker,6.45
275651,A. Bonny,1501,Ivory Coast,Attacker,22,9,A. Bonny,2026,2026,1501.0,Ivory Coast,10,Friendlies,World,1.0,0.0,22.0,Attacker,6.3
276184,M. Sarr,13,Senegal,Defender,20,2,M. Sarr,2025,2025,10287.0,France U20,914,Tournoi Maurice Revello,World,,,0.0,Defender,
276184,M. Sarr,13,Senegal,Defender,20,2,M. Sarr,2025,2025,8194.0,France U21,850,UEFA U21 Championship - Qualification,World,0.0,0.0,0.0,Defender,
276184,M. Sarr,13,Senegal,Defender,20,2,M. Sarr,2025,2025,10334.0,France U19,893,UEFA U19 Championship - Qualification,World,0.0,0.0,0.0,Defender,
276184,M. Sarr,13,Senegal,Defender,20,2,M. Sarr,2025,2025,13.0,Senegal,10,Friendlies,World,1.0,1.0,0.0,Defender,
276184,M. Sarr,13,Senegal,Defender,20,2,M. Sarr,2025,2025,13.0,Senegal,6,Africa Cup of Nations,World,3.0,1.0,201.0,Defender,7.1
276184,M. Sarr,13,Senegal,Defender,20,2,M. Sarr,2025,2025,49.0,Chelsea,45,FA Cup,England,2.0,2.0,148.0,Defender,7.4
276184,M. Sarr,13,Senegal,Defender,20,2,M. Sarr,2025,2025,49.0,Chelsea,39,Premier League,England,3.0,1.0,107.0,Defender,6.3
276184,M. Sarr,13,Senegal,Defender,20,2,M. Sarr,2025,2025,95.0,Strasbourg,848,UEFA Europa Conference League,World,2.0,2.0,278.0,Defender,6.97
276184,M. Sarr,13,Senegal,Defender,20,2,M. Sarr,2025,2025,95.0,Strasbourg,61,Ligue 1,France,15.0,15.0,1305.0,Defender,6.79
276184,M. Sarr,13,Senegal,Defender,20,2,M. Sarr,2025,2025,49.0,Chelsea,2,UEFA Champions League,World,1.0,1.0,45.0,Defender,5.6
276184,M. Sarr,13,Senegal,Defender,20,2,M. Sarr,2026,2026,13.0,Senegal,1,World Cup,World,0.0,0.0,0.0,Defender,
276184,M. Sarr,13,Senegal,Defender,20,2,M. Sarr,2026,2026,13.0,Senegal,10,Friendlies,World,4.0,4.0,161.0,Defender,6.7
276670,F. Chaïbi,1532,Algeria,Midfielder,23,10,F. Chaïbi,2025,2025,1532.0,Algeria,10,Friendlies,World,2.0,0.0,11.0,Midfielder,6.3
276670,F. Chaïbi,1532,Algeria,Midfielder,23,10,F. Chaïbi,2025,2025,1532.0,Algeria,6,Africa Cup of Nations,World,5.0,4.0,344.0,Midfielder,6.8
276670,F. Chaïbi,1532,Algeria,Midfielder,23,10,F. Chaïbi,2025,2025,169.0,Eintracht Frankfurt,81,DFB Pokal,Germany,2.0,2.0,214.0,Midfielder,6.3
276670,F. Chaïbi,1532,Algeria,Midfielder,23,10,F. Chaïbi,2025,2025,169.0,Eintracht Frankfurt,78,Bundesliga,Germany,28.0,21.0,1797.0,Midfielder,6.83
276670,F. Chaïbi,1532,Algeria,Midfielder,23,10,F. Chaïbi,2025,2025,169.0,Eintracht Frankfurt,2,UEFA Champions League,World,8.0,5.0,498.0,Midfielder,6.54
276670,F. Chaïbi,1532,Algeria,Midfielder,23,10,F. Chaïbi,2026,2026,1532.0,Algeria,1,World Cup,World,4.0,4.0,360.0,Attacker,6.43
276670,F. Chaïbi,1532,Algeria,Midfielder,23,10,F. Chaïbi,2026,2026,1532.0,Algeria,10,Friendlies,World,3.0,1.0,129.0,Midfielder,6.8
277003,N. El Aynaoui,31,Morocco,Midfielder,24,24,N. El Aynaoui,2025,2025,116.0,Lens,667,Friendlies Clubs,World,25.0,20.0,1606.0,Midfielder,7.129166
277003,N. El Aynaoui,31,Morocco,Midfielder,24,24,N. El Aynaoui,2025,2025,31.0,Morocco,6,Africa Cup of Nations,World,7.0,7.0,690.0,Midfielder,6.828571
277003,N. El Aynaoui,31,Morocco,Midfielder,24,24,N. El Aynaoui,2025,2025,31.0,Morocco,10,Friendlies,World,1.0,1.0,90.0,Midfielder,8.300000
277003,N. El Aynaoui,31,Morocco,Midfielder,24,24,N. El Aynaoui,2025,2025,497.0,AS Roma,3,UEFA Europa League,World,9.0,8.0,712.0,Midfielder,7
277003,N. El Aynaoui,31,Morocco,Midfielder,24,24,N. El Aynaoui,2025,2025,497.0,AS Roma,135,Serie A,Italy,25.0,8.0,1003.0,Midfielder,6.7
277003,N. El Aynaoui,31,Morocco,Midfielder,24,24,N. El Aynaoui,2026,2026,31.0,Morocco,1,World Cup,World,6.0,6.0,563.0,Midfielder,6.88
277003,N. El Aynaoui,31,Morocco,Midfielder,24,24,N. El Aynaoui,2026,2026,31.0,Morocco,10,Friendlies,World,3.0,3.0,244.0,Midfielder,7.37
277046,M. Koné,1501,Ivory Coast,Goalkeeper,23,16,M. Koné,2025,2025,1501.0,Ivory Coast,10,Friendlies,World,0.0,0.0,0.0,Goalkeeper,
277046,M. Koné,1501,Ivory Coast,Goalkeeper,23,16,M. Koné,2025,2025,1501.0,Ivory Coast,6,Africa Cup of Nations,World,0.0,0.0,0.0,Goalkeeper,
277046,M. Koné,1501,Ivory Coast,Goalkeeper,23,16,M. Koné,2025,2025,736.0,Charleroi,144,Jupiler Pro League,Belgium,19.0,19.0,1710.0,Goalkeeper,7.18
277046,M. Koné,1501,Ivory Coast,Goalkeeper,23,16,M. Koné,2026,2026,1501.0,Ivory Coast,1,World Cup,World,0.0,0.0,0.0,Goalkeeper,
277046,M. Koné,1501,Ivory Coast,Goalkeeper,23,16,M. Koné,2026,2026,1501.0,Ivory Coast,10,Friendlies,World,0.0,0.0,0.0,Goalkeeper,
277930,T. Aasgaard,1090,Norway,Midfielder,23,19,T. Aasgaard,2025,2025,257.0,Rangers,185,League Cup,Scotland,1.0,1.0,32.0,Midfielder,6.300000
277930,T. Aasgaard,1090,Norway,Midfielder,23,19,T. Aasgaard,2025,2025,8214.0,Norway U21,850,UEFA U21 Championship - Qualification,World,7.0,3.0,310.0,Midfielder,
277930,T. Aasgaard,1090,Norway,Midfielder,23,19,T. Aasgaard,2025,2025,1090.0,Norway,10,Friendlies,World,2.0,1.0,111.0,Midfielder,6.8
277930,T. Aasgaard,1090,Norway,Midfielder,23,19,T. Aasgaard,2025,2025,257.0,Rangers,3,UEFA Europa League,World,8.0,4.0,416.0,Midfielder,6.58
277930,T. Aasgaard,1090,Norway,Midfielder,23,19,T. Aasgaard,2025,2025,257.0,Rangers,179,Premiership,Scotland,33.0,21.0,1828.0,Attacker,7.02
277930,T. Aasgaard,1090,Norway,Midfielder,23,19,T. Aasgaard,2025,2025,257.0,Rangers,2,UEFA Champions League,World,2.0,1.0,75.0,Midfielder,6.7
277930,T. Aasgaard,1090,Norway,Midfielder,23,19,T. Aasgaard,2026,2026,1090.0,Norway,1,World Cup,World,1.0,1.0,90.0,Midfielder,7.9
277930,T. Aasgaard,1090,Norway,Midfielder,23,19,T. Aasgaard,2026,2026,1090.0,Norway,10,Friendlies,World,2.0,0.0,46.0,Midfielder,6.5
278133,Oscar Bobb,1090,Norway,Attacker,22,22,Oscar Bobb,2025,2025,50.0,Manchester City,15,FIFA Club World Cup,World,3.0,1.0,30.0,Midfielder,6.200000
278133,Oscar Bobb,1090,Norway,Attacker,22,22,Oscar Bobb,2025,2025,50.0,Manchester City,667,Friendlies Clubs,World,3.0,1.0,30.0,Midfielder,6.200000
278133,Oscar Bobb,1090,Norway,Attacker,22,22,Oscar Bobb,2025,2025,8214.0,Norway U21,850,UEFA U21 Championship - Qualification,World,2.0,2.0,164.0,Midfielder,
278133,Oscar Bobb,1090,Norway,Attacker,22,22,Oscar Bobb,2025,2025,1090.0,Norway,10,Friendlies,World,2.0,2.0,182.0,Attacker,7.05
278133,Oscar Bobb,1090,Norway,Attacker,22,22,Oscar Bobb,2025,2025,50.0,Manchester City,48,League Cup,England,3.0,3.0,199.0,Midfielder,6.5
278133,Oscar Bobb,1090,Norway,Attacker,22,22,Oscar Bobb,2025,2025,36.0,Fulham,45,FA Cup,England,2.0,2.0,176.0,Midfielder,6.75
278133,Oscar Bobb,1090,Norway,Attacker,22,22,Oscar Bobb,2025,2025,50.0,Manchester City,39,Premier League,England,9.0,5.0,472.0,Attacker,6.88
278133,Oscar Bobb,1090,Norway,Attacker,22,22,Oscar Bobb,2025,2025,36.0,Fulham,39,Premier League,England,14.0,6.0,578.0,Midfielder,6.75
278133,Oscar Bobb,1090,Norway,Attacker,22,22,Oscar Bobb,2025,2025,50.0,Manchester City,2,UEFA Champions League,World,3.0,1.0,73.0,Midfielder,6.9
278133,Oscar Bobb,1090,Norway,Attacker,22,22,Oscar Bobb,2026,2026,1090.0,Norway,1,World Cup,World,6.0,1.0,233.0,Midfielder,6.75
278133,Oscar Bobb,1090,Norway,Attacker,22,22,Oscar Bobb,2026,2026,1090.0,Norway,10,Friendlies,World,4.0,2.0,191.0,Midfielder,6.95
278370,D. Gómez,2380,Paraguay,Midfielder,22,8,D. Gómez,2025,2025,9568.0,Inter Miami,253,Major League Soccer,USA,,,0.0,Midfielder,
278370,D. Gómez,2380,Paraguay,Midfielder,22,8,D. Gómez,2025,2025,2380.0,Paraguay,10,Friendlies,World,4.0,4.0,247.0,Midfielder,7.03
278370,D. Gómez,2380,Paraguay,Midfielder,22,8,D. Gómez,2025,2025,51.0,Brighton,48,League Cup,England,3.0,3.0,209.0,Midfielder,7.93
278370,D. Gómez,2380,Paraguay,Midfielder,22,8,D. Gómez,2025,2025,51.0,Brighton,45,FA Cup,England,2.0,2.0,139.0,Midfielder,6.2
278370,D. Gómez,2380,Paraguay,Midfielder,22,8,D. Gómez,2025,2025,51.0,Brighton,39,Premier League,England,32.0,26.0,2137.0,Midfielder,6.74
278370,D. Gómez,2380,Paraguay,Midfielder,22,8,D. Gómez,2026,2026,2380.0,Paraguay,34,World Cup - Qualification South America,World,13.0,12.0,896.0,Midfielder,7.13
278370,D. Gómez,2380,Paraguay,Midfielder,22,8,D. Gómez,2026,2026,2380.0,Paraguay,1,World Cup,World,4.0,4.0,307.0,Midfielder,6.35
278370,D. Gómez,2380,Paraguay,Midfielder,22,8,D. Gómez,2026,2026,2380.0,Paraguay,10,Friendlies,World,3.0,3.0,90.0,Midfielder,6.3
278898,C. Riad,31,Morocco,Defender,22,18,C. Riad,2025,2025,52.0,Crystal Palace,39,Premier League,England,9.0,6.0,554.0,Defender,6.57
278898,C. Riad,31,Morocco,Defender,22,18,C. Riad,2025,2025,52.0,Crystal Palace,848,UEFA Europa Conference League,World,3.0,2.0,226.0,Defender,6.57
278898,C. Riad,31,Morocco,Defender,22,18,C. Riad,2026,2026,31.0,Morocco,1,World Cup,World,4.0,4.0,345.0,Defender,6.75
278898,C. Riad,31,Morocco,Defender,22,18,C. Riad,2026,2026,31.0,Morocco,10,Friendlies,World,3.0,2.0,200.0,Defender,7
279482,B. Cipenga,1508,Congo DR,Attacker,27,9,B. Cipenga,2025,2025,1508.0,Congo DR,6,Africa Cup of Nations,World,2.0,0.0,24.0,Attacker,6.4
279482,B. Cipenga,1508,Congo DR,Attacker,27,9,B. Cipenga,2025,2025,5254.0,Castellón,141,Segunda División,Spain,30.0,24.0,2250.0,Midfielder,7.15
279482,B. Cipenga,1508,Congo DR,Attacker,27,9,B. Cipenga,2026,2026,1508.0,Congo DR,37,World Cup - Qualification Intercontinental Play-offs,World,1.0,0.0,30.0,Attacker,6.9
279482,B. Cipenga,1508,Congo DR,Attacker,27,9,B. Cipenga,2026,2026,1508.0,Congo DR,1,World Cup,World,2.0,2.0,148.0,Attacker,6.65
279482,B. Cipenga,1508,Congo DR,Attacker,27,9,B. Cipenga,2026,2026,1508.0,Congo DR,10,Friendlies,World,1.0,0.0,32.0,Attacker,6.5
280074,N. Brown,25,Germany,Defender,22,18,N. Brown,2025,2025,8196.0,Germany U21,38,UEFA U21 Championship,World,5.0,5.0,386.0,Defender,7.150000
280074,N. Brown,25,Germany,Defender,22,18,N. Brown,2025,2025,8196.0,Germany U21,850,UEFA U21 Championship - Qualification,World,4.0,3.0,314.0,Defender,
280074,N. Brown,25,Germany,Defender,22,18,N. Brown,2025,2025,169.0,Eintracht Frankfurt,81,DFB Pokal,Germany,1.0,1.0,120.0,Midfielder,8.3
280074,N. Brown,25,Germany,Defender,22,18,N. Brown,2025,2025,169.0,Eintracht Frankfurt,78,Bundesliga,Germany,33.0,29.0,2658.0,Defender,6.77
280074,N. Brown,25,Germany,Defender,22,18,N. Brown,2025,2025,169.0,Eintracht Frankfurt,2,UEFA Champions League,World,8.0,8.0,682.0,Defender,6.89
280074,N. Brown,25,Germany,Defender,22,18,N. Brown,2026,2026,25.0,Germany,1,World Cup,World,3.0,3.0,283.0,Defender,7.43
280074,N. Brown,25,Germany,Defender,22,18,N. Brown,2026,2026,25.0,Germany,10,Friendlies,World,3.0,3.0,212.0,Defender,7.03
280358,J. Castrop,17,South Korea,Midfielder,22,23,J. Castrop,2025,2025,8196.0,Germany U21,850,UEFA U21 Championship - Qualification,World,1.0,0.0,4.0,Midfielder,
280358,J. Castrop,17,South Korea,Midfielder,22,23,J. Castrop,2025,2025,17.0,South Korea,10,Friendlies,World,5.0,2.0,178.0,Midfielder,6.44
280358,J. Castrop,17,South Korea,Midfielder,22,23,J. Castrop,2025,2025,163.0,Borussia Mönchengladbach,81,DFB Pokal,Germany,2.0,0.0,25.0,Midfielder,6.4
280358,J. Castrop,17,South Korea,Midfielder,22,23,J. Castrop,2025,2025,163.0,Borussia Mönchengladbach,78,Bundesliga,Germany,26.0,20.0,1599.0,Midfielder,6.69
280358,J. Castrop,17,South Korea,Midfielder,22,23,J. Castrop,2026,2026,17.0,South Korea,1,World Cup,World,1.0,0.0,45.0,Midfielder,6.7
280358,J. Castrop,17,South Korea,Midfielder,22,23,J. Castrop,2026,2026,17.0,South Korea,10,Friendlies,World,2.0,1.0,89.0,Midfielder,6.8
280695,A. Minda,2382,Ecuador,Midfielder,22,14,A. Minda,2025,2025,2382.0,Ecuador,10,Friendlies,World,2.0,1.0,55.0,Attacker,6.8
280695,A. Minda,2382,Ecuador,Midfielder,22,14,A. Minda,2025,2025,741.0,Cercle Brugge,144,Jupiler Pro League,Belgium,17.0,11.0,974.0,Attacker,6.85
280695,A. Minda,2382,Ecuador,Midfielder,22,14,A. Minda,2026,2026,2382.0,Ecuador,34,World Cup - Qualification South America,World,8.0,4.0,323.0,Attacker,6.71
280695,A. Minda,2382,Ecuador,Midfielder,22,14,A. Minda,2026,2026,1062.0,Atletico-MG,73,Copa Do Brasil,Brazil,2.0,1.0,68.0,Attacker,6.3
280695,A. Minda,2382,Ecuador,Midfielder,22,14,A. Minda,2026,2026,1062.0,Atletico-MG,11,CONMEBOL Sudamericana,World,4.0,3.0,246.0,Attacker,7.13
280695,A. Minda,2382,Ecuador,Midfielder,22,14,A. Minda,2026,2026,2382.0,Ecuador,1,World Cup,World,1.0,1.0,56.0,Midfielder,6.3
280695,A. Minda,2382,Ecuador,Midfielder,22,14,A. Minda,2026,2026,2382.0,Ecuador,10,Friendlies,World,2.0,2.0,117.0,Attacker,7.25
280695,A. Minda,2382,Ecuador,Midfielder,22,14,A. Minda,2026,2026,1062.0,Atletico-MG,71,Serie A,Brazil,9.0,3.0,382.0,Attacker,6.9
282065,Youssef Amyn,1567,Iraq,Attacker,22,7,Youssef Amyn,2025,2025,1567.0,Iraq,1038,King's Cup,World,32.0,23.0,1784.0,Attacker,6.753571
282065,Youssef Amyn,1567,Iraq,Attacker,22,7,Youssef Amyn,2025,2025,614.0,AEK Larnaca,318,1. Division,Cyprus,14.0,7.0,129.0,Midfielder,6.8
282065,Youssef Amyn,1567,Iraq,Attacker,22,7,Youssef Amyn,2026,2026,1567.0,Iraq,30,World Cup - Qualification Asia,World,16.0,8.0,701.0,Attacker,6.81
282065,Youssef Amyn,1567,Iraq,Attacker,22,7,Youssef Amyn,2026,2026,1567.0,Iraq,1,World Cup,World,1.0,0.0,30.0,Attacker,6.3
282065,Youssef Amyn,1567,Iraq,Attacker,22,7,Youssef Amyn,2026,2026,1567.0,Iraq,10,Friendlies,World,2.0,0.0,18.0,Attacker,6.7
283058,N. Jackson,13,Senegal,Attacker,24,11,N. Jackson,2025,2025,49.0,Chelsea,15,FIFA Club World Cup,World,5.0,4.0,98.0,Attacker,6.166666
283058,N. Jackson,13,Senegal,Attacker,24,11,N. Jackson,2025,2025,13.0,Senegal,10,Friendlies,World,3.0,2.0,123.0,Attacker,6.95
283058,N. Jackson,13,Senegal,Attacker,24,11,N. Jackson,2025,2025,13.0,Senegal,6,Africa Cup of Nations,World,5.0,5.0,386.0,Attacker,6.78
283058,N. Jackson,13,Senegal,Attacker,24,11,N. Jackson,2025,2025,157.0,Bayern München,81,DFB Pokal,Germany,1.0,0.0,8.0,Attacker,6.3
283058,N. Jackson,13,Senegal,Attacker,24,11,N. Jackson,2025,2025,157.0,Bayern München,78,Bundesliga,Germany,23.0,12.0,1037.0,Attacker,6.77
283058,N. Jackson,13,Senegal,Attacker,24,11,N. Jackson,2025,2025,157.0,Bayern München,2,UEFA Champions League,World,10.0,3.0,313.0,Attacker,7.14
283058,N. Jackson,13,Senegal,Attacker,24,11,N. Jackson,2026,2026,13.0,Senegal,1,World Cup,World,4.0,2.0,233.0,Attacker,6.5
283058,N. Jackson,13,Senegal,Attacker,24,11,N. Jackson,2026,2026,13.0,Senegal,10,Friendlies,World,3.0,2.0,126.0,Attacker,6.75
283174,Mohamed Al Manai,1569,Qatar,Midfielder,22,26,Mohamed Al Manai,2025,2025,1569.0,Qatar,10,Friendlies,World,2.0,0.0,28.0,Midfielder,6.7
283174,Mohamed Al Manai,1569,Qatar,Midfielder,22,26,Mohamed Al Manai,2025,2025,2916.0,Al Shamal,305,Stars League,Qatar,19.0,18.0,851.0,Midfielder,6.96
283174,Mohamed Al Manai,1569,Qatar,Midfielder,22,26,Mohamed Al Manai,2026,2026,1569.0,Qatar,30,World Cup - Qualification Asia,World,3.0,2.0,180.0,Midfielder,6.23
283174,Mohamed Al Manai,1569,Qatar,Midfielder,22,26,Mohamed Al Manai,2026,2026,1569.0,Qatar,1,World Cup,World,3.0,0.0,67.0,Midfielder,6.17
283174,Mohamed Al Manai,1569,Qatar,Midfielder,22,26,Mohamed Al Manai,2026,2026,1569.0,Qatar,10,Friendlies,World,2.0,0.0,39.0,Midfielder,6.7
