player_id,player_name,detailed_fixtures,detailed_minutes,current_window_fixtures,pre_world_cup_fixtures,provider_position_rate,passes_rate,has_lineup_evidence,world_cup_team,squad_position,reported_minutes,benchmark_precheck
194536,Robin Roefs,37,3360.0,37,37,1.0,1.0,True,Netherlands,Goalkeeper,3692.0,True
194645,Shurandy Sambo,12,845.0,12,11,1.0,1.0,True,Curaçao,Defender,2316.0,True
195104,Richard Ríos,55,4369.0,48,50,1.0,1.0,True,Colombia,Midfielder,7516.0,True
195107,Damián Bobadilla,14,897.0,13,10,1.0,1.0,True,Paraguay,Midfielder,6047.0,True
195992,Juan Cáceres,11,924.0,10,6,1.0,1.0,True,Paraguay,Defender,4008.0,True
196156,Igor Thiago,41,3502.0,41,40,1.0,1.0,True,Brazil,Attacker,3626.0,True
196187,Alidu Seidu,23,1320.0,23,22,1.0,1.0,True,Ghana,Defender,1623.0,False
196298,Ramón Sosa,60,2865.0,59,59,1.0,1.0,True,Paraguay,Attacker,3863.0,True
197933,Ahmed Basil,5,405.0,5,3,1.0,1.0,True,Iraq,Goalkeeper,990.0,False
197985,Young-woo Seol,12,1085.0,12,9,1.0,1.0,True,South Korea,Midfielder,5624.0,True
198347,Anthony Valencia,4,221.0,4,4,1.0,1.0,True,Ecuador,Attacker,1526.0,False
198352,Mohamed Touré,18,1014.0,18,15,1.0,1.0,True,Australia,Attacker,2387.0,True
198654,Daniel Svensson,53,4009.0,48,50,1.0,1.0,True,Sweden,Defender,4716.0,True
199143,Yuito Suzuki,40,2864.0,40,39,1.0,1.0,True,Japan,Midfielder,3201.0,True
199310,Anis Ben Slimane,28,1607.0,28,25,1.0,1.0,True,Tunisia,Attacker,1775.0,False
199578,Zion Suzuki,17,1530.0,17,13,1.0,1.0,True,Japan,Goalkeeper,3780.0,True
199767,Steve Kapuadi,2,180.0,2,0,1.0,1.0,True,Congo DR,Defender,3066.0,True
199837,Kamaldeen Sulemana,39,1489.0,39,37,1.0,1.0,True,Ghana,Midfielder,1736.0,False
200139,Mohamed Amoura,30,2002.0,30,29,1.0,1.0,True,Algeria,Attacker,2557.0,True
200981,Jassem Gaber Abdulsallam,4,237.0,4,1,1.0,1.0,True,Qatar,Midfielder,1344.0,False
201354,Evidence Makgopa,31,1341.0,31,27,1.0,1.0,True,South Africa,Attacker,1763.0,False
201713,Sebastian Berhalter,34,2766.0,27,29,1.0,1.0,True,USA,Midfielder,5776.0,True
202381,Moteb Al-Harbi,44,2601.0,39,41,1.0,0.9772727272727273,True,Saudi Arabia,Defender,3373.0,True
202696,Igor Matanović,52,2726.0,52,49,1.0,1.0,True,Croatia,Attacker,2901.0,True
203224,Florian Wirtz,53,3865.0,53,49,1.0,1.0,True,Germany,Attacker,4254.0,True
204043,Arthur Theate,36,3210.0,36,33,1.0,1.0,True,Belgium,Defender,3318.0,True
210165,Finn Surman,9,817.0,9,6,1.0,1.0,True,New Zealand,Defender,5496.0,True
212233,Brian Gutierrez,34,1947.0,32,30,1.0,1.0,True,Mexico,Midfielder,3946.0,True
213980,Nizar Mahmoud Al-Rashdan,7,580.0,7,4,1.0,1.0,True,Jordan,Midfielder,2525.0,True
214463,İsmail Yüksek,44,2686.0,44,42,1.0,1.0,True,Türkiye,Midfielder,2772.0,True
221605,Florian Wiegele,27,2446.0,27,27,1.0,1.0,True,Austria,Goalkeeper,2495.0,True
226765,Elliot Stroud,4,167.0,4,0,1.0,1.0,True,Sweden,Defender,3362.0,True
237050,Ji-sung Eom,35,1888.0,35,33,1.0,1.0,True,South Korea,Attacker,2942.0,True
237078,Pedro Vite,42,3414.0,36,38,1.0,1.0,True,Ecuador,Midfielder,6797.0,True
237129,Pape Matar Sarr,40,2367.0,40,38,1.0,0.975,True,Senegal,Midfielder,2461.0,True
237218,Han-Beom Lee,35,2586.0,35,32,1.0,1.0,True,South Korea,Defender,3692.0,True
237220,Lee Tae-seok,2,114.0,2,0,1.0,1.0,True,South Korea,Midfielder,4126.0,True
260865,Marco Pašalić,13,899.0,13,10,1.0,1.0,True,Croatia,Midfielder,3746.0,True
263228,Parfait Guiagon,18,1253.0,18,18,1.0,1.0,True,Ivory Coast,Midfielder,2695.0,True
263482,Nuno Mendes,46,3391.0,46,41,1.0,1.0,True,Portugal,Defender,3471.0,True
263676,Abbosbek Fayzullaev,23,1340.0,23,20,1.0,0.9565217391304348,True,Uzbekistan,Attacker,2361.0,True
264094,Benjamin Tahirović,14,776.0,14,10,1.0,1.0,True,Bosnia & Herzegovina,Midfielder,1867.0,True
265444,Sondre Klingen Langås,11,810.0,11,10,1.0,1.0,True,Norway,Defender,2707.0,True
265448,Marko Farji,6,329.0,6,4,1.0,1.0,True,Iraq,Midfielder,2944.0,True
265556,Telmo Arcanjo,10,325.0,10,8,1.0,1.0,True,Cape Verde Islands,Midfielder,1574.0,False
265595,Gonçalo Inácio,44,3802.0,44,44,1.0,1.0,True,Portugal,Defender,3935.0,True
265782,David Möller Wolfe,31,1770.0,31,26,1.0,0.9032258064516129,True,Norway,Defender,2408.0,True
265785,Luiz Henrique,6,382.0,6,5,1.0,1.0,True,Brazil,Attacker,2593.0,True
265820,Yasin Ayari,36,2377.0,36,32,1.0,1.0,True,Sweden,Midfielder,3301.0,True
266345,Erik Lira,36,2944.0,33,32,1.0,0.9722222222222222,True,Mexico,Midfielder,5966.0,True
266606,Chris Brady,17,1539.0,16,17,1.0,1.0,True,USA,Goalkeeper,3964.0,True
268710,Jayden Adams,35,2237.0,35,32,1.0,1.0,True,South Africa,Midfielder,3652.0,True
269172,Ziyad Aljohani,40,2434.0,36,40,1.0,1.0,True,Saudi Arabia,Midfielder,2697.0,True
269174,Mostafa Shobeir,26,2291.0,26,21,1.0,1.0,True,Egypt,Goalkeeper,2572.0,True
269349,Lukáš Horníček,42,3770.0,42,42,1.0,1.0,True,Czech Republic,Goalkeeper,4850.0,True
269621,Hossam Abdelmaguid,13,1057.0,13,11,1.0,1.0,True,Egypt,Defender,3782.0,True
270774,Raúl Rangel,40,3640.0,40,35,1.0,1.0,True,Mexico,Goalkeeper,5084.0,True
271350,Tarik Muharemović,32,2825.0,32,29,1.0,1.0,True,Bosnia & Herzegovina,Defender,3774.0,True
271444,Merchas Doski,45,3294.0,45,42,1.0,1.0,True,Iraq,Defender,4214.0,True
271539,Jaouen Hadjam,30,1844.0,30,27,1.0,1.0,True,Algeria,Defender,2357.0,True
274300,Maghnes Akliouche,44,3435.0,44,43,1.0,1.0,True,France,Midfielder,4157.0,True
275170,Danilo,9,380.0,9,5,1.0,1.0,True,Brazil,Midfielder,3138.0,True
275367,Wilguens Paugain,5,212.0,3,5,1.0,1.0,True,Haiti,Defender,1405.0,False
275651,Ange-Yoan Bonny,52,1950.0,52,48,1.0,1.0,True,Ivory Coast,Attacker,1981.0,True
276184,Mamadou Sarr,27,2084.0,27,27,1.0,1.0,True,Senegal,Defender,2245.0,True
276670,Farès Chaïbi,47,3213.0,47,43,1.0,1.0,True,Algeria,Midfielder,3353.0,True
277003,Neil El Aynaoui,47,2961.0,47,41,1.0,1.0,True,Morocco,Midfielder,4908.0,True
277046,Mohamed Koné,8,720.0,8,8,1.0,1.0,True,Ivory Coast,Goalkeeper,1710.0,False
277930,Thelo Aasgaard,20,1010.0,20,19,1.0,1.0,True,Norway,Midfielder,2908.0,True
278133,Oscar Bobb,39,1790.0,37,33,1.0,1.0,True,Norway,Attacker,2328.0,True
278370,Diego Gómez,44,3020.0,43,40,1.0,1.0,True,Paraguay,Midfielder,4025.0,True
278898,Chadi Riad,16,1125.0,16,12,1.0,1.0,True,Morocco,Defender,1325.0,False
279482,Brian Cipenga,5,202.0,5,3,1.0,1.0,True,Congo DR,Attacker,2484.0,True
280074,Nathaniel Brown,45,3743.0,45,42,1.0,1.0,True,Germany,Defender,4655.0,True
280358,Jens Castrop,29,1669.0,29,28,1.0,1.0,True,South Korea,Midfielder,1940.0,True
280695,Alan Minda,29,1308.0,28,28,1.0,0.9310344827586207,True,Ecuador,Midfielder,2221.0,True
283058,Nicolas Jackson,46,2075.0,43,42,1.0,0.9347826086956522,True,Senegal,Attacker,2324.0,True
283174,Mohamed Naceur Almanai,6,292.0,6,3,1.0,1.0,True,Qatar,Midfielder,1165.0,False
283252,Zakaria El Ouahdi,44,3845.0,44,43,1.0,1.0,True,Morocco,Defender,3977.0,True
284072,Ahmadou Bamba Dieng,17,1039.0,17,16,1.0,1.0,True,Senegal,Attacker,1470.0,False
284295,Zidane Iqbal,9,414.0,9,6,1.0,1.0,True,Iraq,Midfielder,1550.0,False
284322,Kobbie Mainoo,30,1822.0,30,30,1.0,0.9333333333333333,True,England,Midfielder,2098.0,True
284869,Toni Fruk,8,653.0,8,8,1.0,1.0,True,Croatia,Midfielder,2904.0,True
289592,Kevin Castaño,21,1207.0,20,19,1.0,1.0,True,Colombia,Midfielder,4144.0,True
290212,Denis Višinský,39,2186.0,39,38,1.0,0.9743589743589743,True,Czech Republic,Midfielder,2313.0,True
291024,Hélio Varela,11,481.0,11,8,1.0,1.0,True,Cape Verde Islands,Midfielder,5123.0,True
291713,Armando González,37,2555.0,37,36,1.0,1.0,True,Mexico,Attacker,2855.0,True
291964,Arda Güler,60,3954.0,54,57,1.0,1.0,True,Türkiye,Attacker,4225.0,True
292396,Azarias Londoño,12,627.0,10,9,1.0,1.0,True,Panama,Midfielder,3832.0,True
292924,Ahmed Nadhir Benbouali,1,45.0,1,0,1.0,1.0,True,Algeria,Attacker,1327.0,False
294824,Nathan-Dylan Saliba,28,2066.0,25,25,1.0,1.0,True,Canada,Midfielder,4541.0,True
295026,Martin Baturina,35,2087.0,35,31,1.0,0.9714285714285714,True,Croatia,Attacker,4021.0,True
295394,Munaf Younus,7,599.0,7,6,1.0,1.0,True,Iraq,Defender,1170.0,False
295513,José López,72,4957.0,67,70,1.0,0.9861111111111112,True,Argentina,Attacker,6255.0,True
295793,Marc Pubill,37,2783.0,37,36,1.0,1.0,True,Spain,Defender,3216.0,True
295977,Tshepang Moremi,34,1799.0,34,32,1.0,1.0,True,South Africa,Midfielder,2575.0,True
296373,Zaid Tahseen,5,420.0,5,3,1.0,1.0,True,Iraq,Defender,991.0,False
296645,Tete Yengi,8,377.0,8,6,1.0,0.875,True,Australia,Attacker,2855.0,True
296667,Pablo Gavi,15,782.0,15,13,1.0,1.0,True,Spain,Attacker,973.0,False
301528,Andreas Schjelderup,50,2826.0,47,44,1.0,1.0,True,Norway,Attacker,3818.0,True
301771,Simon Adingra,33,1750.0,33,32,1.0,1.0,True,Ivory Coast,Attacker,1984.0,True
303362,Rafik Belghali,23,1904.0,23,19,1.0,1.0,True,Algeria,Defender,3002.0,True
303467,Abdul Fatawu Issahaku,38,2990.0,38,34,1.0,1.0,True,Ghana,Midfielder,3994.0,True
304228,Zeno Debast,22,1451.0,22,22,1.0,1.0,True,Belgium,Defender,1531.0,False
304782,Tomoki Hayakawa,1,96.0,1,1,1.0,1.0,True,Japan,Goalkeeper,5324.0,True
304951,Gi-Hyuk Lee,4,360.0,4,1,1.0,1.0,True,South Korea,Defender,2538.0,True
304958,Yang Hyun-Jun,39,2549.0,39,38,1.0,1.0,True,South Korea,Attacker,3725.0,True
305832,Matías Galarza,15,1014.0,15,11,1.0,1.0,True,Paraguay,Midfielder,3372.0,True
306380,Musab Al Juwayr,40,2787.0,35,37,1.0,1.0,True,Saudi Arabia,Attacker,3922.0,True
306940,Yaimar Medina,39,2164.0,39,38,1.0,1.0,True,Ecuador,Midfielder,2397.0,True
307123,Nico O'Reilly,62,4610.0,60,55,1.0,0.9838709677419355,True,England,Defender,4785.0,True
308689,Sidny Lopes Cabral,17,1008.0,17,14,1.0,1.0,True,Cape Verde Islands,Defender,3799.0,True
309182,Gilson Tavares,2,78.0,2,0,1.0,1.0,True,Cape Verde Islands,Attacker,1667.0,False
309763,Livano Comenencia,14,1064.0,11,11,1.0,1.0,True,Curaçao,Midfielder,5109.0,True
310785,Mohannad Abu Taha,3,265.0,3,0,1.0,1.0,True,Jordan,Midfielder,1128.0,False
310835,Abdallah Nasib,5,441.0,5,2,1.0,1.0,True,Jordan,Defender,1965.0,True
311543,Nilson Angulo,29,2066.0,28,25,1.0,1.0,True,Ecuador,Midfielder,3509.0,True
312459,Nishan Velupillay,5,303.0,5,3,1.0,1.0,True,Australia,Midfielder,2651.0,True
312964,Nathan Ngoy,42,3448.0,42,38,1.0,1.0,True,Belgium,Defender,4074.0,True
313353,Promise David,32,1644.0,29,28,1.0,0.96875,True,Canada,Attacker,2156.0,True
313383,Obed Vargas,24,1533.0,22,21,1.0,1.0,True,Mexico,Midfielder,4641.0,True
313937,Antoine Mendy,41,3308.0,41,41,1.0,1.0,True,Senegal,Defender,3582.0,True
314377,Samed Baždar,1,28.0,1,0,1.0,1.0,True,Bosnia & Herzegovina,Attacker,942.0,False
314509,Matthieu Epolo,16,1440.0,16,16,1.0,1.0,True,Congo DR,Goalkeeper,2610.0,True
314511,Antonio Nusa,41,2645.0,41,35,1.0,1.0,True,Norway,Midfielder,2889.0,True
319572,Valentín Barco,44,3378.0,44,43,1.0,1.0,True,Argentina,Midfielder,3468.0,True
322101,Amar Memić,47,3633.0,47,43,1.0,1.0,True,Bosnia & Herzegovina,Midfielder,3907.0,True
323935,Giuliano Simeone,58,4043.0,57,56,1.0,1.0,True,Argentina,Midfielder,4464.0,True
323974,Elias Saad,14,721.0,14,12,1.0,1.0,True,Tunisia,Attacker,1551.0,False
324034,Gustavo Puerta,6,515.0,6,1,1.0,1.0,True,Colombia,Midfielder,3430.0,True
326067,Anis Hadj Moussa,47,3632.0,47,44,1.0,0.9787234042553191,True,Algeria,Attacker,3771.0,True
326183,Redouane Halhal,22,1938.0,22,20,1.0,1.0,True,Morocco,Defender,3190.0,True
327599,Yassine Titraoui,18,1465.0,18,18,1.0,1.0,True,Algeria,Midfielder,2915.0,True
327631,Habib Diarra,29,1930.0,29,26,1.0,1.0,True,Senegal,Attacker,2213.0,True
327738,Luc De Fougerolles,12,849.0,9,7,1.0,1.0,True,Canada,Defender,2616.0,True
327895,Paul Wanner,36,2499.0,36,32,1.0,1.0,True,Austria,Midfielder,2835.0,True
328033,Aleksandar Pavlović,53,3681.0,48,49,1.0,1.0,True,Germany,Midfielder,3806.0,True
328046,Ismael Koné,36,2761.0,34,34,1.0,1.0,True,Canada,Midfielder,3597.0,True
328148,Edgardo Fariña,3,43.0,0,3,1.0,1.0,True,Panama,Defender,1227.0,False
329163,Adil Boulbina,13,703.0,13,11,1.0,0.9230769230769231,True,Algeria,Attacker,1347.0,False
329409,Esmir Bajraktarević,40,1644.0,40,36,1.0,0.975,True,Bosnia & Herzegovina,Midfielder,1704.0,False
330174,Tholo Thabang Matuludi,4,360.0,4,4,1.0,1.0,True,South Africa,Defender,2074.0,True
332056,Wagner Pina,18,1445.0,18,17,1.0,1.0,True,Cape Verde Islands,Defender,5102.0,True
334429,Oumar Diakité,16,673.0,16,14,1.0,1.0,True,Ivory Coast,Midfielder,1829.0,True
334915,Farès Ghedjemis,2,91.0,2,1,1.0,0.5,True,Algeria,Attacker,3099.0,True
335051,João Neves,50,3615.0,43,45,1.0,1.0,True,Portugal,Midfielder,3725.0,True
335056,Diego Moreira,43,2992.0,43,42,1.0,1.0,True,Belgium,Attacker,5600.0,True
336657,Warren Zaïre-Emery,62,4439.0,55,61,1.0,1.0,True,France,Midfielder,4646.0,True
336659,Chemsdine Talbi,36,1909.0,36,31,1.0,1.0,True,Morocco,Midfielder,2011.0,True
336671,Renato Veiga,47,3809.0,47,42,1.0,1.0,True,Portugal,Defender,4714.0,True
337426,Augustine Boakye,7,607.0,7,7,1.0,1.0,True,Ghana,Midfielder,2746.0,True
337587,Jordan Bos,40,2878.0,40,36,1.0,1.0,True,Australia,Midfielder,3746.0,True
338014,Nestory Irankunda,33,1762.0,33,29,1.0,1.0,True,Australia,Midfielder,3104.0,True
338045,Denil Castillo,29,1893.0,29,29,1.0,1.0,True,Ecuador,Midfielder,2521.0,True
338751,Victor Muñoz,24,1807.0,22,24,1.0,0.9583333333333334,True,Spain,Attacker,2857.0,True
339883,Kenan Yıldız,54,4160.0,50,51,1.0,1.0,True,Türkiye,Midfielder,4733.0,True
339887,Can Uzun,30,1567.0,30,28,1.0,1.0,True,Türkiye,Midfielder,1669.0,False
340077,Matías Fernández,44,3159.0,44,41,1.0,1.0,True,Belgium,Attacker,3196.0,True
340151,Mike Penders,52,4639.0,52,52,1.0,1.0,True,Belgium,Goalkeeper,4639.0,True
340173,Ermin Mahmic,9,436.0,9,6,1.0,0.8888888888888888,True,Bosnia & Herzegovina,Midfielder,1631.0,False
340573,Bilal El Khannouss,54,3494.0,54,48,1.0,1.0,True,Morocco,Attacker,3890.0,True
341642,Jorrel Hato,37,2298.0,37,36,1.0,1.0,True,Netherlands,Defender,3082.0,True
341844,Mohammad Ghorbani,4,260.0,4,3,1.0,1.0,True,Iran,Midfielder,995.0,False
342035,Cristian Volpato,26,1276.0,26,23,1.0,1.0,True,Australia,Attacker,1486.0,False
343027,Désiré Doué,55,3469.0,48,48,1.0,1.0,True,France,Midfielder,3559.0,True
343287,Dailon Rocha Livramento,6,318.0,6,3,1.0,1.0,True,Cape Verde Islands,Attacker,1696.0,False
344862,Hazem Mastouri,5,358.0,5,4,1.0,1.0,True,Tunisia,Attacker,1637.0,False
345748,Andrés Gómez,12,820.0,12,11,1.0,0.9166666666666666,True,Colombia,Midfielder,3881.0,True
347211,Robin Risser,35,3150.0,35,35,1.0,1.0,True,France,Goalkeeper,3420.0,True
347316,Lucas Bergvall,37,1660.0,37,33,1.0,0.972972972972973,True,Sweden,Midfielder,2802.0,True
348205,Petar Sučić,58,2959.0,54,54,1.0,1.0,True,Croatia,Attacker,3544.0,True
348568,Alessandro Circati,26,2276.0,26,22,1.0,1.0,True,Australia,Defender,4058.0,True
349344,Luca Jaquez,28,1714.0,28,26,1.0,0.9642857142857143,True,Switzerland,Defender,2010.0,True
350037,Nico Paz,38,3005.0,38,36,1.0,1.0,True,Argentina,Attacker,3700.0,True
350799,Jeremy Arevalo,7,59.0,7,7,1.0,0.8571428571428571,True,Ecuador,Attacker,1345.0,False
350850,Besfort Zeneli,14,737.0,14,12,1.0,1.0,True,Sweden,Midfielder,3667.0,True
351014,Junnosuke Suzuki,19,1577.0,19,17,1.0,1.0,True,Japan,Defender,4931.0,True
351587,Tani Oluwaseyi,51,2506.0,46,46,1.0,0.9215686274509803,True,Canada,Attacker,4341.0,True
353808,Deveron Fonville,14,760.0,14,11,1.0,1.0,True,Curaçao,Defender,2423.0,True
353883,Patrick Beach,20,1859.0,20,16,1.0,1.0,True,Australia,Goalkeeper,3734.0,True
354027,Joel Ordóñez,46,3887.0,45,43,1.0,1.0,True,Ecuador,Defender,5063.0,True
354753,Ousmane Diomande,32,2338.0,32,31,1.0,0.96875,True,Ivory Coast,Defender,3177.0,True
355994,Alexander Freeman,25,1729.0,19,20,1.0,1.0,True,USA,Defender,4375.0,True
357286,Jun-Ho Bae,17,1392.0,17,17,1.0,1.0,True,South Korea,Attacker,3567.0,True
359561,Kamogelo Sebelebele,25,1797.0,25,24,1.0,1.0,True,South Africa,Midfielder,2908.0,True
360114,Abdukodir Khusanov,41,3148.0,40,38,1.0,1.0,True,Uzbekistan,Defender,3987.0,True
361966,Kevin Rodriguez,40,2180.0,39,36,1.0,1.0,True,Ecuador,Attacker,3151.0,True
362145,Ali Ahmed,40,2718.0,38,36,1.0,1.0,True,Canada,Midfielder,4668.0,True
362400,Maximilian Arfsten,24,2037.0,18,23,1.0,0.9583333333333334,True,USA,Midfielder,5344.0,True
365331,Noah Sadiki,44,3637.0,44,40,1.0,1.0,True,Congo DR,Midfielder,4151.0,True
369544,Gessime Yassine,23,982.0,23,20,1.0,0.9565217391304348,True,Morocco,Attacker,2392.0,True
374058,Lamine Camara,42,2949.0,42,38,1.0,1.0,True,Senegal,Midfielder,3285.0,True
375598,Ngal'ayel Mukau,51,2821.0,51,47,1.0,1.0,True,Congo DR,Midfielder,3026.0,True
375608,Moutaz Neffati,1,90.0,1,1,1.0,1.0,True,Tunisia,Defender,2649.0,True
375930,Keisuke Goto,27,2105.0,27,26,1.0,1.0,True,Japan,Attacker,3000.0,True
375974,Joaquin Seys,51,3852.0,51,50,1.0,1.0,True,Belgium,Defender,4090.0,True
377122,Endrick,27,1751.0,27,23,1.0,0.9629629629629629,True,Brazil,Attacker,2219.0,True
377930,Ayoub Al Oui,9,678.0,9,7,1.0,1.0,True,Qatar,Defender,2032.0,True
380587,Ibrahim Maza,53,3625.0,53,49,1.0,1.0,True,Algeria,Attacker,3803.0,True
380978,Assan Ouédraogo,20,986.0,20,20,1.0,0.95,True,Germany,Midfielder,1109.0,False
386828,Lamine Yamal,52,4201.0,52,45,1.0,1.0,True,Spain,Midfielder,4431.0,True
386837,Alexandr Sojka,23,1292.0,23,20,1.0,1.0,True,Czech Republic,Midfielder,2279.0,True
387521,Luka Vušković,23,1967.0,23,22,1.0,1.0,True,Croatia,Defender,5517.0,True
387643,Bazoumana Touré,38,2642.0,38,35,1.0,0.9736842105263158,True,Ivory Coast,Attacker,2755.0,True
388570,Deniz Gül,40,1640.0,40,38,1.0,0.925,True,Türkiye,Attacker,2174.0,True
390002,Mateo Chávez,7,403.0,4,6,1.0,1.0,True,Mexico,Defender,2595.0,True
392387,Olwethu Makhanya,7,639.0,7,7,1.0,1.0,True,South Africa,Defender,4022.0,True
393977,Adem Arous,9,592.0,9,9,1.0,0.8888888888888888,True,Tunisia,Defender,1751.0,False
395075,Mostafa Ziko,36,1869.0,36,31,1.0,0.9444444444444444,True,Egypt,Midfielder,2001.0,True
395559,Kerim Alajbegović,11,528.0,11,7,1.0,1.0,True,Bosnia & Herzegovina,Midfielder,2988.0,True
396623,Pau Cubarsí,55,4615.0,55,48,1.0,1.0,True,Spain,Defender,4947.0,True
400948,Assane Diao,19,1127.0,19,18,1.0,1.0,True,Senegal,Attacker,1773.0,False
403087,Mohammed Abu Al-Shamat,33,2560.0,33,30,1.0,1.0,True,Saudi Arabia,Midfielder,2694.0,True
404172,Kojo Peprah Oppong,45,3519.0,45,43,1.0,1.0,True,Ghana,Defender,4957.0,True
405957,Lachlan Bayliss,5,223.0,5,5,1.0,1.0,True,New Zealand,Midfielder,1861.0,True
406244,Johan Manzambi,48,3554.0,48,44,1.0,1.0,True,Switzerland,Attacker,4131.0,True
406303,Kendry Páez,39,1340.0,38,38,1.0,0.9487179487179487,True,Ecuador,Attacker,3859.0,True
406752,Ime Okon,4,367.0,4,0,1.0,1.0,True,South Africa,Defender,2522.0,True
406846,Tyrese Noslin,10,442.0,10,9,1.0,1.0,True,Curaçao,Midfielder,2673.0,True
407806,Rayan,27,2161.0,27,23,1.0,1.0,True,Brazil,Midfielder,6482.0,True
409303,El Hadji Malick Diouf,42,3496.0,42,39,1.0,1.0,True,Senegal,Defender,3753.0,True
409670,Arjan Malić,3,213.0,3,2,1.0,1.0,True,Bosnia & Herzegovina,Defender,1761.0,False
410016,Prince Kwabena Adu,43,2215.0,43,40,1.0,1.0,True,Ghana,Midfielder,2503.0,True
411800,Christopher Baah,31,2610.0,31,31,1.0,1.0,True,Ghana,Attacker,2823.0,True
414149,Relebohile Mofokeng,32,2398.0,32,29,1.0,1.0,True,South Africa,Midfielder,2718.0,True
415431,Samir El Mourabet,53,3332.0,53,48,1.0,1.0,True,Morocco,Midfielder,3585.0,True
416901,Niko Sigur,12,836.0,8,9,1.0,1.0,True,Canada,Midfielder,3681.0,True
422572,Kento Shiogai,15,383.0,15,14,1.0,0.9333333333333333,True,Japan,Attacker,921.0,False
430078,Samukelo Kabini,3,243.0,3,3,1.0,1.0,True,South Africa,Defender,2624.0,True
430835,Tyler Bindon,9,570.0,9,6,1.0,1.0,True,New Zealand,Defender,2840.0,True
433272,Findlay Curtis,11,421.0,11,9,1.0,0.9090909090909091,True,Scotland,Attacker,1853.0,True
438688,Ayyoub Bouaddi,47,3549.0,47,42,1.0,1.0,True,Morocco,Midfielder,3641.0,True
441269,Paul Okon-Engstler,10,744.0,10,6,1.0,1.0,True,Australia,Midfielder,3440.0,True
453073,Akam Hashem,8,641.0,8,5,1.0,1.0,True,Iraq,Defender,1285.0,False
474591,Christ Inao Oulaï,23,1787.0,23,19,1.0,1.0,True,Ivory Coast,Midfielder,2865.0,True
474630,Khulumani Ndamane,23,1887.0,23,23,1.0,0.9565217391304348,True,South Africa,Defender,2868.0,True
475575,Caleb Yirenkyi,10,783.0,10,6,1.0,1.0,True,Ghana,Midfielder,3255.0,True
482605,Gilberto Mora,13,851.0,9,9,1.0,1.0,True,Mexico,Midfielder,2543.0,True
510799,Mbekezeli Mbokazi,25,2148.0,25,21,1.0,1.0,True,South Africa,Defender,3001.0,True
513776,Yan Diomande,45,3400.0,45,41,1.0,1.0,True,Ivory Coast,Midfielder,3467.0,True
535046,Ayoube Amaimouni-Echghouyab,19,618.0,19,17,1.0,0.8421052631578947,True,Morocco,Midfielder,1574.0,False
542644,Ali Jasim,7,558.0,7,5,1.0,1.0,True,Iraq,Attacker,1566.0,False
550371,Tariq Alaa,3,232.0,3,3,1.0,1.0,True,Egypt,Defender,980.0,False
