player_id,player_name,world_cup_team_id,world_cup_team,squad_position,age,number,has_2025_statistics,has_2026_statistics,failed_2025_query,failed_2026_query,competition_stat_lines,reported_minutes_across_lines,has_any_statistics,has_both_seasons,reported_minutes,detailed_match_minutes,detailed_minutes_share,rank_entry_precheck,benchmark_precheck
47348,Borja Iglesias,9,Spain,Attacker,32,26,True,True,False,False,5,2791.0,True,True,2791.0,2791.0,1.0,True,True
47380,Marc Cucurella,9,Spain,Defender,27,24,True,True,False,False,8,5744.0,True,True,5744.0,5744.0,1.0,True,True
47519,Pedro Porro,9,Spain,Defender,26,12,True,True,False,False,7,4549.0,True,True,4549.0,4549.0,1.0,True,True
47545,G. Kakuta,1508,Congo DR,Attacker,34,11,True,True,False,False,5,2254.0,True,True,2254.0,2254.0,1.0,True,True
47582,C. Hernández,8,Colombia,Attacker,26,19,True,True,False,False,8,3364.0,True,True,3364.0,3364.0,1.0,True,True
47696,A. Bernhardsson,5,Sweden,Midfielder,27,21,True,True,False,False,5,1950.0,True,True,1950.0,1950.0,1.0,True,True
47792,Amir Al Ammari,1567,Iraq,Midfielder,28,16,True,True,False,False,5,4901.0,True,True,4901.0,3903.0,0.7963680881452765,False,False
47903,H. Ekdal,5,Sweden,Defender,27,14,True,True,False,False,5,1958.0,True,True,1958.0,1958.0,1.0,True,True
47969,G. Gudmundsson,5,Sweden,Midfielder,26,5,True,True,False,False,7,3633.0,True,True,3633.0,3633.0,1.0,True,True
47988,C. Starfelt,5,Sweden,Defender,30,15,True,True,False,False,6,2528.0,True,True,2528.0,2528.0,1.0,True,True
48002,B. Nygren,5,Sweden,Midfielder,24,10,True,True,False,False,9,4842.0,True,True,4842.0,4073.0,0.8411813300289137,True,True
48025,Kevin Yakob,1567,Iraq,Midfielder,25,19,True,True,False,False,6,4767.0,True,True,4767.0,3184.0,0.6679253199076988,False,False
48033,J. Widell Zetterström,5,Sweden,Goalkeeper,27,1,True,True,False,False,6,4320.0,True,True,4320.0,4320.0,1.0,True,True
48047,J. Karlström,5,Sweden,Midfielder,30,16,True,True,False,False,5,3662.0,True,True,3662.0,3662.0,1.0,True,True
48119,O. Kossounou,1501,Ivory Coast,Defender,24,7,True,True,False,False,7,2714.0,True,True,2714.0,2714.0,1.0,True,True
48129,A. Sher,1567,Iraq,Midfielder,23,20,True,True,False,False,7,2989.0,True,True,2989.0,2719.0,0.9096687855470057,True,True
48372,E. Cömert,15,Switzerland,Defender,27,18,True,True,False,False,5,1855.0,True,True,1855.0,1855.0,1.0,True,True
48378,S. Widmer,15,Switzerland,Defender,32,3,True,True,False,False,6,3002.0,True,True,3002.0,3002.0,1.0,True,True
48389,N. Okafor,15,Switzerland,Attacker,25,19,True,True,False,False,8,2123.0,True,True,2123.0,2123.0,1.0,True,True
48471,R. Vargas,15,Switzerland,Attacker,27,17,True,True,False,False,4,2173.0,True,True,2173.0,2173.0,1.0,True,True
48489,M. Muheim,15,Switzerland,Defender,27,2,True,True,False,False,5,2982.0,True,True,2982.0,2982.0,1.0,True,True
48497,C. Itten,15,Switzerland,Attacker,29,26,True,True,False,False,5,3358.0,True,True,3358.0,3358.0,1.0,True,True
48501,T. Fayulu,1508,Congo DR,Goalkeeper,26,16,True,True,False,False,6,450.0,True,True,450.0,450.0,1.0,False,False
48535,Y. Fortuné,2386,Haiti,Attacker,26,19,True,True,False,False,4,476.0,True,True,476.0,476.0,1.0,False,False
48555,C. Pickel,1508,Congo DR,Midfielder,28,18,True,True,False,False,8,963.0,True,True,963.0,963.0,1.0,True,False
48648,D. Ndoye,15,Switzerland,Midfielder,25,11,True,True,False,False,8,2932.0,True,True,2932.0,2932.0,1.0,True,True
49423,S. Ben Hsan,28,Tunisia,Goalkeeper,29,22,True,True,False,False,3,0.0,True,True,0.0,0.0,0.0,False,False
49424,A. Dahmen,28,Tunisia,Goalkeeper,28,16,True,True,False,False,4,762.0,True,True,762.0,762.0,1.0,False,False
49451,Aymen Hussein,1567,Iraq,Attacker,29,18,True,True,False,False,4,1429.0,True,True,1429.0,1044.0,0.7305808257522743,False,False
49469,M. Ben Ouanes,28,Tunisia,Midfielder,31,12,True,True,False,False,5,2335.0,True,True,2335.0,2335.0,1.0,True,True
49583,A. Abdi,28,Tunisia,Midfielder,32,2,True,True,False,False,7,2579.0,True,True,2579.0,2579.0,1.0,True,True
49837,M. Günok,777,Türkiye,Goalkeeper,36,1,True,True,False,False,10,1831.0,True,True,1831.0,1831.0,1.0,True,True
49857,I. Kahveci,777,Türkiye,Midfielder,30,17,True,True,False,False,8,1941.0,True,True,1941.0,1941.0,1.0,True,True
49866,U. Çakir,777,Türkiye,Goalkeeper,29,23,True,True,False,False,8,4418.0,True,True,4418.0,4418.0,1.0,True,True
50006,A. Hadziahmetovic,1113,Bosnia & Herzegovina,Midfielder,28,16,True,True,False,False,7,2395.0,True,True,2395.0,2395.0,1.0,True,True
50030,M. Talbi,28,Tunisia,Defender,27,3,True,True,False,False,6,3638.0,True,True,3638.0,3638.0,1.0,True,True
50042,M. Saâdane,31,Morocco,Defender,29,5,True,True,False,False,5,2560.0,True,True,2560.0,2560.0,1.0,True,True
50057,E. Elmali,777,Türkiye,Midfielder,25,13,True,True,False,False,8,2268.0,True,True,2268.0,2268.0,1.0,True,True
50077,S. Rochet,7,Uruguay,Goalkeeper,32,1,True,True,False,False,11,3849.0,True,True,3849.0,3849.0,1.0,True,True
50132,A. Bayindir,777,Türkiye,Goalkeeper,27,12,True,True,False,False,8,873.0,True,True,873.0,873.0,1.0,False,False
50270,Ryan Mendes,1533,Cape Verde Islands,Midfielder,36,20,True,True,False,False,6,3983.0,True,True,3983.0,3983.0,1.0,True,True
50272,O. Shukurov,1568,Uzbekistan,Midfielder,29,7,True,True,False,False,7,2075.0,True,True,2075.0,2075.0,1.0,True,True
50728,M. Freese,2384,USA,Goalkeeper,27,24,True,True,False,False,8,6119.0,True,True,6119.0,6119.0,1.0,True,True
50735,M. McKenzie,2384,USA,Defender,26,22,True,True,False,False,6,3388.0,True,True,3388.0,3388.0,1.0,True,True
50737,A. Trusty,2384,USA,Defender,27,6,True,True,False,False,8,5736.0,True,True,5736.0,3132.0,0.5460251046025104,False,False
50739,B. Aaronson,2384,USA,Attacker,25,11,True,True,False,False,7,3160.0,True,True,3160.0,3160.0,1.0,True,True
50745,Jamiro Monteiro,1533,Cape Verde Islands,Midfielder,32,10,True,True,False,False,4,1738.0,True,True,1738.0,1738.0,1.0,True,False
50788,M. Choinière,5529,Canada,Midfielder,26,6,True,True,False,False,8,2630.0,True,True,2630.0,2630.0,1.0,True,True
50816,R. Laryea,5529,Canada,Defender,30,22,True,True,False,False,7,3421.0,True,True,3421.0,3421.0,1.0,True,True
50817,J. Osorio,5529,Canada,Midfielder,33,21,True,True,False,False,7,3453.0,True,True,3453.0,3432.0,0.9939183318853171,True,True
50826,J. Shaffelburg,5529,Canada,Midfielder,26,14,True,True,False,False,7,2128.0,True,True,2128.0,2099.0,0.9863721804511278,True,True
50852,J. Scally,2384,USA,Defender,23,23,True,True,False,False,5,3032.0,True,True,3032.0,3032.0,1.0,True,True
50879,M. Robinson,2384,USA,Defender,28,12,True,True,False,False,11,6053.0,True,True,6053.0,6053.0,1.0,True,True
50958,D. Etienne,2386,Haiti,Attacker,29,7,True,True,False,False,7,1887.0,True,True,1887.0,1887.0,1.0,True,True
50999,M. Turner,2384,USA,Goalkeeper,31,1,True,True,False,False,5,2487.0,True,True,2487.0,2487.0,1.0,True,True
51016,T. Buchanan,5529,Canada,Midfielder,26,17,True,True,False,False,7,3446.0,True,True,3446.0,3446.0,1.0,True,True
51114,C. Roldan,2384,USA,Midfielder,30,15,True,True,False,False,9,5309.0,True,True,5309.0,5309.0,1.0,True,True
51148,D. St. Clair,5529,Canada,Goalkeeper,28,1,True,True,False,False,9,5283.0,True,True,5283.0,5283.0,1.0,True,True
51149,M. Boxall,4673,New Zealand,Defender,37,5,True,True,False,False,8,4489.0,True,True,4489.0,4175.0,0.9300512363555358,True,True
51274,M. Crépeau,5529,Canada,Goalkeeper,31,16,True,True,False,False,8,4386.0,True,True,4386.0,3356.0,0.7651618787049703,False,False
51295,D. Cornelius,5529,Canada,Defender,28,13,True,True,False,False,8,2595.0,True,True,2595.0,1785.0,0.6878612716763006,False,False
51307,T. Smith,4673,New Zealand,Defender,35,26,True,True,False,False,5,22.0,True,True,22.0,22.0,1.0,False,False
51466,J. Piquerez,7,Uruguay,Attacker,27,22,True,True,False,False,12,6038.0,True,True,6038.0,6038.0,1.0,True,True
51494,M. Ugarte,7,Uruguay,Midfielder,24,5,True,True,False,False,9,3203.0,True,True,3203.0,2981.0,0.9306899781454886,True,True
51530,F. Viñas,7,Uruguay,Midfielder,27,21,True,True,False,False,6,3062.0,True,True,3062.0,3062.0,1.0,True,True
51535,S. Cáceres,7,Uruguay,Defender,26,3,True,True,False,False,10,4771.0,True,True,4771.0,4629.0,0.9702368476210438,True,True
51572,M. Viña,7,Uruguay,Defender,28,17,True,True,False,False,12,1680.0,True,True,1680.0,1680.0,1.0,True,False
51603,A. Canobbio,7,Uruguay,Midfielder,27,14,True,True,False,False,13,6333.0,True,True,6333.0,6333.0,1.0,True,True
51617,D. Núñez,7,Uruguay,Attacker,26,9,True,True,False,False,6,2781.0,True,True,2781.0,2781.0,1.0,True,True
51618,B. Rodríguez,7,Uruguay,Attacker,25,18,True,True,False,False,11,3985.0,True,True,3985.0,3821.0,0.9588456712672522,True,True
51648,C. Waterman,11,Panama,Attacker,34,18,True,True,False,False,8,7583.0,True,True,7583.0,5503.0,0.725702228669392,False,False
51733,G. Olveira,2380,Paraguay,Goalkeeper,32,22,True,True,False,False,6,3036.0,True,True,3036.0,909.0,0.2994071146245059,False,False
51776,M. Araújo,7,Uruguay,Midfielder,25,20,True,True,False,False,7,5194.0,True,True,5194.0,5194.0,1.0,True,True
53517,D. Hadzikadunic,1113,Bosnia & Herzegovina,Defender,27,3,True,True,False,False,2,2247.0,True,True,2247.0,2247.0,1.0,True,True
53535,E. Shomurodov,1568,Uzbekistan,Attacker,30,14,True,True,False,False,8,4520.0,True,True,4520.0,4520.0,1.0,True,True
53834,D. Khamdamov,1568,Uzbekistan,Midfielder,29,17,True,True,False,False,4,488.0,True,True,488.0,140.0,0.28688524590163933,False,False
53835,O. Hamrobekov,1568,Uzbekistan,Midfielder,29,9,True,True,False,False,7,2397.0,True,True,2397.0,1587.0,0.6620775969962454,False,False
53886,Jalal Hassan Hachim,1567,Iraq,Goalkeeper,34,12,True,True,False,False,4,1834.0,True,True,1834.0,1834.0,1.0,True,True
53894,Meme,1567,Iraq,Attacker,25,10,True,True,False,False,4,310.0,True,True,310.0,310.0,1.0,False,False
53900,Yazan Al Arab,1548,Jordan,Defender,29,5,True,True,False,False,9,4090.0,True,True,4090.0,4082.0,0.9980440097799511,True,True
53902,Ehsan Haddad,1548,Jordan,Defender,31,23,False,True,False,False,3,1168.0,True,False,1168.0,1168.0,1.0,True,False
57518,S. Tounekti,28,Tunisia,Attacker,23,26,True,True,False,False,9,5700.0,True,True,5700.0,4074.0,0.7147368421052631,False,False
57667,J. Ramos,11,Panama,Defender,28,13,True,True,False,False,7,2049.0,True,True,2049.0,1149.0,0.5607613469985359,False,False
57739,J. Córdoba,11,Panama,Defender,24,3,True,True,False,False,7,3236.0,True,True,3236.0,3236.0,1.0,True,True
57803,J. Gutiérrez,11,Panama,Defender,27,26,True,True,False,False,8,2755.0,True,True,2755.0,1405.0,0.5099818511796733,False,False
57807,A. Carrasquilla,11,Panama,Midfielder,27,8,True,True,False,False,9,5388.0,True,True,5388.0,5388.0,1.0,True,True
57861,C. Samudio,11,Panama,Goalkeeper,31,12,True,True,False,False,5,90.0,True,True,90.0,0.0,0.0,False,False
57875,C. Yanis,11,Panama,Midfielder,29,21,True,True,False,False,9,3133.0,True,True,3133.0,2920.0,0.9320140440472391,True,True
57910,T. Rodríguez,11,Panama,Attacker,26,9,True,True,False,False,6,631.0,True,True,631.0,631.0,1.0,False,False
61837,A. Bardakci,777,Türkiye,Defender,31,14,True,True,False,False,8,4365.0,True,True,4365.0,4365.0,1.0,True,True
61895,S. Mele,7,Uruguay,Goalkeeper,28,12,True,True,False,False,9,3889.0,True,True,3889.0,3889.0,1.0,True,True
62490,S. Akaydin,777,Türkiye,Defender,31,25,True,True,False,False,5,2617.0,True,True,2617.0,2617.0,1.0,True,True
63274,B. Yilmaz,777,Türkiye,Midfielder,25,21,True,True,False,False,9,3781.0,True,True,3781.0,3781.0,1.0,True,True
63964,F. Torres,2382,Ecuador,Defender,28,2,True,True,False,False,12,3994.0,True,True,3994.0,3994.0,1.0,True,True
64190,Y. Fofana,1501,Ivory Coast,Goalkeeper,25,1,True,True,False,False,6,3330.0,True,True,3330.0,3330.0,1.0,True,True
64268,J. Mojica,8,Colombia,Defender,33,17,True,True,False,False,5,4230.0,True,True,4230.0,4230.0,1.0,True,True
65571,A. Ulmasaliev,1568,Uzbekistan,Defender,26,25,True,True,False,False,4,1285.0,True,True,1285.0,0.0,0.0,False,False
65576,J. Iskanderov,1568,Uzbekistan,Midfielder,32,8,True,True,False,False,7,813.0,True,True,813.0,74.0,0.0910209102091021,False,False
65584,A. Amonov,1568,Uzbekistan,Attacker,28,20,True,True,False,False,5,461.0,True,True,461.0,40.0,0.08676789587852494,False,False
66019,A. Hlozek,770,Czech Republic,Attacker,23,9,True,True,False,False,4,748.0,True,True,748.0,748.0,1.0,False,False
66055,P. Musa,3,Croatia,Attacker,27,26,True,True,False,False,5,4240.0,True,True,4240.0,3708.0,0.8745283018867924,True,True
66214,D. Doudera,770,Czech Republic,Midfielder,27,21,True,True,False,False,4,2109.0,True,True,2109.0,2109.0,1.0,True,True
66275,M. Chytil,770,Czech Republic,Attacker,26,13,True,True,False,False,4,1677.0,True,True,1677.0,1677.0,1.0,True,False
66340,J. Kuchta,770,Czech Republic,Attacker,28,11,True,True,False,False,4,2131.0,True,True,2131.0,2131.0,1.0,True,True
66347,J. Stanek,770,Czech Republic,Goalkeeper,29,16,True,True,False,False,4,2250.0,True,True,2250.0,2250.0,1.0,True,True
66353,L. Provod,770,Czech Republic,Attacker,29,17,True,True,False,False,4,3302.0,True,True,3302.0,3302.0,1.0,True,True
66387,P. Sulc,770,Czech Republic,Attacker,25,15,True,True,False,False,8,2814.0,True,True,2814.0,2814.0,1.0,True,True
66407,L. Krejcí,770,Czech Republic,Defender,26,7,True,True,False,False,6,3756.0,True,True,3756.0,3756.0,1.0,True,True
67195,H. Mahmoud,28,Tunisia,Midfielder,25,15,True,True,False,False,7,2395.0,True,True,2395.0,1839.0,0.7678496868475991,False,False
67971,M. Guéhi,10,England,Defender,25,6,True,True,False,False,11,5364.0,True,True,5364.0,5364.0,1.0,True,True
69196,Mahmoud Saber,32,Egypt,Midfielder,24,21,True,True,False,False,5,2062.0,True,True,2062.0,2062.0,1.0,True,True
69260,Pico,1533,Cape Verde Islands,Defender,33,4,True,True,False,False,7,5703.0,True,True,5703.0,5613.0,0.9842188321935823,True,True
70078,F. Pellistri,7,Uruguay,Midfielder,24,11,True,True,False,False,6,2011.0,True,True,2011.0,2011.0,1.0,True,True
70514,A. Gigovic,1113,Bosnia & Herzegovina,Midfielder,23,8,True,True,False,False,7,3117.0,True,True,3117.0,2612.0,0.8379852422200834,True,True
70535,Ibrahim Adel,32,Egypt,Attacker,24,20,True,True,False,False,5,1016.0,True,True,1016.0,1016.0,1.0,True,False
70670,I. Pitta,2380,Paraguay,Attacker,26,25,True,True,False,False,10,3940.0,True,True,3940.0,3940.0,1.0,True,True
70732,J. Canale,2380,Paraguay,Defender,29,13,True,True,False,False,6,3494.0,True,True,3494.0,3494.0,1.0,True,True
70747,J. Enciso,2380,Paraguay,Attacker,21,19,True,True,False,False,7,4379.0,True,True,4379.0,4379.0,1.0,True,True
70767,B. Ojeda,2380,Paraguay,Midfielder,25,20,True,True,False,False,8,4081.0,True,True,4081.0,4081.0,1.0,True,True
70852,O. Gill,2380,Paraguay,Goalkeeper,25,12,True,True,False,False,8,6090.0,True,True,6090.0,6000.0,0.9852216748768473,True,True
71230,C. Harvey,11,Panama,Midfielder,25,14,True,True,False,False,8,2955.0,True,True,2955.0,2955.0,1.0,True,True
72120,B. Ergashev,1568,Uzbekistan,Goalkeeper,30,16,True,True,False,False,6,584.0,True,True,584.0,0.0,0.0,False,False
72122,K. Alijonov,1568,Uzbekistan,Midfielder,28,3,True,True,False,False,5,1873.0,True,True,1873.0,964.0,0.5146823278163374,False,False
72127,O. Orunov,1568,Uzbekistan,Midfielder,25,11,True,True,False,False,5,419.0,True,True,419.0,367.0,0.8758949880668258,False,False
72128,I. Sergeev,1568,Uzbekistan,Attacker,32,21,True,True,False,False,6,1025.0,True,True,1025.0,73.0,0.07121951219512195,False,False
72140,Saleem Obaid,1548,Jordan,Defender,33,17,True,True,False,False,5,412.0,True,True,412.0,412.0,1.0,False,False
72142,Mohammed Abu Zurayq,1548,Jordan,Attacker,28,7,True,True,False,False,4,50.0,True,True,50.0,50.0,1.0,False,False
72155,A. Ueda,12,Japan,Attacker,27,18,True,True,False,False,9,4739.0,True,True,4739.0,4739.0,1.0,True,True
73418,A. Abdullaev,1568,Uzbekistan,Defender,28,18,True,True,False,False,6,1680.0,True,True,1680.0,1085.0,0.6458333333333334,False,False
73507,A. Nematov,1568,Uzbekistan,Goalkeeper,24,12,True,True,False,False,7,1890.0,True,True,1890.0,990.0,0.5238095238095238,False,False
73510,U. Eshmurodov,1568,Uzbekistan,Defender,33,15,True,True,False,False,7,1930.0,True,True,1930.0,1067.0,0.5528497409326425,False,False
73514,S. Nasrullayev,1568,Uzbekistan,Midfielder,27,13,True,True,False,False,7,1915.0,True,True,1915.0,1591.0,0.8308093994778067,True,True
73520,A. Ganiyev,1568,Uzbekistan,Attacker,27,19,True,True,False,False,5,1142.0,True,True,1142.0,1142.0,1.0,True,False
73522,A. Mozgovoy,1568,Uzbekistan,Midfielder,26,6,True,True,False,False,7,1839.0,True,True,1839.0,792.0,0.43066884176182707,False,False
73534,U. Yusupov,1568,Uzbekistan,Goalkeeper,34,1,True,True,False,False,4,1080.0,True,True,1080.0,1080.0,1.0,True,False
73868,R. Pepi,2384,USA,Attacker,22,9,True,True,False,False,7,2082.0,True,True,2082.0,2082.0,1.0,True,True
76867,N. Mujakic,1113,Bosnia & Herzegovina,Defender,27,2,True,True,False,False,4,2210.0,True,True,2210.0,2210.0,1.0,True,True
77037,J. Lukic,1113,Bosnia & Herzegovina,Attacker,27,25,True,True,False,False,2,2578.0,True,True,2578.0,2578.0,1.0,True,True
78494,J. Waterman,5529,Canada,Defender,29,5,True,True,False,False,9,3791.0,True,True,3791.0,3611.0,0.9525191242416249,True,True
78547,A. Johnston,5529,Canada,Defender,27,2,True,True,False,False,7,2330.0,True,True,2330.0,1096.0,0.4703862660944206,False,False
81224,M. Ramírez,2382,Ecuador,Goalkeeper,25,12,True,True,False,False,8,3294.0,True,True,3294.0,3294.0,1.0,True,True
81573,Omar Marmoush,32,Egypt,Midfielder,26,22,True,True,False,False,9,2892.0,True,True,2892.0,2892.0,1.0,True,True
81659,R. Miller,11,Panama,Defender,33,25,False,True,False,False,3,168.0,True,False,168.0,168.0,1.0,False,False
82090,B. Thomas-Asante,1504,Ghana,Attacker,27,10,True,True,False,False,5,2190.0,True,True,2190.0,2190.0,1.0,True,True
84087,W. Isidor,2386,Haiti,Attacker,25,18,True,True,False,False,5,1613.0,True,True,1613.0,1613.0,1.0,True,False
85041,A. Gouiri,1532,Algeria,Attacker,25,9,True,True,False,False,8,2187.0,True,True,2187.0,2187.0,1.0,True,True
87789,J. Placide,2386,Haiti,Goalkeeper,38,1,True,True,False,False,5,3224.0,True,True,3224.0,3224.0,1.0,True,True
89982,S. Moghanlou,22,Iran,Attacker,31,20,True,True,False,False,3,1308.0,True,True,1308.0,1308.0,1.0,True,False
92993,M. Wieffer,1118,Netherlands,Defender,26,12,True,True,False,False,5,2015.0,True,True,2015.0,2015.0,1.0,True,True
94322,C. McCowatt,4673,New Zealand,Midfielder,26,20,True,True,False,False,6,3437.0,True,True,3437.0,3240.0,0.9426825720104742,True,True
94333,E. Just,4673,New Zealand,Midfielder,25,11,True,True,False,False,6,3968.0,True,True,3968.0,3341.0,0.8419858870967742,True,True
94344,N. Pijnaker,4673,New Zealand,Defender,26,15,True,True,False,False,6,3483.0,True,True,3483.0,3303.0,0.9483204134366925,True,True
94346,T. Payne,4673,New Zealand,Defender,31,2,True,True,False,False,7,1698.0,True,True,1698.0,1456.0,0.8574793875147232,True,False
94360,A. Paulsen,4673,New Zealand,Goalkeeper,23,12,True,True,False,False,5,2441.0,True,True,2441.0,2351.0,0.9631298648095044,True,True
94405,F. de Vries,4673,New Zealand,Defender,31,3,True,True,False,False,6,2698.0,True,True,2698.0,2546.0,0.9436619718309859,True,True
94541,J. Bell,4673,New Zealand,Midfielder,26,6,True,True,False,False,8,4331.0,True,True,4331.0,3853.0,0.8896328792426691,True,True
94562,S. Giménez,16,Mexico,Attacker,24,11,True,True,False,False,7,1609.0,True,True,1609.0,1609.0,1.0,True,False
95460,A. Arce,2380,Paraguay,Attacker,30,18,True,True,False,False,9,3335.0,True,True,3335.0,3335.0,1.0,True,True
96512,Kevin Pina,1533,Cape Verde Islands,Midfielder,28,6,True,True,False,False,5,2730.0,True,True,2730.0,2660.0,0.9743589743589743,True,True
96615,I. Díaz,11,Panama,Attacker,28,10,True,True,False,False,9,4829.0,True,True,4829.0,4829.0,1.0,True,True
98936,L. Foster,1531,South Africa,Attacker,25,9,True,True,False,False,6,2088.0,True,True,2088.0,2088.0,1.0,True,True
99211,Park Jin-Seop,17,South Korea,Midfielder,30,16,True,True,False,False,8,3210.0,True,True,3210.0,2954.0,0.9202492211838006,True,True
101814,R. Araújo,7,Uruguay,Defender,26,4,True,True,False,False,8,2593.0,True,True,2593.0,2593.0,1.0,True,True
102505,D. Lacroix,2386,Haiti,Defender,32,13,True,True,False,False,7,1373.0,True,True,1373.0,715.0,0.5207574654042243,False,False
102538,M. Abualnadi,1548,Jordan,Defender,24,16,True,True,False,False,5,1108.0,True,True,1108.0,1108.0,1.0,True,False
104242,Rajaei Ayed,1548,Jordan,Midfielder,32,14,True,True,False,False,5,394.0,True,True,394.0,394.0,1.0,False,False
106485,Maurício,2380,Paraguay,Midfielder,24,11,True,True,False,False,12,4982.0,True,True,4982.0,4982.0,1.0,True,True
106851,S. Machino,12,Japan,Attacker,26,6,True,True,False,False,6,1439.0,True,True,1439.0,1439.0,1.0,True,False
108370,M. Zlomislic,1113,Bosnia & Herzegovina,Goalkeeper,27,22,True,True,False,False,4,3884.0,True,True,3884.0,3884.0,1.0,True,True
108563,R. Zalazar,7,Uruguay,Midfielder,26,26,True,True,False,False,5,2892.0,True,True,2892.0,2892.0,1.0,True,True
113580,Willy Semedo,1533,Cape Verde Islands,Midfielder,31,17,True,True,False,False,4,2135.0,True,True,2135.0,2135.0,1.0,True,True
116117,M. Caicedo,2382,Ecuador,Midfielder,24,23,True,True,False,False,10,7234.0,True,True,7234.0,7234.0,1.0,True,True
119128,G. Caballero,2380,Paraguay,Midfielder,24,24,True,True,False,False,8,2877.0,True,True,2877.0,1493.0,0.518943343760862,False,False
119853,M. Diaw,13,Senegal,Goalkeeper,32,23,True,True,False,False,5,3076.0,True,True,3076.0,3076.0,1.0,True,True
123468,M. Keller,15,Switzerland,Goalkeeper,23,21,True,True,False,False,6,4633.0,True,True,4633.0,4183.0,0.9028707101230304,True,True
123469,Z. Amdouni,15,Switzerland,Attacker,25,23,True,True,False,False,5,305.0,True,True,305.0,305.0,1.0,False,False
123530,Mahmoud Al Mardi,1548,Jordan,Attacker,32,13,True,True,False,False,6,1107.0,True,True,1107.0,1107.0,1.0,True,False
123742,J. Duverger,2386,Haiti,Goalkeeper,23,23,False,True,False,False,3,35.0,True,False,35.0,35.0,1.0,False,False
123802,Fahad Talib,1567,Iraq,Goalkeeper,31,1,False,True,False,False,3,0.0,True,False,0.0,0.0,0.0,False,False
125171,J. Stanisic,3,Croatia,Midfielder,25,2,True,True,False,False,6,3659.0,True,True,3659.0,3659.0,1.0,True,True
126640,D. Affengruber,775,Austria,Defender,24,2,True,True,False,False,5,3065.0,True,True,3065.0,3065.0,1.0,True,True
126642,P. Wimmer,775,Austria,Midfielder,24,21,True,True,False,False,6,2105.0,True,True,2105.0,2105.0,1.0,True,True
126949,C. Richards,2384,USA,Defender,25,3,True,True,False,False,9,5227.0,True,True,5227.0,5227.0,1.0,True,True
127227,I. Reyes,16,Mexico,Defender,25,15,True,True,False,False,11,5036.0,True,True,5036.0,4826.0,0.9583002382843526,True,True
127429,I. Rayners,1531,South Africa,Attacker,30,15,True,True,False,False,6,3838.0,True,True,3838.0,2950.0,0.7686294945284002,False,False
127769,Gabriel Martinelli,6,Brazil,Midfielder,24,22,True,True,False,False,10,3133.0,True,True,3133.0,3114.0,0.993935525055857,True,True
127817,P. Hincapié,2382,Ecuador,Midfielder,23,3,True,True,False,False,11,4703.0,True,True,4703.0,4703.0,1.0,True,True
128007,Yannick Semedo,1533,Cape Verde Islands,Midfielder,30,16,True,True,False,False,4,1059.0,True,True,1059.0,1059.0,1.0,True,False
128384,Vitinha,27,Portugal,Midfielder,25,23,True,True,False,False,9,5026.0,True,True,5026.0,5026.0,1.0,True,True
128533,J. Leweling,25,Germany,Attacker,24,9,True,True,False,False,8,3606.0,True,True,3606.0,3606.0,1.0,True,True
128766,L. Deedson,2386,Haiti,Midfielder,24,11,True,True,False,False,8,2887.0,True,True,2887.0,2887.0,1.0,True,True
128772,D. Zima,770,Czech Republic,Defender,25,2,True,True,False,False,4,2525.0,True,True,2525.0,2525.0,1.0,True,True
128793,D. Jurásek,770,Czech Republic,Defender,25,14,True,True,False,False,9,2285.0,True,True,2285.0,2285.0,1.0,True,True
129033,J. Gvardiol,3,Croatia,Defender,23,4,True,True,False,False,6,2242.0,True,True,2242.0,2242.0,1.0,True,True
129047,R. Zerrouki,1532,Algeria,Midfielder,27,6,True,True,False,False,8,3766.0,True,True,3766.0,3766.0,1.0,True,True
129058,B. Verbruggen,1118,Netherlands,Goalkeeper,23,1,True,True,False,False,5,4015.0,True,True,4015.0,4015.0,1.0,True,True
129670,N. Mbuku,1508,Congo DR,Midfielder,23,7,True,True,False,False,6,2710.0,True,True,2710.0,2710.0,1.0,True,True
129678,A. Ounahi,31,Morocco,Midfielder,25,8,True,True,False,False,5,2956.0,True,True,2956.0,2956.0,1.0,True,True
129718,J. Bellingham,10,England,Midfielder,22,10,True,True,False,False,8,3917.0,True,True,3917.0,3917.0,1.0,True,True
133609,Pedri,9,Spain,Midfielder,23,20,True,True,False,False,7,3719.0,True,True,3719.0,3719.0,1.0,True,True
134217,M. Mohebi,22,Iran,Midfielder,27,8,True,True,False,False,3,2269.0,True,True,2269.0,2269.0,1.0,True,True
134590,O. Aydin,777,Türkiye,Attacker,25,24,True,True,False,False,10,1324.0,True,True,1324.0,1324.0,1.0,True,False
134995,Nawaf Boushal,23,Saudi Arabia,Defender,26,13,True,True,False,False,8,3958.0,True,True,3958.0,3958.0,1.0,True,True
135059,A. Ben Hmida,28,Tunisia,Defender,30,21,True,True,False,False,3,1169.0,True,True,1169.0,1169.0,1.0,True,False
135068,E. Agbadou,1501,Ivory Coast,Defender,28,20,True,True,False,False,8,3317.0,True,True,3317.0,3317.0,1.0,True,True
135334,S. Bueno,7,Uruguay,Defender,27,24,True,True,False,False,7,3480.0,True,True,3480.0,3480.0,1.0,True,True
136503,Salah Zakaria,1569,Qatar,Goalkeeper,26,21,True,True,False,False,6,1405.0,True,True,1405.0,1405.0,1.0,True,False
