player_id,player_name,team_id,team_name,position_group,minutes,shots,shots_on,goals,goals_conceded,assists,saves,passes,passes_accurate,key_passes,tackles,blocks,interceptions,duels,duels_won,dribbles_attempted,dribbles_completed,fouls_drawn,fouls_committed,yellow_cards,red_cards,provider_rating_mean,shots_p90,goals_p90,goals_conceded_p90,assists_p90,saves_p90,passes_p90,key_passes_p90,tackles_p90,blocks_p90,interceptions_p90,duels_p90,dribbles_completed_p90,fouls_drawn_p90,fouls_committed_p90,cards_p90,shots_on_target_rate,duel_win_rate,dribble_success_rate,pass_accuracy
158433,Siphephelo Sithole,1531,South Africa,DM,49.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,0.0,0.0,2.0,1.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,6.366666666666667,0.0,0.0,0.0,0.0,0.0,34.89795918367347,0.0,0.0,3.673469387755102,1.836734693877551,14.693877551020408,0.0,0.0,5.510204081632653,3.673469387755102,0.0,0.125,0.0,89.47368421052632
158433,Sphephelo Sithole,1531,South Africa,DM,187.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,95.0,2.0,7.0,1.0,4.0,24.0,13.0,3.0,2.0,1.0,2.0,0.0,0.0,6.366666666666667,0.0,0.0,0.0,0.0,0.0,53.90374331550802,0.9625668449197861,3.368983957219251,0.48128342245989303,1.9251336898395721,11.550802139037433,0.9625668449197861,0.48128342245989303,0.9625668449197861,0.0,0.0,0.5416666666666666,0.6666666666666666,84.82142857142857
158698,Jarell Quansah,10,England,FB,117.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,58.0,0.0,2.0,0.0,0.0,13.0,10.0,1.0,1.0,0.0,1.0,1.0,1.0,6.3,0.0,0.0,0.0,0.0,0.0,50.769230769230774,0.0,1.5384615384615385,0.0,0.0,10.0,0.7692307692307693,0.0,0.7692307692307693,2.307692307692308,0.0,0.7692307692307693,1.0,87.87878787878788
161747,Guéla Doué,1501,Ivory Coast,FB,277.0,1.0,0.0,0.0,0.0,0.0,0.0,140.0,126.0,3.0,6.0,0.0,3.0,30.0,17.0,1.0,0.0,5.0,6.0,1.0,0.0,6.9,0.3249097472924188,0.0,0.0,0.0,0.0,45.48736462093863,0.9747292418772564,1.9494584837545128,0.0,0.9747292418772564,9.747292418772563,0.0,1.6245487364620939,1.9494584837545128,0.3249097472924188,0.0,0.5666666666666667,0.0,90.0
161884,Sontje Hansen,5530,Curaçao,ST,45.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,2.0,0.0,0.0,0.0,0.0,14.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,85.71428571428571
161904,Bradley Barcola,2,France,W,339.0,8.0,4.0,2.0,0.0,1.0,0.0,112.0,96.0,7.0,4.0,1.0,1.0,43.0,23.0,21.0,12.0,1.0,3.0,1.0,0.0,7.071428571428571,2.1238938053097347,0.5309734513274337,0.0,0.26548672566371684,0.0,29.734513274336287,1.858407079646018,1.0619469026548674,0.26548672566371684,0.26548672566371684,11.415929203539823,3.1858407079646023,0.26548672566371684,0.7964601769911506,0.26548672566371684,0.5,0.5348837209302325,0.5714285714285714,85.71428571428571
161921,Giovanni Reyna,2384,USA,CM,131.0,1.0,1.0,1.0,0.0,0.0,0.0,89.0,73.0,1.0,1.0,0.0,0.0,15.0,8.0,4.0,3.0,3.0,1.0,0.0,0.0,6.933333333333334,0.6870229007633588,0.6870229007633588,0.0,0.0,0.0,61.145038167938935,0.6870229007633588,0.6870229007633588,0.0,0.0,10.305343511450381,2.0610687022900764,2.0610687022900764,0.6870229007633588,0.0,1.0,0.5333333333333333,0.75,82.02247191011236
161939,Tomás Araújo,27,Portugal,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,98.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,104.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,94.23076923076923
162007,Maxim De Cuyper,1,Belgium,FB,443.0,8.0,6.0,0.0,0.0,0.0,0.0,218.0,181.0,5.0,6.0,2.0,6.0,29.0,14.0,3.0,3.0,2.0,7.0,1.0,0.0,6.716666666666666,1.6252821670428894,0.0,0.0,0.0,0.0,44.28893905191874,1.0158013544018059,1.2189616252821671,0.40632054176072235,1.2189616252821671,5.891647855530474,0.6094808126410836,0.40632054176072235,1.4221218961625282,0.20316027088036118,0.75,0.4827586206896552,1.0,83.02752293577981
162037,Malik Tillman,2384,USA,CM,365.0,5.0,4.0,2.0,0.0,1.0,0.0,150.0,116.0,7.0,8.0,0.0,6.0,68.0,31.0,14.0,6.0,13.0,3.0,1.0,0.0,7.18,1.2328767123287672,0.4931506849315068,0.0,0.2465753424657534,0.0,36.986301369863014,1.7260273972602738,1.9726027397260273,0.0,1.4794520547945205,16.767123287671232,1.4794520547945205,3.2054794520547945,0.7397260273972602,0.2465753424657534,0.8,0.45588235294117646,0.42857142857142855,77.33333333333333
162222,Ivan Bašić,1113,Bosnia & Herzegovina,CM,179.0,1.0,0.0,0.0,0.0,1.0,0.0,103.0,95.0,7.0,1.0,0.0,3.0,11.0,7.0,2.0,2.0,3.0,2.0,0.0,0.0,7.2,0.5027932960893855,0.0,0.0,0.5027932960893855,0.0,51.787709497206706,3.5195530726256985,0.5027932960893855,0.0,1.5083798882681565,5.5307262569832405,1.005586592178771,1.5083798882681565,1.005586592178771,0.0,0.0,0.6363636363636364,1.0,92.23300970873787
162451,Anass Salah-Eddine,31,Morocco,FB,212.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,141.0,1.0,7.0,0.0,1.0,22.0,11.0,2.0,0.0,2.0,3.0,0.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,64.52830188679246,0.42452830188679247,2.9716981132075473,0.0,0.42452830188679247,9.339622641509434,0.0,0.8490566037735849,1.2735849056603774,0.0,0.0,0.5,0.0,92.76315789473684
162707,Elye Wahi,1501,Ivory Coast,ST,109.0,3.0,2.0,0.0,0.0,0.0,0.0,22.0,16.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.366666666666667,2.4770642201834865,0.0,0.0,0.0,0.0,18.1651376146789,0.0,0.8256880733944955,0.0,0.0,3.302752293577982,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,72.72727272727273
162714,Amadou Onana,1,Belgium,DM,106.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,58.0,0.0,4.0,1.0,2.0,11.0,9.0,0.0,0.0,3.0,1.0,0.0,0.0,6.725,0.8490566037735849,0.0,0.0,0.0,0.0,56.0377358490566,0.0,3.3962264150943398,0.8490566037735849,1.6981132075471699,9.339622641509434,0.0,2.547169811320755,0.8490566037735849,0.0,0.0,0.8181818181818182,0.0,87.87878787878788
162733,Ruben Providence,2386,Haiti,CM,223.0,3.0,1.0,0.0,0.0,0.0,0.0,48.0,42.0,2.0,6.0,0.0,0.0,31.0,16.0,12.0,5.0,5.0,3.0,0.0,0.0,6.666666666666667,1.210762331838565,0.0,0.0,0.0,0.0,19.37219730941704,0.8071748878923767,2.42152466367713,0.0,0.0,12.511210762331839,2.0179372197309418,2.0179372197309418,1.210762331838565,0.0,0.3333333333333333,0.5161290322580645,0.4166666666666667,87.5
162891,Juan Sanabria,7,Uruguay,FB,205.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,66.0,3.0,7.0,0.0,1.0,14.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,6.666666666666667,0.43902439024390244,0.0,0.0,0.0,0.0,34.68292682926829,1.3170731707317074,3.073170731707317,0.0,0.43902439024390244,6.146341463414634,0.0,0.0,0.43902439024390244,0.43902439024390244,0.0,0.5714285714285714,0.0,83.54430379746836
163032,Fabian Rieder,15,Switzerland,AM,304.0,4.0,2.0,0.0,0.0,0.0,0.0,87.0,67.0,3.0,6.0,0.0,1.0,36.0,15.0,7.0,3.0,6.0,3.0,0.0,0.0,6.6,1.1842105263157894,0.0,0.0,0.0,0.0,25.756578947368418,0.888157894736842,1.776315789473684,0.0,0.29605263157894735,10.657894736842104,0.888157894736842,1.776315789473684,0.888157894736842,0.0,0.5,0.4166666666666667,0.42857142857142855,77.01149425287356
164026,Ali Olwan,1548,Jordan,ST,268.0,5.0,3.0,1.0,0.0,0.0,0.0,56.0,35.0,4.0,2.0,0.0,1.0,41.0,16.0,18.0,6.0,4.0,1.0,0.0,0.0,6.833333333333333,1.6791044776119404,0.3358208955223881,0.0,0.0,0.0,18.80597014925373,1.3432835820895523,0.6716417910447762,0.0,0.3358208955223881,13.768656716417912,2.0149253731343286,1.3432835820895523,0.3358208955223881,0.0,0.6,0.3902439024390244,0.3333333333333333,62.5
174915,Josué Casimir,2386,Haiti,CM,181.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,41.0,1.0,0.0,1.0,0.0,20.0,8.0,6.0,3.0,4.0,4.0,1.0,0.0,5.966666666666666,0.4972375690607735,0.0,0.0,0.0,0.0,25.85635359116022,0.4972375690607735,0.0,0.4972375690607735,0.0,9.94475138121547,1.4917127071823204,1.988950276243094,1.988950276243094,0.4972375690607735,0.0,0.4,0.5,78.84615384615384
175439,Homam Al-Amin,1569,Qatar,FB,123.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,1.0,1.0,1.0,3.0,9.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,5.8,0.7317073170731707,0.0,0.0,0.0,0.0,22.682926829268293,0.7317073170731707,0.7317073170731707,0.7317073170731707,2.1951219512195124,6.585365853658536,0.0,0.0,2.926829268292683,1.4634146341463414,0.0,0.2222222222222222,0.0,70.96774193548387
179893,Oswin Appollis,1531,South Africa,W,262.0,3.0,1.0,0.0,0.0,0.0,0.0,95.0,80.0,1.0,5.0,0.0,1.0,22.0,11.0,5.0,4.0,2.0,1.0,0.0,0.0,6.725,1.0305343511450382,0.0,0.0,0.0,0.0,32.63358778625955,0.3435114503816794,1.717557251908397,0.0,0.3435114503816794,7.557251908396947,1.3740458015267176,0.6870229007633588,0.3435114503816794,0.0,0.3333333333333333,0.5,0.8,84.21052631578948
180937,Henrik Sælebakke Falchener,1090,Norway,CB,66.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,32.72727272727273,0.0,0.0,0.0,1.3636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.16666666666667
182219,Alex Baena,9,Spain,W,412.0,6.0,4.0,1.0,0.0,1.0,0.0,195.0,161.0,10.0,7.0,0.0,1.0,41.0,15.0,6.0,1.0,6.0,9.0,1.0,0.0,7.1499999999999995,1.3106796116504853,0.21844660194174756,0.0,0.21844660194174756,0.0,42.59708737864077,2.1844660194174756,1.529126213592233,0.0,0.21844660194174756,8.95631067961165,0.21844660194174756,1.3106796116504853,1.966019417475728,0.21844660194174756,0.6666666666666666,0.36585365853658536,0.16666666666666666,82.56410256410257
190747,Martin Expérience,2386,Haiti,FB,270.0,1.0,0.0,0.0,0.0,0.0,0.0,94.0,76.0,2.0,10.0,2.0,4.0,35.0,17.0,0.0,0.0,6.0,7.0,0.0,0.0,6.333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,31.333333333333332,0.6666666666666666,3.333333333333333,0.6666666666666666,1.3333333333333333,11.666666666666666,0.0,2.0,2.333333333333333,0.0,0.0,0.4857142857142857,0.0,80.85106382978724
191240,Marvin Senaya,1504,Ghana,FB,280.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,61.0,0.0,20.0,1.0,5.0,40.0,26.0,1.0,0.0,4.0,6.0,0.0,0.0,6.95,0.0,0.0,0.0,0.0,0.0,24.750000000000004,0.0,6.428571428571429,0.32142857142857145,1.6071428571428572,12.857142857142858,0.0,1.2857142857142858,1.9285714285714288,0.0,0.0,0.65,0.0,79.22077922077922
195107,Damián Bobadilla,2380,Paraguay,CM,190.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,0.0,7.0,1.0,5.0,15.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.3999999999999995,0.0,0.0,0.0,0.0,0.0,14.68421052631579,0.0,3.31578947368421,0.47368421052631576,2.3684210526315788,7.105263157894736,0.0,0.47368421052631576,0.47368421052631576,0.0,0.0,0.5333333333333333,0.0,77.41935483870968
195992,Juan Cáceres,2380,Paraguay,FB,439.0,2.0,1.0,0.0,0.0,0.0,0.0,109.0,66.0,1.0,22.0,1.0,5.0,75.0,45.0,9.0,5.0,6.0,9.0,1.0,0.0,6.94,0.41002277904328016,0.0,0.0,0.0,0.0,22.34624145785877,0.20501138952164008,4.5102505694760815,0.20501138952164008,1.0250569476082003,15.375854214123006,1.0250569476082003,1.2300683371298404,1.8451025056947608,0.20501138952164008,0.5,0.6,0.5555555555555556,60.55045871559633
196156,Igor Thiago,6,Brazil,ST,62.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,2.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,6.3,2.903225806451613,0.0,0.0,0.0,0.0,8.70967741935484,0.0,2.903225806451613,0.0,0.0,10.161290322580646,0.0,0.0,2.903225806451613,0.0,0.5,0.42857142857142855,0.0,83.33333333333333
196343,Mohamed Abdelmonem,32,Egypt,CB,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,84.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.5,0.0,100.0
197933,Ahmed Basil,1567,Iraq,GK,135.0,0.0,0.0,0.0,4.0,0.0,3.0,66.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.949999999999999,0.0,0.0,2.6666666666666665,0.0,2.0,44.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,57.57575757575758
198352,Mohamed Touré,20,Australia,ST,165.0,4.0,1.0,0.0,0.0,0.0,0.0,14.0,10.0,1.0,1.0,0.0,0.0,23.0,7.0,5.0,2.0,2.0,4.0,0.0,0.0,6.466666666666666,2.1818181818181817,0.0,0.0,0.0,0.0,7.636363636363636,0.5454545454545454,0.5454545454545454,0.0,0.0,12.545454545454545,1.0909090909090908,1.0909090909090908,2.1818181818181817,0.0,0.25,0.30434782608695654,0.4,71.42857142857143
198654,Daniel Svensson,5,Sweden,FB,98.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,31.0,1.0,3.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,33.97959183673469,0.9183673469387755,2.7551020408163267,0.0,0.9183673469387755,7.346938775510204,0.0,0.0,0.0,0.0,0.0,0.375,0.0,83.78378378378379
199578,Zion Suzuki,12,Japan,GK,360.0,0.0,0.0,0.0,5.0,0.0,12.0,93.0,60.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,7.300000000000001,0.0,0.0,1.25,0.0,3.0,23.25,0.0,0.0,0.0,0.0,1.5,0.0,0.25,0.0,0.0,0.0,0.8333333333333334,0.0,64.51612903225806
199767,Steve Kapuadi,1508,Congo DR,CB,180.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,47.0,2.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.3,0.5,0.0,0.0,0.0,0.0,28.0,1.0,0.5,0.5,0.5,2.5,0.0,0.0,1.0,0.0,0.0,0.4,0.0,83.92857142857143
200981,Jassem Gaber Abdulsallam,1569,Qatar,CM,150.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,25.0,0.0,3.0,2.0,1.0,16.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,6.133333333333333,0.0,0.0,0.0,0.0,0.0,19.8,0.0,1.7999999999999998,1.2,0.6,9.6,0.0,0.0,4.2,0.6,0.0,0.3125,0.0,75.75757575757575
201354,Evidence Makgopa,1531,South Africa,ST,214.0,4.0,3.0,0.0,0.0,0.0,0.0,38.0,26.0,0.0,4.0,0.0,1.0,43.0,22.0,3.0,1.0,1.0,1.0,0.0,0.0,6.7,1.6822429906542056,0.0,0.0,0.0,0.0,15.981308411214952,0.0,1.6822429906542056,0.0,0.4205607476635514,18.08411214953271,0.4205607476635514,0.4205607476635514,0.4205607476635514,0.0,0.75,0.5116279069767442,0.3333333333333333,68.42105263157895
201713,Sebastian Berhalter,2384,USA,CM,195.0,3.0,1.0,1.0,0.0,1.0,0.0,139.0,116.0,7.0,3.0,0.0,3.0,28.0,15.0,2.0,1.0,6.0,5.0,1.0,0.0,7.140000000000001,1.3846153846153846,0.46153846153846156,0.0,0.46153846153846156,0.0,64.15384615384616,3.230769230769231,1.3846153846153846,0.0,1.3846153846153846,12.923076923076923,0.46153846153846156,2.769230769230769,2.307692307692308,0.46153846153846156,0.3333333333333333,0.5357142857142857,0.5,83.45323741007195
202381,Moteb Al-Harbi,23,Saudi Arabia,FB,187.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,48.0,0.0,0.0,0.0,4.0,12.0,6.0,3.0,1.0,4.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,29.83957219251337,0.0,0.0,0.0,1.9251336898395721,5.775401069518717,0.48128342245989303,1.9251336898395721,0.0,0.0,0.0,0.5,0.3333333333333333,77.41935483870968
204043,Arthur Theate,1,Belgium,CB,227.0,4.0,1.0,0.0,0.0,0.0,0.0,166.0,155.0,2.0,1.0,1.0,3.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,6.933333333333334,1.5859030837004404,0.0,0.0,0.0,0.0,65.81497797356828,0.7929515418502202,0.3964757709251101,0.3964757709251101,1.1894273127753303,3.964757709251101,0.0,0.0,0.3964757709251101,0.0,0.25,0.8,0.0,93.37349397590361
213980,Nizar Al-Rashdan,1548,Jordan,CM,256.0,2.0,1.0,1.0,0.0,0.0,0.0,82.0,58.0,1.0,8.0,1.0,2.0,38.0,21.0,8.0,6.0,4.0,5.0,0.0,0.0,6.6000000000000005,0.703125,0.3515625,0.0,0.0,0.0,28.828125,0.3515625,2.8125,0.3515625,0.703125,13.359375,2.109375,1.40625,1.7578125,0.0,0.5,0.5526315789473685,0.75,70.73170731707317
214463,İsmail Yüksek,777,Türkiye,DM,141.0,3.0,0.0,0.0,0.0,0.0,0.0,109.0,101.0,0.0,7.0,0.0,2.0,21.0,12.0,4.0,3.0,0.0,2.0,0.0,0.0,7.25,1.9148936170212767,0.0,0.0,0.0,0.0,69.57446808510639,0.0,4.468085106382979,0.0,1.2765957446808511,13.404255319148938,1.9148936170212767,0.0,1.2765957446808511,0.0,0.0,0.5714285714285714,0.75,92.66055045871559
229112,Ahmed Qasem,1567,Iraq,W,123.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,1.0,1.0,0.0,0.0,11.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,6.3999999999999995,0.0,0.0,0.0,0.0,0.0,12.439024390243903,0.7317073170731707,0.7317073170731707,0.0,0.0,8.048780487804878,0.7317073170731707,0.7317073170731707,0.0,0.0,0.0,0.36363636363636365,1.0,70.58823529411765
260865,Marco Pašalić,3,Croatia,W,106.0,3.0,2.0,0.0,0.0,0.0,0.0,34.0,22.0,1.0,3.0,0.0,1.0,20.0,10.0,6.0,5.0,2.0,0.0,0.0,0.0,6.633333333333333,2.547169811320755,0.0,0.0,0.0,0.0,28.867924528301888,0.8490566037735849,2.547169811320755,0.0,0.8490566037735849,16.9811320754717,4.245283018867925,1.6981132075471699,0.0,0.0,0.6666666666666666,0.5,0.8333333333333334,64.70588235294117
263482,Nuno Mendes,27,Portugal,FB,397.0,1.0,1.0,1.0,0.0,0.0,0.0,252.0,220.0,11.0,9.0,0.0,0.0,63.0,31.0,19.0,7.0,12.0,3.0,0.0,0.0,7.42,0.22670025188916876,0.22670025188916876,0.0,0.0,0.0,57.12846347607053,2.4937027707808563,2.040302267002519,0.0,0.0,14.282115869017632,1.5869017632241813,2.720403022670025,0.6801007556675063,0.0,1.0,0.49206349206349204,0.3684210526315789,87.3015873015873
263676,Abbosbek Fayzullaev,1568,Uzbekistan,ST,223.0,3.0,2.0,1.0,0.0,0.0,0.0,35.0,24.0,1.0,6.0,0.0,1.0,26.0,11.0,2.0,0.0,4.0,6.0,0.0,0.0,6.866666666666667,1.210762331838565,0.40358744394618834,0.0,0.0,0.0,14.125560538116591,0.40358744394618834,2.42152466367713,0.0,0.40358744394618834,10.493273542600896,0.0,1.6143497757847534,2.42152466367713,0.0,0.6666666666666666,0.4230769230769231,0.0,68.57142857142857
264094,Benjamin Tahirović,1113,Bosnia & Herzegovina,CM,237.0,1.0,0.0,0.0,0.0,0.0,0.0,113.0,94.0,1.0,6.0,0.0,4.0,18.0,11.0,0.0,0.0,2.0,3.0,0.0,0.0,6.5,0.379746835443038,0.0,0.0,0.0,0.0,42.911392405063296,0.379746835443038,2.278481012658228,0.0,1.518987341772152,6.835443037974684,0.0,0.759493670886076,1.139240506329114,0.0,0.0,0.6111111111111112,0.0,83.1858407079646
264705,Ardon Jashari,15,Switzerland,AM,78.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,24.0,2.0,1.0,0.0,0.0,11.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,6.3,2.3076923076923075,0.0,0.0,0.0,0.0,38.07692307692307,2.3076923076923075,1.1538461538461537,0.0,0.0,12.692307692307692,0.0,1.1538461538461537,2.3076923076923075,0.0,0.0,0.2727272727272727,0.0,72.72727272727273
265556,Telmo Arcanjo,1533,Cape Verde Islands,AM,56.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,2.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,24.107142857142858,3.2142857142857144,0.0,1.6071428571428572,0.0,6.428571428571429,1.6071428571428572,1.6071428571428572,0.0,0.0,0.0,0.5,1.0,80.0
265782,David Møller Wolfe,1090,Norway,FB,431.0,0.0,0.0,0.0,0.0,1.0,0.0,170.0,139.0,1.0,6.0,4.0,3.0,32.0,16.0,3.0,1.0,2.0,7.0,0.0,0.0,6.9,0.0,0.0,0.0,0.2088167053364269,0.0,35.498839907192576,0.2088167053364269,1.2529002320185614,0.8352668213457076,0.6264501160092807,6.682134570765661,0.2088167053364269,0.4176334106728538,1.4617169373549883,0.0,0.0,0.5,0.3333333333333333,81.76470588235294
266345,Erik Lira,16,Mexico,DM,359.0,0.0,0.0,0.0,0.0,1.0,0.0,199.0,184.0,5.0,7.0,0.0,2.0,28.0,14.0,3.0,2.0,4.0,3.0,0.0,0.0,7.125,0.0,0.0,0.0,0.25069637883008355,0.0,49.888579387186624,1.2534818941504178,1.7548746518105849,0.0,0.5013927576601671,7.0194986072423395,0.5013927576601671,1.0027855153203342,0.7520891364902507,0.0,0.0,0.5,0.6666666666666666,92.46231155778895
268710,Jayden Adams,1531,South Africa,CM,116.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,39.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.433333333333334,0.0,0.0,0.0,0.0,0.0,33.36206896551724,0.7758620689655172,0.0,0.7758620689655172,1.5517241379310345,3.103448275862069,0.7758620689655172,0.0,0.0,0.0,0.0,0.25,1.0,90.69767441860465
269174,Mostafa Shobeir,32,Egypt,GK,480.0,0.0,0.0,0.0,7.0,0.0,14.0,132.0,101.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,0.0,5.0,0.0,1.0,0.0,7.459999999999999,0.0,0.0,1.3125,0.0,2.625,24.75,0.0,0.0,0.0,0.1875,2.25,0.0,0.9375,0.0,0.1875,0.0,1.0,0.0,76.51515151515152
270774,Raúl Rangel,16,Mexico,GK,451.0,0.0,0.0,0.0,3.0,0.0,8.0,138.0,104.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.220000000000001,0.0,0.0,0.5986696230598669,0.0,1.5964523281596452,27.53880266075388,0.0,0.0,0.0,0.0,0.5986696230598669,0.0,0.0,0.19955654101995565,0.0,0.0,0.6666666666666666,0.0,75.3623188405797
271350,Tarik Muharemović,1113,Bosnia & Herzegovina,CB,260.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,133.0,0.0,1.0,1.0,8.0,24.0,16.0,1.0,1.0,2.0,5.0,0.0,1.0,6.833333333333333,0.34615384615384615,0.0,0.0,0.0,0.0,54.34615384615385,0.0,0.34615384615384615,0.34615384615384615,2.769230769230769,8.307692307692307,0.34615384615384615,0.6923076923076923,1.7307692307692308,0.6923076923076923,0.0,0.6666666666666666,1.0,84.71337579617834
271444,Merchas Doski,1567,Iraq,FB,270.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,93.0,2.0,13.0,1.0,5.0,34.0,22.0,3.0,1.0,8.0,3.0,1.0,0.0,6.3999999999999995,0.0,0.0,0.0,0.0,0.0,38.0,0.6666666666666666,4.333333333333333,0.3333333333333333,1.6666666666666665,11.333333333333332,0.3333333333333333,2.6666666666666665,1.0,0.3333333333333333,0.0,0.6470588235294118,0.3333333333333333,81.57894736842105
271539,Jaouen Hadjam,1532,Algeria,FB,116.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,45.0,0.0,3.0,1.0,2.0,17.0,10.0,8.0,6.0,0.0,0.0,0.0,0.0,6.766666666666667,0.7758620689655172,0.0,0.0,0.0,0.0,44.224137931034484,0.0,2.3275862068965516,0.7758620689655172,1.5517241379310345,13.189655172413794,4.655172413793103,0.0,0.0,0.0,0.0,0.5882352941176471,0.75,78.94736842105263
275651,Ange-Yoan Bonny,1501,Ivory Coast,ST,236.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,26.0,0.0,3.0,1.0,1.0,27.0,9.0,2.0,1.0,3.0,1.0,0.0,0.0,6.45,0.3813559322033898,0.0,0.0,0.0,0.0,12.203389830508474,0.0,1.1440677966101696,0.3813559322033898,0.3813559322033898,10.296610169491524,0.3813559322033898,1.1440677966101696,0.3813559322033898,0.0,1.0,0.3333333333333333,0.5,81.25
277003,Neil El Aynaoui,31,Morocco,DM,563.0,6.0,2.0,0.0,0.0,0.0,0.0,441.0,407.0,3.0,18.0,1.0,7.0,66.0,30.0,6.0,2.0,7.0,15.0,0.0,0.0,6.883333333333333,0.9591474245115452,0.0,0.0,0.0,0.0,70.49733570159857,0.4795737122557726,2.8774422735346357,0.15985790408525755,1.119005328596803,10.550621669626999,0.3197158081705151,1.119005328596803,2.3978685612788633,0.0,0.3333333333333333,0.45454545454545453,0.3333333333333333,92.29024943310658
277930,Thelo Aasgaard,1090,Norway,CM,90.0,1.0,1.0,1.0,0.0,0.0,0.0,42.0,35.0,1.0,3.0,1.0,3.0,12.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,7.9,1.0,1.0,0.0,0.0,0.0,42.0,1.0,3.0,1.0,3.0,12.0,0.0,3.0,0.0,0.0,1.0,0.5833333333333334,0.0,83.33333333333333
